Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,21/01/2013,304966,0,285.39,R,REDACTED PERSONAL DATA
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,21/01/2013,304966,0,297,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,21/01/2013,304966,0,193,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,21/01/2013,304966,0,246,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,21/01/2013,304966,0,585.9,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,21/01/2013,304966,0,308,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,21/01/2013,304966,0,412,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,21/01/2013,304966,0,332.64,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,21/01/2013,304966,0,257.3,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,28/01/2013,304987,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,28/01/2013,304987,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,28/01/2013,304987,0,-204.29,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,28/01/2013,304987,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,28/01/2013,304987,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,28/01/2013,304987,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,28/01/2013,304987,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,28/01/2013,304987,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,28/01/2013,304987,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,28/01/2013,304987,0,286,R,REDACTED PERSONAL DATA
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/01/2013,304992,0,285.39,R,REDACTED PERSONAL DATA
Community Care,Community Care Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/01/2013,304992,0,297,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/01/2013,304992,0,193,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/01/2013,304992,0,246,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/01/2013,304992,0,585.9,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/01/2013,304992,0,308,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/01/2013,304992,0,412,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/01/2013,304992,0,332.64,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/01/2013,304992,0,327.32,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,29/01/2013,304998,0,257.3,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,327.32,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,244.72,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,573.65,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,244.72,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,193,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,-55.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,-31.17,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,-23.31,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,-31.68,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,-11.77,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,117.71,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,3.2,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,6.4,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,3.2,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,6.4,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,3.2,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,3.2,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,60,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,60,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,60,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,60,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,60,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,60,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,60,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,4.95,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,13.05,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,9.9,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,4.95,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,7.65,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,7.65,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,16.2,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,24.3,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,20.7,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,23.4,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,24.3,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,18.9,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,20.7,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,105.06,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,08/01/2013,304912,0,21.6,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,327.32,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,244.72,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,573.65,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,244.72,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,193,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,-55.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,-31.17,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,-23.31,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,-31.68,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,-11.77,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,73.71,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,73.71,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,73.71,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,73.71,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,73.71,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,73.71,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,73.71,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,73.71,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,35.2,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,48,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,44.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,44.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,3.2,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,6.4,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,3.2,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,44.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,44.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,44.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,44.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,44.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,48,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,44.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,44.8,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,2.25,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,1.35,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,0.9,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,2.25,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,1.35,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,0.9,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,4.95,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,13.05,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,8.1,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,2.25,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,1.35,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,0.9,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,2.25,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,1.35,R,REDACTED PERSONAL DATA
Community Care,Community Learning Disability Team,Social Care and Health,Third Party Payments,Third Party,Personal Care.,,15/01/2013,304938,0,0.9,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,286,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
Children Services,Children Services Teams,Social Care and Health,Third Party Payments,Third Party,Fostering/Adoption Allowances,,14/01/2013,304940,0,260,R,REDACTED PERSONAL DATA
