Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Derby City,19/04/2011,Voluntary Sector,AIDS,DERBYSHIRE POSITIVE SUPPORT,8364700,42069.57
Department of Health,NHS Derby City,19/04/2011,Audit Fees: Statutory,Audit,GRANT THORNTON,8367214,48270
Department of Health,NHS Derby City,19/04/2011,Bldg Ctrcts - PFI Svc Chg,Estate-Village M/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367158,43081.9
Department of Health,NHS Derby City,19/04/2011,Electricity,Estate-Village M/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367158,2772.05
Department of Health,NHS Derby City,19/04/2011,Gas,Estate-Village M/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367158,1071.91
Department of Health,NHS Derby City,19/04/2011,Phone Rental and Calls,Estate-Village M/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367158,338.97
Department of Health,NHS Derby City,19/04/2011,Rates,Estate-Village M/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367158,3593
Department of Health,NHS Derby City,19/04/2011,Bldg Ctrcts - PFI Svc Chg,Estate-Coleman H/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367159,59409.35
Department of Health,NHS Derby City,19/04/2011,Building Contracts,Estate-Coleman H/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367159,101.68
Department of Health,NHS Derby City,19/04/2011,Contr Premises Security,Estate-Coleman H/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367159,377.04
Department of Health,NHS Derby City,19/04/2011,Electricity,Estate-Coleman H/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367159,3891.4
Department of Health,NHS Derby City,19/04/2011,Gas,Estate-Coleman H/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367159,1604.67
Department of Health,NHS Derby City,19/04/2011,Phone Rental and Calls,Estate-Coleman H/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367159,376.43
Department of Health,NHS Derby City,19/04/2011,Rates,Estate-Coleman H/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,8367159,4634
Department of Health,NHS Derby City,19/04/2011,Computer Software/License,Central Costs-IT Equip,TCR (NOTTINGHAM) LTD,8367165,35280
Department of Health,NHS Derby City,21/04/2011,SrvcsRecd-FoundationTrust,DSS SLA-Logistics,BERKSHIRE SHARED SERVICES,8394272,57714.75
Department of Health,NHS Derby City,26/04/2011,Independent Sector,DICES,DERBY CITY COUNCIL,8394249,101406.76
Department of Health,NHS Derby City,26/04/2011,Rates,DSS Estates,DERBY CITY COUNCIL,8394258,54991
Department of Health,NHS Derby City,26/04/2011,Rates,Estate-Cedars,DERBY CITY COUNCIL,8394259,32475
Department of Health,NHS Derby City,26/04/2011,Rates,Estate-Cardinal Square,DERBY CITY COUNCIL,8394260,43300
Department of Health,NHS Derby City,26/04/2011,Voluntary Sector,S28 Derby Mind - Advocacy,DERBYSHIRE MIND,8394322,36981
Department of Health,NHS Derby City,26/04/2011,Voluntary Sector,S28 Padley Day Centre,PADLEY GROUP,8394329,27234.5
Department of Health,NHS Derby City,27/04/2011,Hlthcre-Foundation Trsts,SLA-DHFT-Comm Hlth Serv,DERBY HOSPITALS NHS FOUNDATION TRUST,8348952,814945
Department of Health,NHS Derby City,27/04/2011,Hlthcre-Foundation Trsts,SLA-DHFT Non Tar-G+A,DERBY HOSPITALS NHS FOUNDATION TRUST,8394248,356473.95
Department of Health,NHS Derby City,27/04/2011,Hlthcre-Foundation Trsts,SLA-DHFT Tariff-G+A,DERBY HOSPITALS NHS FOUNDATION TRUST,8394248,684863.39
Department of Health,NHS Derby City,27/04/2011,Hlthcre-Foundation Trsts,SLA-DHC FT-Comm Hlth Serv,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,8348944,556625
Department of Health,NHS Derby City,27/04/2011,Hcare Srv Rec NHS Trust,SLA-East Mids Amb Ser-PTS,EAST MIDLANDS AMBULANCE SERVICES NHS TRUST,8348963,104667
Department of Health,NHS Derby City,27/04/2011,Hcare Srv Rec NHS Trust,SLA-NUH NT-G+A,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,8348962,353746
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,ASCOT MEDICAL CENTRE,C81087,67919.03
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,CHAPEL STREET MEDICAL CENTRE,C81068,104254.92
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,DERBY LANE MEDICAL CENTRE,C81118,47248.6
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,DERWENT VALLEY MED PRACTICE,C81014,124885.08
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,HEMA MEDICAL CENTRE,C81639,29476.15
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,HOLLYBROOK MEDICAL CENTRE,C81054,143495.84
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,LISTER HOUSE,C81072,167611.52
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,MACKLIN STREET SURGERY,C81073,108324.91
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,MEADOWFIELDS,C81665,87624.28
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,MICKLEOVER MEDICAL CENTRE,C81042,96715.09
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,MICKLEOVER SURGERY,C81113,48697.6
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,OVERDALE MEDICAL PRACTICE,C81066,51690.44
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,PARKFIELDS SURGERY,C81100,58638.55
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,PEARTREE MEDICAL CENTRE,C81616,49488.2
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,VILLAGE SURGERY,C81035,110557.66
Department of Health,NHS Derby City,15/04/2011,Contract Payments,GP Medical Services ,WILSON STREET SURGERY,C81009,142608.8
Department of Health,NHS Derby City,15/04/2011,Contract Payments,Opthalmic Services,EAGLE EYEHEALTH LIMITED,O228,39954.21
Department of Health,NHS Derby City,15/04/2011,Contract Payments,Opthalmic Services,SPECSAVERS NORMANTON LTD,O763,27715.69
Department of Health,NHS Derby City,15/04/2011,Contract Payments,Opthalmic Services,VISION PLUS T/A SPECSAVERS OPTICIANS,O883,85881.27
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,ALVASTON MEDICAL CENTRE,C81047,91581.86
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,BROOK MEDICAL CENTRE,C81653,38338.8
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,CHARNWOOD SURGERY,C81006,125888.72
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,CLARENCE ROAD SURGERY,C81629,27967.38
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,DERWENT MEDICAL CENTRE,C81652,29653.22
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,FRIAR GATE SURGERY,C81036,62595.1
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,MELBOURNE HEALTH CARE CENTRE,C81108,91318.08
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,OAKWOOD SURGERY,C81648,27263.05
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,OSMASTON SURGERY,C81071,117141.75
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,PARK FARM MEDICAL CENTRE,C81064,101826.43
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,PARK LANE SURGERY,C81040,46528.92
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,PARK MEDICAL PRACTICE,C81051,149762.7
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,VERNON STREET MEDICAL CENTRE,C81007,89487.47
Department of Health,NHS Derby City,21/04/2011,Contract Payments,GP Medical Services,WELLSIDE MEDICAL CENTRE,C81019,75182.1
Department of Health,NHS Derby City,28/04/2011,Drugs,Prescribing Service,ALVASTON MEDICAL CENTRE,C81047,36828.54
