Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,03/01/2012,Business Rates,Estates & Support Services,City Of Edinburgh Council,5100084977,"£27,842.00",A tax on business premises levied to finance local authorities.,EH1 1UF,,,,
HMRC,HMRC,03/01/2012,Business Rates,Estates & Support Services,City Of Edinburgh Council,5100084979,"£34,380.00",A tax on business premises levied to finance local authorities.,EH1 1UF,,,,
HMRC,HMRC,03/01/2012,Business Rates,Estates & Support Services,London Borough of Southwark,5100084985,"£150,627.00",A tax on business premises levied to finance local authorities.,BR1 3YE,,,,
HMRC,HMRC,03/01/2012,Business Rates,Estates & Support Services,London Borough of Southwark,5100084986,"£70,706.00",A tax on business premises levied to finance local authorities.,BR1 3YE,,,,
HMRC,HMRC,03/01/2012,Business Rates,Estates & Support Services,Harrow Council,5100084989,"£27,212.10",A tax on business premises levied to finance local authorities.,HA1 2DT,,,,
HMRC,HMRC,04/01/2012,STEPS FUP VAT recvbl,Estates & Support Services,Mapeley Steps Limited,1700097475,"-£1,769.29",Credit received from vacation of properties,SE1 0TA,,,,
HMRC,HMRC,04/01/2012,STEPS FUP VAT recvbl,Estates & Support Services,Mapeley Steps Limited,1700097475,"-£66,797.19",Credit received from vacation of properties,SE1 0TA,,,,
HMRC,HMRC,04/01/2012,Mail mach access,Commercial Directorate,Kodak Limited,5100084166,"£43,773.60",Replacement purchase of scanners and microfilm image retrieval equipment ,HP2 7YU,,,,
HMRC,HMRC,04/01/2012,Mail mach access,Commercial Directorate,Kodak Limited,5100084166,"£35,184.00",Replacement purchase of scanners and microfilm image retrieval equipment ,HP2 7YU,,,,
HMRC,HMRC,04/01/2012,Mail mach access,Commercial Directorate,Kodak Limited,5100084166,"£12,222.00",Replacement purchase of scanners and microfilm image retrieval equipment ,HP2 7YU,,,,
HMRC,HMRC,04/01/2012,Mail mach access,Commercial Directorate,Kodak Limited,5100084166,"£4,222.80",Replacement purchase of scanners and microfilm image retrieval equipment ,HP2 7YU,,,,
HMRC,HMRC,04/01/2012,Mail mach access,Commercial Directorate,Kodak Limited,5100084166,"£1,908.00",Replacement purchase of scanners and microfilm image retrieval equipment ,HP2 7YU,,,,
HMRC,HMRC,04/01/2012,Mail mach access,Commercial Directorate,Kodak Limited,5100084166,"£1,818.00",Replacement purchase of scanners and microfilm image retrieval equipment ,HP2 7YU,,,,
HMRC,HMRC,04/01/2012,Mail mach access,Commercial Directorate,Kodak Limited,5100084166,"£1,168.80",Replacement purchase of scanners and microfilm image retrieval equipment ,HP2 7YU,,,,
HMRC,HMRC,04/01/2012,Mail mach access,Commercial Directorate,Kodak Limited,5100084166,"£1,080.00",Replacement purchase of scanners and microfilm image retrieval equipment ,HP2 7YU,,,,
HMRC,HMRC,04/01/2012,Research (VAT rec),PT Cental & Strategy,TNS-BMRB,5100085071,"£96,000.00",HMRC research to better understand its customers that require more enhanced tailored forms of support,W5 1UA,,,,
HMRC,HMRC,04/01/2012,IT Config Services,Information Management Services,DWP,5100085085,"£48,888.44",Activation PINS & user ID card production recharges (Nov 11),CF14 3UW,,,,
HMRC,HMRC,04/01/2012,Research (VAT rec),Business Customer Unit,Quadrangle Group LLP,5100085088,"£54,000.00",SME Education Evaluation (Ed Lab),SE1 2YE,,,,
HMRC,HMRC,04/01/2012,Landlord Charges,Estates & Support Services,Mapeley Steps Limited,5100085090,"£25,470.65",Standard Landlord Service Charge payable to the Landlord,SE1 0TA,,,,
HMRC,HMRC,04/01/2012,Rent,Estates & Support Services,Eddisons,5100085099,"£236,481.90",Quarterly rent payment payable to the Landlord,WC2H 0AU,,,,
HMRC,HMRC,04/01/2012,OGD costs,Estates & Support Services,HM Land Registry,5100085100,"£66,771.00",Accommodation charge paid by HMRC to occupy space in HM Land Registry building,CR0 2AQ,,,,
HMRC,HMRC,04/01/2012,Security services,Estates & Support Services,Mapeley Steps Limited,5100085113,"£70,369.64",Provision of Security Services,SE1 0TA,,,,
HMRC,HMRC,04/01/2012,Landlord Charges,Estates & Support Services,Cheval Properties Ltd,5100085122,"£48,453.53",Standard Landlord Service Charge payable to the Landlord,W1K 6ZD,,,,
HMRC,HMRC,04/01/2012,Electricity,Estates & Support Services,Cheval Properties Ltd,5100085122,"£9,545.00",Utility payment,W1K 6ZD,,,,
HMRC,HMRC,04/01/2012,Samplng & Analytical,Specialist Investigations (SI),L G C Ltd,5100085181,"£64,148.52",Forensic Services,TW11 0LY,,,,
HMRC,HMRC,04/01/2012,Contracted out Services,People Function,Right Corecare,5100085188,"£106,796.46",Relates to an outcourced contract providing staff with welfare and help-line services (Employee Assistance Programme). The contract is DWP led and is provided to 19 organisations. Costs are divided on a headcount basis.,PO15 7AL,,,,
HMRC,HMRC,05/01/2012,High Court Costs,Debt Management & Banking,RBSG Central,1900169443,"£40,000.00",High Court Costs,SE99 1AA,,,,
HMRC,HMRC,05/01/2012,Min AW non-struc VAT,Estates & Support Services,Mapeley STEPS Contractor Ltd  Compo,5100082119,"£35,029.12",Fire risk assessments for 33 buildings Jan - Mar 2011,SE1 0TA,,,,
HMRC,HMRC,05/01/2012,Dept forms Non Stock,PT Product & Process,Williams Lea Limited,5100083603,"£26,754.05",Printed Forms,WF6 1TN,,,,
HMRC,HMRC,05/01/2012,Photocopiers,Commercial Directorate,Canon (UK) Ltd,5100085281,"£28,999.69",Monthly lease payment charges for photocopying equipment used by HMRC,RH2 8BF,,,,
HMRC,HMRC,05/01/2012,Next Day Del. Closed,Benefits & Credits Delivery,TNT UK Ltd,5100085305,"£60,226.91",Courier Services for Tax Credits & Child Benefit,BL10 9AR,,,,
HMRC,HMRC,05/01/2012,Next Day Del. Closed,Debt Management & Banking,TNT UK Ltd,5100085306,"£70,868.29",Courier Services,BL10 9AR,,,,
HMRC,HMRC,05/01/2012,Next Day Del. Closed,PT Operations,TNT UK Ltd,5100085309,"£164,960.08",Framework Orders for  TNT Next Day Courier service (closed network),BL10 9AR,,,,
HMRC,HMRC,05/01/2012,Next Day Del. Closed,PT Operations,TNT UK Ltd,5100085310,"£100,378.18",Framework Orders for  TNT Next Day Courier service (closed network),BL10 9AR,,,,
HMRC,HMRC,05/01/2012,Next Day Del. Closed,Local Compliance,TNT UK Ltd,5100085324,"£121,150.24",Monthly agreed fixed charge for internal mail service,BL10 9AR,,,,
HMRC,HMRC,05/01/2012,Next Day Del. Closed,Risk & Intelligence,TNT UK Ltd,5100085328,"£26,204.18",Monthly agreed fixed charges for internal mail service,BL10 9AR,,,,
HMRC,HMRC,05/01/2012,Grant in Aid Funding,PT Cental & Strategy,Citizens Advice Bureau,5100085360,"£41,250.00",Programme to provide support to HMRC customers who need help when interacting with HMRC,N1 9LZ,,,,
HMRC,HMRC,06/01/2012,County Court Proceed,Debt Management & Banking,Her Majesty's Court Service,5100086007,"£35,100.00",Court Fees,NN1 2LH,,,,
HMRC,HMRC,06/01/2012,Postal delivery serv,Commercial Directorate,Royal Mail Wholesale,5100086057,"£3,393,739.10",Payment for mail sorting and delivery services,EC4Y 0HQ,,,,
HMRC,HMRC,06/01/2012,Postal delivery serv,Commercial Directorate,Royal Mail Wholesale,5100086060,"-£78,670.67",Reimbursement for below forecast postal services,EC4Y 0HQ,,,,
HMRC,HMRC,06/01/2012,Filtered Mains Drinking Water,Estates & Support Services,Mapeley Steps Limited,5100086067,"£29,124.00",Mapeley point of use water invoice,SE1 0TA,,,,
HMRC,HMRC,06/01/2012,Rent,Estates & Support Services,Buy As You View Limited,5100086068,"£38,425.80",Quarterly rent payment payable to the Landlord,CF31 3RY,,,,
HMRC,HMRC,09/01/2012,Landlord Charges,Estates & Support Services,Cheval Properties Ltd,5100086075,"£48,453.53",Standard Landlord Service Charge payable to the Landlord,W1K 6ZD,,,,
HMRC,HMRC,09/01/2012,Electricity,Estates & Support Services,Cheval Properties Ltd,5100086075,"£9,545.00",Utility payment,W1K 6ZD,,,,
HMRC,HMRC,09/01/2012,Business Rates,Estates & Support Services,Glasgow City Council,5100086079,"£33,774.00",A tax on business premises levied to finance local authorities.,G1 1JE,,,,
HMRC,HMRC,09/01/2012,Business Rates,Estates & Support Services,Glasgow City Council,5100086080,"£32,292.00",A tax on business premises levied to finance local authorities.,G1 1JE,,,,
HMRC,HMRC,09/01/2012,Landlord Charges,Estates & Support Services,Fasset Business & Property,5100086113,"£123,170.41",Standard Landlord Service Charge payable to the Landlord,PO9 1SA,,,,
HMRC,HMRC,09/01/2012,Hardware maintenance,Information Management Services,CapGemini UK Plc - PeoplePoint,5100086137,"£834,923.28",Customs Handling Inward Export Freight systems including ASN and LUCAS payment,W1F 0UU,,,,
HMRC,HMRC,09/01/2012,Postal delivery serv,Commercial Directorate,Royal Mail,5100086192,"£386,339.67",Payment for mail sorting and delivery services,PE4 5BR,,,,
HMRC,HMRC,09/01/2012,Debt collection serv,Debt Management & Banking,iQor holdings Limited,5100086279,"£81,307.45",Debt Collection Services,PR1 3EL,,,,
HMRC,HMRC,09/01/2012,Debt collection serv,Debt Management & Banking,iQor holdings Limited,5100086282,"£115,637.02",Debt Collection Services,PR1 3EL,,,,
HMRC,HMRC,09/01/2012,Rent,Estates & Support Services,Vail Williams,5100086442,"£192,184.50",Quarterly rent payment payable to the Landlord,RG41 5RB,,,,
HMRC,HMRC,09/01/2012,Electricity,Estates & Support Services,Mapeley Steps Limited,5100086553,"£1,511,062.45",Utility payment,SE1 0TA,,,,
HMRC,HMRC,09/01/2012,Gas,Estates & Support Services,Mapeley Steps Limited,5100086553,"£260,194.30",Utility payment,SE1 0TA,,,,
HMRC,HMRC,09/01/2012,Water,Estates & Support Services,Mapeley Steps Limited,5100086553,"£144,084.36",Utility payment,SE1 0TA,,,,
HMRC,HMRC,09/01/2012,Electricity,Estates & Support Services,Mapeley Steps Limited,5100086553,"£118,387.74",Utility payment,SE1 0TA,,,,
HMRC,HMRC,09/01/2012,Oil,Estates & Support Services,Mapeley Steps Limited,5100086553,"£93,214.12",Utility payment,SE1 0TA,,,,
HMRC,HMRC,09/01/2012,Gas,Estates & Support Services,Mapeley Steps Limited,5100086553,"£67,135.72",Utility payment,SE1 0TA,,,,
HMRC,HMRC,09/01/2012,Water,Estates & Support Services,Mapeley Steps Limited,5100086553,"£16,574.58",Utility payment,SE1 0TA,,,,
HMRC,HMRC,09/01/2012,Electricity,Estates & Support Services,Mapeley Steps Limited,5100086553,"£6,182.74",Utility payment,SE1 0TA,,,,
HMRC,HMRC,09/01/2012,Oil,Estates & Support Services,Mapeley Steps Limited,5100086553,"£5,132.56",Utility payment,SE1 0TA,,,,
HMRC,HMRC,09/01/2012,Gas,Estates & Support Services,Mapeley Steps Limited,5100086553,"£3,736.62",Utility payment,SE1 0TA,,,,
HMRC,HMRC,09/01/2012,Oil,Estates & Support Services,Mapeley Steps Limited,5100086553,£639.60,Utility payment,SE1 0TA,,,,
HMRC,HMRC,10/01/2012,Mail delivery/pickup,Commercial Directorate,G3 Worldwide (UK) Ltd,5100086586,"£93,758.44",Delivery of HMRC overseas mail,UB2 5LF,,,,
HMRC,HMRC,10/01/2012,Mail delivery/pickup,Commercial Directorate,G3 Worldwide (UK) Ltd,5100086586,"£33,033.24",Delivery of HMRC overseas mail,UB2 5LF,,,,
HMRC,HMRC,10/01/2012,Non-IMS IT for CSR,People Function,World Careers Network Plc,5100086711,"£39,150.00","Costs relate to a change request for the online tests (it increases the ability of job applicants to complete online tests and increases the automation and efficiency of the application process). CSR will pick up this cost.
",SW19 8DR,,,,
HMRC,HMRC,10/01/2012,Non-IMS IT for CSR,People Function,World Careers Network Plc,5100086712,"£84,849.60","Costs for the monthly charge HMRC pay World Careers Network (WCN) for the Civil Service Jobs Portal.  HMRC pass on the charge to those Departments receiving the service.
",SW19 8DR,,,,
HMRC,HMRC,10/01/2012,Valuation Services,Risk & Intelligence,Valuation Office Agency,5100086714,"£832,508.25",Property valuations in respect of Inheritance Tax and other Tax cases,W1D 5BU,,,,
HMRC,HMRC,10/01/2012,Storage (non enfmnt),Estates & Support Services,Derwent Facilities Management Ltd,5100086717,"£76,542.30",Charges for office support services (storage post room messenger secretarial),HG2 8QT,,,,
HMRC,HMRC,10/01/2012,Legal Service Sol's,Specialist Investigations (SI),Howes Percival Solicitors,5100086774,"£58,435.40",Legal Services,NR3 1DD,,,,
HMRC,HMRC,10/01/2012,Legal Serv's Credit,Specialist Investigations (SI),Howes Percival Solicitors,5100086774,"£1,439.00",Legal Services,NR3 1DD,,,,
HMRC,HMRC,10/01/2012,Storage Seized Goods,Specialist Investigations (SI),Veolia Environmental Services Plc,5100086789,"£56,349.44",Outsourced services for storing and disposing of seized goods,WS11 8JP,,,,
HMRC,HMRC,10/01/2012,Non-IMS IT for CSR,People Function,World Careers Network Plc,5100086790,"£40,362.00",Costs for the monthly charge HMRC pay World Careers Network (WCN) for the Civil Service Jobs Portal.  HMRC pass on the charge to those Departments receiving the service.,SW19 8DR,,,,
HMRC,HMRC,10/01/2012,Court Fees,Debt Management & Banking,The Insolvency Service,5100086797,"£108,715.00",Court Fees,B2 4UP,,,,
HMRC,HMRC,11/01/2012,Staff transfer - Rep,People Function,Ministry Of Justice,5100086812,"£111,345.94","Relates to costs of staff on loan to Civil Service Resourcing. Staff are on loan for a imited period to undertake various work including project and programme management. Salary is reimbursed to the home Department.
",SW1E 6QW,,,,
HMRC,HMRC,11/01/2012,Cost and Project Assurance,Information Management Services,Specialist Computer Ctr,5100086968,"£42,331.50",Project and Cost Assurance for SR10 Outline Business Case,B11 2LE,,,,
HMRC,HMRC,11/01/2012,Govt dept services,Risk & Intelligence,Foreign and Commonwealth Office,5100087021,"£117,661.01",Payment to Foreign & Commonwealth Office for costs of HMRC officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,11/01/2012,Oth PFI unitary chrg,Estates & Support Services,Newcastle Estate Partnership,5100087383,"£3,703,756.63",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BA2 3RH,,,,
HMRC,HMRC,12/01/2012,System Management Software Maintenance,Knowledge Analysis & Intelligence,Adam Blake Consulting Ltd,5100087072,"£25,000.00",Development and updating of the Computable General Equilibrium model.,BH9 1TQ,,,,
HMRC,HMRC,12/01/2012,Non-IMS IT for CSR,People Function,World Careers Network Plc,5100087354,"£49,500.00","Relates to the service charge payable by the Home Office for the e-recruitment system (May to November costs).  HMRC pass this charge on to the Home Office.
",SW19 8DR,,,,
HMRC,HMRC,12/01/2012,Research (VAT rec),Knowledge Analysis & Intelligence,TNS-BMRB,5100087355,"£67,200.00",Group discussion & feildwork in research to inform understanding of small employers’ approach to and views of IT and NICs,W5 1UA,,,,
HMRC,HMRC,12/01/2012,Postal delivery serv,Commercial Directorate,Royal Mail Wholesale,5100087391,"£25,824.95",Payment for mail sorting and delivery services,EC4Y 0HQ,,,,
HMRC,HMRC,12/01/2012,Bank Charges CSH/CHQ,Finance & Internal Audit,Alliance and Leicester,5100087400,"£40,656.16",Monthly bank charges for tax credit payments by cashcheque.,G1R 0AA,,,,
HMRC,HMRC,12/01/2012,Oth PFI unitary chrg,Estates & Support Services,Cochrane Square S P V LTD,5100087401,"£173,935.52",Charges for accommodation provided under one of the Glasgow Private Finance Initiative contracts,W1U 8EW,,,,
HMRC,HMRC,12/01/2012,Oth PFI unitary chrg,Estates & Support Services,Haymarket SPV Ltd,5100087402,"£170,308.67",Charges for accommodation provided under one of the Glasgow Private Finance Initiative contracts,W1U 8EW,,,,
HMRC,HMRC,12/01/2012,Debt collection serv,Debt Management & Banking,Commercial Collection Services,5100087403,"£67,631.52",Debt Collection Services,CR7 6YY,,,,
HMRC,HMRC,12/01/2012,Oth PFI unitary chrg,Estates & Support Services,LR (Manchester) Limited,5100087406,"£845,381.30",Charges for accommodation provided under the Manchester Private Finance Initiative contract,W1U 8EW,,,,
HMRC,HMRC,12/01/2012,Oth PFI unitary chrg,Estates & Support Services,LR Stockport Ltd,5100087409,"£167,228.00",Charges for accommodation provided under the Stockport Private Finance Initiative contract,W1U 8EW,,,,
HMRC,HMRC,12/01/2012,Debt collection serv,Debt Management & Banking,Commercial Collection Services,5100087411,"£143,794.45",Debt Collection Services,CR7 6YY,,,,
HMRC,HMRC,12/01/2012,Document destruction,Estates & Support Services,Banner Business Services Ltd,5100087413,"£57,682.80",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,12/01/2012,Document destruction,Estates & Support Services,Banner Business Services Ltd,5100087416,"£30,607.50",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,12/01/2012,Gov Bank Serv Charge,Finance & Internal Audit,RBS - Natwest,5100087493,"£150,981.03",Government Banking Service: Bank Charges,EC2M 4RB,,,,
HMRC,HMRC,12/01/2012,Gov Bank Serv Charge,Finance & Internal Audit,RBS - Natwest,5100087493,£763.80,Government Banking Service: Bank Charges,EC2M 4RB,,,,
HMRC,HMRC,12/01/2012,Mail and Fulfilment,Business Customer Unit,BSS Scotland Ltd,5100087537,"£28,591.22",Provision of Mailing Services - Employer Orderline costs for December 2011.,G32 8FA,,,,
HMRC,HMRC,13/01/2012,Govt dept services,Risk & Intelligence,Foreign and Commonwealth Office,5100087703,"£60,708.32",Payment to Foreign & Commonwealth Office for costs of HMRC officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,13/01/2012,Solicitors Fees,Solicitors Office,Howes Percival Solicitors,5100087733,"£44,253.60",Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD,,,,
HMRC,HMRC,13/01/2012,Solicitors Fees,Solicitors Office,Howes Percival Solicitors,5100087733,£81.00,Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD,,,,
HMRC,HMRC,13/01/2012,Interpretation,PT Operations,Thebigword Interpreting,5100087738,"£46,236.20",Translation service costs to assist staff dealing with calls from non English speaking customers. ,LS12 6AB,,,,
HMRC,HMRC,13/01/2012,Solicitors Fees,Solicitors Office,Howes Percival Solicitors,5100087748,"£49,201.35",Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD,,,,
HMRC,HMRC,13/01/2012,Interpretation,PT Operations,Thebigword Interpreting,5100087753,"£30,759.86",Translation service costs to assist staff dealing with calls from non English speaking customers. ,LS12 6AB,,,,
HMRC,HMRC,13/01/2012,Debt collection serv,Debt Management & Banking,Fairfax Solicitors Limited,5100087754,"£34,422.68",Debt Collection Services,LS2 8BX,,,,
HMRC,HMRC,13/01/2012,Debt collection serv,Debt Management & Banking,Fairfax Solicitors Limited,5100087772,"£82,044.70",Debt Collection Services,LS2 8BX,,,,
HMRC,HMRC,13/01/2012,Recruitment services,Central Policy,Ashbourne Assesment & Devolpment,5100087787,"£54,600.00",Selection testing for HMRC graduate recuitment,EC3R 7QQ,,,,
HMRC,HMRC,13/01/2012,Rent,Estates & Support Services,Legat Owen,5100087800,"£59,103.86",Quarterly rent payment payable to the Landlord,CH1 1RQ,,,,
HMRC,HMRC,13/01/2012,Landlord Charges,Estates & Support Services,Legat Owen,5100087800,"£29,002.01",Standard Landlord Service Charge payable to the Landlord,CH1 1RQ,,,,
HMRC,HMRC,13/01/2012,Storage (non enfmnt),Benefits & Credits Delivery,Iron Mountain (UK) Ltd,5100087802,"£76,021.87",Secure storage of Tax Credit & Child Benefit Claims/Papers,EH54 7DF,,,,
HMRC,HMRC,13/01/2012,Research (VAT rec),PT Cental & Strategy,COI - COI Trading Fund/GNN,5100087838,"£30,000.00",HMRC is carrying out research to better understand how its customers understand and interpret its communications products,SE1 7DU,,,,
HMRC,HMRC,13/01/2012,Contracted out Services,People Function,Capita Health Solutions Limited,5100087905,"£137,130.93",Costs relating to the outsourced contract to deliver on-site Occupational Health Services.,AB25 2ZP,,,,
HMRC,HMRC,16/01/2012,Disposal Seized Gds,Specialist Investigations (SI),Thamesdown Recycling,5100088081,"£27,301.45",Outsourced services for storing and disposing of seized goods,SN6 6JR,,,,
