Body Name,Service Label,Expense Category,Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Print & Media,04/10/2012,5100043593,2000.00,CLEAR CHANNEL UK LTD
TfGM,Transport,Temporary Vacancy Cover,04/10/2012,1900023745,3913.23,COMENSURA LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,04/10/2012,5100043620,2163.68,CPC TRAINING PROVIDER LTD
TfGM,Transport,Traffic and Transportation Surveys,04/10/2012,5100043643,2605.00,CRANBORNE DATA COUNT
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/10/2012,5100043566,13600.00,CUSHING IP LTD
TfGM,Transport,Property & Equipment Maintenance,04/10/2012,5100043521,18023.79,D.H.Welton & Co. Ltd
TfGM,Transport,Wide Area Network,04/10/2012,5100043541,53820.00,EASYNET GLOBAL SERVICES
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043542,494.99,ELECTRICITY NORTH WEST EHV
TfGM,Transport,Concessionary Support Services,04/10/2012,5100043528,39259.11,ESP SYSTEX LTD
TfGM,Transport,Postage Costs,04/10/2012,1200022071,3500.00,FP TELESET
TfGM,Transport,Engineering Support Services,04/10/2012,5100043560,1500.00,FREMONT LTD
TfGM,Transport,Street Furniture Equipment,04/10/2012,5100043526,1126.00,GILBEY ELECTRICAL WHOLESALERS LTD
TfGM,Transport,Street Furniture Equipment,04/10/2012,5100043527,1049.50,GILBEY ELECTRICAL WHOLESALERS LTD
TfGM,Transport,Capital Costs - Traffic Signal Works,04/10/2012,5100042933,16531.01,GREATER MANCHESTER COMBINED AUTHORI
TfGM,Transport,Capital Costs - Traffic Signal Works,04/10/2012,5100042937,18312.05,GREATER MANCHESTER COMBINED AUTHORI
TfGM,Transport,Capital Costs - Traffic Signal Works,04/10/2012,5100042938,15636.12,GREATER MANCHESTER COMBINED AUTHORI
TfGM,Transport,Capital Costs - Traffic Signal Works,04/10/2012,5100042939,16135.50,GREATER MANCHESTER COMBINED AUTHORI
TfGM,Transport,Capital Costs - Traffic Signal Works,04/10/2012,5100042940,6702.50,GREATER MANCHESTER COMBINED AUTHORI
TfGM,Transport,Capital Costs - Traffic Signal Works,04/10/2012,5100043636,4756.70,GREATER MANCHESTER COMBINED AUTHORI
TfGM,Transport,External Support Services - Gateway Checks,04/10/2012,5100043565,8019.00,GREATER MANCHESTER POLICE
TfGM,Transport,Capital Costs - Engineering Support Services,04/10/2012,5100043382,11875.00,GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Transport,Print & Media,04/10/2012,5100043694,6486.00,HEMISPHERE DESIGN & MRKTNG CONSULT
TfGM,Transport,Driver Intervention Course Delivery Costs,04/10/2012,5100043616,1553.50,HOLIDAY INN MANCHESTER CENTRAL PARK
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,04/10/2012,5100043617,682.30,HYDER CONSULTING LTD
TfGM,Transport,Capital Costs - Environmental Feasibility Support,04/10/2012,5100043619,4443.03,HYDER CONSULTING LTD
TfGM,Transport,IS Support Services,04/10/2012,5100043675,3733.33,I3D GROUP LTD
TfGM,Transport,IS Support Services,04/10/2012,5100043676,3466.67,I3D GROUP LTD
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,04/10/2012,5100043325,1407.62,JACOBS UK LTD
TfGM,Transport,Concessionary Reimbursement,04/10/2012,1900023780,958.00,JR'S PRIVATE HIRE
TfGM,Transport,Programme and Project Management Services,04/10/2012,5100043622,1705.00,KPMG
TfGM,Transport,Programme and Project Management Services,04/10/2012,5100043624,3510.00,KPMG
TfGM,Transport,Estates Services,04/10/2012,5100043692,2784.00,LESLIE ROBERTS AND CO LTD
TfGM,Transport,Vehicle Costs,04/10/2012,5100043561,736.50,Lloyd Morgan Group
TfGM,Transport,Property & Equipment Maintenance,04/10/2012,5100043517,21761.19,MANCHESTER WORKING LTD
TfGM,Corporate Services,Smart Ticketing,04/10/2012,5100043545,9712.50,MARBLE CONSULTING LTD
TfGM,Transport,Print & Media,04/10/2012,5100043673,1145.00,Mere
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/10/2012,5100041918,1505.00,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/10/2012,5100043530,1664.00,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/10/2012,5100043531,1881.25,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/10/2012,5100043532,1014.00,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/10/2012,5100043533,1560.00,MORSON INTERNATIONAL
TfGM,Transport,Transport Planning & Monitoring Services,04/10/2012,5100043662,7160.00,MVA LTD
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,04/10/2012,5100043607,5612.00,NATIONAL GRID PLC
TfGM,Transport,Vehicle Repairs & Maintenance,04/10/2012,5100043568,2475.00,OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,04/10/2012,5100043569,3960.00,OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,04/10/2012,5100043570,4785.00,OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,04/10/2012,5100043571,18083.25,OPTARE LTD
TfGM,Transport,Vehicle Repairs & Maintenance,04/10/2012,5100043572,2333.32,OPTARE LTD
TfGM,Transport,Legal Services,04/10/2012,5100043537,12487.20,PANNONE AND PARTNERS
TfGM,Transport,Financial and Commercial Support Services,04/10/2012,5100043563,11732.50,PEAK PERFORMANCE PROFESSIONAL CONTR
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/10/2012,5100043667,1750.00,PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Traffic and Transportation Surveys,04/10/2012,5100043666,676.06,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,04/10/2012,5100043668,566.40,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,04/10/2012,5100043671,508.90,PLUSWORK LTD
TfGM,Transport,Capital Costs - Print & Media,04/10/2012,5100043588,935.25,SERVICEPOINT UK
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043292,533.04,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043539,105861.74,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043544,11406.22,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043546,13621.54,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043547,2273.40,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043548,575.61,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043549,442.68,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043550,5463.74,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043575,10909.80,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043576,2513.02,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043577,4479.03,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043578,5259.05,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043579,5513.46,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043580,5570.50,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043581,5118.24,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043582,5211.42,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043583,17798.67,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043584,14664.64,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/10/2012,5100043585,11905.21,SIEMENS PLC
TfGM,Corporate Services,Computer Support and Licences,04/10/2012,5100042551,985.07,SQUIDCARD LTD
TfGM,Transport,"Rent, Rates & Service Charges",04/10/2012,1900023739,9900.00,STOCKPORT MBC
TfGM,Transport,Print & Media,04/10/2012,5100043657,1625.00,THE PUBLICITY CENTRE
TfGM,Corporate Services,Computer Support and Licences,04/10/2012,5100043040,825.00,TRANSACTION NETWORK SERV (UK) LTD
TfGM,Corporate Services,Computer Support and Licences,04/10/2012,5100043041,2805.00,TRANSACTION NETWORK SERV (UK) LTD
TfGM,Transport,Cleaning,04/10/2012,5100042686,13042.58,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,04/10/2012,5100043454,532.48,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Capital Costs - Project Management Services,04/10/2012,5100043524,4367.00,URBAN VISION PARTNERSHIP LTD
TfGM,Transport,Capital Costs - Engineering Support Services,04/10/2012,5100043535,8853.91,URBAN VISION PARTNERSHIP LTD
TfGM,Transport,Supported Bus Services,04/10/2012,5100042182,5262.00,WEST YORKSHIRE PTE
TfGM,Transport,Supported Bus Services,04/10/2012,5100042183,5437.00,WEST YORKSHIRE PTE
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,04/10/2012,5100043519,660.72,WIGAN COUNCIL
TfGM,Transport,Print & Media,04/10/2012,5100043522,1946.00,WYNDEHAM GAIT LTD
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,05/10/2012,1900023810,105367.59,DLA PIPER UK LLP
TfGM,Transport,Vehicle Costs,08/10/2012,1200022098,1226.45,ALLSTAR
TfGM,Corporate Services,Employee Reimbursed Costs,08/10/2012,5100043816,6108.00,CHILDCARE VOUCHERS LTD
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,08/10/2012,1900023829,81566.15,COBBETTS LLP
TfGM,Transport,Other Operational Costs,09/10/2012,5100043797,695.78,1ST FOOD & DRINK
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043856,11200.00,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043860,7229.30,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043862,8360.00,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043863,7220.00,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Planning Support Services,09/10/2012,5100043757,20895.23,AECOM LTD
TfGM,Transport,Capital Costs - Planning Support Services,09/10/2012,5100043864,6459.50,AECOM LTD
TfGM,Transport,Capital Costs - Planning Support Services,09/10/2012,5100043865,2226.95,AECOM LTD
TfGM,Transport,Capital Costs - Planning Support Services,09/10/2012,5100043866,1740.00,AECOM LTD
TfGM,Transport,Capital Costs - Planning Support Services,09/10/2012,5100043867,1673.91,AECOM LTD
TfGM,Transport,Capital Costs - Engineering Support Services,09/10/2012,5100043868,7346.50,AECOM LTD
TfGM,Transport,Capital Costs - Engineering Support Services,09/10/2012,5100043869,11042.44,AECOM LTD
TfGM,Transport,Capital Costs - Architectural Services,09/10/2012,5100042869,9082.00,AEDAS ARCHITECTS LTD
TfGM,Corporate Services,IS Software & Maintenance,09/10/2012,5100043701,14318.78,APPLIED CARD TECHNOLOGIES
TfGM,Corporate Services,IS Software & Maintenance,09/10/2012,5100043829,14318.78,APPLIED CARD TECHNOLOGIES
TfGM,Corporate Services,Procurement Services,09/10/2012,5100043623,8928.00,ATKINS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,09/10/2012,5100043784,8053.82,ATKINS LTD
TfGM,Transport,Data Analysis,09/10/2012,5100043849,5500.00,ATKINS LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,09/10/2012,5100043741,30138.82,AUSTINSMITH LORD LLP
TfGM,Transport,Capital Costs - Legal Services,09/10/2012,5100043756,1035.23,BIRCHAM DYSON BELL
TfGM,Transport,Legal Services,09/10/2012,5100043758,2490.00,BIRCHAM DYSON BELL
TfGM,Transport,Capital Costs - LRT Vehicles,09/10/2012,5100043646,34092.00,BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Other Operational Costs,09/10/2012,5100043781,1104.29,BRAKE BROS LTD
TfGM,Transport,Capital Costs - IS Support Services,09/10/2012,5100043652,4000.00,BT ENGAGE IT
TfGM,Corporate Services,IS Software & Maintenance,09/10/2012,5100043726,10988.25,BT ENGAGE IT
TfGM,Transport,Security Services,09/10/2012,5100043774,7209.40,CARLISLE SECURITY SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,09/10/2012,5100043730,1702.80,CF VENDING LTD
TfGM,Transport,Print & Media,09/10/2012,5100043722,1474.50,CHAPEL PRESS LTD
TfGM,Transport,Print & Media,09/10/2012,5100043785,1169.00,CHAPEL PRESS LTD
TfGM,Corporate Services,Procurement Services,09/10/2012,5100043779,13699.60,CNC PERFORMANCE CONSULTANTS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,09/10/2012,5100043819,1040.00,DRAGON DRIVING
TfGM,Corporate Services,Planning Support Services,09/10/2012,5100043654,2484.88,EKOSGEN
TfGM,Transport,Driver Intervention Course Delivery Costs,09/10/2012,5100043754,1750.00,ENTERPRISE SOLUTIONS (NW) LTD
TfGM,Transport,Vehicle Repairs & Maintenance,09/10/2012,5100043743,3595.07,ENZA MOTORS
TfGM,Transport,Vehicle Repairs & Maintenance,09/10/2012,5100043744,632.13,ENZA MOTORS
TfGM,Transport,Engineering Support Services,09/10/2012,5100043852,1500.00,FREMONT LTD
TfGM,Transport,Property & Equipment Maintenance,09/10/2012,5100043731,10060.45,G & J SEDDON
TfGM,Transport,Property & Equipment Maintenance,09/10/2012,5100043733,25602.33,G & J SEDDON
TfGM,Transport,Supported Bus Services,09/10/2012,5100043855,3531.44,GO GOODWINS COACHES LTD
TfGM,Transport,Engineering Support Services,09/10/2012,5100043729,5909.81,HALCROW GROUP LTD
TfGM,Transport,Print & Media,09/10/2012,5100043900,455.00,HAYMARKET PUBLISHING SERVICES LTD
TfGM,Transport,Capital Costs - Architectural Services,09/10/2012,5100043387,10000.00,IAN SIMPSON ARCHITECTS
TfGM,Transport,Capital Costs - Engineering Support Services,09/10/2012,5100043799,1620.00,ITS Testing Services (UK) Ltd
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,09/10/2012,5100043628,20358.14,J MURPHY & SONS LTD
TfGM,Transport,"Rent, Rates & Service Charges",09/10/2012,1900023823,1125.00,JEAN HUANG
TfGM,Corporate Services,IS Support Services,09/10/2012,5100043400,15900.80,KONICA MINOLTA (UK)
TfGM,Transport,Professional Services,09/10/2012,5100043844,8492.87,KRG CONSULTING
TfGM,Corporate Services,IS Software & Maintenance,09/10/2012,5100043712,121125.00,LOGICA UK LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043745,7830.00,MACE LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043796,5400.00,MACE LTD
TfGM,Transport,"Rent, Rates & Service Charges",09/10/2012,5100043704,9469.03,MANCHESTER AIRPORT PLC
TfGM,Corporate Services,Print & Media,09/10/2012,5100043678,578.34,MANCHESTER CITY COUNCIL
TfGM,Corporate Services,IS Support Services,09/10/2012,5100043603,4200.00,MAPSAR LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043725,9900.00,MARTIN LAWTON LIMITED
TfGM,Corporate Services,IS Consumables,09/10/2012,5100043820,1775.00,MISCO
TfGM,Transport,Capital Costs - Computer & Communications Equipment,09/10/2012,5100043913,719.91,MISCO
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043845,1950.00,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043847,1664.00,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,09/10/2012,5100042884,36429.34,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043794,9600.00,MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,09/10/2012,5100043795,2400.00,MOTT MACDONALD LTD
TfGM,Transport,Metrolink Operating Costs,09/10/2012,5100043696,49465.51,MPACT THALES
TfGM,Transport,Metrolink Operating Costs,09/10/2012,5100043697,258947.28,MPACT THALES
TfGM,Transport,Metrolink Operating Costs,09/10/2012,5100043792,1203.69,MPACT THALES
TfGM,Transport,Metrolink Operating Costs,09/10/2012,5100043875,8343.53,MPACT THALES
TfGM,Transport,Transport Planning & Monitoring Services,09/10/2012,5100042234,23209.04,MVA LTD
TfGM,Transport,Capital Costs - Engineering Support Services,09/10/2012,5100043870,3750.00,NEIL CLARKE LTD
TfGM,Transport,Capital Costs - Rail Construction Works,09/10/2012,5100042684,4708.68,NETWORK RAIL
TfGM,Transport,"Rent, Rates & Service Charges",09/10/2012,1900023825,8951.70,OLDHAM MBC
TfGM,Transport,Print & Media,09/10/2012,5100043746,2609.50,OMEGA PRINT AND DESIGN LTD
TfGM,Transport,Traffic Signal Services,09/10/2012,5100043710,945.00,P J MARKHAM ELECTRONICS MAINTENANCE
TfGM,Transport,Traffic Signal Services,09/10/2012,5100043711,1385.00,P J MARKHAM ELECTRONICS MAINTENANCE
TfGM,Transport,IS Software & Maintenance,09/10/2012,5100043419,1695.00,PALISADE EUROPE UK LTD
TfGM,Transport,Capital Costs - Legal Services,09/10/2012,5100043687,1770.00,PANNONE AND PARTNERS
TfGM,Transport,Driver Intervention Course Delivery Costs,09/10/2012,5100043873,1531.59,PETERS DRIVING SCHOOL
TfGM,Transport,Temporary Vacancy Cover,09/10/2012,5100043772,566.40,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,09/10/2012,5100043801,4123.00,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,09/10/2012,5100043803,5974.64,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,09/10/2012,5100043908,3046.92,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,09/10/2012,5100043910,4468.31,PLUSWORK LTD
TfGM,Transport,Capital Costs - Health & Safety Support Services,09/10/2012,5100042989,3219.84,PYRAMID FIRE PROTECTION
TfGM,Transport,Supported Bus Services,09/10/2012,1900023819,-,RADIO CABS ASHTON LTD
TfGM,Transport,Distribution Support Services,09/10/2012,5100043839,490.00,RCD
TfGM,Transport,Distribution Support Services,09/10/2012,5100043840,490.00,RCD
TfGM,Transport,Demolition,09/10/2012,5100043823,10038.00,ROCHDALE MBC
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043707,611.20,ROSGAL LTD
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043708,30000.00,ROSGAL LTD
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043709,3255.42,ROSGAL LTD
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043810,16299.52,ROSGAL LTD
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043798,417.60,RS COMPONENTS LTD
TfGM,Transport,Capital Costs - Signage,09/10/2012,5100043895,1385.00,RYDON SIGNS LTD
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043713,16845.98,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043715,253815.67,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043716,25568.64,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043717,5720.92,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043720,5761.00,SIEMENS PLC
TfGM,Transport,Traffic Signal Works,09/10/2012,5100043808,12673.13,SIEMENS PLC
TfGM,Transport,Property & Equipment Maintenance,09/10/2012,5100043802,2290.00,SILVERDELL UK LTD
TfGM,Corporate Services,Computer Support and Licences,09/10/2012,5100043827,985.03,SQUIDCARD LTD
TfGM,Transport,Capital Costs - Health & Safety Support Services,09/10/2012,5100043573,1125.00,STEPHEN J FIRTH
