HMRC,HMRC,04/04/2012,Vehicle repairs,Criminal Investigations,Inchcape Fleet Solutions,5100000819,"£9,143.34",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle repairs,Criminal Investigations,Inchcape Fleet Solutions,5100000819,"£7,753.55",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle repairs,Criminal Investigations,Inchcape Fleet Solutions,5100000819,"£7,382.11",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle servicing ma,Criminal Investigations,Inchcape Fleet Solutions,5100000819,"£7,207.35",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Fleet mgmt services,Criminal Investigations,Inchcape Fleet Solutions,5100000819,"£6,178.61",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle repairs,Criminal Investigations,Inchcape Fleet Solutions,5100000819,"£5,514.57",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle servicing ma,Criminal Investigations,Inchcape Fleet Solutions,5100000819,"£5,104.20",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle repairs,Criminal Investigations,Inchcape Fleet Solutions,5100000819,"£4,358.50",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Fleet mgmt services,Criminal Investigations,Inchcape Fleet Solutions,5100000819,"£1,956.22",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Fleet mgmt services,Criminal Investigations,Inchcape Fleet Solutions,5100000819,£874.78,Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Fleet mgmt services,Criminal Investigations,Inchcape Fleet Solutions,5100000819,£799.02,Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Fleet mgmt services,Criminal Investigations,Inchcape Fleet Solutions,5100000819,£564.82,Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle servicing ma,Criminal Investigations,Inchcape Fleet Solutions,5100000822,"£44,375.59",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle servicing ma,Criminal Investigations,Inchcape Fleet Solutions,5100000822,"£1,962.18",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle servicing ma,Criminal Investigations,Inchcape Fleet Solutions,5100000822,"£1,812.51",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle servicing ma,Criminal Investigations,Inchcape Fleet Solutions,5100000822,"£1,252.95",Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle servicing ma,Criminal Investigations,Inchcape Fleet Solutions,5100000822,£214.32,Vehicle Fleet Costs,P06 4RP
HMRC,HMRC,04/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100000874,"£27,259.20",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,04/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100000875,"£27,185.10",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,04/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100000889,"£26,865.71",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,04/04/2012,Vehicle insurance,Commercial Directorate,Inchcape Fleet Solutions,5100000889,£370.00,Approved expenditure to register HMRC vehicles,P06 4RP
HMRC,HMRC,04/04/2012,Specialty envelopes,Commercial Directorate,Banner Business Services Ltd,5100000932,"£58,800.00",Bulk purchase of generic envelopes for optimum price break,NR3 1PD
HMRC,HMRC,04/04/2012,Specialty envelopes,PT Product & Process,Banner Business Services Ltd,5100000973,"£53,539.20",Envelopes,NR3 1PD
HMRC,HMRC,04/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100000981,"£26,815.33",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,04/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100000983,"£26,128.93",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,Cornwall Council,5100001024,"£54,813.83",A tax on business premises levied to finance local authorities.,PL27 6TW
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,Cornwall Council,5100001024,"£2,436.17",A tax on business premises levied to finance local authorities.,PL27 6TW
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,Bradford Council,5100001025,"£409,993.58",A tax on business premises levied to finance local authorities.,BD1 1HX
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,Bradford Council,5100001025,"£167,086.42",A tax on business premises levied to finance local authorities.,BD1 1HX
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,London Borough of Ealing,5100001027,"£65,322.30",A tax on business premises levied to finance local authorities.,W5 2BY
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,London Borough of Ealing,5100001027,"£16,893.70",A tax on business premises levied to finance local authorities.,W5 2BY
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,East Hertfordshire,5100001028,"£98,159.01",A tax on business premises levied to finance local authorities.,CM23 2EN
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,East Hertfordshire,5100001028,"£43,820.99",A tax on business premises levied to finance local authorities.,CM23 2EN
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,London Boro of Barking &,5100001034,"£28,919.00",A tax on business premises levied to finance local authorities.,RM7 1FJ
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,Chelmsford Borough Council,5100001037,"£104,640.28",A tax on business premises levied to finance local authorities.,CM1 1JE
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,Chelmsford Borough Council,5100001037,"£15,584.72",A tax on business premises levied to finance local authorities.,CM1 1JE
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,Bedford Borough Council,5100001043,"£49,292.25",A tax on business premises levied to finance local authorities.,MK40 1SH
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,Bedford Borough Council,5100001043,"£7,041.75",A tax on business premises levied to finance local authorities.,MK40 1SH
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,London Borough of Bexley,5100001045,"£101,336.00",A tax on business premises levied to finance local authorities.,DA8 1UB
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,Leicester City Council,5100001049,"£49,922.00",A tax on business premises levied to finance local authorities.,LE1 6HL
HMRC,HMRC,04/04/2012,Business Rates,Estates & Support Services,Wolverhampton City,5100001050,"£75,570.00",A tax on business premises levied to finance local authorities.,WV2 1AX
HMRC,HMRC,04/04/2012,Dept forms Stock,Commercial Directorate,Williams Lea Limited,5100111901,"£26,292.96",Print cost for Self Assessment 2012 forms ,WF6 1TN
HMRC,HMRC,05/04/2012,Business Rates,Estates & Support Services,Bristol City Council,5100001053,"£51,296.00",A tax on business premises levied to finance local authorities.,BS99 1ZG
HMRC,HMRC,05/04/2012,Business Rates,Estates & Support Services,Ipswich Borough Council,5100001054,"£141,980.00",A tax on business premises levied to finance local authorities.,IP1 2DE
HMRC,HMRC,05/04/2012,Business Rates,Estates & Support Services, Wigan Council,5100001134,"£34,350.00",A tax on business premises levied to finance local authorities.,WN1 3DS
HMRC,HMRC,05/04/2012,Business Rates,Estates & Support Services,Salford City Council,5100001176,"£164,880.00",A tax on business premises levied to finance local authorities.,M27 5AW
HMRC,HMRC,05/04/2012,Business Rates,Estates & Support Services,City Of London,5100001177,"£857,960.00",A tax on business premises levied to finance local authorities.,EC2P 2EJ
HMRC,HMRC,05/04/2012,Employee education,People Function,City of Bristol College,5100001178,"£53,375.00",First stage payment for 427 candidates undertaking L2 Qualification (£125 per person),BS3 5JL
HMRC,HMRC,05/04/2012,Standard envelopes,Debt Management & Banking,Williams Lea Limited,5100001207,"£29,366.40",Stationery & Envelopes,WF6 1TN
HMRC,HMRC,05/04/2012,Mail sealing machine,Commercial Directorate,Neopost Finance Ltd,5100001286,"£27,925.80",Approved capital expenditure to replace HMRC office machines,RM1 2AR
HMRC,HMRC,05/04/2012,Grant in Aid Funding,PT Central & Strategy,Tax Volunteers,5100001429,"£120,000.00",Programme to provide support to HMRCs vulnerable customers who need help when interacting with HMRC. ,DT6 5DB
HMRC,HMRC,05/04/2012,Research (VAT rec),Knowledge Analysis & Intelligence,TNS-BMRB,5100001456,"£78,420.00",Research into the impact of campaigns on taxpayer-electricans' attitudes ,W5 1UA
HMRC,HMRC,05/04/2012,Solicitors Fees,Specialist PT,Liberata UK Ltd,5100001477,"£54,250.00",Q4 payment to the Official Solicitors of England & Wales for dealing with cases of looked after children in relation to Child Trust Fund payments,NP20 9FN
HMRC,HMRC,10/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100001582,"£25,859.05",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100001584,"£25,293.11",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Legal Info Services,Criminal Investigations,Independent Police Complaints,5100001592,"£41,688.97",Independent Police Complaints Commission Casework,WC1V 6BH
HMRC,HMRC,10/04/2012,Legal Info Services,Criminal Investigations,Independent Police Complaints,5100001592,"£2,031.00",Independent Police Complaints Commission Casework,WC1V 6BH
HMRC,HMRC,10/04/2012,Legal Info Services,Criminal Investigations,Independent Police Complaints,5100001592,£450.00,Independent Police Complaints Commission Casework,WC1V 6BH
HMRC,HMRC,10/04/2012,Grant in Aid Funding,PT Central & Strategy,Citizens Advice Bureau,5100001598,"£41,250.00",Programme to provide support to HMRCs vulnerable customers who need help when interacting with HMRC. ,N1 9LZ
HMRC,HMRC,10/04/2012,Oth PFI unitary chrg,Estates & Support Services,Haymarket SPV Ltd,5100001604,"£173,817.28",Charges for accommodation provided under one of the Glasgow Private Finance Initiative contracts,W1U 8EW
HMRC,HMRC,10/04/2012,Oth PFI unitary chrg,Estates & Support Services,LR (Manchester) Limited,5100001608,"£845,381.30",Charges for accommodation provided under the Manchester Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,10/04/2012,Oth PFI unitary chrg,Estates & Support Services,Cochrane Square S P V LTD,5100001612,"£177,181.04",Charges for accommodation provided under one of the Glasgow Private Finance Initiative contracts,W1U 8EW
HMRC,HMRC,10/04/2012,Oth PFI unitary chrg,Estates & Support Services,LR Stockport Ltd,5100001615,"£167,228.00",Charges for accommodation provided under the Stockport Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,10/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100001642,"£27,692.10",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Vehicle insurance,Commercial Directorate,Inchcape Fleet Solutions,5100001642,£185.00,Approved expenditure to register HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100001643,"£27,321.60",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Vehicle insurance,Commercial Directorate,Inchcape Fleet Solutions,5100001643,£320.00,Approved expenditure to register HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100001644,"£25,887.60",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Vehicle insurance,Commercial Directorate,Inchcape Fleet Solutions,5100001644,£220.00,Approved expenditure to register HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100001649,"£25,022.19",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Automobiles or cars,Commercial Directorate,Inchcape Fleet Solutions,5100001652,"£27,476.80",Approved capital expenditure to replace HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Vehicle insurance,Commercial Directorate,Inchcape Fleet Solutions,5100001652,£220.00,Approved expenditure to register HMRC vehicles,P06 4RP
HMRC,HMRC,10/04/2012,Legal Service Sol's,Specialist Investigations (SI),Howes Percival Solicitors,5100001715,"£79,515.29",Legal Services,NR3 1DD
HMRC,HMRC,10/04/2012,Legal Serv's Credit,Specialist Investigations (SI),Howes Percival Solicitors,5100001715,"£6,917.00",Legal Services,NR3 1DD
HMRC,HMRC,10/04/2012,Legal Service Sol's,Specialist Investigations (SI),Howes Percival Solicitors,5100001718,"£40,467.25",Legal Services,NR3 1DD
HMRC,HMRC,10/04/2012,Legal Serv's Credit,Specialist Investigations (SI),Howes Percival Solicitors,5100001718,"£1,602.47",Legal Services,NR3 1DD
HMRC,HMRC,10/04/2012,Nat Pst Del Ser NVAT,Commercial Directorate,Royal Mail,5100001794,"£342,035.53",Payment for mail sorting and delivery services,PE4 5BR
HMRC,HMRC,10/04/2012,Nat Pst Del Ser NVAT,Commercial Directorate,Royal Mail,5100001794,"£153,980.50",Payment for mail sorting and delivery services,PE4 5BR
HMRC,HMRC,10/04/2012,County Court Proceed,Debt Management & Banking,Her Majesty's Court Service,5100001820,"£69,020.00",Court Fees,NN1 2LH
HMRC,HMRC,10/04/2012,Valuation Services,Risk & Intelligence,Valuation Office Agency,5100001849,"£785,024.50",Property valuations in respect of Inheritance Tax and other Tax cases,W1D 5BU
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,City of  Westminster,5100001850,"£442,150.00",A tax on business premises levied to finance local authorities.,SW1E 6QY
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Ipswich Borough Council,5100001851,"£52,025.06",A tax on business premises levied to finance local authorities.,IP1 2DE
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Ipswich Borough Council,5100001851,"£3,392.94",A tax on business premises levied to finance local authorities.,IP1 2DE
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Bedford Borough Council,5100001852,"£49,421.40",A tax on business premises levied to finance local authorities.,MK40 1SH
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Bedford Borough Council,5100001852,"£16,988.60",A tax on business premises levied to finance local authorities.,MK40 1SH
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,London Borough of Ealing,5100001854,"£95,894.66",A tax on business premises levied to finance local authorities.,W5 2BY
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,London Borough of Ealing,5100001854,"£24,800.34",A tax on business premises levied to finance local authorities.,W5 2BY
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Sunderland City Council,5100001855,"£92,974.00",A tax on business premises levied to finance local authorities.,SR5 9BJ
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Carlisle City Council,5100001856,"£78,249.30",A tax on business premises levied to finance local authorities.,CA3 8QG
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Carlisle City Council,5100001856,"£13,808.70",A tax on business premises levied to finance local authorities.,CA3 8QG
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Hull City Council,5100001857,"£81,426.12",A tax on business premises levied to finance local authorities.,HU1 2AB
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Hull City Council,5100001857,"£16,127.88",A tax on business premises levied to finance local authorities.,HU1 2AB
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Nottingham City Council,5100001858,"£67,326.00",A tax on business premises levied to finance local authorities.,NG1 4XX
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Bristol City Council,5100001859,"£142,340.46",A tax on business premises levied to finance local authorities.,BS99 1ZG
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Bristol City Council,5100001859,"£14,524.54",A tax on business premises levied to finance local authorities.,BS99 1ZG
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Swindon Borough Council,5100001861,"£27,725.36",A tax on business premises levied to finance local authorities.,SN1 2JH
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Swindon Borough Council,5100001861,"£24,028.64",A tax on business premises levied to finance local authorities.,SN1 2JH
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Plymouth City Council,5100001862,"£80,530.37",A tax on business premises levied to finance local authorities.,PL1 2AA
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Plymouth City Council,5100001862,"£23,893.63",A tax on business premises levied to finance local authorities.,PL1 2AA
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Cornwall Council,5100001864,"£201,274.24",A tax on business premises levied to finance local authorities.,PL27 6TW
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Cornwall Council,5100001864,"£7,115.76",A tax on business premises levied to finance local authorities.,PL27 6TW
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Exeter City Council,5100001867,"£110,252.85",A tax on business premises levied to finance local authorities.,EX1 1JD
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Exeter City Council,5100001867,"£83,252.15",A tax on business premises levied to finance local authorities.,EX1 1JD
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,West Lindsey District Council,5100001870,"£27,938.00",A tax on business premises levied to finance local authorities.,NG34 4GL
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Cardiff County Council,5100001872,"£666,585.34",A tax on business premises levied to finance local authorities.,CF10 3WD
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Cardiff County Council,5100001872,"£287,134.66",A tax on business premises levied to finance local authorities.,CF10 3WD
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,City and County of Swansea,5100001874,"£117,975.09",A tax on business premises levied to finance local authorities.,SA1 4NR
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,City and County of Swansea,5100001874,"£32,314.91",A tax on business premises levied to finance local authorities.,SA1 4NR
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Wolverhampton City,5100001881,"£175,725.17",A tax on business premises levied to finance local authorities.,WV2 1AX
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Wolverhampton City,5100001881,"£8,693.12",A tax on business premises levied to finance local authorities.,WV2 1AX
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Solihull MBC,5100001893,"£129,385.00",A tax on business premises levied to finance local authorities.,B91 9RR
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Borough of Telford & Wrekin,5100001955,"£80,530.86",A tax on business premises levied to finance local authorities.,TF3 4LP
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Borough of Telford & Wrekin,5100001955,"£25,725.14",A tax on business premises levied to finance local authorities.,TF3 4LP
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Dudley Metropolitan Borough,5100001960,"£177,614.63",A tax on business premises levied to finance local authorities.,DY1 1HG
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Dudley Metropolitan Borough,5100001960,"£65,125.37",A tax on business premises levied to finance local authorities.,DY1 1HG
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Newcastle City Council,5100001961,"£175,185.00",A tax on business premises levied to finance local authorities.,NE99 1UP
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Croydon Council,5100001962,"£182,856.34",A tax on business premises levied to finance local authorities.,CR9 1BQ
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Croydon Council,5100001962,"£111,113.66",A tax on business premises levied to finance local authorities.,CR9 1BQ
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Crawley Borough Council,5100001965,"£72,787.21",A tax on business premises levied to finance local authorities.,RH10 1UZ
HMRC,HMRC,10/04/2012,Solicitors Fees,Solicitors Office,Howes Percival Solicitors,5100001966,"£31,637.87",Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD
