Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department of Health,NHS Blood and Transplant,15/04/2011,VEHICLE FUEL & OILS,Blood Donation,ARVAL PHH BUSINESS SOLUTIONS,1487184,3050.41
Department of Health,NHS Blood and Transplant,15/04/2011,VEHICLE FUEL & OILS,Estates & Logistics,ARVAL PHH BUSINESS SOLUTIONS,1487184,37984.28
Department of Health,NHS Blood and Transplant,15/04/2011,VEHICLE FUEL & OILS,Organ Donation & Transplantation,ARVAL PHH BUSINESS SOLUTIONS,1487184,75.60
Department of Health,NHS Blood and Transplant,15/04/2011,ELECTRICITY,Estates & Logistics,SOUTHERN ELECTRIC CONTRACTING,1487603,27664.26
Department of Health,NHS Blood and Transplant,21/04/2011,AVERAGE COST VARIANCE,General and Other,BECKMAN COULTER UK LTD,1487707,0.01
Department of Health,NHS Blood and Transplant,21/04/2011,EQUIPMENT MAINTENANCE CONTRACT,Patient Services,BECKMAN COULTER UK LTD,1487707,12586.16
Department of Health,NHS Blood and Transplant,21/04/2011,EQUIPMENT MAINTENANCE CONTRACT,Specialist Services,BECKMAN COULTER UK LTD,1487707,9439.62
Department of Health,NHS Blood and Transplant,21/04/2011,AVERAGE COST VARIANCE,General and Other,PALL MEDICAL (PREV. PALL EUROPE LTD),1487712,-799.53
Department of Health,NHS Blood and Transplant,21/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,PALL MEDICAL (PREV. PALL EUROPE LTD),1487712,82029.21
Department of Health,NHS Blood and Transplant,21/04/2011,AVERAGE COST VARIANCE,General and Other,BECKMAN COULTER UK LTD,1487722,0.02
Department of Health,NHS Blood and Transplant,21/04/2011,EQUIPMENT MAINTENANCE CONTRACT,Patient Services,BECKMAN COULTER UK LTD,1487722,247078.26
Department of Health,NHS Blood and Transplant,21/04/2011,AVERAGE COST VARIANCE,General and Other,PALL MEDICAL (PREV. PALL EUROPE LTD),1487725,-741.64
Department of Health,NHS Blood and Transplant,21/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,PALL MEDICAL (PREV. PALL EUROPE LTD),1487725,75091.72
Department of Health,NHS Blood and Transplant,21/04/2011,AVERAGE COST VARIANCE,General and Other,BECKMAN COULTER UK LTD,1487726,-0.01
Department of Health,NHS Blood and Transplant,21/04/2011,EQUIPMENT MAINTENANCE CONTRACT,Clinical,BECKMAN COULTER UK LTD,1487726,12122.08
Department of Health,NHS Blood and Transplant,21/04/2011,EQUIPMENT MAINTENANCE CONTRACT,Patient Services,BECKMAN COULTER UK LTD,1487726,36966.92
Department of Health,NHS Blood and Transplant,21/04/2011,EQUIPMENT MAINTENANCE CONTRACT,Specialist Services,BECKMAN COULTER UK LTD,1487726,52929.88
Department of Health,NHS Blood and Transplant,15/04/2011,NBA RECHARGES,Clinical,UNIVERSITY OF CAMBRIDGE,1487816,90000.00
Department of Health,NHS Blood and Transplant,15/04/2011,OTHER PROFESSIONAL FEES,Organ Donation & Transplantation,QUINTILES LIMITED,1487918,25000.00
Department of Health,NHS Blood and Transplant,21/04/2011,OTHER PROFESSIONAL FEES,Estates & Logistics,FRAIKIN LTD,1488286,24.92
Department of Health,NHS Blood and Transplant,21/04/2011,VEHICLE REPAIRS & MAINTENANCE,Estates & Logistics,FRAIKIN LTD,1488286,43087.51
Department of Health,NHS Blood and Transplant,28/04/2011,AVERAGE COST VARIANCE,General and Other,MACO PHARMA UK LTD,1488332,108.22
Department of Health,NHS Blood and Transplant,28/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,MACO PHARMA UK LTD,1488332,41407.18
Department of Health,NHS Blood and Transplant,28/04/2011,AVERAGE COST VARIANCE,General and Other,MACO PHARMA UK LTD,1488340,49.69
Department of Health,NHS Blood and Transplant,28/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,MACO PHARMA UK LTD,1488340,33773.37
Department of Health,NHS Blood and Transplant,21/04/2011,WASTE DISPOSAL - CLINICAL,Estates & Logistics,SRCL LTD,1489047,26248.24
Department of Health,NHS Blood and Transplant,28/04/2011,WASTE DISPOSAL - NON-CLINICAL,Estates & Logistics,SRCL LTD,1489048,21930.87
Department of Health,NHS Blood and Transplant,21/04/2011,AVERAGE COST VARIANCE,General and Other,CARIDIAN BCT EUROPE NV/SA,1489067,-1838.40
Department of Health,NHS Blood and Transplant,21/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,CARIDIAN BCT EUROPE NV/SA,1489067,88238.40
Department of Health,NHS Blood and Transplant,28/04/2011,AVERAGE COST VARIANCE,General and Other,CARIDIAN BCT EUROPE NV/SA,1489068,-2069.12
Department of Health,NHS Blood and Transplant,28/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,CARIDIAN BCT EUROPE NV/SA,1489068,67018.40
Department of Health,NHS Blood and Transplant,21/04/2011,IT SOFTWARE,Business Transformation Services,SAVANT LIMITED,1489238,89928.77
Department of Health,NHS Blood and Transplant,28/04/2011,AVERAGE COST VARIANCE,General and Other,CARIDIAN BCT EUROPE NV/SA,1489471,-919.20
Department of Health,NHS Blood and Transplant,28/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,CARIDIAN BCT EUROPE NV/SA,1489471,44119.20
Department of Health,NHS Blood and Transplant,28/04/2011,AVERAGE COST VARIANCE,General and Other,CARIDIAN BCT EUROPE NV/SA,1489472,-969.28
Department of Health,NHS Blood and Transplant,28/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,CARIDIAN BCT EUROPE NV/SA,1489472,40660.48
Department of Health,NHS Blood and Transplant,28/04/2011,AVERAGE COST VARIANCE,General and Other,CARIDIAN BCT EUROPE NV/SA,1489473,-636.72
Department of Health,NHS Blood and Transplant,28/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,CARIDIAN BCT EUROPE NV/SA,1489473,27043.44
Department of Health,NHS Blood and Transplant,28/04/2011,OTHER PROFESSIONAL FEES,Clinical,ROYAL COLLEGE OF SURGEONS OF ENGLAND,1489555,28247.00
Department of Health,NHS Blood and Transplant,28/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,MACO PHARMA UK LTD,1489602,25724.16
Department of Health,NHS Blood and Transplant,21/04/2011,OTHER PROFESSIONAL FEES,Estates & Logistics,LEASEPLAN UK LTD,1490125,6714.06
Department of Health,NHS Blood and Transplant,21/04/2011,VEHICLE REPAIRS & MAINTENANCE,Estates & Logistics,LEASEPLAN UK LTD,1490125,101037.91
Department of Health,NHS Blood and Transplant,28/04/2011,DIRECT CONSUMABLES,Patient Services,MACO PHARMA UK LTD,1490351,59388.00
Department of Health,NHS Blood and Transplant,28/04/2011,AVERAGE COST VARIANCE,General and Other,BECKMAN COULTER UK LTD,1491136,-52875.00
Department of Health,NHS Blood and Transplant,28/04/2011,EQUIPMENT REPAIR,Patient Services,BEST THERATRONICS ( FORMERLY MDS NORDIAN),1491898,21471.00
Department of Health,NHS Blood and Transplant,28/04/2011,NBA RECHARGES,Clinical,UNIVERSITY OF CAMBRIDGE,1492004,273704.50
Department of Health,NHS Blood and Transplant,28/04/2011,AVERAGE COST VARIANCE,General and Other,CARILLION PLANNED MAINTENANCE,1492180,-0.04
Department of Health,NHS Blood and Transplant,28/04/2011,PREMISES MAINTENANCE - PLANNED,Estates & Logistics,CARILLION PLANNED MAINTENANCE,1492180,40871.06
Department of Health,NHS Blood and Transplant,28/04/2011,AVERAGE COST VARIANCE,General and Other,PALL MEDICAL (PREV. PALL EUROPE LTD),1492466,-10111.20
Department of Health,NHS Blood and Transplant,28/04/2011,INVENTORY MATERIALS,NBS and ODT All Areas,PALL MEDICAL (PREV. PALL EUROPE LTD),1492466,106092.43
Department of Health,NHS Blood and Transplant,28/04/2011,EXTERNAL MAILING SERVICES,Blood Donation,RHA MEDIA,1492726,31500.00
