Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,23/07/2013,10311755,10049603,468.00,R,Arjo Med Ab Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Day Centres,Social Care and Health,Supplies & Services,"Printing, Stationery and General Office Expenses",Stationery,,26/07/2013,10311428,0,-42.75,R,Banner Business Supplies Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Monnow Vale,Social Care and Health,Supplies & Services,Communications and Computing,Computer Consumables,,30/07/2013,10312084,10049589,357.11,R,Banner Business Supplies Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Day Centres,Social Care and Health,Employees,Indirect Employee Expenses,Medical Expenses,,05/07/2013,10308383,10049151,155.00,R,Bellevue Group Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Management Team,Social Care and Health,Employees,Direct Employee Expenses,Agency Staff,,19/07/2013,10311349,10049540,750.00,R,Blue Turtle Consultants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Day Centres,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,05/07/2013,10308284,10049032,264.00,R,BNP Parabis Lease Group (Rentals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Monnow Vale,Social Care and Health,Third Party Payments,Third Party,General.,,30/07/2013,10312716,0,974.00,R,Boots Chemist Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Printing, Stationery and General Office Expenses",Stationery,,23/07/2013,10311532,10048900,276.33,R,Brain & Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Premises,Energy Costs,Electricity.,,02/07/2013,10306149,0,"1,439.40",R,British Gas Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Premises,Energy Costs,Electricity.,,02/07/2013,10306151,0,121.93,R,British Gas Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Premises,Energy Costs,Electricity.,,19/07/2013,10310415,0,"1,119.16",R,British Gas Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Day Centres,Social Care and Health,Premises,Energy Costs,Electricity.,,19/07/2013,10310457,0,145.30,R,British Gas Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Premises,Energy Costs,Electricity.,,26/07/2013,10311491,0,"1,338.77",R,British Gas Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Premises,Energy Costs,Electricity.,,26/07/2013,10311499,0,111.56,R,British Gas Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,02/07/2013,10302496,0,10.08,R,Budden Cresc Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,02/07/2013,10302496,0,19.09,R,Budden Cresc Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,02/07/2013,10302496,0,154.48,R,Budden Cresc Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,02/07/2013,10302496,0,1.10,R,Budden Cresc Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,02/07/2013,10302496,0,12.59,R,Budden Cresc Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,Communications and Computing,Postages,,02/07/2013,10302496,0,28.00,R,Budden Cresc Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,02/07/2013,10307236,10046797,236.30,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,02/07/2013,10307236,10046797,31.78,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,05/07/2013,10307592,10046797,254.41,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,05/07/2013,10307592,10046797,21.66,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,05/07/2013,10307814,10046797,252.99,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,05/07/2013,10307814,10046797,33.05,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,16/07/2013,10310037,10046797,284.80,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,16/07/2013,10310037,10046797,-35.93,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,16/07/2013,10310037,10046797,35.93,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,19/07/2013,10311290,10046797,135.62,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,19/07/2013,10311290,10046797,24.90,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,26/07/2013,10311627,0,-7.43,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,26/07/2013,10312552,10046797,208.02,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,26/07/2013,10312552,10046797,-16.52,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,26/07/2013,10312552,10046797,16.52,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,23/07/2013,10310694,0,200.00,R,Chrysalis Holidays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,09/07/2013,10308798,10048367,20.40,R,Co-operative Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,09/07/2013,10308799,10048367,9.13,R,Co-operative Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,19/07/2013,10310852,10048367,3.96,R,Co-operative Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,26/07/2013,10312075,10048367,28.35,R,Co-operative Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,30/07/2013,10313081,10048367,14.49,R,Co-operative Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Premises,Energy Costs,Gas.,,05/07/2013,10294453,0,"2,118.59",R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Premises,Energy Costs,Gas.,,05/07/2013,10298284,0,"-1,847.42",R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Premises,Energy Costs,Gas.,,05/07/2013,10298285,0,"1,847.42",R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Day Centres,Social Care and Health,Premises,Energy Costs,Gas.,,26/07/2013,10312120,0,122.82,R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Premises,Energy Costs,Gas.,,26/07/2013,10312128,0,"1,083.84",R,Corona Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Monnow Vale,Social Care and Health,Transport,Direct Transport Costs,Transport.,,05/07/2013,10307361,0,144.00,R,Cymru Cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Monnow Vale,Social Care and Health,Transport,Direct Transport Costs,Transport.,,19/07/2013,10310302,0,108.00,R,Cymru Cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,02/07/2013,10307237,10046698,55.09,R,Douglas Willis Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,02/07/2013,10307591,10046698,138.63,R,Douglas Willis Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,09/07/2013,10307813,10046698,65.48,R,Douglas Willis Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,16/07/2013,10308966,10046698,112.39,R,Douglas Willis Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,23/07/2013,10310762,10046698,62.14,R,Douglas Willis Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,19/07/2013,10310763,10046698,30.96,R,Douglas Willis Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,30/07/2013,10312553,10046698,63.67,R,Douglas Willis Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Monnow Vale,Social Care and Health,Third Party Payments,Third Party,General.,,05/07/2013,10308546,0,"51,584.58",R,Drive Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,05/07/2013,10308262,10048901,150.00,R,E & R Moffat Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care,Social Care and Health,Supplies & Services,"Printing, Stationery and General Office Expenses",Stationery,,26/07/2013,10312098,10049373,130.30,R,ESPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,Communications and Computing,Telephone,,26/07/2013,10311031,0,138.31,R,Gamma Business Communications Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
