Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,Clinical Excellence Awards,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8006748,3266946.03
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,Clinical Excellence Awards,CAMBRIDGESHIRE COMMUNITY SERVICES,8006680,44993.72
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,Clinical Excellence Awards,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,8006689,138402.17
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,Clinical Excellence Awards,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7989484,1055267.6
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,Clinical Excellence Awards,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,8006707,594393.93
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,Clinical Excellence Awards,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),8006702,236206.63
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,Clinical Excellence Awards,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8006678,267947.73
Department of Health,East of England SHA,01/02/2011,Miscellaneous Expenditure,DH Child Palliative Care,CAMBRIDGESHIRE PCT,7784650,44025
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,Eastern Development Centre,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7979393,468331
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,Emergency Dept Info Fund,SOUTH EAST COAST STRATEGIC HEALTH AUTHORITY,7989480,45000
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,End of Life - SWIFT,NHS HERTFORDSHIRE,7989468,153000
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,Essex County Group,MID ESSEX HOSPITALS SERVICES NHS TRUST,7989454,660000
Department of Health,East of England SHA,04/02/2011,Miscellaneous Expenditure,Health & Social Care in Criminal Justice,CAMBRIDGESHIRE COUNTY COUNCIL,7899773,40000
Department of Health,East of England SHA,28/02/2011,Miscellaneous Expenditure,Health & Social Care in Criminal Justice,NORFOLK COUNTY COUNCIL,8009434,39000
Department of Health,East of England SHA,09/02/2011,Miscellaneous Expenditure,Innovation Fund,CAMBRIDGESHIRE & PETERBOROUGH NHS FOUNDATION TRUST,7916974,65307
Department of Health,East of England SHA,16/02/2011,Miscellaneous Expenditure,NHS Direct: Core Contract,NHS DIRECT,7945656,-226981
Department of Health,East of England SHA,16/02/2011,Miscellaneous Expenditure,NHS Direct: Core Contract,NHS DIRECT,7962590,297630
Department of Health,East of England SHA,16/02/2011,Miscellaneous Expenditure,NHS Direct: Core Contract,NHS DIRECT,7962599,751000
Department of Health,East of England SHA,16/02/2011,Miscellaneous Expenditure,NHS Direct: Core Contract,NHS DIRECT,7962600,250000
Department of Health,East of England SHA,16/02/2011,Miscellaneous Expenditure,NHS Direct: Core Contract,NHS DIRECT,7962609,10132666.67
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,NHS Direct: Core Contract,NHS DIRECT,8006686,206109
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,NHS Direct: Core Contract,NHS DIRECT,8006704,297630
Department of Health,East of England SHA,16/02/2011,Miscellaneous Expenditure,NHS Direct: The Appointments Line,NHS DIRECT,7889273,-32560
Department of Health,East of England SHA,16/02/2011,Miscellaneous Expenditure,NHS Direct: The Appointments Line,NHS DIRECT,7889278,-69205
Department of Health,East of England SHA,16/02/2011,Miscellaneous Expenditure,NHS Direct: The Appointments Line,NHS DIRECT,7962581,614041
Department of Health,East of England SHA,16/02/2011,Miscellaneous Expenditure,NHS Direct: The Appointments Line,NHS DIRECT,7962587,565482
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,PCT Reg Marketing Fund,CENTRAL OFFICE OF INFORMATION,7970875,43027.78
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,PCT Reg Marketing Fund,CENTRAL OFFICE OF INFORMATION,7970877,49918.85
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,PCT Reg Marketing Fund,CENTRAL OFFICE OF INFORMATION,7970878,43986.71
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,PCT Reg Marketing Fund,CENTRAL OFFICE OF INFORMATION,7970879,41117.09
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,PCT Reg Marketing Fund,CENTRAL OFFICE OF INFORMATION,7970928,44338.64
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,PCT Reg Marketing Fund,CENTRAL OFFICE OF INFORMATION,7970929,43369.03
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,PCT Reg Marketing Fund,CENTRAL OFFICE OF INFORMATION,7970934,-43369.03
Department of Health,East of England SHA,23/02/2011,Miscellaneous Expenditure,PCT Reg Marketing Fund,CENTRAL OFFICE OF INFORMATION,7970936,-44338.64
Department of Health,East of England SHA,18/02/2011,Miscellaneous Expenditure,PCT Reg Marketing Fund,CENTRAL OFFICE OF INFORMATION,7970938,-41451.34
Department of Health,East of England SHA,02/02/2011,Miscellaneous Expenditure,Quality Improvements (Observatory),CAMBRIDGESHIRE PCT,7870512,90000
Department of Health,East of England SHA,09/02/2011,Miscellaneous Expenditure,Releasing Time to Care,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7899217,29555
Department of Health,East of England SHA,04/02/2011,Miscellaneous Expenditure,Valuing People,CENTRAL BEDFORDSHIRE COUNCIL,7870495,40000
Department of Health,East of England SHA,09/02/2011,Programme Support Costs,Procurement - Wheelchair Project,WEST SUFFOLK HOSPITALS NHS TRUST,7880221,106750
Department of Health,East of England SHA,09/02/2011,Programme Support Costs,QIPP Programme,WEST SUFFOLK HOSPITALS NHS TRUST,7880221,30000
Department of Health,East of England SHA,04/02/2011,Programme Support Costs,Valuing People,BEDFORD BOROUGH COUNCIL,7870511,40000
Department of Health,East of England SHA,01/02/2011,Secndd staff frm othr org,Dental Vocational Training Scheme,BEDFORD HOSPITALS NHS TRUST,7784646,33790.1
Department of Health,East of England SHA,09/02/2011,Secndd staff frm othr org,Health & Social Care in Criminal Justice,MINISTRY OF JUSTICE,7870504,37521.96
Department of Health,East of England SHA,09/02/2011,Services Received - NHSTs,Corporate Non-Pay Costs,ANGLIA SUPPORT PARTNERSHIP,7880230,2139
Department of Health,East of England SHA,16/02/2011,Services Received - NHSTs,Corporate Non-Pay Costs,ANGLIA SUPPORT PARTNERSHIP,7962624,2139
Department of Health,East of England SHA,09/02/2011,Services Received - NHSTs,Health Innovation Centre,ANGLIA SUPPORT PARTNERSHIP,7880230,798
Department of Health,East of England SHA,16/02/2011,Services Received - NHSTs,Health Innovation Centre,ANGLIA SUPPORT PARTNERSHIP,7962624,798
Department of Health,East of England SHA,09/02/2011,Services Received - NHSTs,Health & Social Care in Criminal Justice,ANGLIA SUPPORT PARTNERSHIP,7880230,13
Department of Health,East of England SHA,16/02/2011,Services Received - NHSTs,Health & Social Care in Criminal Justice,ANGLIA SUPPORT PARTNERSHIP,7962624,13
Department of Health,East of England SHA,09/02/2011,Services Received - NHSTs,Research Ethics Committee (REC) Office 2,ANGLIA SUPPORT PARTNERSHIP,7880230,93
Department of Health,East of England SHA,16/02/2011,Services Received - NHSTs,Research Ethics Committee (REC) Office 2,ANGLIA SUPPORT PARTNERSHIP,7962624,93
Department of Health,East of England SHA,09/02/2011,Services Received - NHSTs,Research Ethics Committee (REC) Office 3,ANGLIA SUPPORT PARTNERSHIP,7880230,93.08
Department of Health,East of England SHA,16/02/2011,Services Received - NHSTs,Research Ethics Committee (REC) Office 3,ANGLIA SUPPORT PARTNERSHIP,7962624,93.08
Department of Health,East of England SHA,09/02/2011,Services Received - NHSTs,Workforce Running Costs,ANGLIA SUPPORT PARTNERSHIP,7880230,20349
Department of Health,East of England SHA,16/02/2011,Services Received - NHSTs,Workforce Running Costs,ANGLIA SUPPORT PARTNERSHIP,7962624,20349
Department of Health,East of England SHA,09/02/2011,Services Received - NHSTs,Victoria House,ANGLIA SUPPORT PARTNERSHIP,7880230,10128
Department of Health,East of England SHA,16/02/2011,Services Received - NHSTs,Victoria House,ANGLIA SUPPORT PARTNERSHIP,7962624,10128
Department of Health,East of England SHA,02/02/2011,Training Expenses,Ambulance CPD,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,7870483,71262
Department of Health,East of England SHA,28/02/2011,Training Expenses,Ambulance CPD,UNIVERSITY OF EAST ANGLIA,8028704,141750
Department of Health,East of England SHA,28/02/2011,Training Expenses,Ambulance CPD,UNIVERSITY OF EAST ANGLIA,8028708,172591
Department of Health,East of England SHA,28/02/2011,Training Expenses,Ambulance CPD,UNIVERSITY OF EAST ANGLIA,8028709,177430
Department of Health,East of England SHA,28/02/2011,Training Expenses,Ambulance CPD,UNIVERSITY OF EAST ANGLIA,8028714,199045
Department of Health,East of England SHA,16/02/2011,Training Expenses,Biomedical Science,UNIVERSITY OF ESSEX,7962594,35478.28
Department of Health,East of England SHA,21/02/2011,Training Expenses,Biomedical Science,UNIVERSITY OF ESSEX,7989425,14208
Department of Health,East of England SHA,23/02/2011,Training Expenses,Biomedical Science,UNIVERSITY OF ESSEX,7997864,35478.28
Department of Health,East of England SHA,09/02/2011,Training Expenses,CGC Clinical Placement (CPS),WEST SUFFOLK HOSPITALS NHS TRUST,7880261,23339
Department of Health,East of England SHA,09/02/2011,Training Expenses,CGC Facilities (FACS),WEST SUFFOLK HOSPITALS NHS TRUST,7880261,60912.5
Department of Health,East of England SHA,16/02/2011,Training Expenses,Clinical Physiology,UNIVERSITY OF ESSEX,7962594,3599.25
Department of Health,East of England SHA,15/02/2011,Training Expenses,Clinical Psychology,CAMBRIDGESHIRE & PETERBOROUGH NHS FOUNDATION TRUST,7935538,13582.66
Department of Health,East of England SHA,15/02/2011,Training Expenses,Clinical Psychology,CAMBRIDGESHIRE & PETERBOROUGH NHS FOUNDATION TRUST,7935541,24669.89
Department of Health,East of England SHA,15/02/2011,Training Expenses,Clinical Psychology,CAMBRIDGESHIRE & PETERBOROUGH NHS FOUNDATION TRUST,7935542,14425.68
Department of Health,East of England SHA,16/02/2011,Training Expenses,Clinical Psychology,UNIVERSITY OF EAST ANGLIA,7954217,79907
Department of Health,East of England SHA,16/02/2011,Training Expenses,Clinical Psychology,UNIVERSITY OF ESSEX,7962594,46363.78
Department of Health,East of England SHA,23/02/2011,Training Expenses,Clinical Psychology,UNIVERSITY OF ESSEX,7997864,56249.78
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Psychology,UNIVERSITY OF HERTFORDSHIRE,7916977,164882
Department of Health,East of England SHA,15/02/2011,Training Expenses,Clinical Psychology Training Support,CAMBRIDGESHIRE & PETERBOROUGH NHS FOUNDATION TRUST,7935538,166548.23
Department of Health,East of England SHA,15/02/2011,Training Expenses,Clinical Psychology Training Support,CAMBRIDGESHIRE & PETERBOROUGH NHS FOUNDATION TRUST,7935541,146122.22
Department of Health,East of England SHA,15/02/2011,Training Expenses,Clinical Psychology Training Support,CAMBRIDGESHIRE & PETERBOROUGH NHS FOUNDATION TRUST,7935542,175879.26
Department of Health,East of England SHA,16/02/2011,Training Expenses,Clinical Tutors,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,882
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,BEDFORD HOSPITALS NHS TRUST,7880246,1323
Department of Health,East of England SHA,16/02/2011,Training Expenses,Clinical Tutors,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,882
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,3528
Department of Health,East of England SHA,23/02/2011,Training Expenses,Clinical Tutors,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,7970898,882
Department of Health,East of England SHA,01/02/2011,Training Expenses,Clinical Tutors,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,1324
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,IPSWICH HOSPITALS NHS TRUST,7908452,1324
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,1764
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,1324
Department of Health,East of England SHA,23/02/2011,Training Expenses,Clinical Tutors,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,1323
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,881
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,3529
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7889319,1102
Department of Health,East of England SHA,16/02/2011,Training Expenses,Clinical Tutors,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7962619,441
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,1764
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,882
Department of Health,East of England SHA,01/02/2011,Training Expenses,Clinical Tutors,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,1324
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,1323
Department of Health,East of England SHA,16/02/2011,Training Expenses,Clinical Tutors,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7962639,882
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,883
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,2647
Department of Health,East of England SHA,09/02/2011,Training Expenses,Clinical Tutors,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,882
Department of Health,East of England SHA,02/02/2011,Training Expenses,Community Specialist Practitioners,BEDFORDSHIRE PCT,7870518,29520
Department of Health,East of England SHA,01/02/2011,Training Expenses,Continuing Professional Development,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,7811784,167915
Department of Health,East of England SHA,16/02/2011,Training Expenses,Centre for Interprofessional Learning,UNIVERSITY OF EAST ANGLIA,7954217,25769
Department of Health,East of England SHA,15/02/2011,Training Expenses,Child Psychotherapy,LONDON SHA,7935546,70948
Department of Health,East of England SHA,16/02/2011,Training Expenses,Dental Continuing Professional Development,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,1595
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Continuing Professional Development,BEDFORD HOSPITALS NHS TRUST,7880246,2375
Department of Health,East of England SHA,16/02/2011,Training Expenses,Dental Continuing Professional Development,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,934
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Continuing Professional Development,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,2506
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Continuing Professional Development,IPSWICH HOSPITALS NHS TRUST,7908452,2557
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Continuing Professional Development,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,456
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Continuing Professional Development,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,713
Department of Health,East of England SHA,23/02/2011,Training Expenses,Dental Continuing Professional Development,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,713
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Continuing Professional Development,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,1401
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Continuing Professional Development,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,6494
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Continuing Professional Development,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,2637
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Continuing Professional Development,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,739
Department of Health,East of England SHA,01/02/2011,Training Expenses,Dental Continuing Professional Development,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,847
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Continuing Professional Development,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,847
Department of Health,East of England SHA,16/02/2011,Training Expenses,Dental Tutors,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,878
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Tutors,BEDFORD HOSPITALS NHS TRUST,7880246,879
Department of Health,East of England SHA,16/02/2011,Training Expenses,Dental Tutors,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,879
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Tutors,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,1758
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Tutors,IPSWICH HOSPITALS NHS TRUST,7908452,898
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Tutors,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,459
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Tutors,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,4833
Department of Health,East of England SHA,23/02/2011,Training Expenses,Dental Tutors,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,879
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Tutors,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,878
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Tutors,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,899
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Tutors,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,459
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Tutors,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,879
Department of Health,East of England SHA,01/02/2011,Training Expenses,Dental Tutors,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,459
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Tutors,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,459
Department of Health,East of England SHA,16/02/2011,Training Expenses,Dental Vocational Training Scheme,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,4750
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Vocational Training Scheme,BEDFORD HOSPITALS NHS TRUST,7880246,1117
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Vocational Training Scheme,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,2375
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Vocational Training Scheme,IPSWICH HOSPITALS NHS TRUST,7908452,2375
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Vocational Training Scheme,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,2375
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dental Vocational Training Scheme,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,2375
Department of Health,East of England SHA,18/02/2011,Training Expenses,Dental Vocational Training Scheme,UNIVERSITY OF BEDFORDSHIRE,7955157,25160
Department of Health,East of England SHA,09/02/2011,Training Expenses,Dietetics Tuition,UNIVERSITY OF HERTFORDSHIRE,7916977,239062
Department of Health,East of England SHA,16/02/2011,Training Expenses,Education Modernisation Development,ANGLIA RUSKIN UNIVERSITY,7954331,-60080
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,1944
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,BEDFORD HOSPITALS NHS TRUST,7880246,1148
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,1723
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,2695
Department of Health,East of England SHA,01/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,972
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,IPSWICH HOSPITALS NHS TRUST,7908452,1369
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,1281
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,1282
Department of Health,East of England SHA,23/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,1281
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,1326
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,2032
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7962619,265
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,1016
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,1458
Department of Health,East of England SHA,01/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,1370
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,1369
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,1592
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,2385
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) F1 PfPP,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,1105
Department of Health,East of England SHA,16/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,BEDFORD HOSPITALS NHS TRUST,7880246,1628
Department of Health,East of England SHA,16/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,1627
