Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"37,740.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"43,935.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"48,067.50",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"53,287.50",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"56,302.50",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"79,605.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"92,325.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"105,705.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"121,582.50",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"130,500.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"132,240.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"132,960.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"153,555.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"163,477.50",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"165,862.50",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"224,025.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100068392,"268,890.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,02/12/2016,Rent,Estates & Support Services,CLSH MANAGEMENT LTD,5100068397,"2,364.82",Monthly rent payment payable to the Landlord for Sidlaw House Dundee,SW8 1SF,,,,
HMRC,HMRC,02/12/2016,Rent,Estates & Support Services,CLSH MANAGEMENT LTD,5100068397,"234,117.08",Monthly rent payment payable to the Landlord for Sidlaw House Dundee,SW8 1SF,,,,
HMRC,HMRC,02/12/2016,Recruitment services,Civil Service Resourcing,GATENBY SANDERSON LTD,5100068605,"32,086.56","Executive search Home Office - Deputy IT Director x 4 roles (Ref T256) 
First Stage fee: £23738.80
Microsite: £3000.00",LS1 2HL,,,,
HMRC,HMRC,02/12/2016,Telephone Support,Information Management Services,KCOM GROUP PLC,5100068610,"170,344.00",Contact Platform Telephony Costs supplied by KCOM,HU1 3RE,,,,
HMRC,HMRC,02/12/2016,Telephone Support,Information Management Services,KCOM GROUP PLC,5100068610,"480,299.00",Contact Platform Telephony Costs supplied by KCOM,HU1 3RE,,,,
HMRC,HMRC,02/12/2016,Telephone Support,Information Management Services,KCOM GROUP PLC,5100068612,"4,960.00",Contact Platform Telephony Costs supplied by KCOM,HU1 3RE,,,,
HMRC,HMRC,02/12/2016,Telephone Support,Information Management Services,KCOM GROUP PLC,5100068612,"6,540.00",Contact Platform Telephony Costs supplied by KCOM,HU1 3RE,,,,
HMRC,HMRC,02/12/2016,Telephone Support,Information Management Services,KCOM GROUP PLC,5100068612,"42,245.16",Contact Platform Telephony Costs supplied by KCOM,HU1 3RE,,,,
HMRC,HMRC,02/12/2016,Telephone Support,Information Management Services,KCOM GROUP PLC,5100068612,"651,666.85",Contact Platform Telephony Costs supplied by KCOM,HU1 3RE,,,,
HMRC,HMRC,02/12/2016,Telephone Support,Information Management Services,KCOM GROUP PLC,5100068612,"1,246,516.99",Contact Platform Telephony Costs supplied by KCOM,HU1 3RE,,,,
HMRC,HMRC,02/12/2016,Non-IMS IT for CSR,Civil Service Resourcing,VALTECH LTD,5100068619,"243,990.00","Fast Stream & Early Talent (application & online testing features).
September 2016 Consultancy Services for 13.",EC1A 4JQ,,,,
HMRC,HMRC,02/12/2016,Govt dept services,Fraud Investigation Service (FIS),CROWN PROSECUTION SERVICE,5100068685,"43,691.40",Govt Dept Services,YO1 9PQ,,,,
HMRC,HMRC,02/12/2016,Recruitment services,Civil Service Resourcing,CUBIKS LTD,5100068688,"208,860.00","Civil Service Fast Stream Recruitment Sift Test
Competency Questionnaire Development: £12000.00
Situational Judgement Questionnaire Development: £14000.00
Etray Content Development : £50000.00
Integration: £2000.00
Etray Platform Development - Timed SJQ Format: £80000.00
50% of licence costs: £16050.00
VAT @ 20%: £34810.00",GU1 4US,,,,
HMRC,HMRC,02/12/2016,P01 Asset Creation,Change Portfolio,MONGODB LTD,5100069451,"25,800.00",Software licence for Securing Our Services,8,,,,
HMRC,HMRC,05/12/2016,Conferences,CS Director,CALDER CONFERENCES LTD,1900378890,"27,924.72",Ruth Owen Leadership Event.,LS16 6RF,,,,
HMRC,HMRC,05/12/2016,Training Costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900379059,"44,046.49",Employee Training,DL1 9HN,,,,
HMRC,HMRC,05/12/2016,Rent,Estates & Support Services,DOWNING PROPERTY SERVICES LTD,5100069418,"45,000.00",Monthly rent payment payable to the Landlord for Graeme House Liverpool,L7 7DN,,,,
HMRC,HMRC,05/12/2016,Rent,Estates & Support Services,DOWNING PROPERTY SERVICES LTD,5100069418,"105,000.00",Monthly rent payment payable to the Landlord for Graeme House Liverpool,L7 7DN,,,,
HMRC,HMRC,05/12/2016,Landlord Charges,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100069420,34.9,Standard Landlord Service Charges for Comben House Netherton,WD17 1HN,,,,
HMRC,HMRC,05/12/2016,Landlord Charges,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100069420,837.51,Standard Landlord Service Charges for Comben House Netherton,WD17 1HN,,,,
HMRC,HMRC,05/12/2016,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100069420,"4,800.00",Monthly rent payment for Comben House Netherton,WD17 1HN,,,,
HMRC,HMRC,05/12/2016,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100069420,"115,200.00",Monthly rent payment for Comben House Netherton,WD17 1HN,,,,
HMRC,HMRC,05/12/2016,Landlord Charges,Estates & Support Services,DOWNING PROPERTY SERVICES LTD,5100069421,"16,459.62",Standard Landlord Service Charges for Graeme House Liverpool,L7 7DN,,,,
HMRC,HMRC,05/12/2016,Landlord Charges,Estates & Support Services,DOWNING PROPERTY SERVICES LTD,5100069421,"38,405.78",Standard Landlord Service Charges for Graeme House Liverpool,L7 7DN,,,,
HMRC,HMRC,05/12/2016,Employee education,Change Portfolio,UNI OF OXFORD SAID BUSINESS SCHOOL,5100069422,"25,000.00",Cost of Major Projects Leadership Academy (MPLA) for 1 delegate,OX1 1HP,,,,
HMRC,HMRC,05/12/2016,Employee education,Change Portfolio,UNI OF OXFORD SAID BUSINESS SCHOOL,5100069425,"25,000.00",Cost of Major Projects Leadership Academy (MPLA) for 1 delegate,OX1 1HP,,,,
HMRC,HMRC,05/12/2016,Govt dept services,Change Portfolio,NATIONAL SAVINGS & INVESTMENTS,5100069431,"264,589.00",These are costs relating to the development and implementation of the Tax Free Child Care IT solution being delivered in conjunction with National Savings and Investments (NS&I) by EfE through their IT provider Atos.,SW1V 2QX,,,,
HMRC,HMRC,05/12/2016,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100069455,"133,219.80",Refurbishment works at Accounts Office Shipley,WD17 1HN,,,,
HMRC,HMRC,05/12/2016,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100069462,"25,537.27",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,05/12/2016,Contingnt Labr IT,Information Management Services,ACTICA CONSULTING LTD,5100069578,"26,400.00",Charges for IT Specialists,GU2 7RF,,,,
HMRC,HMRC,06/12/2016,Govrnmnt Gateway RFC,Change Portfolio,NEXMO INC,1900378839,"49,740.58",SMS Texts - SOS,.,,,,
HMRC,HMRC,06/12/2016,Desks,Estates & Support Services,FLEXIFORM LTD,5100065701,196.8,Furniture Plaza 2 Telford,BD3 7AE,,,,
HMRC,HMRC,06/12/2016,Desks,Estates & Support Services,FLEXIFORM LTD,5100065701,207.24,Furniture Plaza 2 Telford,BD3 7AE,,,,
HMRC,HMRC,06/12/2016,Desks,Estates & Support Services,FLEXIFORM LTD,5100065701,254.88,Furniture Plaza 2 Telford,BD3 7AE,,,,
HMRC,HMRC,06/12/2016,Desks,Estates & Support Services,FLEXIFORM LTD,5100065701,259.2,Furniture Plaza 2 Telford,BD3 7AE,,,,
HMRC,HMRC,06/12/2016,Desks,Estates & Support Services,FLEXIFORM LTD,5100065701,672,Furniture Plaza 2 Telford,BD3 7AE,,,,
HMRC,HMRC,06/12/2016,Desks,Estates & Support Services,FLEXIFORM LTD,5100065701,991.2,Furniture Plaza 2 Telford,BD3 7AE,,,,
HMRC,HMRC,06/12/2016,Desks,Estates & Support Services,FLEXIFORM LTD,5100065701,"1,352.28",Furniture Plaza 2 Telford,BD3 7AE,,,,
HMRC,HMRC,06/12/2016,Desks,Estates & Support Services,FLEXIFORM LTD,5100065701,"10,178.21",Furniture Plaza 2 Telford,BD3 7AE,,,,
HMRC,HMRC,06/12/2016,Desks,Estates & Support Services,FLEXIFORM LTD,5100065701,"16,785.36",Furniture Plaza 2 Telford,BD3 7AE,,,,
HMRC,HMRC,06/12/2016,Research (VAT rec),Knowledge Analysis & Intelligence,MARKET & OPINION RESEARCH INT,5100069714,"44,448.00",This research will provide insight into both the proportion of business to consumer sales and the level of import and export trade among unregistered businesses.  Research findings will form part of regular reporting to the European Commission,SE1 1FY,,,,
HMRC,HMRC,06/12/2016,Legal Expert Witness,Solicitors Office,FIELD FISHER WATERHOUSE LLP,5100069761,"38,835.62",Provision of expert witness reports for HMRC litigation,EC3N 2AA,,,,
HMRC,HMRC,06/12/2016,Contingnt Labr IT,Digital,AMBERLIGHT PARTNERS LTD,5100069887,"32,296.44",User research carried out for various projects in the Digital Delivery Centres.,WC1N 1NN,,,,
HMRC,HMRC,06/12/2016,Contingnt Labr IT,Digital,EQUAL EXPERTS UK LTD,5100069889,"100,485.00",November invoice for contractors working on various projects in the Digital Delivery Centres.,WC1H 9BB,,,,
HMRC,HMRC,06/12/2016,Telephone Support,Change Portfolio,KCOM GROUP PLC,5100069897,"430,321.04",Support day to day costs from Telephony for HMRC business,HU1 3RE,,,,
HMRC,HMRC,06/12/2016,Samplng & Analytical,Fraud Investigation Service (FIS),LGC LTD,5100069908,"109,292.40",Sampling & Analytical Services,TW11 0LY,,,,
HMRC,HMRC,06/12/2016,Research (VAT rec),Knowledge Analysis & Intelligence,MARKET & OPINION RESEARCH INT,5100069950,"86,176.80",This research will provide insight into both the proportion of business to consumer sales and the level of import and export trade among unregistered businesses.  Research findings will form part of regular reporting to the European Commission,SE1 1FY,,,,
HMRC,HMRC,07/12/2016,Marketing Promotion,Corporate Communications,HAVAS PEOPLE LIMITED,5100070082,"30,135.90",Graduate Media Spend,EC1M 5NR,,,,
HMRC,HMRC,07/12/2016,Landlord Charges,Estates & Support Services,LAMBERT SMITH HAMPTON,5100070116,"1,696.06",Monthly Landlord Service Charges for Bathgate Contact Centre,NG1 5FS,,,,
HMRC,HMRC,07/12/2016,Landlord Charges,Estates & Support Services,LAMBERT SMITH HAMPTON,5100070116,"83,106.50",Monthly Landlord Service Charges for Bathgate Contact Centre,NG1 5FS,,,,
HMRC,HMRC,07/12/2016,Employee education,Tax Professionalism & Assurance,PREMIER PEOPLE SOLUTIONS LTD,5100070126,"54,000.00",This is a pilot for external training of HMRC Tax Professionals.  A group of new recruits are followimg this intensive training programme alongside other new recruits trained by internal HMRC trainers using HMRC training material.,DN4 5NL,,,,
HMRC,HMRC,07/12/2016,Employee education,Tax Professionalism & Assurance,PREMIER PEOPLE SOLUTIONS LTD,5100070129,"66,600.00",This is a pilot for external training of HMRC Tax Professionals.  A group of new recruits are followimg this intensive training programme alongside other new recruits trained by internal HMRC trainers using HMRC training material.,DN4 5NL,,,,
HMRC,HMRC,07/12/2016,Mgmt development,Civil Service Resourcing,CAPITA BUSINESS SERVICES LTD,5100070164,"25,939.51","Booking ID: 509257. 
Event Ref: GWLOSWG/85174.
Closed Event Leading our Service with Gravita. 
28 Nov 2016 - I day training. ",DL1 9HN,,,,
HMRC,HMRC,07/12/2016,Employee education,HR,CAPITA BUSINESS SERVICES LTD,5100070171,"29,737.15",External Consultant training costs for October,DL1 9HN,,,,
HMRC,HMRC,07/12/2016,Marketing Promotion,PT Customer Product & Process,CARAT,5100070243,42.94,Research on behalf of customer for On-line Inheritence Tax (IHT) service.,NW1 3BF,,,,
HMRC,HMRC,07/12/2016,Marketing Promotion,PT Customer Product & Process,CARAT,5100070243,"53,932.54",Research on behalf of customer for On-line Inheritence Tax (IHT) service.,NW1 3BF,,,,
HMRC,HMRC,07/12/2016,Other Passthrough,Change Portfolio,HIGHSPEED OFFICE LTD,5100070244,"58,865.33",Other Passthrough,E1 8HQ,,,,
HMRC,HMRC,08/12/2016,Disposal Seized Gds,Fraud Investigation Service (FIS),ENVA NORTHERN IRELAND LTD,5100070276,"144,000.00",Disposal Seized Goods,BT24 8LS,,,,
HMRC,HMRC,08/12/2016,Mail and Fulfilment,CS Director,WILLIAMS LEA LTD,5100070277,"137,244.07",Williams Lea is HMRC's Print Vendor Partner,WF6 1TN,,,,
HMRC,HMRC,08/12/2016,Fst Strm Traing Cost,Civil Service Resourcing,CAPITA BUSINESS SERVICES LTD,5100070280,"39,450.73","Booking ID: 511020. Event Ref: GWITAPMAT/85333.
Introduction To Agile Principles Methods And Tools - Materials for Cohorts 12 and 3
26 Sep 2016 - 27 Sep 2016",DL1 9HN,,,,
HMRC,HMRC,08/12/2016,Data Purchases,Benefits & Credits Delivery,GB GROUP PLC,5100070286,"49,464.00",Consultancy analysis for Tax credit undeclared partners project ,CH4 9GB,,,,
HMRC,HMRC,08/12/2016,Research conslt serv,Change Portfolio,IPSOS MORI UK LTD,5100070299,"27,165.00","This Ipsos Mori UK invoice is proper to the Tax Free Childcare Programme. The invoice relates to end to end Customer Journey Research. This research will support HMRC in successfully implementing two high profile government initiatives by contributing to  HMRC objectives. 
The Finance Team are in the process of   liaising with payments team and are awaiting a response to establish why costs have been attached to an Estates Cost Centre as the limit order was set up using the Project Systems WBS code for the TFC Programme.",SE1 1PY,,,,
HMRC,HMRC,08/12/2016,Telephone Support,Information Management Services,KCOM GROUP PLC,5100070310,"2,221.20",Contact Platform Telephony Costs supplied by KCOM,HU1 3RE,,,,
HMRC,HMRC,08/12/2016,Telephone Support,Information Management Services,KCOM GROUP PLC,5100070310,"100,398.35",Contact Platform Telephony Costs supplied by KCOM,HU1 3RE,,,,
HMRC,HMRC,08/12/2016,Network Voice Serv,Information Management Services,VODAFONE LTD,5100070326,"15,298.22",Vodafone November 16 invoice charges for Communication Services (Blackberry),RG14 5FF,,,,
HMRC,HMRC,08/12/2016,Network Voice Serv,Information Management Services,VODAFONE LTD,5100070326,"31,895.83",Vodafone November 16 invoice charges for Communication Services (Blackberry),RG14 5FF,,,,
HMRC,HMRC,08/12/2016,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100070344,"62,352.50",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,08/12/2016,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100070345,"39,846.50",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,08/12/2016,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100070346,"62,352.50",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,08/12/2016,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100070347,"62,352.50",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,08/12/2016,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100070348,"62,352.50",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,08/12/2016,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100070349,"62,352.50",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,08/12/2016,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100070350,"62,352.50",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,08/12/2016,Recruitment services,HR,MANPOWER UK LTD,5100070362,"68,175.84",Outsourced recruitment charges,UB8 1AB,,,,
HMRC,HMRC,08/12/2016,Recruitment services,HR,MANPOWER UK LTD,5100070363,"236,342.04",Outsources recruitment charges,UB8 1AB,,,,
HMRC,HMRC,09/12/2016,Employee education,Tax Professionalism & Assurance,RELX (UK) LTD T/A LEXISNEXIS,5100070596,"26,617.28",This is for the provision of on-line taxation manuals and publications.  These manuals are used by Tax professionals on both courses outlined above i.e. External and Internal delivery.,SM2 5AS,,,,
HMRC,HMRC,09/12/2016,Software suites,Change Portfolio,PERISCOPIX LTD,5100070614,"160,680.00",Software licence for use in the Digital Delivery Centres.,SE1 3GP,,,,
HMRC,HMRC,09/12/2016,Grant in Aid Funding,PT Customer Product & Process,TINDER FOUNDATION,5100070703,"84,389.00",Grant in aid - funding for customer advice service.,S1 2BX,,,,
HMRC,HMRC,09/12/2016,Data input or prep,Information Management Services,EDM GROUP LTD,5100070754,"40,783.66",Digitisation of White Mail SA Forms Nov 16 supplied by EDM,EC4N 1SP,,,,
HMRC,HMRC,09/12/2016,Research (VAT rec),Knowledge Analysis & Intelligence,TNS - BMRB,5100070823,"30,240.00",A survey of customers’ experience of dealing with HMRC.,W5 1UA,,,,
HMRC,HMRC,09/12/2016,Temp clerical/admin,Commercial Directorate,BUYINGTEAM LTD t/a Proxima,5100070832,"171,720.00",Expenditure relates to the provision of services by the Commercial Delivery Team - 'BuyingTeam Ltd trading as Proxima' during the month of November 2016.,EC2V 6DN,,,,
HMRC,HMRC,09/12/2016,Temp clerical/admin,Commercial Directorate,BUYINGTEAM LTD t/a Proxima,5100070833,"31,590.00",Expenditure relates to the provision of services by the Commercial Delivery Team - 'BuyingTeam Ltd trading as Proxima' during the month of November 2016.,EC2V 6DN,,,,
HMRC,HMRC,12/12/2016,Contingnt Labr IT,Information Management Services,ASE CONSULTING LTD,5100070870,"25,080.00",Charges for IT Specialists,FY85ER,,,,
HMRC,HMRC,12/12/2016,Disposal Seized Gds,Fraud Investigation Service (FIS),SHRED STATION LTD,5100071612,"72,771.60",Haulage Storage & Disposal,NR13 6LH,,,,
HMRC,HMRC,12/12/2016,Court Fees,Debt Management,THE INSOLVENCY SERVICE,5100071634,"192,890.00",Court Fees,B4 6FD,,,,
HMRC,HMRC,12/12/2016,Telecomms plan serv,Digital,HOME OFFICE,5100071636,"479,618.12",Passport checks carried out by the Home Office for the Multi Digital Tax Platform.,NP20 9BB,,,,
HMRC,HMRC,12/12/2016,Gov Bank Serv Charge,Corporate Finance ,SANTANDER UK PLC,5100071640,"44,822.65",Monthly Bank Charges for Transcash payments made to HMRC via the Post Office and Santander in November 2016,L30 4GB,,,,
HMRC,HMRC,12/12/2016,Marketing Promotion,PT Customer Product & Process,CARAT,5100071655,"160,351.11",Research on behalf of customer for On-line Inheritence Tax (IHT) service.,NW1 3BF,,,,
HMRC,HMRC,12/12/2016,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100071693,"697,707.84",Property valuations in respect of Inheritance Tax and other Tax cases - monthly payment ,W1D 5BU,,,,
HMRC,HMRC,12/12/2016,Diesel fuel,Fraud Investigation Service (FIS),ALLSTAR BUSINESS SOLUTIONS LTD,5100071702,"61,168.33",Vehicle Fleet Services,SN5 6PS,,,,
HMRC,HMRC,12/12/2016,Next Day Del. Closed,Chief Executive Office,TNT UK LTD,5100071742,66.04,Courier Services,BL10 9AR,,,,
HMRC,HMRC,12/12/2016,Next Day Del. Closed,CFO Corporate Support,TNT UK LTD,5100071742,165.1,Courier Services,BL10 9AR,,,,
HMRC,HMRC,12/12/2016,Next Day Del. Closed,Government Banking Services,TNT UK LTD,5100071742,198.11,Courier Services,BL10 9AR,,,,
HMRC,HMRC,12/12/2016,Next Day Del. Closed,BT Corporate Centre,TNT UK LTD,5100071742,264.16,Courier Services,BL10 9AR,,,,
HMRC,HMRC,12/12/2016,Next Day Del. Closed,Internal Audit,TNT UK LTD,5100071742,363.2,Courier Services,BL10 9AR,,,,
