Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount,VAT registration Number
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,2800.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,4500.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,4500.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,4950.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,1230.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,2400.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,2100.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,4690.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,25200.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,25200.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,1200.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,900.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,193.81,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,581.44,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,548.33,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,581.44,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,548.33,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,943.02,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,1197.84,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,2970.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,216.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,306.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,36.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,36.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,36.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,295.55,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,380.80,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,560.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,560.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,900.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,900.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,990.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,246.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,480.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,420.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,938.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,5040.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,5040.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,240.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,MEDICAL EQUIPMENT 5 YEARS,Capital Projects,STRYKER UK LTD,27648115,180.00,
Department of Health,Salisbury NHS Foundation Trust,02-Oct-2015,SERVICES RECD SOUTH WILTS,Directorate of Operations,GREAT WESTERN HOSPITALS NHS FT,16955408,33169.00,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,Medical Agecy Spend,Clinical Support,TALENT HUMAN CAPITAL MANAGEMENT LTD,2001069,30671.36,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,ETS UNITARY CHARGE,Facilities Directorate,SALISBURY HEALTHCARE FACILITIES LTD,288,298161.57,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,BLOOD PRODUCTS,Clinical Support and Family Services,NATIONAL BLOOD SERVICE,846281,62829.67,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,OPERATIONS PERFMD  - OTHER HCARE ORG,Critical care,ORTHOPAEDICS PLASTICS & SPINAL SPECIALISTS LLP,OPSS-021,33569.76,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,MEDICAL EQUIPMENT 10 YEARS,Capital Projects,ANETIC AID LTD,0000182081,261.25,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,MEDICAL EQUIPMENT 10 YEARS,Capital Projects,ANETIC AID LTD,0000182081,36100.00,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,MEDICAL EQUIPMENT 10 YEARS,Capital Projects,ANETIC AID LTD,0000182081,52.25,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,MEDICAL EQUIPMENT 10 YEARS,Capital Projects,ANETIC AID LTD,0000182081,7220.00,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,OXFORD GENE TECHNOLOGY,SIN004019,52272.00,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,OXFORD GENE TECHNOLOGY,SIN004019,10454.40,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,OTH ENGINEERING PLANT&EQUIP,Capital Projects,NU-WAY LTD,SI-087282,35025.84,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,OTH ENGINEERING PLANT&EQUIP,Capital Projects,NU-WAY LTD,SI-087282,7005.17,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,DRUGS,Clinical Support and Family Services,CELGENE LIMITED,8940067701,25901.40,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,DRUGS,Clinical Support and Family Services,CELGENE LIMITED,8940067701,5180.28,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,DRUGS,Clinical Support and Family Services,ROCHE PRODUCTS LTD,1321804677,38233.22,
Department of Health,Salisbury NHS Foundation Trust,09-Oct-2015,DRUGS,Clinical Support and Family Services,ROCHE PRODUCTS LTD,1321804677,7646.64,
Department of Health,Salisbury NHS Foundation Trust,16-Oct-2015,Medical Agecy Spend,Clinical Support,TALENT HUMAN CAPITAL MANAGEMENT LTD,2001070,42429.63,
Department of Health,Salisbury NHS Foundation Trust,16-Oct-2015,ENERGY WATER - WATER MAINS,Facilities Directorate,BWBSL,6019900992,31862.51,
Department of Health,Salisbury NHS Foundation Trust,16-Oct-2015,ENERGY WATER - SEWERAGE CHARGES,Facilities Directorate,BWBSL,6019900992,12923.54,
Department of Health,Salisbury NHS Foundation Trust,16-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,KIESTRA LAB AUTOMATION,150050148,37967.82,
Department of Health,Salisbury NHS Foundation Trust,16-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,KIESTRA LAB AUTOMATION,150050148,7593.56,
Department of Health,Salisbury NHS Foundation Trust,16-Oct-2015,Printer/Copier Contract,Facilities,THE DANWOOD GROUP,3974456,89604.20,
Department of Health,Salisbury NHS Foundation Trust,16-Oct-2015,FM COMPUTER CONTRACTS,Clinical Support and Family Services,PORTSMOUTH HOSPITALS NHS TRUST,9290939,124244.00,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,SAMPLES SENT TO SOUTHAMPTON,Clinical Support and Family Services,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,7267059,3207.45,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,PATS CONTS TREATMENT NHS,Clinical Support and Family Services,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,7267059,23039.97,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,OPERATIONS PERFMD  - OTHER HCARE ORG,Critical care,ORTHOPAEDICS PLASTICS & SPINAL SPECIALISTS LLP,OPSS-022,31400.32,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,PROVISION OF LAUNDRY SERVICE,Facilities Directorate,SALISBURY TRADING LTD,K100309,55415.35,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,PROVISION OF LAUNDRY SERVICE,Facilities Directorate,SALISBURY TRADING LTD,K100321,27917.00,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,Medical Agecy Spend,Clinical Support,TALENT HUMAN CAPITAL MANAGEMENT LTD,2001071,27360.21,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ENERGY WATER - ELECTRICITY,Facilities Directorate,SCOTTISH POWER,103791097,6212.35,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ENERGY WATER - ELECTRICITY,Facilities Directorate,SCOTTISH POWER,103791097,50263.51,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ENERGY WATER - ELECTRICITY,Facilities Directorate,SCOTTISH POWER,103791097,310.62,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ENERGY WATER - ELECTRICITY,Facilities Directorate,SCOTTISH POWER,103791097,10052.70,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ENERGY WATER - ELECTRICITY,Facilities Directorate,SCOTTISH POWER,103791096,6274.43,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ENERGY WATER - ELECTRICITY,Facilities Directorate,SCOTTISH POWER,103791096,50765.93,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ENERGY WATER - ELECTRICITY,Facilities Directorate,SCOTTISH POWER,103791096,313.72,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ENERGY WATER - ELECTRICITY,Facilities Directorate,SCOTTISH POWER,103791096,10153.19,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,OTH ENGINEERING PLANT&EQUIP,Capital Projects,KLIMA-THERM,27693,53700.00,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,OTH ENGINEERING PLANT&EQUIP,Capital Projects,KLIMA-THERM,27693,10740.00,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,IN HOUSE - BUILDING,Facilities Directorate,AJK SERVICES LTD,1103,19852.79,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,IN HOUSE - BUILDING,Facilities Directorate,AJK SERVICES LTD,1103,3970.56,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,IN HOUSE - BUILDING,Facilities Directorate,AJK SERVICES LTD,1103,1411.49,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,IN HOUSE - BUILDING,Facilities Directorate,AJK SERVICES LTD,1103,282.30,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1016123498,191.58,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1016123498,97.83,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1016123498,38.75,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1016123498,33.02,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1016123498,33.02,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1016123498,7.53,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1016123498,10.40,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1016123498,46.74,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1016123498,114.58,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB REAGENTS-BUFFERS COMPUND SOLNS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,101.00,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1016123498,22.61,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1016123498,147.83,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DRESSINGS - PRE STERILE,Human Resources,NHS LOGISTICS,1016123498,5.25,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1016123498,46.74,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1016123498,30.29,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1016123498,88.50,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1016123498,37.50,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1016123498,774.33,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1016123498,2669.58,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1016123498,102.20,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1016123498,4.30,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,HEALTHCARE - WEAR,Facilities Directorate,NHS LOGISTICS,1016123498,27.55,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,MEDSURGCONS - OTHER,Facilities Directorate,NHS LOGISTICS,1016123498,11.00,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1016123498,62.50,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,37.85,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,296.67,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-ANALYSERS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,31.75,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-ANALYSERS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,61.50,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,6.46,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,842.25,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,25.43,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,32.08,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,62.08,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-ANALYSERS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,10.19,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DRESSINGS  -  PROCEDURE PACKS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,72.17,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,9.13,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1016123498,94.40,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1016123498,455.00,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1016123498,12.45,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,BAGS SACKS - OTHER,Facilities Directorate,NHS LOGISTICS,1016123498,20.27,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1016123498,69.30,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1016123498,2.20,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1016123498,49.60,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1016123498,8.75,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DRUGS,Facilities Directorate,NHS LOGISTICS,1016123498,22.77,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DRUGS,Facilities Directorate,NHS LOGISTICS,1016123498,200.10,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1016123498,20.40,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1016123498,85.20,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,TISSUES HAND TOWELS & TOILET PAPER,Facilities Directorate,NHS LOGISTICS,1016123498,114.50,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DISPOSABLE THEATRE DRAPES WIPES,Facilities Directorate,NHS LOGISTICS,1016123498,6.85,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,DISPOSABLE THEATRE DRAPES WIPES,Facilities Directorate,NHS LOGISTICS,1016123498,70.93,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,HEALTHCARE - WEAR,Clinical Support and Family Services,NHS LOGISTICS,1016123498,84.45,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,NON DISPOSABLE BED LINEN,Clinical Support and Family Services,NHS LOGISTICS,1016123498,38.83,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,MEDSURGCONS-LAPAROSCOPIC EQUIPMENT,Surgery,NHS LOGISTICS,1016123498,134.72,
Department of Health,Salisbury NHS Foundation Trust,23-Oct-2015,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1016123498,3.77,
