Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48484,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48484,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48484,12.6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Rail Travel UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48484,43.2,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48484,48,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48485,6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48485,20,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48485,20.49,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Taxi Services Overseas-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48485,21.38,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48485,72.9,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48485,198.97,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",48486,4.6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",48486,19.4,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Air Travel UK-UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",48486,40,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",48487,2.3,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",48487,7.2,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Motor Vehicle Hire-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",48487,12.64,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",48487,14.62,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",48487,56.68,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Rail Travel UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",48487,73.8,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",48487,124,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Hotel & Accommodation UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",48487,190.8,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",48487,230.99,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Hotel & Accommodation UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",48487,310,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48488,6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Taxi Services Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48488,8.33,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48488,59.66,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48488,60,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48489,2.65,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48489,35.6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48489,155.2,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48490,29.21,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48490,40,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",48491,10,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",48491,17.78,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Rail Travel UK-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",48491,22.2,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",48491,24.97,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Hotel & Accommodation UK-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",48491,149.96,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",48491,166.22,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",48492,6.63,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Entertaining Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",48492,28.62,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",48492,40,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Taxi Services Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",48492,48.8,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",48492,52.6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Managing Director & Operations, Investment Development","Personal Expense, Name Witheld",48492,159.72,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48493,4,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48493,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48493,297.45,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48494,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48494,14.75,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48494,15,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48494,25.5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48494,378.45,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",48496,20,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Rail Travel UK-UKTI (BIS) Devolved Admin,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",48496,21,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48497,4.4,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48497,15,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48497,30,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48497,70,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48497,76.55,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Hotel & Accommodation UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48497,162,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48498,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48498,11.7,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48498,20,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48498,40.5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48498,73.06,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48498,172.55,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Trade Group - UKTI Education,"Personal Expense, Name Witheld",48499,7.29,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Trade Group - UKTI Education,"Personal Expense, Name Witheld",48499,20,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Trade Group - UKTI Education,"Personal Expense, Name Witheld",48499,34,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,01/07/2014,Mobile Phones-UKTI (BIS) Devolved Admin,Investment Development - Strategic Relationship Management,VODAFONE LTD,48587,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",46542,14.15,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",46542,21.3,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Rail Travel UK-UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",46542,42,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Hospitality - UK-UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",46542,190,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Air Travel UK-UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",46542,239.8,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Other Telephone Costs-UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",48388,265,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Air Travel-UKTI (BIS) Devolved Admin,"Strategic Trade - Middle-East, Russia, Turkey & Africa",FCO SERVICES,48569,2730,,MK19 7BH,WGA ONLY,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",48715,30,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",48716,1.45,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",48716,3,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",48716,40,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,"Personal Expense, Name Witheld",48717,6.6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,02/07/2014,Stationery-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,BANNER BUSINESS SERVICES LTD,48768,100.64,,NR3 1QU,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Training & Skills - Consultancy-UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,CAPITA BUSINESS SERVICES LTD,48322,4224.4,,DL1 9HN,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",48681,16.51,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48955,6.8,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",48955,229.05,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48956,1.5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48956,7.11,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48956,40,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Taxi Services Overseas-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48956,70.39,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Other Travel-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48957,9.95,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Other Travel-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48957,22.5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,03/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,"Investment Development - Entrepreneurship, Campaigns and Rapid Innovation","Personal Expense, Name Witheld",48957,195,,SW1H 0ET,EMPLOYEE,,,Administration
