Org Code Desc,Dept Family,Entity,Payment Date,Expense Type,Expense Area,Supplier,Invoice Num,Amount
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,COMPUTER SOFTWARE / LICENSE  FEES,TELEMEDICINE,IMMEDICARE LLP,IMM00122,"23,400.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,OTHER GENERAL SUPPLIES AND SERVICES,TELEMEDICINE,IMMEDICARE LLP,IMM00122,"30,600.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,OTHER GENERAL SUPPLIES AND SERVICES,TELEMEDICINE,IMMEDICARE LLP,IMM00122,"36,000.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,COMPUTER SOFTWARE / LICENSE  FEES,TELEMEDICINE,IMMEDICARE LLP,IMM00122,"7,200.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,OTHER GENERAL SUPPLIES AND SERVICES,TELEMEDICINE,IMMEDICARE LLP,IMM00122,"-36,000.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,OTHER GENERAL SUPPLIES AND SERVICES,TELEMEDICINE,IMMEDICARE LLP,IMM00122,"-30,600.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,OTHER GENERAL SUPPLIES AND SERVICES,TELEMEDICINE,IMMEDICARE LLP,IMM00159,"135,480.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,OTHER GENERAL SUPPLIES AND SERVICES,TELEMEDICINE,IMMEDICARE LLP,IMM00159,"27,096.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,OTHER GENERAL SUPPLIES AND SERVICES,TELEMEDICINE,IMMEDICARE LLP,IMM00159,"-27,096.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,OTHER GENERAL SUPPLIES AND SERVICES,TELEMEDICINE,IMMEDICARE LLP,IMM0090,"49,608.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,COMPUTER SOFTWARE / LICENSE  FEES,TELEMEDICINE,IMMEDICARE LLP,IMM0090,"38,400.00"
AIREDALE NHS FOUNDATION TRUST,TELEMEDICINE,TELEMEDICINE,07-Nov-2014,OTHER GENERAL SUPPLIES AND SERVICES,TELEMEDICINE,IMMEDICARE LLP,IMM0090,"36,000.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,21-Nov-2014,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,KEYMED (MEDICAL & INDUSTRIAL EQUIPMENT) LTD,CD2020026,"22,967.88"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,21-Nov-2014,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,KEYMED (MEDICAL & INDUSTRIAL EQUIPMENT) LTD,CD2020026,"4,593.58"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,21-Nov-2014,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,KEYMED (MEDICAL & INDUSTRIAL EQUIPMENT) LTD,CD2020026,-45.95
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,PATHOLOGY,28-Nov-2014,BLOOD PRODUCTS,PATHOLOGY,NHS BLOOD AND TRANSPLANT,836019,"58,362.45"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Nov-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015117103,"90,651.49"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,21-Nov-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015126560,"103,298.27"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015132827,"86,982.33"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,07-Nov-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015139091,"255,383.65"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,14-Nov-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015143570,"96,295.95"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,21-Nov-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015148296,"60,592.03"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015153331,"85,257.82"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"6,877.09"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,123.41
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"6,491.60"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,73.00
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,82.58
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"19,134.74"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"19,290.32"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"32,782.42"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,-663.98
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,663.98
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"-6,877.09"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"-6,491.60"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"-32,782.42"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"-19,290.32"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"6,556.48"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"-6,556.48"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"3,858.06"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"1,375.42"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"-3,858.06"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"3,858.06"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"1,298.32"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,-485.96
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"-1,375.42"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"1,375.42"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,-36.15
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"-3,858.06"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,485.96
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"-1,375.42"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,36.15
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"-1,298.32"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,14.60
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"1,298.32"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"1,375.42"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,"3,826.95"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,16.52
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,24.68
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,-1.55
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,-137.85
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,-146.03
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,-406.32
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,-1.76
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,-2.62
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,-132.80
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,14-Nov-2014,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,41,132.80
AIREDALE NHS FOUNDATION TRUST,MEDICAL SERVICES,PHARMACY,21-Nov-2014,DRUGS,PHARMACY,ROCHE PRODUCTS LTD,1321721862,"33,495.31"
AIREDALE NHS FOUNDATION TRUST,MEDICAL SERVICES,PHARMACY,28-Nov-2014,DRUGS,PHARMACY,ROCHE PRODUCTS LTD,1321725136,"25,146.60"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,28-Nov-2014,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1020892330,"99,793.54"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,28-Nov-2014,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1020892330,"19,958.71"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,28-Nov-2014,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1020892330,"-19,958.71"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,28-Nov-2014,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1020910073,"70,345.70"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,28-Nov-2014,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1020910073,"14,069.14"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,28-Nov-2014,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1020910073,"-14,069.14"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900135721,"148,929.00"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900135721,"178,714.80"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900135721,"-178,714.80"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900135721,"35,742.96"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900135721,"-35,742.96"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900135721,"-35,742.96"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900135721,"35,742.96"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900135721,"29,785.80"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900135721,"-29,785.80"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001415,"34,468.59"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001415,"6,893.72"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,28-Nov-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001415,"-6,893.72"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - ASSETS UNDER CONSTRUCTION,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"27,375.82"
