Department,Entity, Transaction Date, Expense Type, Expense Area, Supplier Name,Transaction number, Amount, Invoice Description
DFID,DFID,26/08/2016,Travel - Subsistence ,Policy Division ,Foreign & Commonwealth Office ,202402-107 ,"£1,165.09",
DFID,DFID,10/08/2016,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,202403-101 ,"£2,055.77",
DFID,DFID,01/08/2016,Training - Course Fees ,Finance and Corporate Performance Division ,Kaplan Financial,202836-101 ,£582.00,
DFID,DFID,01/08/2016,Project delivery costs - supplier services ,East and Central Africa ,Foreign & Commonwealth Office ,203071-103 ,"£2,046.88",
DFID,DFID,08/08/2016,Data Network - land lines ,Business Solutions Division Level ,Foreign & Commonwealth Office ,203329-102 ,"£1,652.80",
DFID,DFID,01/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203454-104 ,"£3,572.26",
DFID,DFID,01/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203454-104 ,"£4,252.69",
DFID,DFID,01/08/2016,Office Supplies ,Group Operations ,Banner,203717-101 ,£653.59,
DFID,DFID,01/08/2016,Office Supplies ,Group Operations ,The Edge (Systems) Ltd website The school print shop. ,203717-101 ,£732.60,
DFID,DFID,01/08/2016,Hotels - Accommodation only ,East and Central Africa ,Foreign & Commonwealth Office ,203986-104 ,£778.95,
DFID,DFID,01/08/2016,Conferences  Seminars & Meeting/Event Resource ,Group Operations ,MNP Events,204284-101 ,£699.60,
DFID,DFID,09/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,204516-102 ,"£3,057.41",
DFID,DFID,26/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,204516-102 ,"£3,057.41",
DFID,DFID,15/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,204612-101 ,£838.16,
DFID,DFID,15/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,204612-101 ,£751.83,
DFID,DFID,09/08/2016,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,204957-101 ,"£1,174.90",
DFID,DFID,09/08/2016,Project delivery costs - supplier services ,East and Central Africa ,Foreign & Commonwealth Office ,204957-104 ,"£1,481.74",
DFID,DFID,09/08/2016,Repairs  Maintenance and Alterations - Other Building Costs ,International Relations Division ,Foreign & Commonwealth Office ,205081-101 ,"£5,643.56",
DFID,DFID,09/08/2016,Secure Staff Accommodation ,International Relations Division ,Foreign & Commonwealth Office ,205081-101 ,"£5,636.23",
DFID,DFID,09/08/2016,Hotels - Accommodation only ,International Relations Division ,Foreign & Commonwealth Office ,205081-101 ,£941.96,
DFID,DFID,09/08/2016,Secure Staff Accommodation ,International Relations Division ,Foreign & Commonwealth Office ,205081-101 ,"£1,709.52",
DFID,DFID,19/08/2016,Vehicle Hire Charges ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,205157-103 ,£633.32,
DFID,DFID,24/08/2016,Project delivery costs - supplier services ,Conflict  Humanitarian  Security & Stabilisation Division ,Foreign & Commonwealth Office ,205141-104 ,"£2,288.66",
DFID,DFID,26/08/2016,Air fares ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,300078-101 ,£541.79,
DFID,DFID,09/08/2016,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,ASSOCIATION OF COMMONWEALTH UNIVER ,202004-101 ,"£349,293.00",
DFID,DFID,25/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,202541-106 ,"£567,320.35",
DFID,DFID,19/08/2016,Project delivery costs - supplier services ,East and Central Africa ,ADAM SMITH INTERNATIONAL  LTD ,202698-113 ,"£81,096.09",
DFID,DFID,04/08/2016,Project delivery costs - supplier services ,East and Central Africa ,ADAM SMITH INTERNATIONAL  LTD ,202974-113 ,"£19,000.00",
DFID,DFID,04/08/2016,Project delivery costs - supplier services ,East and Central Africa ,ADAM SMITH INTERNATIONAL  LTD ,202974-101 ,£775.00,
DFID,DFID,26/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,201433-102 ,"£1,633,049.42",
DFID,DFID,04/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,104190-102 ,"£609,047.97",
DFID,DFID,25/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203674-102 ,"£275,217.57",
DFID,DFID,03/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,ADAM SMITH INTERNATIONAL  LTD ,203508-103 ,"£1,722.00",
DFID,DFID,25/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203674-103 ,"£200,000.00",
DFID,DFID,31/08/2016,Project delivery costs - supplier services ,East and Central Africa ,ADAM SMITH INTERNATIONAL  LTD ,204375-103 ,"£1,044,144.48",
DFID,DFID,19/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203839-101 ,"£153,138.00",
DFID,DFID,25/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203839-101 ,"£148,103.31",
DFID,DFID,29/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203839-101 ,"£202,043.00",
DFID,DFID,03/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203839-101 ,"£184,928.51",
DFID,DFID,14/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203910-102 ,"£41,701.00",
DFID,DFID,30/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203824-103 ,"£114,531.90",
DFID,DFID,03/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203824-103 ,"£149,427.79",
DFID,DFID,09/08/2016,Project delivery costs - supplier services ,East and Central Africa ,ADAM SMITH INTERNATIONAL  LTD ,202657-102 ,"£32,601.00",
DFID,DFID,03/08/2016,Project delivery costs - supplier services ,East and Central Africa ,ADAM SMITH INTERNATIONAL  LTD ,202657-102 ,"£59,125.00",
DFID,DFID,25/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203674-102 ,"£4,556.54",
DFID,DFID,02/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203666-102 ,"£100,373.33",
DFID,DFID,19/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,ADAM SMITH INTERNATIONAL  LTD ,202328-102 ,"£414,827.31",
DFID,DFID,17/08/2016,Project delivery costs - supplier services ,East and Central Africa ,ADAM SMITH INTERNATIONAL  LTD ,203153-103 ,"£56,800.00",
DFID,DFID,19/08/2016,Project delivery costs - supplier services ,East and Central Africa ,ADAM SMITH INTERNATIONAL  LTD ,204456-105 ,"£14,134.52",
DFID,DFID,31/08/2016,Project delivery costs - supplier services ,Middle East and North Africa Division ,ADAM SMITH INTERNATIONAL  LTD ,205048-102 ,"£81,087.57",
DFID,DFID,11/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203910-102 ,"£9,800.00",
DFID,DFID,25/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ATOS IT Services UK Ltd ,203230-101 ,"£74,399.60",
DFID,DFID,25/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,ATOS IT Services UK Ltd ,203230-101 ,"£47,973.40",
DFID,DFID,23/08/2016,Encashment of Promissory Notes ,Economic Development Division ,AFRICAN  DEVELOPMENT BANK GROUP ,202278-102 ,"£15,833,314.13",
DFID,DFID,23/08/2016,Encashment of Promissory Notes ,Economic Development Division ,AFRICAN  DEVELOPMENT BANK GROUP ,200147-104 ,"£8,757,000.00",
DFID,DFID,23/08/2016,Encashment of Promissory Notes ,Economic Development Division ,AFRICAN  DEVELOPMENT BANK GROUP ,203546-101 ,"£22,234,460.09",
DFID,DFID,18/08/2016,Project delivery costs - supplier services ,Business Solutions Division Level ,Unit 4 ,200005-132 ,"£3,240.00",
DFID,DFID,21/08/2016,Telephone Usage & services ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,100025-101 ,£518.40,
DFID,DFID,31/08/2016,Telephone Usage & services ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,100025-101 ,£518.40,
DFID,DFID,02/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,BRITISH COUNCIL (UK) ,114161-101 ,"£410,730.33",
DFID,DFID,02/08/2016,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Supplier Name withheld ,203928-102 ,"£300,429.63",
DFID,DFID,16/08/2016,Aid Programme - Accountable Grant Payments ,Policy Division ,BRITISH COUNCIL (UK) ,205033-101 ,"£1,064,139.00",
DFID,DFID,02/08/2016,Aid Programme - Accountable Grant Payments ,Policy Division ,BOND ,203953-101 ,"£255,249.00",
DFID,DFID,26/08/2016,Aid Programme - Accountable Grant Payments ,Policy Division ,BBC Media Action ,202629-101 ,"£4,000,000.00",
DFID,DFID,10/08/2016,Telephone Usage & services ,Business Solutions Division Level ,BT BACS PAYMENTS ,200002-130 ,"£1,364.13",
DFID,DFID,31/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,BRITISH COUNCIL ,203816-103 ,"£10,586.00",
DFID,DFID,23/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,BRITISH COUNCIL ,201625-101 ,"£291,493.86",
DFID,DFID,31/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,BRITISH COUNCIL ,203816-102 ,"£81,848.79",
DFID,DFID,26/08/2016,Aid Programme - Accountable Grant Payments ,Policy Division ,CAFOD ,203559-138 ,"£403,892.01",
DFID,DFID,04/08/2016,Aid Programme - Partnership Programme Arrangements ,Policy Division ,CAFOD ,202669-101 ,"£1,044,411.00",
DFID,DFID,24/08/2016,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,CHRISTIAN AID ,204822-106 ,"£446,836.92",
DFID,DFID,09/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,Crown Agents. ,202433-103 ,"£5,959.03",
DFID,DFID,09/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,Crown Agents. ,202433-103 ,"£10,670.40",
DFID,DFID,23/08/2016,Project delivery costs - supplier services ,Middle East and North Africa Division ,Crown Agents. ,204267-101 ,"£10,545.00",
DFID,DFID,19/08/2016,DFID Purchased Relief Supplies ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,205038-107 ,"£12,806.40",
DFID,DFID,09/08/2016,Project delivery costs - supplier services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,203815-106 ,"£5,356.80",
DFID,DFID,17/08/2016,Project delivery costs - supplier services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,203815-106 ,"£6,708.91",
DFID,DFID,30/08/2016,Project delivery costs - supplier services ,East and Central Africa ,Crown Agents. ,202594-101 ,"£4,743.20",
DFID,DFID,29/08/2016,DFID Purchased Relief Supplies ,East and Central Africa ,Crown Agents. ,202900-107 ,"£535,074.54",
DFID,DFID,09/08/2016,DFID Purchased Relief Supplies ,East and Central Africa ,Crown Agents. ,202900-107 ,"£37,089.84",
DFID,DFID,01/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,Crown Agents. ,203400-113 ,"£39,690.00",
DFID,DFID,09/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204516-103 ,"£2,923.04",
DFID,DFID,31/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204516-103 ,"£17,212.80",
DFID,DFID,16/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204516-103 ,"£12,518.40",
DFID,DFID,26/08/2016,Fund monies to be managed and dispersed by the supplier ,Research and Evidence Division ,Crown Agents. ,204415-103 ,"£7,145.00",
DFID,DFID,04/08/2016,Project delivery costs - supplier services ,Policy Division ,Crown Agents. ,200706-102 ,"£8,764.40",
DFID,DFID,01/08/2016,Project delivery costs - supplier services ,Policy Division ,Crown Agents. ,200706-102 ,"£8,178.00",
DFID,DFID,15/08/2016,Fund monies to be managed and dispersed by the supplier ,Economic Development Division ,Crown Agents. ,202089-101 ,"£12,553.25",
DFID,DFID,15/08/2016,Fund monies to be managed and dispersed by the supplier ,Economic Development Division ,Crown Agents. ,202089-102 ,"£205,659.58",
DFID,DFID,22/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Asia  Caribbean and Overseas Territories ,Crown Agents. ,205028-101 ,"£4,050.67",
DFID,DFID,12/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204516-102 ,"£39,740.62",
DFID,DFID,11/08/2016,DFID Purchased Relief Supplies ,West and Southern Africa ,Crown Agents. ,202694-103 ,"£13,695.26",
DFID,DFID,11/08/2016,DFID Purchased Relief Supplies ,West and Southern Africa ,Crown Agents. ,202694-103 ,"£13,023.92",
DFID,DFID,18/08/2016,Fund monies to be managed and dispersed by the supplier ,Research and Evidence Division ,Crown Agents. ,204571-106 ,"£128,830.71",
DFID,DFID,08/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,West and Southern Africa ,Crown Agents. ,202909-115 ,"£5,130.23",
DFID,DFID,19/08/2016,Fund monies to be managed and dispersed by the supplier ,Research and Evidence Division ,Crown Agents. ,204415-103 ,"£21,032.00",
DFID,DFID,17/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204516-102 ,"£18,063.60",
DFID,DFID,02/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204516-102 ,"£15,923.16",
DFID,DFID,02/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204516-102 ,"£2,685.06",
DFID,DFID,02/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204516-102 ,"£26,528.40",
DFID,DFID,02/08/2016,Project delivery costs - supplier services ,Middle East and North Africa Division ,Crown Agents. ,204516-102 ,"£63,894.00",
DFID,DFID,12/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204516-102 ,"£4,666.91",
DFID,DFID,10/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,Crown Agents. ,203001-103 ,"£389,551.70",
DFID,DFID,17/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,Crown Agents. ,300250-106 ,"£9,424.80",
DFID,DFID,11/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,Crown Agents. ,300250-106 ,"£1,205.34",
DFID,DFID,11/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Asia  Caribbean and Overseas Territories ,Crown Agents. ,204603-101 ,"£2,261.33",
DFID,DFID,22/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Asia  Caribbean and Overseas Territories ,Crown Agents. ,204603-101 ,"£3,810.00",
DFID,DFID,16/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204516-102 ,"£14,556.00",
DFID,DFID,04/08/2016,DFID Purchased Relief Supplies ,West and Southern Africa ,Crown Agents. ,104229-102 ,"£65,400.56",
DFID,DFID,04/08/2016,DFID Purchased Relief Supplies ,West and Southern Africa ,Crown Agents. ,104229-102 ,"£76,356.66",
DFID,DFID,10/08/2016,Project delivery costs - supplier services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,300042-101 ,"£1,914.00",
DFID,DFID,08/08/2016,Project delivery costs - supplier services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,300042-101 ,"£1,114.79",
DFID,DFID,26/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,Crown Agents. ,300047-102 ,"£20,430.00",
DFID,DFID,29/08/2016,Project delivery costs - supplier services ,Asia  Caribbean and Overseas Territories ,Crown Agents. ,203275-102 ,"£104,649.44",
DFID,DFID,30/08/2016,Project delivery costs - supplier services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,205141-104 ,"£6,617.21",
DFID,DFID,12/08/2016,Fund monies to be managed and dispersed by the supplier ,West and Southern Africa ,Crown Agents. ,202531-104 ,"£70,026.47",
DFID,DFID,10/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,Crown Agents. ,205161-103 ,£790.40,
DFID,DFID,10/08/2016,Project delivery costs - supplier services ,West and Southern Africa ,Crown Agents. ,205161-103 ,"£24,505.51",
DFID,DFID,29/08/2016,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,Crown Agents. ,203109-112 ,"£685,236.00",
DFID,DFID,30/08/2016,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,Crown Agents. ,203109-112 ,"£417,431.00",
DFID,DFID,12/08/2016,Project delivery costs - supplier services ,Regional Directorate ,Crown Agents. ,204967-106 ,"£5,222.16",
DFID,DFID,12/08/2016,Project delivery costs - supplier services ,Regional Directorate ,Crown Agents. ,204967-106 ,£845.40,
DFID,DFID,29/08/2016,Project delivery costs - supplier services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,202741-104 ,"£159,783.60",
DFID,DFID,01/08/2016,Project delivery costs - supplier services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,202741-104 ,"£183,667.20",
DFID,DFID,11/08/2016,Project delivery costs - supplier services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,205141-104 ,"£11,743.20",
DFID,DFID,08/08/2016,Project delivery costs - supplier services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,205141-104 ,"£10,560.00",
DFID,DFID,08/08/2016,Bank Charges/Services ,Group Operations ,Crown Agents. ,204664-101 ,"£3,000.00",
DFID,DFID,09/08/2016,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Crown Agents. ,203961-114 ,"£2,671.25",
DFID,DFID,01/08/2016,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Crown Agents. ,203961-114 ,"£17,640.00",
DFID,DFID,11/08/2016,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Crown Agents. ,203961-114 ,"£3,528.00",
DFID,DFID,11/08/2016,Project delivery costs - supplier services ,Regional Directorate ,Crown Agents. ,204967-106 ,"£19,440.00",
DFID,DFID,11/08/2016,Project delivery costs - supplier services ,Regional Directorate ,Crown Agents. ,204967-106 ,"£1,440.00",
DFID,DFID,16/08/2016,Project delivery costs - supplier services ,East and Central Africa ,Crown Agents. ,204439-103 ,"£8,791.20",
DFID,DFID,16/08/2016,Project delivery costs - supplier services ,East and Central Africa ,Crown Agents. ,204439-103 ,"£8,952.00",
DFID,DFID,15/08/2016,Project delivery costs - supplier services ,East and Central Africa ,Crown Agents. ,204439-103 ,£783.63,
DFID,DFID,10/08/2016,Project delivery costs - supplier services ,East and Central Africa ,Crown Agents. ,204439-103 ,"£3,765.80",
DFID,DFID,08/08/2016,Project delivery costs - supplier services ,Regional Directorate ,Crown Agents. ,204902-103 ,£968.63,
DFID,DFID,25/08/2016,Project delivery costs - supplier services ,Regional Directorate ,Crown Agents. ,204902-103 ,"£1,634.92",
DFID,DFID,26/08/2016,Project delivery costs - supplier services ,East and Central Africa ,Crown Agents. ,205064-106 ,"£11,430.00",
DFID,DFID,11/08/2016,Project delivery costs - supplier services ,East and Central Africa ,Crown Agents. ,205064-106 ,"£2,671.23",
DFID,DFID,09/08/2016,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,Crown Agents. ,204623-108 ,"£464,919.08",
DFID,DFID,16/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204968-103 ,"£3,103.86",
DFID,DFID,09/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Crown Agents. ,204968-103 ,"£10,511.78",
DFID,DFID,23/08/2016,Project delivery costs - supplier services ,East and Central Africa ,Crown Agents. ,204852-109 ,"£2,519.26",
DFID,DFID,25/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,202878-103 ,"£11,566.80",
DFID,DFID,08/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,202878-103 ,"£9,679.20",
DFID,DFID,08/08/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Conflict  Humanitarian  Security & Stabilisation Division ,Crown Agents. ,202878-103 ,"£32,404.00",
