Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Derby City,30/07/2010,Interest Payable - PFI,Estate-Coleman H/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,6765891,3657.4
Department of Health,NHS Derby City,30/07/2010,LIFT Loan Int Payable,Estate-Coleman H/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,6765891,40486.57
Department of Health,NHS Derby City,30/07/2010,OthPFIFnLiabAmrtCst-NCurr,BALANCE SHEET,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,6765891,5868.85
Department of Health,NHS Derby City,30/07/2010,Rates,Estate-Coleman H/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,6765891,4430
Department of Health,NHS Derby City,30/07/2010,Bldg Ctrcts - PFI Svc Chg,Estate-Village M/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,6765892,6791
Department of Health,NHS Derby City,30/07/2010,Gas,Estate-Village M/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,6765892,236.4
Department of Health,NHS Derby City,30/07/2010,Interest Payable - PFI,Estate-Village M/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,6765892,4074.6
Department of Health,NHS Derby City,30/07/2010,LIFT Loan Int Payable,Estate-Village M/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,6765892,27248.9
Department of Health,NHS Derby City,30/07/2010,OthPFIFnLiabAmrtCst-NCurr,BALANCE SHEET,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,6765892,4074.6
Department of Health,NHS Derby City,30/07/2010,Rates,Estate-Village M/Centre,SOUTHERN DERBYSHIRE LIFT PROJECT CO (NO 1) LTD,6765892,3436
Department of Health,NHS Derby City,30/07/2010,Computer Software/License,Central Costs-IT Equip,TCR (NOTTINGHAM) LTD,6772728,34545
Department of Health,NHS Derby City,16/07/2010,Commercial Sector,MH- IAPT,TRENT CBT,6691743,169000
Department of Health,NHS Derby City,15/07/2010,Hcare Srv Rec NHS Trust,SLA-UHL NT-G+A,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,6691706,56409.87
Department of Health,NHS Derby City,12/07/2010,Contract Payment,Ophthalmic Services,JANJUA VISION LTD T/A BURROWS OPTICIANS,O412,"27,134.79"
Department of Health,NHS Derby City,12/07/2010,Contract Payment,Ophthalmic Services,SPECSAVERS NORMANTON LTD,O763,"26,190.48"
Department of Health,NHS Derby City,12/07/2010,Contract Payment,Ophthalmic Services,VISION PLUS T/A SPECSAVERS OPTICIANS,O883,"71,555.90"
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,DERWENT VALLEY MED PRACTICE,C81014,121284.44
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,MICKLEOVER MEDICAL CENTRE,C81042,96994.61
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,CHAPEL STREET MEDICAL CENTRE,C81068,98026.55
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,PARKFIELDS SURGERY,C81100,50721.02
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,MICKLEOVER SURGERY,C81113,44927.88
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,HOLLYBROOK MEDICAL CENTRE,C81054,124851.82
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,MEADOWFIELDS,C81665,79203.68
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,OVERDALE MEDICAL PRACTICE,C81066,76110.1
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,ASCOT MEDICAL CENTRE,C81087,59511.05
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,MACKLIN STREET SURGERY,C81073,101380.14
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,PEARTREE MEDICAL CENTRE,C81616,111922.1
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,LISTER HOUSE,C81072,131707.74
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,VILLAGE SURGERY,C81035,110362.39
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,WILSON STREET SURGERY,C81009,123257.93
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,DERBY LANE MEDICAL CENTRE,C81118,40752.36
Department of Health,NHS Derby City,15/07/2010,Contract Payment,GP Medical Services,HEMA MEDICAL CENTRE,C81639,32512.27
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,OAKWOOD SURGERY,C81648,29903.5
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,BROOK MEDICAL CENTRE,C81653,30394.46
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,CLARENCE ROAD SURGERY,C81629,31104.93
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,DERWENT MEDICAL CENTRE,C81652,31851.61
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,PARK LANE SURGERY,C81040,40981.29
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,FRIAR GATE SURGERY,C81036,48510.62
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,VERNON STREET MEDICAL CENTRE,C81007,61387.38
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,WELLSIDE MEDICAL CENTRE,C81019,67159.91
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,PARK FARM MEDICAL CENTRE,C81064,84048.86
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,ALVASTON MEDICAL CENTRE,C81047,84184.14
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,CHARNWOOD SURGERY,C81006,106960.68
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,MELBOURNE HEALTH CARE CENTRE,C81108,114743.62
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,OSMASTON SURGERY,C81071,117397.47
Department of Health,NHS Derby City,23/07/2010,Contract Payment,GP Medical Services,PARK MEDICAL PRACTICE,C81051,172499.49
Department of Health,NHS Derby City,30/07/2010,Drugs,Prescribing,ALVASTON MEDICAL CENTRE,C81047,30443.24
