Body,Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Expense Code,Extended Description,Service Code,Service Label,Service Division Label,Service Division Code
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140146,500,NPS NORTH WEST LTD,NPS001,Environmental Services,Professional fees,2045,PROFESSIONAL SERVICES VARIOUS SITES,OHOUSG,Housing Delivery,2383,Affordable Housing Fund Revenue
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140158,765,NPS NORTH WEST LTD,NPS001,Engineering Manager,Planned Maintenance,1016,AIRCON TM44 REPORT TOWN HALL,LANDMA,Land Management,1013,14 Little Dockray Penrith
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140177,7500,SCAWS TENANTS AND RESIDENTS ASSOCIATION,SCA005,Communities Manager,Balance Sheet entry BS,6003,EDEN COMMUNITY FUND,COMDEV,Community Development & Engagement,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140178,750,CUMBERLAND BEEKEEPERS ASSOCIATION PENRITH BRANCH,CUM106,Communities Manager,Balance Sheet entry BS,6003,EDEN COMMUNITY FUND,COMDEV,Community Development & Engagement,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140179,4032.75,EDEN ARTS TRUST,EDE013,Communities Manager,Balance Sheet entry BS,6003,EDEN COMMUNITY FUND,COMDEV,Community Development & Engagement,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140180,2250,PENRITH CRICKET SPORTS AND SOCIAL CLUB,PEN023,Communities Manager,Balance Sheet entry BS,6003,EDEN COMMUNITY FUND,COMDEV,Community Development & Engagement,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140181,2250,EDEN SAVE CREDIT UNION,EDE071,Communities Manager,Balance Sheet entry BS,6003,EDEN COMMUNITY FUND,COMDEV,Community Development & Engagement,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140182,7500,GREYSTOKE VILLAGE HALL,GRE016,Communities Manager,Balance Sheet entry BS,6003,EDEN COMMUNITY FUND,COMDEV,Community Development & Engagement,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140183,750,EDEN DISTRICT HOOSIDERS - EXPLORER SCOUT UNIT,EDE070,Communities Manager,Balance Sheet entry BS,6003,EDEN COMMUNITY FUND,COMDEV,Community Development & Engagement,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140186,750,PENRITH ACTION FOR COMMUNITY TRANSITION LTD,PEN058,Communities Manager,Balance Sheet entry BS,6003,EDEN COMMUNITY FUND,COMDEV,Community Development & Engagement,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,139897,26842,CUMBRIA COUNTY COUNCIL,CCC015,Engineering Manager,Penalty Charge Notice,8031,PCN RECONCILIATION APE-SEPT 2014,ONSTRE,Vehicle Parking On Street,2184,Penrith on street
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,139903,1713.4,POSITIVE PLANNING SOLUTIONS LTD,POS007,Planning Services,Agency Staff,3,PROCESSING PLANNING APPS 8 DAYS,DEVCOE,Development Control & Enforcement,3010,Development Control & Enforcement
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,139970,5000,WALTON GOODLAND LTD,WAL008,Engineering Manager,Surveys,1044,QUINQUENNIAL REVIEW 2015 (DGG/3636A)`,LANDMA,Land Management,1007,Land Management
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140017,9769.12,AMEY PLC,TFE001,Communities Manager,Building works,5502,WORK AT MULTIPLE LOCATIONS,ADMBLD,Administrative Buildings,6056,Penrith Leisure Centre Repairs
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140032,8937.7,AMEY PLC,TFE001,Communities Manager,Balance Sheet entry BS,6003,WORKS AT MULTIPLE LOCATIONS,ADMBLD,Administrative Buildings,10348,Skate Park Shelter
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140109,3343.34,WALTON GOODLAND LTD,WAL008,Engineering Manager,Land Management Contract,2126,SURVEYOR FOR 1-30 NOVEMBER 2014,LANDMA,Land Management,1007,Land Management
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140113,715.88,CANON UK LIMITED,CAN001,Information Technology Manager,Photocopying expenses,2038,IRADVC7065I TOWN HALL,CENTRA,Central Expenses,107,Printing - Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140114,715.88,CANON UK LIMITED,CAN001,Information Technology Manager,Photocopying expenses,2038,IRADVC7065I PLANNING MANSION HOUSE,CENTRA,Central Expenses,107,Printing - Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,09/01/2015,140121,836.87,UNITED UTILITIES WATER LTD,UNI008,Engineering Manager,Water charges – metered,1032,BLUEBELL LANE PCS,PUBCON,Public Conveniences,2267,Penrith Bluebell Lane Public Convenience
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140319,624,ELECTRICITY NORTH WEST LTD,ELE005,Engineering Manager,Professional fees,2045,LAMP TEMPLE SOWERBY,FOOLIG,Footway Lighting,2258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140396,1450,M JOHNSTON DESIGNS,JOH025,Engineering Manager,Building Maintenance,1000,WORK TO FOOTPATHS AT TOWN HALL,LANDMA,Land Management,1007,Land Management
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140397,1055.64,OMEGA RED GROUP LTD,OME001,Engineering Manager,Planned Maintenance,1016,REPAIR TO LIGHTNING PROTTECTION,ADMBLD,Administrative Buildings,500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140407,675,IAN CANNON LTD,CAN004,Engineering Manager,Bank-Refurbishment,2009,REPLACE FENCING GT STRICKLAND BRING SITE,RECYCL,Recycling,3047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140152,596,LAKELAND MOULDINGS,LAK016,Environmental Services,Abnormal maintenance,1007,MOULDS/CASTS FOR FENCING,APFAIR,Appleby Fair,3036,Appleby Fair
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140200,731.92,HEATONS OFFICE SOLUTIONS LTD,LAK004,Engineering Manager,Building Maintenance,1000,STATIONERY/PAPER/CHAIR,ADMBLD,Administrative Buildings,502,Mansion House
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140368,832.5,ROSIE SERGISON HR/TRAINING CONSULTANT,SER003,Human Resources Manager,Professional fees,2045,HR SUPPORT DECEMBER 2014 18.5 HRS,HUMRES,Human Resources,207,Human Resources
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140385,900,ALSTON TOWN HALL TRUSTEES,ALS003,Engineering Manager,Rent,1028,RENT FOR LOCAL LINKS OCT/NOV/DEC 2014,COMDEV,Community Development & Engagement,2064,Alston Council Centre - Building
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140388,512.5,VENN GROUP LIMITED,VEN003,Revenue/Benefits Manager,Supplies general,2015,A SHAN 20.12.14 T/S A433084,CTXBEN,Council Tax Benefits,1164,Local Council Tax Scheme
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140389,500,VENN GROUP LIMITED,VEN003,Revenue/Benefits Manager,Supplies general,2015,A SHAN 28.12.14 T/S A434946,CTXBEN,Council Tax Benefits,1164,Local Council Tax Scheme
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140393,783,HM COURTS SERVICE,HMC007,Revenue/Benefits Manager,Legal and court costs,2046,CTNNDRLOS 28.01.15 COURT,LOCTAX,Collection of Local Taxation,1006,Council Tax
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140313,4250,CUMBRIA TOURISM,CUM066,Communities Manager,Subscriptions & levies,2078,CUMBRIA PARTNERSHIP CONTRIBUTION,TOUPRO,Tourism Promotion,2054,Cumbria Tourist Board
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140320,761.43,ADT FIRE AND SECURITY,ADT001,Engineering Manager,Rental/Maintenance of Door Entry System,1052,MAINTENANCE 05.01.15-04.01.16,ADMBLD,Administrative Buildings,502,Mansion House
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140327,1156.2,ROYAL MAIL NW,ROY001,Revenue/Benefits Manager,Postages,2054,POSTAGE 03.12.14-23.12.14,REVBEN,Revenue & Benefits,106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140337,1744.98,R BRENNAND ENGINEERING LIMITED,BRE004,Engineering Manager,Rent,1028,RENT/MAINT JAN-MARCH 2015,ADMBLD,Administrative Buildings,504,Kirkby Thore Store
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140343,682.5,ALSTON TOWN HALL TRUSTEES,ALS003,Engineering Manager,Alston Info Centre Cleaning to Recharge,1062,CLEANING/MAINT + HOLIDAYS,COMDEV,Community Development & Engagement,2064,Alston Council Centre - Building
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140356,891.86,NEOPOST FINANCE LIMITED,NEO003,Corporate Services Manager,Postages,2054,CONTRACT TOWN HALL 15/1622060252971,CENTRA,Central Expenses,204,Postages Mansion House
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140357,891.86,NEOPOST FINANCE LIMITED,NEO003,Corporate Services Manager,Postages,2054,CONTRACT MANSION HSE 15/16 22063252851,CENTRA,Central Expenses,205,Postages Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,139615,1195.84,CHUBB ELECTRONIC SECURITY,CHU001,Financial Services Manager,Balance brought forward BS,6000,PENRITH CEMETERY CHAPEL  15/16,CENTRA,Central Expenses,10263,Payments in Adv - Gf
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,139616,1170.83,CHUBB ELECTRONIC SECURITY,CHU001,Financial Services Manager,Balance brought forward BS,6000,TOWN HALL 15/16,CENTRA,Central Expenses,10263,Payments in Adv - Gf
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,139976,11029.07,NORTH COUNTRY LEISURE,NCL001,Communities Manager,NCL Castletown Rec Grounds,1154,VALUATION 8 OF 14/15 NOVEMBER 2014,LEICEN,Eden Leisure Centre & Appleby Swimming P,2130,Sports Facilities
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140106,777,DENISE CALVERT LTD,CAL019,Revenue/Benefits Manager,Supplies general,2015,2.5 DAYS BENEFIT WORK,CTXBEN,Council Tax Benefits,1164,Local Council Tax Scheme
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140147,860,G1 CREATIVE LTD,G1C001,Communities Manager,Promotions,2081,ARTWORK/PRINT MARKET LEAFLETS,MARKET,Markets,2161,Markets
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140159,1758,CAPITA PROPERTY & INFRASTRUCTURE LTD,CAP002,Planning Services,Professional fees,2045,ARBORICULTURAL SERVICES DECEMBER2014,CONSER,Environmental Enhancement & Conservation,3012,Aboricutural Advice
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140165,800,VENN GROUP LIMITED,VEN003,Revenue/Benefits Manager,Supplies general,2015,14/12/14 A SHAN TIMESHEET A430891,CTXBEN,Council Tax Benefits,1164,Local Council Tax Scheme
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140188,8567.5,ASSIST MANAGED SERVICES,ASS010,Communities Manager,Other charges for services,2047,WORK DONE AT FRENCHFIELD,ARTLEI,Arts and Leisure,2116,Sports lesiure develop fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140201,800,WALTON GOODLAND LTD,WAL008,Legal Services Manager,Professional fees,2045,UNIT 15 GILWILLY IND ESTATE,LEGSER,Legal Services,201,Legal & Committee
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140204,800,FLORENCE MADDEN ASSOCIATES,FLO004,Human Resources Manager,Training Expenses,60,TEAMBUILDING 16.12.14,STADEV,Staff Development,225,Staff Training Communities
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140232,14880,JERRY  SPENCER ASSOCIATES,SPE004,Planning Services,Professional fees,2045,PRODUCTION FINAL DRAFT EDEN DESIGN GUIDE,LOPLPO,Local Plans & Policy,3088,SP16 Eden Design Guide
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/01/2015,140617,1018.2,INLAND REVENUE,INL003,Financial Services Manager,Unique payments ****,6006,CORRECTION,CENTRA,Central Expenses,9158,Sub-Contracting Tax
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140528,2975,METCALFE PLANT & TOOL HIRE LTD,MET002,Engineering Manager,Flood Resilience Works,2190,DRAINAGE BOROUGHGATE APPLEBY,LANDMA,Land Management,1007,Land Management
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140354,1888.9,INSIGHT DIRECT (UK) LTD,INS014,Information Technology Manager,Computer equipment,2061,INTEL CORE /WIRED KEYBOARDS,INFTEC,Information Technology,102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140347,2550,MESSAGELABS LTD,MES001,Information Technology Manager,Software – maintenance,2067,SYNC EMAIL SAFEGUARD 14/15,INFTEC,Information Technology,102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140498,11029.07,NORTH COUNTRY LEISURE,NCL001,Communities Manager,NCL Castletown Rec Grounds,1154,VALUATION 9 OF 14/15 DECEMBER 2014,LEICEN,Eden Leisure Centre & Appleby Swimming P,2130,Sports Facilities
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140500,539,DENISE CALVERT LTD,CAL019,Revenue/Benefits Manager,Supplies general,2015,BENEFIT WORK 07-08/01/15,CTXBEN,Council Tax Benefits,1164,Local Council Tax Scheme
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140506,4279.4,MAULDS MEABURN VILLAGE INSTITUTE,MAU005,Communities Manager,Balance Sheet entry BS,6003,COMMUNITY GRANT REPAY FAILED BACS,COMDEV,Community Development & Engagement,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140520,590,TOP NOTCH CONTRACTORS LTD,TOP003,Environmental Services,Capital grants,5505,140016/5 ,MEREGR,1996 Mandatory Renovation Grants,6035,Disabled Facility Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140521,5110,BRITTLETON BUILDERS,BRI007,Environmental Services,Capital grants,5505,140010/,MEREGR,1996 Mandatory Renovation Grants,6035,Disabled Facility Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140522,1440,EMPIRE SCAFFOLDING SERVICES,EMP005,Environmental Services,Decent Homes Grants,5524,130029/,DIREGR,1996 Discretionary Renovation Grants,6034,1996 Discretionary Renovation Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140530,2499.99,CUMBRIA RURAL HOUSING TRUST,CUM020,Environmental Services,CLG GRANT EXPENDITURE,2157,ENABLING SLA 2014/16,HOMLES,Homelessness,2296,Homelessness Grant Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140532,8125,VOLUNTARY ACTION CUMBRIA,ACT002,Communities Manager,Grants and contributions,2079,SECOND PAYMENT,TWNCEN,Town Centres,2071,ACT SLA Delivery
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140533,3778,TOP NOTCH CONTRACTORS LTD,TOP003,Environmental Services,Capital grants,5505,130109/,MEREGR,1996 Mandatory Renovation Grants,6035,Disabled Facility Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140535,500,VENN GROUP LIMITED,VEN003,Revenue/Benefits Manager,Supplies general,2015,4/1/15 A SHAN TIMESHEET A436671,CTXBEN,Council Tax Benefits,1164,Local Council Tax Scheme
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140536,2918.83,CUMBRIA WASTE RECYCLING LTD,CUM022,Engineering Manager,material price fluctuations,3604,F-03-14/15,RECYCL,Recycling,3047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140550,3500,GA PLUMBING & HEATING SERVICES,GAP001,Environmental Services,Decent Homes Grants,5524,FINAL PAYMENT ,DIREGR,1996 Discretionary Renovation Grants,6034,1996 Discretionary Renovation Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140370,5000,WALTON GOODLAND LTD,WAL008,Engineering Manager,Surveys,1044,QUINQUENNIAL REVIEW 2015,LANDMA,Land Management,1007,Land Management
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140372,1136.28,CANON UK LIMITED,CAN001,Information Technology Manager,Photocopying expenses,2038,IRC7065I PLANNING MANSION HOUSE,CENTRA,Central Expenses,107,Printing - Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140373,801.06,CANON UK LIMITED,CAN001,Information Technology Manager,Photocopying expenses,2038,IRC7065I PRINT ROOM TOWN HALL,CENTRA,Central Expenses,107,Printing - Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140374,500,LOWTHER ESTATE TRUST,LOW007,Communities Manager,Grants and contributions,2079,CLIFTON SIGN BOARD 2015,EDEVPR,Economic Development and Promotion,2007,Match Funding
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140391,2126.19,AMEY PLC,TFE001,Engineering Manager,Refuse Contract Dayworks,3012,RC26,REFCOL,Refuse Collection,3049,Refuse Collection Domestic
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140392,2000,JOHN BURROWS PHOTOGRAPHY,BUR034,Communities Director,Promotions,2081,EDEN ECONOMIC DEVELOPMENT,EDEVPR,Economic Development and Promotion,2003,Economic Promotion - BRRS
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140398,8257.91,PENRITH B I D,PEN063,Revenue/Benefits Manager,Contribution by EDC,2080,PAYMENT OF FUNDS TO 31 DEC 2014,CENTRA,Central Expenses,8108,Penrith BID Cash
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140400,6656.39,EDEN HOUSING ASSOCIATION LTD,EDE001,Environmental Services,Hire of premises,1029,TEMP ACCOMODATION 06.10.14 - 04.01.15,HOMLES,Homelessness,2296,Homelessness Grant Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140401,24127.31,EDEN HOUSING ASSOCIATION LTD,EDE001,Environmental Services,Other charges for services,2047,HOMELESSNESS ADVICE 06.10.14 - 04.01.15,HOMLES,Homelessness,2296,Homelessness Grant Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140406,3507.81,E.ON UK PLC,EON001,Engineering Manager,Electricity,1022,STREET LIGHTING DECEMBER 2014,FOOLIG,Footway Lighting,2258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140481,15000,redacted information,MOU006,Environmental Services,Empty Property Grants,5527,130112,DIREGR,1996 Discretionary Renovation Grants,6034,1996 Discretionary Renovation Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140482,15000,redacted information,MOU006,Environmental Services,Empty Property Grants,5527,130113,DIREGR,1996 Discretionary Renovation Grants,6034,1996 Discretionary Renovation Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140488,1260,APPLEBY HERTITAGE CENTRE,APP008,Human Resources Manager,Training Expenses,60,NVQ LEVEL 3 IN CUSTOMER SERVICES,STADEV,Staff Development,224,Staff Training DoF
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,23/01/2015,140021,550,ASSOCIATION OF ELECTORAL ADMINISTRATION,ASS003,Legal Services Manager,Miscellaneous,2092,2 DAY  ELECTIONS ,REGELE,Register of Electors,1001,Register of Electors
