Org Code Desc,Dept Family,Entity,Payment Date,Expense Type,Expense Area,Supplier,Invoice Num,Amount
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,427.50
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,228.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,506.25
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,300.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,135.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,135.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,560.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,67.50
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,67.50
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,67.50
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,225.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,12.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,36.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,180.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,180.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,180.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,225.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,56.25
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"2,375.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"2,250.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,843.75
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,371.25
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,123.75
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"11,462.50"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"29,645.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"24,960.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"29,932.50"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"17,280.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,23.45
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"4,992.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,85.50
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,101.25
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,74.25
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,36.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,36.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,36.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,78.75
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,168.75
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,45.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,45.60
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,27.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,27.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,60.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,475.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"5,929.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"2,292.50"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,7.20
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,2.40
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,24.75
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,13.50
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,13.50
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,13.50
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,150.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"3,456.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,450.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,112.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,45.00
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,11.25
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,"5,986.50"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,MINDRAY (UK) LTD,610032489,4.69
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,PATHOLOGY,15-Jan-2016,BLOOD PRODUCTS,PATHOLOGY,NHS BLOOD AND TRANSPLANT,847574,"58,206.75"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,08-Jan-2016,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1016186488,-420.49
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Jan-2016,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1016186488,"45,705.70"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Jan-2016,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1016189622,-724.46
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,15-Jan-2016,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1016189622,"78,745.91"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,22-Jan-2016,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1016194802,-877.61
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Jan-2016,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1016194802,"95,392.95"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,29-Jan-2016,SALES OF GOODS,FINANCE DEPARTMENT,NHS SUPPLY CHAIN,1016200876,"-1,080.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Jan-2016,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1016200876,"117,390.86"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,PATHOLOGY,29-Jan-2016,LABORATORY EQUIPMENT,PATHOLOGY,RADIOMETER LTD,417435,"33,741.00"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,PATHOLOGY,29-Jan-2016,LABORATORY EQUIPMENT,PATHOLOGY,RADIOMETER LTD,417435,"6,748.20"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,PATHOLOGY,29-Jan-2016,LABORATORY EQUIPMENT,PATHOLOGY,RADIOMETER LTD,417435,"-6,748.20"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,22-Jan-2016,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1051002276,"127,801.89"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,22-Jan-2016,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1051002276,"25,560.38"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,22-Jan-2016,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1051003713,"104,552.31"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,22-Jan-2016,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1051003713,"20,910.46"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,22-Jan-2016,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900225229,"149,329.03"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,22-Jan-2016,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900225229,"29,865.81"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,22-Jan-2016,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900225229,"-29,865.81"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,SPACELABS HEALTHCARE LTD,IN225972,"26,655.81"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Jan-2016,ADDITIONS - PLANT AND MACHINERY,BALANCE SHEET,SPACELABS HEALTHCARE LTD,IN225972,"5,331.16"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,12-Jan-2016,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001813,"33,447.56"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,12-Jan-2016,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001813,"6,689.51"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,12-Jan-2016,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001813,"-6,689.51"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,22-Jan-2016,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001845,"43,525.59"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,22-Jan-2016,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001845,"43,525.59"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,22-Jan-2016,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001845,"8,705.12"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,22-Jan-2016,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001845,"8,705.12"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,22-Jan-2016,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001845,"-43,525.59"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,22-Jan-2016,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001845,"-8,705.12"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,22-Jan-2016,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001845,"-8,705.12"
