Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Number
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Mental Health Counselling,VODAFONE LTD,11380937,82.01,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Nursing Administration,VODAFONE LTD,11380937,71.6,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Options - Nursing,VODAFONE LTD,11380937,19.88,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Orthotics,VODAFONE LTD,11380937,289.65,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Other Nurse Training,VODAFONE LTD,11380937,36.89,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,PCT Executive Committee,VODAFONE LTD,11380937,147.95,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Paed Speech Therapy,VODAFONE LTD,11380937,43.83,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Paediatric Therapies,VODAFONE LTD,11380937,35.8,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Palliative Care Nursing,VODAFONE LTD,11380937,86.07,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Perf.and Development,VODAFONE LTD,11380937,392.13,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Phlebotomy,VODAFONE LTD,11380937,325.39,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Podiatry,VODAFONE LTD,11380937,895.73,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Practitioner Training,VODAFONE LTD,11380937,129.03,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Primary Care Mgt,VODAFONE LTD,11380937,174.43,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Primary Care Treat. Cent.,VODAFONE LTD,11380937,618.08,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Public Health,VODAFONE LTD,11380937,493.83,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Pulm Rehab Newton,VODAFONE LTD,11380937,14.34,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,School Nursing Central,VODAFONE LTD,11380937,127.39,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,School Nursing North,VODAFONE LTD,11380937,83.95,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,School Nursing South,VODAFONE LTD,11380937,81.31,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Schools Smoking Cess.,VODAFONE LTD,11380937,304.36,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Smoking Commissioning,VODAFONE LTD,11380937,225.11,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Special School Nursing,VODAFONE LTD,11380937,13.41,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Speech  Therapy,VODAFONE LTD,11380937,470.24,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,St Helens Comm Dietetics,VODAFONE LTD,11380937,15.99,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Strategic Programming,VODAFONE LTD,11380937,227.54,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Substance Misuse Nursing,VODAFONE LTD,11380937,234.4,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Targeted Mgt,VODAFONE LTD,11380937,522.24,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Therapy Management,VODAFONE LTD,11380937,1252.21,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Therapy-Knows.Adult Rehab,VODAFONE LTD,11380937,78.44,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Tissue Viability,VODAFONE LTD,11380937,17.93,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Unplanned Care Team,VODAFONE LTD,11380937,13.68,NULL
Department of Health,Knowsley PCT,12/08/2010,Mobile Phones,Wheelchair Service,VODAFONE LTD,11380937,42.55,NULL
Department of Health,Knowsley PCT,02/08/2010,NHS payables - Current,Balance Sheet,NHS SUPPLY CHAIN,11328220,30085.18,NULL
Department of Health,Knowsley PCT,12/08/2010,NHS receivables - Current,Balance Sheet,VODAFONE LTD,11380937,1275.12,NULL
Department of Health,Knowsley PCT,19/08/2010,Phone Rental and Calls,Corporate Services,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,7645,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,CIC MH Services,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,756076.06,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,CITC Older People,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,627472.5,NULL
Department of Health,Knowsley PCT,05/08/2010,Services from Local Auth,CVD Programme,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11363828,64000,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,Corporate Services,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,26142.5,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,Falls Service,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,3564.06,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,Grants to LA Adults,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,193888.95,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,Health Inequalities,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,100926.45,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,Joint Commissioning,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,6343.73,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,Local Auths Children,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,14741.07,NULL
Department of Health,Knowsley PCT,12/08/2010,Services from Local Auth,Local Auths Children,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11380955,92131,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,Pool Bgt. Adult LD Servs,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,2248802.03,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,Public Health,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,8500,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,Smoking Commissioning,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,1092.7,NULL
Department of Health,Knowsley PCT,19/08/2010,Services from Local Auth,Substance Misuse,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,11372448,39978.81,NULL
Department of Health,Knowsley PCT,12/08/2010,Voluntary Sector,Grants to Hospices,WOODLANDS HOSPICE CHARITABLE TRUST,11405340,25075,NULL
Department of Health,Knowsley PCT,11/08/2010,EAtPMC Practice Payments,Payments to GP's,LIVERPOOL PCT PROVIDER,2.14E+15,170389,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR AHAMED,2.14E+15,60222.51,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR ALEXANDER,2.14E+15,34403.65,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR BEVAN,2.14E+15,39753.84,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR DM HEATH,2.14E+15,42698.62,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR F MAASSARANI,2.14E+15,122514.49,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR FORD,2.14E+15,101904.42,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR JAYARAM,2.14E+15,28075.19,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR JG HEATH,2.14E+15,377251.45,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR JONES,2.14E+15,82072.04,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR KING,2.14E+15,68490.16,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR KINLOCH,2.14E+15,34440.05,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR PRYCE,2.14E+15,83148.46,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR S SINGH,2.14E+15,27440.77,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR SADIQ,2.14E+15,31690.17,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR SUARES,2.14E+15,36245.63,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR SWINHOE,2.14E+15,26820.86,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR TEWARI,2.14E+15,44798.94,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR VERMA,2.14E+15,33319.92,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR WINTERBURN,2.14E+15,87495.1,NULL
Department of Health,Knowsley PCT,11/08/2010,GP Practice Payments,Payments to GP's,DOCTOR WYCHERLEY,2.14E+15,28061.33,NULL
