"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","Grade 7","42673","54013","Business Manager","1.00","Property and asset management"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","Grade 7","42673","54013","Business Manager","1.00","Communications"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","Grade 7","42673","54013","Business Manager","1.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","Grade 7","42673","54013","Change Manager","0.86","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","Grade 7","42673","54013","Not In Post","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","Grade 7","42673","54013","Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","Grade 7","42673","54013","Senior HR Manager","2.59","Human Resources"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","Grade 7","42673","54013","Business Manager","0.56","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","HEO","25475","28950","Communications Manager","4.00","Communications"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","HEO","25475","28950","Executive Assistant","1.00","Planning"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","HEO","25475","28950","Senior HR Manager","1.57","Human Resources"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","HEO","25475","28950","Not In Post","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","HEO","25475","28950","Operational Manager","1.00","Property and asset management"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","HEO","25475","28950","Operational Manager","0.86","Communications"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","HEO","25475","28950","Web Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","SEO","29144","36892","Business Manager","0.92","Property and asset management"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","SEO","29144","36892","Communications Manager","1.00","Communications"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","SEO","29144","36892","Not In Post","5.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","SEO","29144","36892","Senior HR Manager","3.86","Human Resources"
"Department for Business Innovation and Skills","Intellectual Property Office","Business Support Directorate - ODOS","Operations","SEO","29144","36892","Senior IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","AO","16349","18854","Policy Support Officer","5.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","Deputy /Divisional Dir","58200","117800","Deputy/Divisional Director","1.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","EO","19059","26179","Policy Adviser","2.81","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","EO","19059","26179","Policy Support Officer","6.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","Grade 6","47332","59916","Deputy/Divisional Director","2.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","Grade 6","47332","59916","Senior Policy Adviser","2.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","Grade 7","42673","54013","Senior Policy Adviser","11.59","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","HEO","25475","28950","Operational Manager","1.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","HEO","25475","28950","Policy Adviser","7.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","HEO","25475","28950","Policy Support Officer","1.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Copyright and IP Enforcement Directorate","CED","SEO","29144","36892","Senior Policy Adviser","10.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Chief Executive's Office","CEO","AO","16349","18854","Administrative Officer","3.00","Planning"
"Department for Business Innovation and Skills","Intellectual Property Office","Chief Executive's Office","CEO","Grade 7","42673","54013","Office Manager","1.00","Planning"
"Department for Business Innovation and Skills","Intellectual Property Office","Chief Executive's Office","CEO","HEO","25475","28950","Office Manager","2.00","Planning"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","AO","16349","18854","Finance Support Officer","23.57","Finance"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","AO","16349","18854","Procurement Officer","1.00","Procurement"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","EO","19059","26179","Finance Officer","7.81","Finance"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","EO","19059","26179","Project Support Officer","1.00","Finance"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","EO","19059","26179","Procurement Officer","2.00","Procurement"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","EO","19059","26179","Project Manager","2.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","EO","19059","26179","Senior Finance  Manager","1.00","Finance"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","Grade 6","47332","59916","Senior Finance  Manager","1.00","Finance"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","Grade 7","42673","54013","Senior Finance  Manager","2.81","Finance"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","Grade 7","42673","54013","Senior Procurement Officer","1.00","Procurement"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","Grade 7","42673","54013","Senior Project Manager","2.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","HEO","25475","28950","Finance Officer","2.00","Finance"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","HEO","25475","28950","Procurement Officer","4.00","Procurement"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","HEO","25475","28950","Project Manager","3.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","SEO","29144","36892","Senior Project Manager","3.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Finance Directorate","Finance","SEO","29144","36892","Senior Finance  Manager","4.41","Finance"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","AO","16349","18854","Operations Support Officer","12.51","Communications"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","Deputy /Divisional Dir","58200","117800","Deputy/Divisional Director","1.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","EO","19059","26179","Executive Assistant","1.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","EO","19059","26179","Marketing Manager","3.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","EO","19059","26179","Operational Manager","3.75","Communications"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","EO","19059","26179","Policy Support Officer","2.60","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","Grade 6","47332","59916","Deputy/Divisional Director","1.00","Economics"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","Grade 7","42673","54013","Economist","3.00","Economics"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","Grade 7","42673","54013","Senior Marketing Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","Grade 7","42673","54013","Senior Policy Adviser","8.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","HEO","25475","28950","Communications Manager","2.00","Communications"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","HEO","25475","28950","Economist","1.00","Economics"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","HEO","25475","28950","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","HEO","25475","28950","Marketing Manager","3.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","HEO","25475","28950","Operational Manager","1.60","Communications"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","HEO","25475","28950","Policy Adviser","3.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","SEO","29144","36892","Economist","2.00","Economics"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","SEO","29144","36892","Marketing Manager","3.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","SEO","29144","36892","Operational Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Innovation Directorate","ID","SEO","29144","36892","Senior Policy Adviser","1.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","International Policy Directorate","IPD","AO","16349","18854","Operations Support Officer","3.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","International Policy Directorate","IPD","EO","19059","26179","Policy Support Officer","2.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","International Policy Directorate","IPD","EO","19059","26179","Operational Manager","1.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","International Policy Directorate","IPD","EO","19059","26179","Policy Adviser","3.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","International Policy Directorate","IPD","Grade 6","47332","59916","Deputy/Divisional Director","1.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","International Policy Directorate","IPD","Grade 6","47332","59916","Senior Policy Adviser","1.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","International Policy Directorate","IPD","Grade 7","42673","54013","Senior Policy Adviser","5.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","International Policy Directorate","IPD","HEO","25475","28950","Policy Adviser","2.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","International Policy Directorate","IPD","SEO","29144","36892","Senior Policy Adviser","8.00","Policy"
"Department for Business Innovation and Skills","Intellectual Property Office","Patents Directorate","Patents","AA","15298","15298","Administrative Assistant","11.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Patents Directorate","Patents","AO","16349","18854","Operations Support Officer","65.65","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Patents Directorate","Patents","Deputy /Divisional Dir","58200","117800","Deputy/Divisional Director","16.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Patents Directorate","Patents","EO","19059","26179","Associate Patent Examiner","30.46","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Patents Directorate","Patents","EO","19059","26179","Operational Manager","20.39","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Patents Directorate","Patents","Grade 7","42673","54013","Operational Manager","6.79","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Patents Directorate","Patents","Grade 7","42673","54013","Senior Patent Examiner","130.63","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Patents Directorate","Patents","HEO","25475","28950","Operational Manager","5.65","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Patents Directorate","Patents","SEO","29144","36892","Patent Examiner","58.71","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","AO","16349","18854","IT Support Officer","1.00","Information Technology"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","AO","16349","18854","Operations Support Officer","26.69","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","EO","19059","26179","IT Manager","3.00","Information Technology"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","EO","19059","26179","Operational Manager","12.43","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","EO","19059","26179","Operations Support Officer","2.74","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","EO","19059","26179","Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","EO","19059","26179","Trade Marks Examiner","60.91","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","Grade 6","47332","59916","Deputy/Divisional Director","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","Grade 6","47332","59916","Senior Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","Grade 7","42673","54013","Hearing Officer","10.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","Grade 7","42673","54013","IT Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","Grade 7","42673","54013","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","Grade 7","42673","54013","Senior Policy Adviser","2.86","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","HEO","25475","28950","Executive Assistant","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","HEO","25475","28950","Hearing Officer","0.79","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","HEO","25475","28950","IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","HEO","25475","28950","Operational Manager","9.86","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","HEO","25475","28950","Trade Marks Examiner","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","SEO","29144","36892","Hearing Officer","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","SEO","29144","36892","IT Manager","0.79","Information Technology"
"Department for Business Innovation and Skills","Intellectual Property Office","Trade Marks Directorate","TMD","SEO","29144","36892","Operational Manager","5.00","Operational Delivery"
