"NHS DEVON - Transactions Greater than £25,000 in September 2010",,,,,,,

Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Devon PCT,01/09/2010,Drugs,EASTERN CLUSTERS RD&E SERVICES RECEIVED,ROYAL DEVON&EXETER NHS FOUNDATION TRUST,6901222,"141,185.10"
Department of Health,Devon PCT,13/09/2010,Drugs,EASTERN CLUSTERS RD&E SERVICES RECEIVED,ROYAL DEVON&EXETER NHS FOUNDATION TRUST,7019104,"74,186.38"
Department of Health,Devon PCT,07/09/2010,Drugs,Sundry Prescribing,DEVON DOCTORS LTD,7003406,"41,651.91"
Department of Health,Devon PCT,13/09/2010,Drugs,Sundry Prescribing,PLYMOUTH TEACHING PCT,6976541,"29,510.87"
Department of Health,Devon PCT,24/09/2010,External Consultancy Fees,Deputy Chief Executive Expenditure,FINNAMORE LTD,7085194,"26,413.76"
Department of Health,Devon PCT,13/09/2010,Hcare Srv Rec NHS Trust,DAT,DEVON PARTNERSHIP NHS TRUST,7011291,"423,392.17"
Department of Health,Devon PCT,13/09/2010,Hcare Srv Rec NHS Trust,DEVON PARTNERSHIP TRUST,DEVON PARTNERSHIP NHS TRUST,7046189,"7,031,345.09"
Department of Health,Devon PCT,13/09/2010,Hcare Srv Rec NHS Trust,NORTH BRISTOL NHS TRUST,NORTH BRISTOL NHS TRUST,6983266,"66,252.00"
Department of Health,Devon PCT,13/09/2010,Hcare Srv Rec NHS Trust,NORTHERN DEVON HEALTHCARE,NORTHERN DEVON HEALTHCARE NHS TRUST,7028967,"9,351,875.00"
Department of Health,Devon PCT,28/09/2010,Hcare Srv Rec NHS Trust,NORTHERN DEVON HEALTHCARE,NORTHERN DEVON HEALTHCARE NHS TRUST,7069259,"1,544,000.00"
Department of Health,Devon PCT,28/09/2010,Hcare Srv Rec NHS Trust,NORTHERN DEVON HEALTHCARE,NORTHERN DEVON HEALTHCARE NHS TRUST,7069263,"819,000.00"
Department of Health,Devon PCT,13/09/2010,Hcare Srv Rec NHS Trust,PLYMOUTH HOSPITALS TRUST,PLYMOUTH HOSPITALS NHS TRUST,7038454,"4,540,000.00"
Department of Health,Devon PCT,21/09/2010,Hcare Srv Rec NHS Trust,PLYMOUTH HOSPITALS TRUST,PLYMOUTH HOSPITALS NHS TRUST,7085432,"1,277,746.00"
Department of Health,Devon PCT,28/09/2010,Hcare Srv Rec NHS Trust,PLYMOUTH HOSPITALS TRUST,PLYMOUTH HOSPITALS NHS TRUST,7137189,"-61,089.00"
Department of Health,Devon PCT,28/09/2010,Hcare Srv Rec NHS Trust,PLYMOUTH HOSPITALS TRUST,PLYMOUTH HOSPITALS NHS TRUST,7137195,"70,800.00"
Department of Health,Devon PCT,13/09/2010,Hcare Srv Rec NHS Trust,PRISON HEALTHCARE,DEVON PARTNERSHIP NHS TRUST,7046188,"367,639.25"
Department of Health,Devon PCT,01/09/2010,Hcare Srv Rec NHS Trust,RYL CNWALL HOSPITAL TRUST,ROYAL CORNWALL HOSPITALS NHS TRUST,6909903,"38,219.00"
Department of Health,Devon PCT,13/09/2010,Hcare Srv Rec NHS Trust,S W AMBULANCE TRUST,SOUTH WESTERN AMBULANCE SERVICE NHS TRUST,7028897,"1,961,787.00"
Department of Health,Devon PCT,01/09/2010,Hcare Srv Rec NHS Trust,S'PTON UNI HOSPITALNHS TR,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,6909885,"30,938.00"
Department of Health,Devon PCT,28/09/2010,Hcare Srv Rec NHS Trust,S'PTON UNI HOSPITALNHS TR,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,7104272,"30,938.00"
Department of Health,Devon PCT,01/09/2010,Healthcare Srv Rec PCTs,PLYMOUTH PCT  - MH & LD SERVICES,PLYMOUTH TEACHING PCT,6925502,"72,265.00"
Department of Health,Devon PCT,01/09/2010,Healthcare Srv Rec PCTs,Plymouth PCT - Community Services,PLYMOUTH TEACHING PCT,6884318,"193,125.00"
Department of Health,Devon PCT,01/09/2010,Healthcare Srv Rec PCTs,Plymouth PCT - Community Services,PLYMOUTH TEACHING PCT,6935468,"69,912.00"
Department of Health,Devon PCT,13/09/2010,Healthcare Srv Rec PCTs,SCG Hosted,BRISTOL PCT,6983219,"4,855,387.00"
Department of Health,Devon PCT,13/09/2010,Healthcare Srv Rec PCTs,SCG Hosted,BRISTOL PCT,6983242,"399,920.00"
Department of Health,Devon PCT,13/09/2010,Healthcare Srv Rec PCTs,SCG Hosted,BRISTOL PCT,7019153,"-684,016.00"
Department of Health,Devon PCT,01/09/2010,Hlthcre-Foundation Trsts,ROYAL DEVON+ EXETER TRUST,ROYAL DEVON&EXETER NHS FOUNDATION TRUST,6925561,"20,100,402.00"
Department of Health,Devon PCT,28/09/2010,Hlthcre-Foundation Trsts,SOMERSET PARTNERSHIP,SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,7113567,"49,275.00"
Department of Health,Devon PCT,13/09/2010,Hlthcre-Foundation Trsts,SOUTH DEVON HLTHCARETRUST,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,6983227,"6,353,000.00"
Department of Health,Devon PCT,13/09/2010,Hlthcre-Foundation Trsts,TAUNTON + SOMERSET NHS,TAUNTON & SOMERSET NHS FOUNDATION TRUST,7028957,"438,151.92"
Department of Health,Devon PCT,13/09/2010,Hlthcre-Foundation Trsts,UBHT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,7019152,"117,707.00"
Department of Health,Devon PCT,21/09/2010,Independent Sector,COMPLEX CARE,FOUR SEASONS HEALTH CARE LTD,7094305,"57,965.00"
Department of Health,Devon PCT,24/09/2010,Independent Sector,Continuing NHS-funded Healthcare,ST PETERS CONVENT,7113521,"52,058.58"
Department of Health,Devon PCT,24/09/2010,Independent Sector,Mental Health Contracts,COMMUNITY CARE TRUST (SD) LTD,7113543,"414,407.50"
Department of Health,Devon PCT,13/09/2010,Independent Sector,PRISONS BEDWATCH,HM PRISON SERVICE,6976608,"-30,972.26"
Department of Health,Devon PCT,13/09/2010,Independent Sector,PRISONS BEDWATCH,HM PRISON SERVICE,7028718,"30,972.26"
Department of Health,Devon PCT,13/09/2010,Independent Sector,PRISONS BEDWATCH,HM PRISON SERVICE,7028841,"31,455.53"
Department of Health,Devon PCT,15/09/2010,Independent Sector,PRISONS BEDWATCH,HM PRISON SERVICE,7028954,"36,365.48"
Department of Health,Devon PCT,15/09/2010,Independent Sector,PRISONS BEDWATCH,HM PRISON SERVICE,7028956,"25,339.60"
Department of Health,Devon PCT,28/09/2010,Independent Sector,PRISONS BEDWATCH,HM PRISON SERVICE,7038490,"52,854.26"
Department of Health,Devon PCT,24/09/2010,Lease Rents,AIRPORT,FLETCHER KING,7094308,"38,756.73"
Department of Health,Devon PCT,24/09/2010,Lease Rents,CULLOMPTON - WHOLE HOSPITAL,PRIMARY HEALTH INVESTMENT PROPERTIES LTD,7113525,"108,985.50"
Department of Health,Devon PCT,28/09/2010,Lease Rents,DIRECTORATE MANAGEMENT,DEVON COUNTY COUNCIL,7094415,"45,862.50"
Department of Health,Devon PCT,28/09/2010,Lease Rents,TIVERTON - LOCALITY MANAGEMENT,TIVERTON HEALTHCARE FACILITIES LTD,7094359,"122,996.91"
Department of Health,Devon PCT,21/09/2010,Legal / Prof Fees,Continuing Healthcare,DEVON COUNTY COUNCIL,7085203,"127,487.50"
Department of Health,Devon PCT,14/09/2010,Legal / Prof Fees,Continuing Healthcare,OLM FINANCIAL MANAGEMENT LTD,7034659,"26,143.75"
Department of Health,Devon PCT,13/09/2010,NHS payables - Current,BALANCE SHEET,NHS SUPPLY CHAIN,7046183,"42,117.29"
Department of Health,Devon PCT,28/09/2010,OOH Comms Equip/GP Rotas, GP OUT OF HOURS CONTRACT,DEVON DOCTORS TRADING CO LTD,7094376,"1,023,900.00"
Department of Health,Devon PCT,10/09/2010,Other Public Sector,COMPLEX CARE,DEVON COUNTY COUNCIL,7028702,"69,684.49"
Department of Health,Devon PCT,10/09/2010,Other Public Sector,COMPLEX CARE,DEVON COUNTY COUNCIL,7038376,"360,376.00"
Department of Health,Devon PCT,17/09/2010,Other Public Sector,Continuing NHS-funded Healthcare,DEVON COUNTY COUNCIL,7011373,"10,429,179.00"
Department of Health,Devon PCT,28/09/2010,Other Public Sector,Continuing NHS-funded Healthcare,DEVON COUNTY COUNCIL,7085241,"7,800,000.00"
Department of Health,Devon PCT,24/09/2010,Other Public Sector,Continuing NHS-funded Healthcare,DEVON COUNTY COUNCIL,7104185,"30,222.85"
Department of Health,Devon PCT,10/09/2010,Other Public Sector,FUNDED NURSING CARE,DEVON COUNTY COUNCIL,7028894,"440,000.00"
Department of Health,Devon PCT,13/09/2010,Other Public Sector,SECT 28A OLDER PEOPLE,DEVON COUNTY COUNCIL,7046114,"48,000.00"
Department of Health,Devon PCT,13/09/2010,Other Public Sector,SECT 28A OLDER PEOPLE,DEVON COUNTY COUNCIL,7046160,"-48,000.00"
Department of Health,Devon PCT,17/09/2010,Other Public Sector,Section 117,DEVON COUNTY COUNCIL,7061150,"53,605.00"
Department of Health,Devon PCT,03/09/2010,Other Public Sector,VOLUNTARY GRANTS,DEVON COUNTY COUNCIL,6983142,"36,935.20"
Department of Health,Devon PCT,17/09/2010,Prepayments - Current,BALANCE SHEET,DEVON COUNTY COUNCIL,7011373,"-8,895,000.00"
Department of Health,Devon PCT,06/09/2010,Prepayments - Current,BALANCE SHEET,UNIVERSITY HOSPITAL,7008902,"-179,278.00"
Department of Health,Devon PCT,07/09/2010,Rates,WHOLE HOSP.- AXMINSTER,EAST DEVON DISTRICT COUNCIL,6994482,"25,191.15"
Department of Health,Devon PCT,17/09/2010,Rates,WHOLE HOSP.- HONITON,EAST DEVON DISTRICT COUNCIL,7061154,"68,310.00"
Department of Health,Devon PCT,07/09/2010,Rates,WHOLE HOSP.- SEATON,EAST DEVON DISTRICT COUNCIL,6994481,"33,117.00"
Department of Health,Devon PCT,13/09/2010,Services Received - NHSTs,EASTERN CLUSTERS RD&E SERVICES RECEIVED,ROYAL DEVON&EXETER NHS FOUNDATION TRUST,7019112,"174,000.00"
Department of Health,Devon PCT,28/09/2010,Services Received - NHSTs,JAS EME - HQ & Management,DEVON PARTNERSHIP NHS TRUST,7113537,"30,074.00"
Department of Health,Devon PCT,28/09/2010,Services Received - NHSTs,JAS EME - HQ & Management,DEVON PARTNERSHIP NHS TRUST,7113538,"30,074.00"
Department of Health,Devon PCT,13/09/2010,SrvcsRecd-FoundationTrust,COMMUNITY THEATRES RECHARGE,ROYAL DEVON&EXETER NHS FOUNDATION TRUST,6983256,"238,873.21"
Department of Health,Devon PCT,15/09/2010,SrvcsRecd-FoundationTrust,COMMUNITY THEATRES RECHARGE,ROYAL DEVON&EXETER NHS FOUNDATION TRUST,7028966,"28,773.94"
Department of Health,Devon PCT,28/09/2010,SrvcsRecd-FoundationTrust,COMMUNITY THEATRES RECHARGE,ROYAL DEVON&EXETER NHS FOUNDATION TRUST,7137199,"238,873.21"
Department of Health,Devon PCT,28/09/2010,SrvcsRecd-FoundationTrust,COMMUNITY THEATRES RECHARGE,ROYAL DEVON&EXETER NHS FOUNDATION TRUST,7137305,"-238,873.21"
Department of Health,Devon PCT,01/09/2010,SrvcsRecd-FoundationTrust,EASTERN CLUSTERS RD&E SERVICES RECEIVED,ROYAL DEVON&EXETER NHS FOUNDATION TRUST,6876930,"1,595,047.00"
Department of Health,Devon PCT,13/09/2010,SrvcsRecd-FoundationTrust,South Provider Reserves,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,7019109,"81,149.69"
Department of Health,Devon PCT,24/09/2010,Voluntary Sector,Children's Contracts,VRANCH HOUSE SCHOOL & CENTRE,7113627,"163,671.00"
Department of Health,Devon PCT,21/09/2010,Voluntary Sector,Hospice Services,HOSPISCARE,7085315,"96,922.00"
Department of Health,Devon PCT,14/09/2010,Voluntary Sector,Hospice Services,NORTH DEVON HOSPICE,7046144,"64,075.36"
Department of Health,Devon PCT,16/09/2010,CNST contributions,COMMISSIONING FINANCE,SSC DD NHS LITIGATION AUTH,NONREF,"61,172.00"
Department of Health,Devon PCT,16/09/2010,Contr Other External,COMMISSIONING FINANCE,SSC SBS STANDING ORDER,5QQ - SBS/SLA,"49,089.02"
