Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41275,2150081.78,4
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41275,43879.22,5
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41275,-376264.32,6
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41275,-2150081.78,8
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41275,-43879.22,9
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41275,2150081.78,10
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41275,43879.22,11
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41277,35897.40,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41277,732.60,2
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41277,128.21,3
DCMS,ODA,01-Jun-2010,Project Manager,Angel Lane Freight Loop & Plat 10A,Fitzpatrick Contractors Ltd,41279,152565.00,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,41279,26698.88,2
DCMS,ODA,01-Jun-2010,Consultants,Structures South Park,Ove Arup & Partners Limited,41282,214938.53,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41282,37614.24,2
DCMS,ODA,01-Jun-2010,Consultants,Park Operations Management Plan,Ove Arup & Partners Limited,41340,25301.75,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41340,4427.81,2
DCMS,ODA,01-Jun-2010,Software annual licencing,ODA/CLM Software Licensing,CLM Delivery Partner Ltd,41396,62500.00,1
DCMS,ODA,01-Jun-2010,IT Consultancy,1CP ODA/CALM Storage and Interim Disaster Recovery,CLM Delivery Partner Ltd,41396,7550.00,2
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,41396,10507.50,3
DCMS,ODA,01-Jun-2010,Rates,Village Vertical Development,London Borough of Newham (E15 4BQ),41462,238323.76,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,London Borough of Newham (E15 4BQ),41462,41706.66,2
DCMS,ODA,01-Jun-2010,Rates,Village Vertical Development,London Borough of Newham (E15 4BQ),41462,-238323.76,3
DCMS,ODA,01-Jun-2010,Rates,Village Vertical Development,London Borough of Newham (E15 4BQ),41462,238323.76,4
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,London Borough of Newham (E15 4BQ),41462,-41706.66,5
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41515,390310.48,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41515,68304.33,2
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41515,-390310.48,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41515,390310.48,4
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41515,7965.52,5
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41515,-66910.36,6
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41515,-390310.48,8
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41515,-7965.52,9
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41515,390310.48,10
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41515,7965.52,11
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,41517,101589.70,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,41517,7295.30,2
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41517,1276.68,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,41519,101589.70,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,41519,7295.30,2
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41519,1276.68,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41521,367688.65,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41521,7503.85,2
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41521,-367688.65,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41521,367688.65,4
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41521,1313.17,5
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41523,367688.65,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41523,7503.85,2
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41523,1313.17,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41524,398276.00,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41524,69698.30,2
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41524,-398276.00,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41524,390310.48,4
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41524,7965.52,5
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41524,-68304.33,6
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41524,-390310.48,8
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41524,-7965.52,9
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41524,390310.48,10
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41524,7965.52,11
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,41531,113780.49,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,41531,8170.73,2
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41531,1429.88,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,41537,113780.49,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,41537,8170.73,2
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41537,1429.88,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41542,717073.16,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41542,14634.15,2
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41542,712292.68,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41542,14536.59,4
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41542,5104.88,5
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41548,717073.16,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41548,14634.15,2
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41548,712292.68,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41548,14536.59,4
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41548,5104.88,5
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41600,1343263.95,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41600,4701.42,2
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41600,-1343263.95,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41600,1316398.67,4
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41600,26865.28,5
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41600,-230369.77,6
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41600,230369.77,8
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41602,32284.35,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41602,658.86,2
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41602,115.30,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41603,2079416.52,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41603,42437.07,2
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41603,7426.49,3
DCMS,ODA,01-Jun-2010,Consultants,SBH SP - Engineering Mgt South Park (post 01/04/07),Ove Arup & Partners Limited,41607,162470.26,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41607,28432.30,2
DCMS,ODA,01-Jun-2010,Consultants,SBH SP - Engineering Mgt South Park (post 01/04/07),Ove Arup & Partners Limited,41608,117253.83,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41608,20519.42,2
DCMS,ODA,01-Jun-2010,Architect,Design - Stages A Through L,David Morley Architects,41654,106856.00,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,David Morley Architects,41654,18699.80,2
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,North Phase Production Logistics,Wingate Electrical Plc,41655,1021.85,1
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Village Access Control Costs,Wingate Electrical Plc,41655,9997.84,2
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Site Preliminaries,Wingate Electrical Plc,41655,860.67,3
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,FM - Facilities Management Contractor,Wingate Electrical Plc,41655,15236.24,4
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,ICT - Data cabling civils - cable installation & maintenance,Wingate Electrical Plc,41655,127064.25,5
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Greenway Early Works,Wingate Electrical Plc,41655,19372.72,6
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,TU MC - Wingate,Wingate Electrical Plc,41655,28698.50,7
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,North Phase Production Logistics,Wingate Electrical Plc,41655,26817.16,8
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,Search and Screen Enclosure Portals,Wingate Electrical Plc,41655,3774.69,9
DCMS,ODA,01-Jun-2010,Tier 1 Contractors,South Production Logistics,Wingate Electrical Plc,41655,76248.91,10
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Wingate Electrical Plc,41655,54091.25,11
DCMS,ODA,01-Jun-2010,Building regulations,Basketball Building Resilience Programme,Barr Ltd,41672,861000.00,1
DCMS,ODA,01-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Barr Ltd,41672,150675.00,2
DCMS,ODA,02-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41273,13635610.20,1
DCMS,ODA,02-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41273,2386231.79,2
DCMS,ODA,02-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41273,-13635610.20,3
DCMS,ODA,02-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41273,13362898.08,4
DCMS,ODA,02-Jun-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,41273,272712.21,5
DCMS,ODA,02-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,41273,-2338507.15,6
DCMS,ODA,07-Jun-2010,Surveyor,Powerlines undergrounding,Gardiner & Theobald,39210,38880.51,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Gardiner & Theobald,39210,6804.09,2
DCMS,ODA,07-Jun-2010,Consultants,Tier 1 & 2 Contractor Admin,Atkins Limited,40297,191672.24,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,40297,33542.64,2
DCMS,ODA,07-Jun-2010,IT Software maintenance,ODA Boss Phase 3,Fujitsu Services Ltd,40970,49070.00,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fujitsu Services Ltd,40970,8587.25,2
DCMS,ODA,07-Jun-2010,Other Professional Fees,Venue Transport Operations,Mott MacDonald Ltd,41033,23760.00,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Mott MacDonald Ltd,41033,4158.00,2
DCMS,ODA,07-Jun-2010,IT Managed Services,Business Cont. Management,SunGard Public Sector Ltd,41035,81744.00,1
DCMS,ODA,07-Jun-2010,IT Managed Services,Business Cont. Management,SunGard Public Sector Ltd,41035,3269.76,2
DCMS,ODA,07-Jun-2010,IT Managed Services,Business Cont. Management,SunGard Public Sector Ltd,41035,3269.76,3
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,SunGard Public Sector Ltd,41035,15449.62,4
DCMS,ODA,07-Jun-2010,Grant Payable,Stratford Regional Station Re-Development,Transport For London,41052,427869.00,1
DCMS,ODA,07-Jun-2010,Grant Payable,Stratford Regional Station Re-Development,Transport For London,41053,565581.00,1
DCMS,ODA,07-Jun-2010,Consultants,SBH Bridges & H'ways TAA,Atkins Limited,41082,26922.41,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,41082,4711.42,2
DCMS,ODA,07-Jun-2010,Designers,ORN Inside London Opex,Parsons Brinckerhoff Ltd,41103,209898.89,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Parsons Brinckerhoff Ltd,41103,36732.31,2
DCMS,ODA,07-Jun-2010,Designers,ORN Inside London Opex,Parsons Brinckerhoff Ltd,41104,198646.19,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Parsons Brinckerhoff Ltd,41104,34763.08,2
DCMS,ODA,07-Jun-2010,Consultants,Risk & Audit,Ernst & Young LLP,41153,38470.00,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,41153,6732.25,2
DCMS,ODA,07-Jun-2010,Consultants,Risk & Audit,Ernst & Young LLP,41198,36666.66,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,41198,6416.67,2
DCMS,ODA,07-Jun-2010,Consultants,Risk & Audit,Ernst & Young LLP,41199,35804.00,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,41199,6265.70,2
DCMS,ODA,07-Jun-2010,Grant Payable,Stratford Regional Station Re-Development,Network Rail,41232,1166253.00,1
DCMS,ODA,07-Jun-2010,Consultants,Arch input to SBH Construction,EDAW Limited,41288,40977.32,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,EDAW Limited,41288,7171.03,2
DCMS,ODA,07-Jun-2010,Tier 1 Contractors,Archaeology,Museum of London,41337,68300.25,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Museum of London,41337,11952.54,2
DCMS,ODA,07-Jun-2010,Grant Payable,S106 Sch 19: Venue and Park Transformation,London Borough Of Hackney,41358,375000.00,1
DCMS,ODA,07-Jun-2010,Consultants,South Park Landscape Engineer,Ove Arup & Partners Limited,41395,92792.42,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41395,16238.67,2
DCMS,ODA,07-Jun-2010,Tier 1 Contractors,SBH Statutory Costs,EDF Energy Contracting Ltd,41399,32429.74,1
DCMS,ODA,07-Jun-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,EDF Energy Contracting Ltd,41399,5675.20,2
DCMS,ODA,07-Jun-2010,Consultants,Construction tech Support - SBH South Park,Ove Arup & Partners Limited,41428,158326.70,1
