Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
Department of Health,Care Quality Commission,14/07/2010,Agency,"Chair, Chief Executive and Commission",Carlisle Managed Solutions,EFT0007267,4150.58
Department of Health,Care Quality Commission,14/07/2010,Intangible Assets,Commission Wide,Carlisle Managed Solutions,EFT0007267,60680.01
Department of Health,Care Quality Commission,14/07/2010,Agency,Engagement Directorate,Carlisle Managed Solutions,EFT0007267,22437.07
Department of Health,Care Quality Commission,14/07/2010,Agency,Finance and Corporate Services Directorate,Carlisle Managed Solutions,EFT0007267,13715.53
Department of Health,Care Quality Commission,14/07/2010,Agency,Intelligence Directorate,Carlisle Managed Solutions,EFT0007267,3818.69
Department of Health,Care Quality Commission,14/07/2010,Agency,Operations Directorate,Carlisle Managed Solutions,EFT0007267,67308.21
Department of Health,Care Quality Commission,14/07/2010,Agency,Organisational Development and Human Resources Directorate,Carlisle Managed Solutions,EFT0007267,14723.68
Department of Health,Care Quality Commission,14/07/2010,Agency,Registration,Carlisle Managed Solutions,EFT0007267,15637.53
Department of Health,Care Quality Commission,14/07/2010,Agency,Regulation and Strategy Directorate,Carlisle Managed Solutions,EFT0007267,3528.16
Department of Health,Care Quality Commission,14/07/2010,Intangible Assets,Finance and Corporate Services Directorate,Computacenter UK Limited,EFT0007273,133742.11
Department of Health,Care Quality Commission,14/07/2010,Rates,Commission Wide,Islington Council,EFT0007294,29142
Department of Health,Care Quality Commission,14/07/2010,Professional Fees,Registration,PA Consulting Services Ltd,EFT0007311,15913.02
Department of Health,Care Quality Commission,14/07/2010,Consultancy,Registration,Pricewaterhouse Cooper LLP,EFT0007315,87119.63
Department of Health,Care Quality Commission,14/07/2010,Marketing & Events,Engagement Directorate,Protean Design Ltd,EFT0007316,25608.54
Department of Health,Care Quality Commission,16/07/2010,Maintenance / FM,Finance and Corporate Services Directorate,Davitt Jones Bould,CITI 0036,441197.81
Department of Health,Care Quality Commission,16/07/2010,Rent,Finance and Corporate Services Directorate,Davitt Jones Bould,CITI 0037,49021.98
Department of Health,Care Quality Commission,21/07/2010,IT Telecommunications,Finance and Corporate Services Directorate,Buying Solutions,EFT0007362,23081.62
Department of Health,Care Quality Commission,21/07/2010,Agency,"Chair, Chief Executive and Commission",Carlisle Managed Solutions,EFT0007365,2016.17
Department of Health,Care Quality Commission,21/07/2010,Intangible Assets,Commission Wide,Carlisle Managed Solutions,EFT0007365,62691.5
Department of Health,Care Quality Commission,21/07/2010,Agency,Engagement Directorate,Carlisle Managed Solutions,EFT0007365,11201.5
Department of Health,Care Quality Commission,21/07/2010,Agency,Finance and Corporate Services Directorate,Carlisle Managed Solutions,EFT0007365,17250.08
Department of Health,Care Quality Commission,21/07/2010,Agency,Intelligence Directorate,Carlisle Managed Solutions,EFT0007365,7569.9
Department of Health,Care Quality Commission,21/07/2010,Agency,Operations Directorate,Carlisle Managed Solutions,EFT0007365,55857.08
Department of Health,Care Quality Commission,21/07/2010,Agency,Organisational Development and Human Resources Directorate,Carlisle Managed Solutions,EFT0007365,5739.45
Department of Health,Care Quality Commission,21/07/2010,Agency,Registration,Carlisle Managed Solutions,EFT0007365,13332.79
Department of Health,Care Quality Commission,21/07/2010,Agency,Regulation and Strategy Directorate,Carlisle Managed Solutions,EFT0007365,7076.68
Department of Health,Care Quality Commission,21/07/2010,Rent,Commission Wide,Communities & Local Government,EFT0007372,257680.73
Department of Health,Care Quality Commission,21/07/2010,"Fuel, Light, Heat",Finance and Corporate Services Directorate,Communities & Local Government,EFT0007372,13777.47
Department of Health,Care Quality Commission,21/07/2010,Maintenance / FM,Finance and Corporate Services Directorate,Communities & Local Government,EFT0007372,97836.95
Department of Health,Care Quality Commission,21/07/2010,Rates,Finance and Corporate Services Directorate,Communities & Local Government,EFT0007372,80899.23
Department of Health,Care Quality Commission,21/07/2010,Rent,Finance and Corporate Services Directorate,Communities & Local Government,EFT0007372,181100.26
Department of Health,Care Quality Commission,21/07/2010,IT Managed Service,Finance and Corporate Services Directorate,CSC Computer Science Ltd,EFT0007379,477882.3
Department of Health,Care Quality Commission,21/07/2010,Consultancy,Registration,Ernst & Young LLP,EFT0007385,47276.13
Department of Health,Care Quality Commission,21/07/2010,Travel and Subsistence,Commission Wide,FCm Travel Solutions,EFT0007388,166361
Department of Health,Care Quality Commission,21/07/2010,Consultancy,Registration,Pricewaterhouse Cooper LLP,EFT0007431,110300.5
Department of Health,Care Quality Commission,21/07/2010,Intangible Assets,Finance and Corporate Services Directorate,Sapient,EFT0007441,262774.07
Department of Health,Care Quality Commission,21/07/2010,IT Telecommunications,Finance and Corporate Services Directorate,Vodafone Corporate,EFT0007463,31806.22
Department of Health,Care Quality Commission,27/07/2010,Rates,Commission Wide,Bristol City Council,"204,787",6574
Department of Health,Care Quality Commission,27/07/2010,Rates,Commission Wide,Leeds City Council,"204,788",8363
Department of Health,Care Quality Commission,27/07/2010,Rates,Commission Wide,Newcastle City Council,"204,789",19148
Department of Health,Care Quality Commission,27/07/2010,Rates,Commission Wide,Preston City Council,"204,790",4388
Department of Health,Care Quality Commission,28/07/2010,IT Telecommunications,Finance and Corporate Services Directorate,Cable & Wireless,EFT0007484,29460.06
Department of Health,Care Quality Commission,28/07/2010,Agency,"Chair, Chief Executive and Commission",Carlisle Managed Solutions,EFT0007486,1965.17
Department of Health,Care Quality Commission,28/07/2010,Intangible Assets,Commission Wide,Carlisle Managed Solutions,EFT0007486,79898.39
Department of Health,Care Quality Commission,28/07/2010,Agency,Engagement Directorate,Carlisle Managed Solutions,EFT0007486,13040.75
Department of Health,Care Quality Commission,28/07/2010,Agency,Finance and Corporate Services Directorate,Carlisle Managed Solutions,EFT0007486,13517.6
Department of Health,Care Quality Commission,28/07/2010,Agency,Intelligence Directorate,Carlisle Managed Solutions,EFT0007486,1829.62
Department of Health,Care Quality Commission,28/07/2010,Agency,Operations Directorate,Carlisle Managed Solutions,EFT0007486,57327.01
Department of Health,Care Quality Commission,28/07/2010,Agency,Organisational Development and Human Resources Directorate,Carlisle Managed Solutions,EFT0007486,6502.03
Department of Health,Care Quality Commission,28/07/2010,Agency,Registration,Carlisle Managed Solutions,EFT0007486,18826.62
Department of Health,Care Quality Commission,28/07/2010,Maintenance / FM,Finance and Corporate Services Directorate,Communities & Local Government,EFT0007488,79968.58
Department of Health,Care Quality Commission,28/07/2010,ICAP,Finance and Corporate Services Directorate,CSC Computer Science Ltd,EFT0007489,179479.18
Department of Health,Care Quality Commission,28/07/2010,Intangible Assets,Finance and Corporate Services Directorate,CSC Computer Science Ltd,EFT0007489,27581.25
Department of Health,Care Quality Commission,28/07/2010,IT Managed Service,Finance and Corporate Services Directorate,CSC Computer Science Ltd,EFT0007489,152261.08
Department of Health,Care Quality Commission,28/07/2010,"Property, Plant and Equipment",Finance and Corporate Services Directorate,CSC Computer Science Ltd,EFT0007489,167767.68
Department of Health,Care Quality Commission,28/07/2010,Hotels and Conferences,Commission Wide,Expotel,EFT0007495,184269.46
Department of Health,Care Quality Commission,28/07/2010,Consultancy,Operations Directorate,Pricewaterhouse Cooper LLP,EFT0007510,51757.87
Department of Health,Care Quality Commission,28/07/2010,Secondments from External Organisations,Regulation and Strategy Directorate,United Hospitals Bristol NHS Foundation Trust,EFT0007519,26732.5
Department of Health,Care Quality Commission,30/07/2010,Secondments from External Organisations,Organisational Development and Human Resources Directorate,Department of Health (Leeds),EFT0007533,42587.72
Department of Health,Care Quality Commission,30/07/2010,IT Telecommunications,Finance and Corporate Services Directorate,Vodafone Corporate,EFT0007564,29466.8
