Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Sussex Community NHS Trust,01/10/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16930237,41986.12
Department of Health,Sussex Community NHS Trust,01/10/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16937201,42839.46
Department of Health,Sussex Community NHS Trust,15/10/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16952858,49703.92
Department of Health,Sussex Community NHS Trust,15/10/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16966307,47003.9
Department of Health,Sussex Community NHS Trust,15/10/2013,Other NHS Payables <1Yr,Balance Sheet,WESTERN SUSSEX HOSPITALS NHS TRUST,16943886,7444
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,Estates - Midhurst Hospital,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,16917330,-126146
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,Estates - Midhurst Hospital,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,16952844,101057.75
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,Estates - Midhurst Hospital,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,16956106,126146
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,Estates - Midhurst Hospital,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,16964534,101057.75
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952808,41994
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952809,41994
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952810,41994
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952811,34974
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952812,34974
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952813,34974
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952814,76608
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952815,25536
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952816,25536
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952817,25536
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952818,72363
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952823,60783
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952824,59439
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952825,45123
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952826,44955
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952827,40683
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952828,26346
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952829,25185
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952830,87768
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952831,29256
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952832,29256
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952833,29256
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16952845,25608
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16959574,104174
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16959576,104174
Department of Health,Sussex Community NHS Trust,15/10/2013,Rent,NHS Prop Co,NHS PROPERTY SERVICES LTD,16959579,70590
Department of Health,Sussex Community NHS Trust,15/10/2013,Service Charge,Medicines Management,WESTERN SUSSEX HOSPITALS NHS TRUST,16943886,426.2
Department of Health,Sussex Community NHS Trust,01/10/2013,Services Received - NHSTs,Crawley Nurse M/ment WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16911712,57753
Department of Health,Sussex Community NHS Trust,15/10/2013,Services Received - NHSTs,Dental Services,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,16959632,26324.7
Department of Health,Sussex Community NHS Trust,15/10/2013,Services Received - NHSTs,Horizon Unit   WS,WESTERN SUSSEX HOSPITALS NHS TRUST,16943886,8037.6
Department of Health,Sussex Community NHS Trust,15/10/2013,Services Received - NHSTs,Horsham Hosp MIU WS,WESTERN SUSSEX HOSPITALS NHS TRUST,16943886,2009.4
Department of Health,Sussex Community NHS Trust,15/10/2013,Services Received - NHSTs,Salvington Lodge WS,WESTERN SUSSEX HOSPITALS NHS TRUST,16943886,3851.5
Department of Health,Sussex Community NHS Trust,15/10/2013,Services Received - NHSTs,W General Office WS,WESTERN SUSSEX HOSPITALS NHS TRUST,16943886,12503
Department of Health,Sussex Community NHS Trust,15/10/2013,Services Received - NHSTs,Zachary Merton Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,16943886,3851.5
Department of Health,Sussex Community NHS Trust,15/10/2013,Services Received - PCTs,IT Management,NHS SOUTH LONDON CSU,16966311,104521
Department of Health,Sussex Community NHS Trust,16/10/2013,Wheelchairs,SRCB Management,AJ MOBILITY LTD,16934100,24535.74
Department of Health,Sussex Community NHS Trust,16/10/2013,Insurance Costs,Chief Executive,SSC DD/NHSLA,607080 10012982,34079
Department of Health,Sussex Community NHS Trust,17/10/2013,Commercial Sector,Deputy Director of Finance,SSC SBS SLA,7.31174E+11,53911.54
Department of Health,Sussex Community NHS Trust,11/10/2013,NonNHS Trade Pybls Curr,Balance Sheet,NAT WEST PURCHASING VISA,NW PURCHASING VISA,27634.73
