HMRC,HMRC,05/09/2012,PRIME costs,Estates & Support Services,DWP,5100047857,"£462,642.60",Monthly invoice charge for the properties HMRC occupies on the Department for Work & Pensions' estate,CF14 3UW
HMRC,HMRC,05/09/2012,Govt dept services,Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100047861,"£44,488.40",Payment of costs of HMRC officers stationed abroad,MK10 1PX
HMRC,HMRC,05/09/2012,Govt dept services,Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100047865,"£57,919.26",Payment of costs of HMRC officers stationed abroad,MK10 1PX
HMRC,HMRC,05/09/2012,Dept forms Stock,Commercial Directorate,WILLIAMS LEA LTD,5100047888,"£25,920.00",Generic print product,WF6 1TN
HMRC,HMRC,05/09/2012,Proprietry sys maint,Information Management Services,DWP,5100048080,"£231,052.12",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW
HMRC,HMRC,05/09/2012,Proprietry sys maint,Information Management Services,DWP,5100048080,"£21,633.31",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW
HMRC,HMRC,05/09/2012,Proprietry sys maint,Information Management Services,DWP,5100048083,"£211,384.77",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW
HMRC,HMRC,05/09/2012,Proprietry sys maint,Information Management Services,DWP,5100048083,"£24,010.38",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW
HMRC,HMRC,05/09/2012,Proprietry sys maint,Information Management Services,DWP,5100048094,"£506,597.24",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW
HMRC,HMRC,05/09/2012,Proprietry sys maint,Information Management Services,DWP,5100048098,"£200,404.16",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW
HMRC,HMRC,05/09/2012,Proprietry sys maint,Information Management Services,DWP,5100048098,"£20,366.08",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW
HMRC,HMRC,06/09/2012,Marketing Promotion,Communications & Marketing,M4C,5100048089,"£28,408.03",Tax Credits Advertising Campaign,WC1X 8RX
HMRC,HMRC,06/09/2012,Marketing Promotion,Communications & Marketing,M4C,5100048089,£22.90,Tax Credits Advertising Campaign,WC1X 8RX
HMRC,HMRC,06/09/2012,Proprietry sys maint,Information Management Services,DWP,5100048090,"£120,560.71",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW
HMRC,HMRC,06/09/2012,Marketing Promotion,Communications & Marketing,M4C,5100048091,"£71,199.76",Tax Credits Advertising Campaign,WC1X 8RX
HMRC,HMRC,06/09/2012,Marketing Promotion,Communications & Marketing,M4C,5100048091,£58.53,Tax Credits Advertising Campaign,WC1X 8RX
HMRC,HMRC,06/09/2012,Marketing Promotion,Communications & Marketing,M4C,5100048092,"£41,288.83",Tax Credits Advertising Campaign,WC1X 8RX
HMRC,HMRC,06/09/2012,Marketing Promotion,Communications & Marketing,M4C,5100048092,£33.59,Tax Credits Advertising Campaign,WC1X 8RX
HMRC,HMRC,06/09/2012,Gasoline or Petrol,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100048106,"£50,408.11",Vehicle Fleet Costs,SN5 6PE
HMRC,HMRC,06/09/2012,OHS,People Function,RIGHT CORECARE,5100048139,"£106,796.46",Relates to an outsourced contract for Welfare and helpline services (Employee Assistance Programme). The contract is DWP led and is provided to 19 organisations. Costs are divided on a headcount basis. ,PO15 7AL
HMRC,HMRC,06/09/2012,Nat Pst Del Ser(VAT),Commercial Directorate,G3 WORLDWIDE (UK) LTD,5100048169,"£51,754.72",Delivery of HMRC overseas mail,UB2 5LF
HMRC,HMRC,06/09/2012,Nat Pst Del Ser NVAT,Commercial Directorate,G3 WORLDWIDE (UK) LTD,5100048169,"£19,640.87",Delivery of HMRC overseas mail,UB2 5LF
HMRC,HMRC,06/09/2012,Gas,Estates & Support Services,CORONA ENERGY,5100048284,"£25,314.31",Utility payment,WD17 1JW
HMRC,HMRC,06/09/2012,Gas,Estates & Support Services,CORONA ENERGY,5100048284,"£4,821.77",Utility payment,WD17 1JW
HMRC,HMRC,07/09/2012,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS LTD,1700007791,-£315.55,Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,07/09/2012,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS LTD,1700007791,"-£33,102.90",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,07/09/2012,Maj AW struc non-VAT,Estates & Support Services,MAPELEY STEPS LTD,5100048327,"£95,665.26",Essential works in Bush House London to enhance the infrastructure to facilitate accommodating extra staff,SE1 0TA
HMRC,HMRC,07/09/2012,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS LTD,5100048334,"£44,478.06",Essential security works required to facilitate accommodating extra staff and the vacation of other buildings,SE1 0TA
HMRC,HMRC,07/09/2012,Rent,Estates & Support Services,MAPELEY STEPS LTD,5100048335,"£56,000.00",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,07/09/2012,Landlord Charges,Estates & Support Services,MAPELEY STEPS LTD,5100048335,"£53,996.14",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,07/09/2012,Rent,Estates & Support Services,MAPELEY STEPS LTD,5100048337,"£40,094.47",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,07/09/2012,Rent,Estates & Support Services,MAPELEY STEPS LTD,5100048369,"£86,635.31",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,07/09/2012,Landlord Charges,Estates & Support Services,MAPELEY STEPS LTD,5100048443,"£30,810.70",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,07/09/2012,Rent,Estates & Support Services,MAPELEY STEPS LTD,5100048443,"£27,231.99",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,07/09/2012,Landlord Charges,Estates & Support Services,MAPELEY STEPS LTD,5100048451,"£24,284.98",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,07/09/2012,Rent,Estates & Support Services,MAPELEY STEPS LTD,5100048451,"£19,850.80",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,07/09/2012,Landlord Charges,Estates & Support Services,MAPELEY STEPS LTD,5100048453,"£24,622.28",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,07/09/2012,Rent,Estates & Support Services,MAPELEY STEPS LTD,5100048453,"£20,126.50",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,07/09/2012,Oth PFI unitary chrg,Estates & Support Services,LR (MANCHESTER) LTD,5100048459,"£844,980.41",Charges for accommodation provided under the Manchester Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,07/09/2012,Oth PFI unitary chrg,Estates & Support Services,HAYMARKET SPV LTD,5100048462,"£173,817.28",Charges for accommodation provided under the Edinburgh Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,07/09/2012,Oth PFI unitary chrg,Estates & Support Services,COCHRANE SQUARE SPV LTD,5100048463,"£177,181.04",Charges for accommodation provided under the Glasgow Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,07/09/2012,Maj AW struc non-VAT,Estates & Support Services,EXCHEQUER PARTNERSHIP PLC,5100048467,"£356,170.75",Essential works in 100 Parliament Street London to enhance the infrastructure to facilitate accommodating extra staff (HMRC & the Department of Culture Media & Sport),M41 7HG
HMRC,HMRC,07/09/2012,Oth PFI unitary chrg,Estates & Support Services,LR STOCKPORT LTD,5100048485,"£167,228.00",Charges for accommodation provided under the Stockport Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,07/09/2012,Storage (non enfmnt),Estates & Support Services,DERWENT FACILITIES MANAGEMENT LTD,5100048500,"£74,786.72",Charges for office support services (storage post room messenger secretarial),HG2 8QT
HMRC,HMRC,07/09/2012,Debt collection serv,Debt Management & Banking,ADVANTIS CREDIT LTD,5100048535,"£30,007.90",Debt Collection Services,ST4 7RY
HMRC,HMRC,07/09/2012,Debt collection serv,Debt Management & Banking,ADVANTIS CREDIT LTD,5100048546,"£45,700.02",Debt Collection Services,ST4 7RY
HMRC,HMRC,07/09/2012,Dept forms Stock,Commercial Directorate,WILLIAMS LEA LTD,5100048575,"£25,920.00",Generic print product,WF6 1TN
HMRC,HMRC,07/09/2012,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS LTD,5100048614,"£27,217.53",Essential building works at Calendonian House Dundee to create a new tribunal office. The costs will be passed through to the Tribunal Service who will meet the costs in full ,SE1 0TA
HMRC,HMRC,07/09/2012,Rent,Estates & Support Services,BUY AS YOU VIEW LTD,5100048615,"£38,425.80",Quarterly rent payment payable to the Landlord,CF31 3RY
HMRC,HMRC,07/09/2012,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100048683,"£2,851,931.16",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BA2 3RH
HMRC,HMRC,07/09/2012,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100048683,"£851,875.54",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BA2 3RH
HMRC,HMRC,07/09/2012,Electricity,Estates & Support Services,DEPARTMENT OF ENERGY,5100048932,"£1,382,724.00",Utility payment,SW1A 2AW
HMRC,HMRC,10/09/2012,Dept forms Stock,Commercial Directorate,WILLIAMS LEA LTD,5100047477,"£65,755.56",Printed forms used for tax credits,WF6 1TN
HMRC,HMRC,10/09/2012,Dept forms Stock,Commercial Directorate,WILLIAMS LEA LTD,5100047477,"£62,498.16",Printed forms used for tax credits,WF6 1TN
HMRC,HMRC,10/09/2012,Dept forms Stock,Commercial Directorate,WILLIAMS LEA LTD,5100047477,"£21,140.16",Printed forms used for tax credits,WF6 1TN
HMRC,HMRC,10/09/2012,Legal Service Sol's,Specialist Investigations (SI),HOWES PERCIVAL SOLICITORS,5100048684,"£151,220.38",Legal Services,NR3 1DD
HMRC,HMRC,10/09/2012,Legal Service Sol's,Specialist Investigations (SI),HOWES PERCIVAL SOLICITORS,5100048684,£269.00,Legal Services,NR3 1DD
HMRC,HMRC,10/09/2012,Legal Service Sol's,Specialist Investigations (SI),HOWES PERCIVAL SOLICITORS,5100048685,"£85,470.69",Legal Services,NR3 1DD
HMRC,HMRC,10/09/2012,Legal Service Sol's,Specialist Investigations (SI),HOWES PERCIVAL SOLICITORS,5100048685,£48.00,Legal Services,NR3 1DD
HMRC,HMRC,10/09/2012,Newspapers,Communications & Marketing,THE NEWSPAPER LICENSING AGENCY LTD,5100048899,"£36,436.80",Renewal of annual NLA Licence,TN1 1NL
HMRC,HMRC,10/09/2012,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100048978,"£785,024.50",Property Valuations in respect of Inheritance Tax and other tax cases,W1D 5BU
HMRC,HMRC,10/09/2012,Next Day Del. Closed,Risk & Intelligence,TNT UK LTD,5100048979,"£26,003.84",Delegation of Couriers budget spend to Directorates,BL10 9AR
HMRC,HMRC,10/09/2012,Next Day Del. Closed,Benefits & Credits Delivery,TNT UK LTD,5100048985,"£55,997.06",Courier service for Tax Credit & Child Benefit casework ,BL10 9AR
HMRC,HMRC,10/09/2012,Next Day Del. Closed,Debt Management & Banking,TNT UK LTD,5100048994,"£69,969.01",Courier Consumables,BL10 9AR
HMRC,HMRC,10/09/2012,Next Day Del. Closed,PT Operations,TNT UK LTD,5100048999,"£240,000.00",Framework Orders for  TNT Next Day Courier service,BL10 9AR
HMRC,HMRC,10/09/2012,Next Day Del. Closed,Local Compliance,TNT UK LTD,5100049006,"£118,752.42",Fixed charge to provide a dedicated internal mail service,BL10 9AR
HMRC,HMRC,10/09/2012,Electricity,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£1,071,639.26",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Water,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£191,741.02",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Gas,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£133,509.16",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Electricity,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£109,346.60",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Gas,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£72,212.28",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Oil,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£44,567.68",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Oil,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£23,617.38",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Water,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£23,052.12",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Gas,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£17,379.99",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Electricity,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£1,115.93",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Oil,Estates & Support Services,MAPELEY STEPS LTD,5100049010,"£1,025.32",Utility payment,SE1 0TA
HMRC,HMRC,10/09/2012,Rent,Estates & Support Services,COMBINED PROPERTY CONTROL,5100049018,"£78,750.00",Quarterly rent payment payable to the Landlord,M7 4JL
HMRC,HMRC,10/09/2012,Rent,Estates & Support Services,MUNROE K,5100049020,"£121,485.00",Quarterly rent payment payable to the Landlord,WC2E 9DH
HMRC,HMRC,10/09/2012,Landlord Charges,Estates & Support Services,MUNROE K,5100049020,"£25,330.03",Standard Landlord Service Charge payable to the Landlord,WC2E 9DH
HMRC,HMRC,10/09/2012,Rent,Estates & Support Services,MUNROE K,5100049020,"£12,015.00",Quarterly rent payment payable to the Landlord,WC2E 9DH
HMRC,HMRC,10/09/2012,Landlord Charges,Estates & Support Services,MUNROE K,5100049020,"£2,505.17",Standard Landlord Service Charge payable to the Landlord,WC2E 9DH
HMRC,HMRC,10/09/2012,Rent,Estates & Support Services,BERKLEY ESTATES LONDON LTD,5100049024,"£133,642.50",Quarterly rent payment payable to the Landlord,W1U 1QS
HMRC,HMRC,10/09/2012,Rent,Estates & Support Services,2001/02 BALLIOL NO 2 SYNDICATE,5100049025,"£273,046.06",Quarterly rent payment payable to the Landlord,RH16 4NG
HMRC,HMRC,10/09/2012,Rent,Estates & Support Services,2001/02 BALLIOL NO 2 SYNDICATE,5100049025,"£2,758.04",Quarterly rent payment payable to the Landlord,RH16 4NG
HMRC,HMRC,10/09/2012,Debt collection serv,Debt Management & Banking,COMMERCIAL CREDIT SERVICES GROUP,5100049079,"£36,748.23",Debt Collection Services,B61 7DL
HMRC,HMRC,10/09/2012,Debt collection serv,Debt Management & Banking,COMMERCIAL CREDIT SERVICES GROUP,5100049081,"£30,500.36",Debt Collection Services,B61 7DL
HMRC,HMRC,10/09/2012,Phones - landlines,Information Management Services,CABLE & WIRELESS,5100049124,"£39,740.40",Charges to provide other circuits to HMRC data centres,MK3 5JP
HMRC,HMRC,11/09/2012,Debt collection serv,Debt Management & Banking,HILLESDEN SECURITIES LTD,5100049323,"£52,685.68",Debt Collection Services,NN13 7DN
HMRC,HMRC,11/09/2012,Debt collection serv,Debt Management & Banking,FREDRICKSON INTERNATIONAL LTD,5100049326,"£43,887.34",Debt Collection Services,KT13 0NT
HMRC,HMRC,11/09/2012,Debt collection serv,Debt Management & Banking,FREDRICKSON INTERNATIONAL LTD,5100049327,"£60,755.92",Debt Collection Services,KT13 0NT
HMRC,HMRC,11/09/2012,Debt collection serv,Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100049328,"£106,798.18",Debt Collection Services,CR7 6YY
HMRC,HMRC,11/09/2012,Debt collection serv,Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100049329,"£26,040.28",Debt Collection Services,CR7 6YY
HMRC,HMRC,11/09/2012,Debt collection serv,Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100049332,"£73,672.54",Debt Collection Services,CR7 6YY
HMRC,HMRC,11/09/2012,Bank Charges CSH/CHQ,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100049362,"£39,801.98",Monthly bank charges for tax credit payments by cashcheque.,G1R 0AA
HMRC,HMRC,11/09/2012,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100049367,"£35,690.68",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW
HMRC,HMRC,11/09/2012,Debt collection serv,Debt Management & Banking,BLUESTONE CREDIT MANAGEMENT LTD,5100049424,"£42,868.94",Debt Collection Services,S9 2RX
HMRC,HMRC,12/09/2012,Cabinets,Estates & Support Services,SENATOR INTERNATIONAL LTD,5100046635,"£28,863.00",New furniture required at 100 Parliament Street London to facilitate accommodating extra staff and the vacation of other buildings,BB5 5YE
HMRC,HMRC,12/09/2012,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100049625,"£73,334.33",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW
HMRC,HMRC,12/09/2012,Disposal Seized Gds,Criminal Investigations,THAMESDOWN RECYCLING,5100049667,"£26,184.91",Courier Costs,SN6 6JR
HMRC,HMRC,12/09/2012,Disposal Seized Gds,Specialist Investigations (SI),VEOLIA ENVIRONMENTAL SERVICES PLC,5100049722,"£43,172.27",Outsourced services for storing and disposing of seized goods,WS11 8JP
HMRC,HMRC,12/09/2012,Haulage Seized Goods,Criminal Investigations,TNT UK LTD,5100049732,"£61,747.22",Courier Costs,BL8 9AR
HMRC,HMRC,12/09/2012,Nat Pst Del Ser NVAT,Commercial Directorate,ROYAL MAIL WHOLESALE,5100050110,"£3,415,647.90",Payment for mail sorting and delivery services,EC4Y 0HQ
HMRC,HMRC,12/09/2012,Nat Pst Del Ser NVAT,Commercial Directorate,ROYAL MAIL WHOLESALE,5100050111,"-£262,440.01",Reimbursement for below forecast postal services,EC4Y 0HQ
HMRC,HMRC,13/09/2012,Data storage service,Information Management Services,ASPIRE,5100048257,"£14,376,841.90",Aspire August-12 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,13/09/2012,Desktop Managed Serv,Information Management Services,ASPIRE,5100048257,"£11,042,396.21",Aspire August -12 invoice charges for S05 - Desktop Services,TF3 3BD
HMRC,HMRC,13/09/2012,Management Agreement,Information Management Services,ASPIRE,5100048257,"£3,027,757.81",Aspire August invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,13/09/2012,WAN maint or supp,Information Management Services,ASPIRE,5100048257,"£2,068,558.97",Aspire Aug-12 invoice charges to provide wide area network and other circuits to HMRC data centres and office locations,TF3 3BD
HMRC,HMRC,13/09/2012,Data storage service,Information Management Services,ASPIRE,5100048257,"£1,654,029.65",Aspire August-12 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,13/09/2012,Bus. Form Printing,Information Management Services,ASPIRE,5100048257,"£1,483,150.07",ASPIRE August Invoice Charges for S07.1 -  Laser Printing,TF3 3BD
HMRC,HMRC,13/09/2012,Bus. Form Printing,Information Management Services,ASPIRE,5100048257,"£1,249,280.56",ASPIRE August Invoice Charges for S07.6 - NTC Flatpack,TF3 3BD
HMRC,HMRC,13/09/2012,Sys Software Maint,Information Management Services,ASPIRE,5100048257,"£1,227,982.44",ASPIRE August Invoice Charges for  S02.7 National Systems - Normal,TF3 3BD
HMRC,HMRC,13/09/2012,Telephone Support,Information Management Services,ASPIRE,5100048257,"£1,038,090.77",Aspire July-12 invoice charges to provide wide area network and other circuits to HMRC data centres and office locations,TF3 3BD
HMRC,HMRC,13/09/2012,Sys Software Maint,Information Management Services,ASPIRE,5100048257,"£880,999.58",ASPIRE August Invoice Charges for  S02.8 National Systems - Simple,TF3 3BD
HMRC,HMRC,13/09/2012,Data storage service,Information Management Services,ASPIRE,5100048257,"£830,160.23",Aspire August-12 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,13/09/2012,Management Agreement,Information Management Services,ASPIRE,5100048257,"£656,955.07",Aspire July-12 invoice charges to provide wide area network and other circuits to HMRC data centres and office locations,TF3 3BD
HMRC,HMRC,13/09/2012,Disaster recovery,Information Management Services,ASPIRE,5100048257,"£650,968.60",ASPIRE August Invoice Charges for S11 Business Continuity and Disaster Recovery Services,TF3 3BD
HMRC,HMRC,13/09/2012,Sys Software Maint,Information Management Services,ASPIRE,5100048257,"£643,574.27",ASPIRE August Invoice Charges for  S02.10 NIRS2 (Accenture),TF3 3BD
HMRC,HMRC,13/09/2012,Sys Software Maint,Information Management Services,ASPIRE,5100048257,"£578,802.78",ASPIRE August Invoice Charges for  S02.77  National Systems,TF3 3BD
HMRC,HMRC,13/09/2012,Software Licences,Information Management Services,ASPIRE,5100048257,"£574,736.84",ASPIRE August Invoice Charges for annual Corefiling licences (S02),TF3 3BD
HMRC,HMRC,13/09/2012,Sys Software Maint,Information Management Services,ASPIRE,5100048257,"£517,480.54",ASPIRE August Invoice Charges for  S02.9 Other Systems,TF3 3BD
HMRC,HMRC,13/09/2012,Data input or prep,Information Management Services,ASPIRE,5100048257,"£511,826.09",ASPIRE Aug 12 Invoice Charges for S03.2 Scanned Input,TF3 3BD
HMRC,HMRC,13/09/2012,Sys Software Maint,Information Management Services,ASPIRE,5100048257,"£508,633.02",ASPIRE August Invoice Charges for  S02.12 SAP Support Unit,TF3 3BD
HMRC,HMRC,13/09/2012,Elect Data Transf,Information Management Services,ASPIRE,5100048257,"£443,547.91",ASPIRE August Invoice Charges for S13 Managed Data Transfer Service,TF3 3BD
HMRC,HMRC,13/09/2012,Telephone Support,Information Management Services,ASPIRE,5100048257,"£437,178.50",Aspire July-12 invoice charges to provide wide area network and other circuits to HMRC data centres and office locations,TF3 3BD
