Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,West Sussex Health,01/10/2010,Drugs,Ford Prison WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,687
Department of Health,West Sussex Health,01/10/2010,Drugs,IC Bognor WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,1025
Department of Health,West Sussex Health,01/10/2010,Drugs,IC Rural WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,65
Department of Health,West Sussex Health,01/10/2010,Drugs,Lane Bray Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,16724
Department of Health,West Sussex Health,01/10/2010,Drugs,Leslie Smith Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,1942
Department of Health,West Sussex Health,01/10/2010,Drugs,MSK - PCIS (W) WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,463
Department of Health,West Sussex Health,01/10/2010,Drugs,Macmillan WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,1027
Department of Health,West Sussex Health,01/10/2010,Drugs,Midhurst C Hosp WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,734
Department of Health,West Sussex Health,01/10/2010,Drugs,S Comm Child Nursing WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,9
Department of Health,West Sussex Health,01/10/2010,Drugs,The Cherries WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,11
Department of Health,West Sussex Health,01/10/2010,Drugs,VW Bognor Cent WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,51
Department of Health,West Sussex Health,01/10/2010,Drugs,VW Chi Manhood WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,17
Department of Health,West Sussex Health,01/10/2010,Drugs,VW Chichester Rural WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11598853,17
Department of Health,West Sussex Health,01/10/2010,Hcare Srv Rec NHS Trust,Bognor WM Medical DOME WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11700599,26961.17
Department of Health,West Sussex Health,15/10/2010,Drugs,GDS Dental Worthing WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,48.8
Department of Health,West Sussex Health,15/10/2010,Drugs,Holly Lodge WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,734.76
Department of Health,West Sussex Health,15/10/2010,Drugs,Horizon Unit   WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,4955.31
Department of Health,West Sussex Health,15/10/2010,Drugs,Horsham Hosp MIU WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,1439.7
Department of Health,West Sussex Health,15/10/2010,Drugs,IC Horsham WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,4.08
Department of Health,West Sussex Health,15/10/2010,Drugs,IC South WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,45
Department of Health,West Sussex Health,15/10/2010,Drugs,MSK - PCIS (Horsham) WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,147.77
Department of Health,West Sussex Health,15/10/2010,Drugs,MSK - PCIS (SE) WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,6.78
Department of Health,West Sussex Health,15/10/2010,Drugs,Occupational Health WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,3824.65
Department of Health,West Sussex Health,15/10/2010,Drugs,Overnight Service WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,234.53
Department of Health,West Sussex Health,15/10/2010,Drugs,S Admission Avoidance WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,5
Department of Health,West Sussex Health,15/10/2010,Drugs,S Podiatry WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,1377.36
Department of Health,West Sussex Health,15/10/2010,Drugs,SCD Dental L/hampton WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,9.49
Department of Health,West Sussex Health,15/10/2010,Drugs,SCD Dental Lancing WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,36.6
Department of Health,West Sussex Health,15/10/2010,Drugs,SN Worthing WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,1
Department of Health,West Sussex Health,15/10/2010,Drugs,Salvington Lodge WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,7534.15
Department of Health,West Sussex Health,15/10/2010,Drugs,VW Horsham North WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,71.85
Department of Health,West Sussex Health,15/10/2010,Drugs,VW Worthing Cent WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,78
Department of Health,West Sussex Health,15/10/2010,Drugs,W Podiatry WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,109
Department of Health,West Sussex Health,15/10/2010,Drugs,Zachary Merton Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11712381,5813.17
Department of Health,West Sussex Health,15/10/2010,Miscellaneous Expenditure,Finance Provider WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11743419,27500
Department of Health,West Sussex Health,15/10/2010,Miscellaneous Expenditure,Finance Provider WS,WESTERN SUSSEX HOSPITALS NHS TRUST,11743424,-27500
Department of Health,West Sussex Health,05/10/2010,Miscellaneous Expenditure,Finance Provider WS,HM PRISON SERVICE,11722697,115408
Department of Health,West Sussex Health,05/10/2010,Miscellaneous Expenditure,Finance Provider WS,HM PRISON SERVICE,11722703,-115408
