Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Portsmouth City Teaching PCT,09/12/2011,Goods and services from NHS Trusts,Finance and Corporate Services,Portsmouth Hospitals Nhs Trust,14079124,"3,820.00"
Department of Health,Portsmouth City Teaching PCT,09/12/2011,Goods and services from NHS Trusts,Strategy and System Management,Portsmouth Hospitals Nhs Trust,14079128,"32,498.63"
Department of Health,Portsmouth City Teaching PCT,09/12/2011,Goods and services from NHS Trusts,Strategy and System Management,Portsmouth Hospitals Nhs Trust,14079158,"31,000.00"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Goods and services from NHS Trusts,Estates,Portsmouth Hospitals Nhs Trust,14149057,89.00
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Goods and services from NHS Trusts,Finance and Corporate Services,Portsmouth Hospitals Nhs Trust,14149057,"58,210.00"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Goods and services from NHS Trusts,Finance and Corporate Services,Portsmouth Hospitals Nhs Trust,14149057,"3,820.00"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Capital Expenditure,Estates Capital Project,Relay Engineering Ltd,13950360,"47,978.15"
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Capital Expenditure,Estates Capital Project,Relay Engineering Ltd,14005317,"32,173.82"
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Goods and Services from Foundation Trusts,Strategy and System Management,Salisbury Nhs Foundation Trust,14048635,"26,138.00"
Department of Health,Portsmouth City Teaching PCT,16/12/2011,Goods and Services from Foundation Trusts,Strategy and System Management,Salisbury Nhs Foundation Trust,14126246,"26,138.00"
Department of Health,Portsmouth City Teaching PCT,15/12/2011,Goods and services from NHS Trusts,Strategy and System Management,Solent Nhs Trust,14103343,"29,827.00"
Department of Health,Portsmouth City Teaching PCT,15/12/2011,Goods and services from NHS Trusts,Strategy and System Management,Solent Nhs Trust,14103343,"5,041,499.00"
Department of Health,Portsmouth City Teaching PCT,01/12/2011,Goods and services from NHS Trusts,Strategy and System Management,South Central Ambulance Services Nhs Trust,14035787,"539,521.63"
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Goods and services from NHS Trusts,Strategy and System Management,Southampton University Hospitals Nhs Foundation Trust,14048579,"158,171.00"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Goods and services from NHS Trusts,Strategy and System Management,Southampton University Hospitals Nhs Foundation Trust,14156798,"731,635.00"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Goods and services from NHS Trusts,Strategy and System Management,Southampton University Hospitals Nhs Foundation Trust,14156839,"642,220.00"
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Premises,Estates and Facilities Management,Southern Electric Plc,14048639,702.60
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Premises,Estates and Facilities Management,Southern Electric Plc,14048639,875.29
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Premises,Estates and Facilities Management,Southern Electric Plc,14048639,335.07
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Premises,Estates and Facilities Management,Southern Electric Plc,14048639,215.45
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Premises,Estates and Facilities Management,Southern Electric Plc,14048639,"19,700.39"
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Premises,Estates and Facilities Management,Southern Electric Plc,14048639,367.84
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Premises,Estates and Facilities Management,Southern Electric Plc,14048639,"1,670.75"
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Premises,Estates and Facilities Management,Southern Electric Plc,14048639,"3,472.74"
Department of Health,Portsmouth City Teaching PCT,02/12/2011,Premises,Estates and Facilities Management,Southern Electric Plc,14048639,209.00
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Goods and Services from Foundation Trusts,Strategy and System Management,Southern Health (Community) Nhsft,13928321,"-64,641.00"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Healthcare from Other PCTs,Strategy and System Management,Southern Health (Community) Nhsft,14156767,"176,999.00"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Goods and Services from Foundation Trusts,Strategy and System Management,Southern Health (Community) Nhsft,14156792,"46,421.00"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Goods and Services from Foundation Trusts,Strategy and System Management,Southern Health (Community) Nhsft,14156828,"35,965.00"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Goods and Services from Foundation Trusts,Strategy and System Management,Southern Health (Mh Ld & Sc) Nhsft,14140453,"66,010.92"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Premises,"Estates, Site Services",Vodafone Ltd,14149015,"56,336.02"
Department of Health,Portsmouth City Teaching PCT,23/12/2011,Goods and services from NHS Trusts,Strategy and System Management,Western Sussex Hospitals Nhs Trust,14156774,"57,209.04"
