"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","8c","54454","73351","Senior HR Manager","5.00","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","8b","45254","62162","Senior HR Manager","5.00","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","8a","38851","52838","Senior HR Manager","15.10","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","30460","46374","HR Manager","31.41","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","25472","40406","HR Officer","27.50","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","21176","33040","HR Officer","15.69","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","18652","26157","HR Support Officer","7.19","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","16110","23113","HR Support Officer","22.26","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","14153","21289","HR Support Officer","3.00","Human Resources"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","8c","54454","73351","Senior Operational Manager","1.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","8b","45254","62162","Senior Operational Manager","22.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","8a","38851","52838","Senior Operational Manager","42.87","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","30460","46374","Operational Manager","208.13","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","25472","40406","Operational Officer","4.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","21176","33040","Operational Officer","22.34","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","18652","26157","Operational Support Officer","25.88","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","16110","23113","Operational Support Officer","23.18","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","14153","21289","Operational Support Officer","9.58","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","8d","65270","87027","Senior Operational Manager","2.28","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","8c","54454","73351","Senior Operational Manager","17.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","8b","45254","62162","Senior Operational Manager","22.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","8a","38851","52838","Senior Operational Manager","69.48","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","30460","46374","Operational Manager","240.20","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","25472","40406","Operational Officer","428.21","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","21176","33040","Operational Officer","115.01","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","18652","26157","Operational Support Officer","451.43","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","16110","23113","Operational Support Officer","1241.63","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","14153","21289","Operational Support Officer","252.60","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","14153","18900","Operational Support Officer","4.92","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","","77079","103695","Senior Operational Manager","2.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","8d","65270","87027","Senior Operational Manager","8.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","8c","54454","73351","Senior Operational Manager","11.63","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","8b","45254","62162","Senior Operational Manager","27.61","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","8a","38851","52838","Senior Operational Manager","56.50","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","","30460","46374","Senior Operational Manager","138.54","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","","25472","40406","Operational Officer","138.35","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","","21176","33040","Operational Officer","57.24","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","","18652","26157","Operational Support Officer","85.20","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","","16110","23113","Operational Support Officer","75.49","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","","14153","21289","Operational Support Officer","9.66","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services","12666181","","14153","18900","Operational Support Officer","2.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","8d","65270","87027","Senior Operational Manager","2.80","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","8c","54454","73351","Senior Operational Manager","9.17","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","8b","45254","62162","Senior Operational Manager","19.98","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","8a","38851","52838","Senior Operational Manager","22.89","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","30460","46374","Operational Manager","50.64","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","25472","40406","Operational Officer","31.55","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","21176","33040","Operational Officer","18.70","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","18652","26157","Operational Support Officer","40.59","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","16110","23113","Operational Support Officer","7.37","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","14153","21289","Operational Support Officer","2.31","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","YM 0 - 8","74544","102608","Consultant","40.65","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MN37","29705","48870","Medical Staff","1.00","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MN25","30992","48870","Medical Staff","8.63","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MC46","36807","70800","Medical Staff","12.00","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MC02","69392","83924","Medical Staff","1.00","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MC41","51606","87110","Medical Staff","5.55","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","ME21","50666","52828","Medical Staff","3.32","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MH03","34100","50277","Medical Staff","0.70","Medicine"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","8c","54454","73351","Senior Operational Manager","5.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","8b","45254","62162","Senior Operational Manager","13.11","Programme and Project Management (PPM)"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","8a","38851","52838","Senior IT Manager","12.89","Programme and Project Management (PPM)"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","","30460","46374","IT Manager","58.40","Information Technology"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","","25472","40406","IT Officer","19.00","Information Technology"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","","21176","33040","IT Officer","30.00","Information Technology"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","","18652","26157","IT Support Officer","12.60","Information Technology"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","","16110","23113","IT Support Officer","1.00","Information Technology"
