Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Derbyshire Comm. Health Services NHS Trust,03/04/2012,NHS payables - Current,BALANCE SHEET,NHS SUPPLY CHAIN,10536217,42061.55
Department of Health,Derbyshire Comm. Health Services NHS Trust,03/04/2012,NHS payables - Current,BALANCE SHEET,NHS SUPPLY CHAIN,10536251,77234.26
Department of Health,Derbyshire Comm. Health Services NHS Trust,13/04/2012,NHS payables - Current,BALANCE SHEET,NHS SUPPLY CHAIN,10576008,40643.51
Department of Health,Derbyshire Comm. Health Services NHS Trust,23/04/2012,NHS payables - Current,BALANCE SHEET,NHS SUPPLY CHAIN,10614125,33609.13
Department of Health,Derbyshire Comm. Health Services NHS Trust,23/04/2012,NHS payables - Current,BALANCE SHEET,NHS SUPPLY CHAIN,10643446,45642.11
Department of Health,Derbyshire Comm. Health Services NHS Trust,02/04/2012,Rates,ASH GREEN GENERAL ESTATES,NORTH EAST DERBYSHIRE DISTRICT COUNCIL,10504044,53128
Department of Health,Derbyshire Comm. Health Services NHS Trust,19/04/2012,Rates,CLAYX HOSPITAL ESTATES,NORTH EAST DERBYSHIRE DISTRICT COUNCIL,10613954,43968
Department of Health,Derbyshire Comm. Health Services NHS Trust,05/04/2012,Rates,HP SET UP + ACOMM CHARGES,NORTH EAST DERBYSHIRE DISTRICT COUNCIL,10558207,29770
Department of Health,Derbyshire Comm. Health Services NHS Trust,12/04/2012,AUC Additions,BALANCE SHEET,NOVAR SYSTEMS LTD,10558454,26754.34
Department of Health,Derbyshire Comm. Health Services NHS Trust,26/04/2012,Continence Products,CONTINENCE HOME DELIVERY SERVICE,ONTEX HEALTHCARE LTD,10404160,128182.95
Department of Health,Derbyshire Comm. Health Services NHS Trust,16/04/2012,Continence Products,CONTINENCE HOME DELIVERY SERVICE,ONTEX HEALTHCARE LTD,10404161,54558.52
Department of Health,Derbyshire Comm. Health Services NHS Trust,23/04/2012,Continence Products,CONTINENCE HOME DELIVERY SERVICE,ONTEX HEALTHCARE LTD,10614385,52142.18
Department of Health,Derbyshire Comm. Health Services NHS Trust,23/04/2012,Continence Products,CONTINENCE HOME DELIVERY SERVICE,ONTEX HEALTHCARE LTD,10614386,152146.67
Department of Health,Derbyshire Comm. Health Services NHS Trust,02/04/2012,AUC Additions,BALANCE SHEET,PETER BAINES LTD,10503960,100592.24
Department of Health,Derbyshire Comm. Health Services NHS Trust,02/04/2012,Med & Surg Equip Leases,HEART FAILURE TEAM,PHILIPS HEALTHCARE,10493533,30000
Department of Health,Derbyshire Comm. Health Services NHS Trust,05/04/2012,Voluntary Sector,COMM C'DRENS SERVS MGMNT,RIPPLEZ CIC,10543202,35333
Department of Health,Derbyshire Comm. Health Services NHS Trust,12/04/2012,AUC Additions,BALANCE SHEET,SOUTHERN DERBYSHIRE LIFT CO LTD,10583834,59306.78
Department of Health,Derbyshire Comm. Health Services NHS Trust,03/04/2012,Services Received - NHSTs,ELECTIVE CARE MANAGEMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,10478350,36282.3
Department of Health,Derbyshire Comm. Health Services NHS Trust,03/04/2012,Services Received - NHSTs,ELECTIVE CARE MANAGEMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,10478355,34500
Department of Health,Derbyshire Comm. Health Services NHS Trust,23/04/2012,Services Received - NHSTs,ELECTIVE CARE MANAGEMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,10620686,20708
Department of Health,Derbyshire Comm. Health Services NHS Trust,23/04/2012,Services Received - NHSTs,RADIOLOGY REPORTING,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,10620686,4654
