Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC140700001,17/07/2014,Travel,HKG,Airline,507.03,HK DRAGON AIRLINES 
FCOGPC140700002,01/07/2014,Travel,GB,Airlines,-2898.75,AEROFLOT   
FCOGPC140700003,01/07/2014,Travel,KOR,Airlines,-975.16,Asiana
FCOGPC140700004,01/07/2014,Travel,KOR,Airlines,-975.16,Asiana
FCOGPC140700005,01/07/2014,Travel,KOR,Airlines,-975.16,Asiana
FCOGPC140700006,01/07/2014,Travel,KOR,Airlines,-975.16,Asiana
FCOGPC140700007,01/07/2014,Travel,ARE,Airlines,769.98,EMIRATES  
FCOGPC140700008,01/07/2014,Travel,GB,Airlines,1009.62,ETIHADAIR   
FCOGPC140700009,01/07/2014,Travel,GB,Airlines,787.62,ETIHADAIR   
FCOGPC140700010,01/07/2014,Travel,NLD,Airlines,626.81,KLM MALAY
FCOGPC140700011,01/07/2014,Travel,SAU,Airlines,609.49,QANTAS AIR
FCOGPC140700012,01/07/2014,Travel,SAU,Airlines,1481.46,QANTAS AIR
FCOGPC140700013,01/07/2014,Travel,GB,Airlines,587.3,SAA AIRWAYS 
FCOGPC140700014,02/07/2014,Travel,FR,Airlines,969.02,AIR FRANCE
FCOGPC140700015,02/07/2014,Travel,FR,Airlines,830.02,AIR FRANCE
FCOGPC140700016,02/07/2014,Travel,BEL,Airlines,650.4,AMERICAN AIR
FCOGPC140700017,02/07/2014,Travel,GB,Airlines,667.75,AUSTRIAN AIR
FCOGPC140700018,02/07/2014,Travel,GB,Airlines,537.78,AUSTRIAN AIR
FCOGPC140700019,02/07/2014,Travel,GBR,Airlines,2562.91,BRITISH AIRW
FCOGPC140700020,02/07/2014,Travel,GBR,Airlines,4740.49,BRITISH AIRW
FCOGPC140700021,02/07/2014,Travel,GBR,Airlines,4740.49,BRITISH AIRW
FCOGPC140700022,02/07/2014,Travel,GBR,Airlines,1640.53,BRITISH AIRW
FCOGPC140700023,02/07/2014,Travel,IE,Airlines,682.81,DELTA AIR   
FCOGPC140700024,02/07/2014,Travel,GB,Airlines,555.43,EMIRATES  
FCOGPC140700025,02/07/2014,Travel,GB,Airlines,745.93,EMIRATES  
FCOGPC140700026,02/07/2014,Travel,GB,Airlines,666,EMIRATES  
FCOGPC140700027,02/07/2014,Travel,GB,Airlines,3028.04,EMIRATES  
FCOGPC140700028,02/07/2014,Travel,GB,Airlines,2047.73,EMIRATES  
FCOGPC140700029,02/07/2014,Travel,GB,Airlines,2178.09,EMIRATES  
FCOGPC140700030,02/07/2014,Travel,GBR,Airlines,889.01,ETHIOPIAN AIR 
FCOGPC140700031,02/07/2014,Travel,NL,Airlines,1076.78,KLM UK
FCOGPC140700032,02/07/2014,Travel,GB,Airlines,669.81,QANTAS AIR
FCOGPC140700033,02/07/2014,Travel,GB,Airlines,669.81,QANTAS AIR
FCOGPC140700034,02/07/2014,Travel,ES,Airlines,-1276.7,TAM BSP REINO UNIDO
FCOGPC140700035,02/07/2014,Travel,GB,Airlines,2276.31,THY       
FCOGPC140700036,02/07/2014,Travel,GB,Airlines,1516.21,THY       
FCOGPC140700037,02/07/2014,Travel,NZL,Airlines,896.97,VIR ATL
FCOGPC140700038,02/07/2014,Travel,NZL,Airlines,896.97,VIR ATL
FCOGPC140700039,02/07/2014,Travel,NZL,Airlines,896.97,VIR ATL
FCOGPC140700040,02/07/2014,Travel,JAM,Airlines,758.5,VIR ATL
FCOGPC140700041,03/07/2014,Travel,JPN,Airlines,2030.14,BRITISH AIRW
FCOGPC140700042,03/07/2014,Travel,JPN,Airlines,1617.4,BRITISH AIRW
FCOGPC140700043,03/07/2014,Travel,GBR,Airlines,989.06,BRITISH AIRW
FCOGPC140700044,03/07/2014,Travel,GB,Airlines,602.23,BRITISH AIRW
FCOGPC140700045,03/07/2014,Travel,GB,Airlines,4406.51,BRITISH AIRW
FCOGPC140700046,03/07/2014,Travel,GB,Airlines,1820.31,BRITISH AIRW
FCOGPC140700047,03/07/2014,Travel,PAN,Airlines,1661.43,COPA-CALL 
FCOGPC140700048,03/07/2014,Travel,DE,Airlines,-2401.8,GULF AIR   
FCOGPC140700049,03/07/2014,Travel,GBR,Airlines,1471.47,QANTAS AIR
FCOGPC140700050,03/07/2014,Travel,GB,Airlines,896.7,SINGAPORE AIR
FCOGPC140700051,03/07/2014,Travel,GB,Airlines,1315,THY       
FCOGPC140700052,03/07/2014,Travel,GBR,Airlines,2626.71,VIR ATL
FCOGPC140700053,04/07/2014,Travel,MEX,Airlines,1426.72,AEROMEX CTRO 
FCOGPC140700054,04/07/2014,Travel,FR,Airlines,1447.8,AIR FRANCE
FCOGPC140700055,04/07/2014,Travel,BEL,Airlines,1057.19,AMERICAN AIR
FCOGPC140700056,04/07/2014,Travel,COL,Airlines,1205.62,AVIANCA
FCOGPC140700057,04/07/2014,Travel,GB,Airlines,-1668.8,BRITISH AIRW
FCOGPC140700058,04/07/2014,Travel,GB,Airlines,-1668.8,BRITISH AIRW
FCOGPC140700059,04/07/2014,Travel,GBR,Airlines,1345.81,BRITISH AIRW
FCOGPC140700060,04/07/2014,Travel,USA,Airlines,678.73,BRITISH AIRW
FCOGPC140700061,04/07/2014,Travel,GBR,Airlines,1776.65,BRITISH AIRW
FCOGPC140700062,04/07/2014,Travel,ESP,Airlines,962.23,BRITISH AIRW
FCOGPC140700063,04/07/2014,Travel,MEX,Airlines,1597.56,BRITISH AIRW
FCOGPC140700064,04/07/2014,Travel,COL,Airlines,733.97,COPA
FCOGPC140700065,04/07/2014,Travel,GB,Airlines,1086.7,EMIRATES  
FCOGPC140700066,04/07/2014,Travel,USA,Airlines,2051.02,VIR ATL
FCOGPC140700067,04/07/2014,Travel,GB,Airlines,2643.91,VIR ATL
FCOGPC140700068,07/07/2014,Travel,BMU,Airlines,509.08,AMERICAN AIR
FCOGPC140700069,07/07/2014,Travel,BEL,Airlines,809.5,AMERICAN AIR
FCOGPC140700070,07/07/2014,Travel,GBR,Airlines,541.4,AVIANCA
FCOGPC140700071,07/07/2014,Travel,JAM,Airlines,676.28,BRITISH AIRW
FCOGPC140700072,07/07/2014,Travel,GBR,Airlines,709.81,BRITISH AIRW
FCOGPC140700073,07/07/2014,Travel,GBR,Airlines,768.33,BRITISH AIRW
FCOGPC140700074,07/07/2014,Travel,GB,Airlines,1972.99,BRITISH AIRW
FCOGPC140700075,07/07/2014,Travel,GB,Airlines,2364.21,BRITISH AIRW
FCOGPC140700076,07/07/2014,Travel,GB,Airlines,562.43,BRITISH AIRW
FCOGPC140700077,07/07/2014,Travel,USA,Airlines,1046.54,EMIRATES  
FCOGPC140700078,07/07/2014,Travel,FJI,Airlines,1401.76,FIJI AIRWAYS
FCOGPC140700079,07/07/2014,Travel,GB,Airlines,1363,KENYA AIR  
FCOGPC140700080,07/07/2014,Travel,GB,Airlines,1363,KENYA AIR  
FCOGPC140700081,07/07/2014,Travel,NLD,Airlines,1550.65,KLM PERU
FCOGPC140700082,07/07/2014,Travel,SGP,Airlines,3905.72,SINGAPORE AIR
FCOGPC140700083,07/07/2014,Travel,ZAF,Airlines,1339.15,SOUTH AFRICAN AIRWAYS
FCOGPC140700084,07/07/2014,Travel,ZAF,Airlines,1339.15,SOUTH AFRICAN AIRWAYS
FCOGPC140700085,07/07/2014,Travel,ZAF,Airlines,1339.15,SOUTH AFRICAN AIRWAYS
FCOGPC140700086,07/07/2014,Travel,ZAF,Airlines,1339.15,SOUTH AFRICAN AIRWAYS
FCOGPC140700087,07/07/2014,Travel,ZAF,Airlines,1339.15,SOUTH AFRICAN AIRWAYS
FCOGPC140700088,07/07/2014,Travel,ESP,Airlines,585.4,TAM WEB UK
FCOGPC140700089,07/07/2014,Travel,GB,Airlines,537.71,THY       
FCOGPC140700090,07/07/2014,Travel,JPN,Airlines,2184.79,UAJININTANETSUTO
FCOGPC140700091,07/07/2014,Travel,USA,Airlines,728.8,USAIRWAY
FCOGPC140700092,07/07/2014,Travel,GB,Airlines,3116.91,VIR ATL
FCOGPC140700093,07/07/2014,Travel,GB,Airlines,2643.91,VIR ATL
FCOGPC140700094,07/07/2014,Travel,GB,Airlines,559.5,VIR ATL
FCOGPC140700095,07/07/2014,Travel,GBR,Airlines,3366.91,VIR ATL
FCOGPC140700096,08/07/2014,Travel,RUS,Airlines,827.1,AEROFLOT OAO
FCOGPC140700097,08/07/2014,Travel,IE,Airlines,554.9,ARIK AIR 
FCOGPC140700098,08/07/2014,Travel,IE,Airlines,554.9,ARIK AIR 
FCOGPC140700099,08/07/2014,Travel,IE,Airlines,554.9,ARIK AIR 
FCOGPC140700100,08/07/2014,Travel,JAM,Airlines,1317.2,BRITISH AIRW
FCOGPC140700101,08/07/2014,Travel,GBR,Airlines,3440.11,BRITISH AIRW
FCOGPC140700102,08/07/2014,Travel,GBR,Airlines,644.21,BRITISH AIRW
FCOGPC140700103,08/07/2014,Travel,GBR,Airlines,1394.86,BRITISH AIRW
FCOGPC140700104,08/07/2014,Travel,ESP,Airlines,3046.69,BRITISH AIRW
FCOGPC140700105,08/07/2014,Travel,ESP,Airlines,1126.81,BRITISH AIRW
FCOGPC140700106,08/07/2014,Travel,PAN,Airlines,802.05,COPAAIR COM PURCHASE
FCOGPC140700107,08/07/2014,Travel,ARE,Airlines,3204.3,EMIRATES  
FCOGPC140700108,08/07/2014,Travel,GBR,Airlines,2124.14,EMIRATES  
FCOGPC140700109,08/07/2014,Travel,IND,Airlines,1506.6,EMIRATES  
FCOGPC140700110,08/07/2014,Travel,GB,Airlines,-2571.55,ETIHADAIR   
FCOGPC140700111,08/07/2014,Travel,BE,Airlines,1120.34,SN BRUSSELS 
FCOGPC140700112,08/07/2014,Travel,GB,Airlines,1899.81,VIR ATL
FCOGPC140700113,09/07/2014,Travel,GB,Airlines,-2323.25,BRITISH AIRW
FCOGPC140700114,09/07/2014,Travel,GBR,Airlines,2659.21,BRITISH AIRW
FCOGPC140700115,09/07/2014,Travel,GBR,Airlines,2659.21,BRITISH AIRW
FCOGPC140700116,09/07/2014,Travel,COL,Airlines,1673.87,BRITISH AIRW
FCOGPC140700117,09/07/2014,Travel,BRA,Airlines,1100.47,BRITISH AIRW
FCOGPC140700118,09/07/2014,Travel,GB,Airlines,1324.21,BRITISH AIRW
FCOGPC140700119,09/07/2014,Travel,GB,Airlines,514.71,BRITISH AIRW
FCOGPC140700120,09/07/2014,Travel,GB,Airlines,1763.31,BRITISH AIRW
FCOGPC140700121,09/07/2014,Travel,GB,Airlines,742.43,BRITISH AIRW
FCOGPC140700122,09/07/2014,Travel,GB,Airlines,543.4,BRITISH AIRW
FCOGPC140700123,09/07/2014,Travel,GB,Airlines,543.4,BRITISH AIRW
FCOGPC140700124,09/07/2014,Travel,GB,Airlines,1221.41,BRITISH AIRW
FCOGPC140700125,09/07/2014,Travel,GB,Airlines,2191.71,CATHAY PAC AIR
FCOGPC140700126,09/07/2014,Travel,PAN,Airlines,650.81,Copa Airline
FCOGPC140700127,09/07/2014,Travel,NL,Airlines,-705.58,KLM UK
FCOGPC140700128,09/07/2014,Travel,NL,Airlines,-705.58,KLM UK
FCOGPC140700129,09/07/2014,Travel,USA,Airlines,832.47,LUFTHANSA  
FCOGPC140700130,09/07/2014,Travel,GB,Airlines,593,SWISS INTL
FCOGPC140700131,09/07/2014,Travel,GB,Airlines,536.21,THY       
FCOGPC140700132,09/07/2014,Travel,GB,Airlines,885.81,VIR ATL
FCOGPC140700133,10/07/2014,Travel,IRL,Airlines,610.94,AERLING   
FCOGPC140700134,10/07/2014,Travel,CAN,Airlines,678,AIR CANADA   
FCOGPC140700135,10/07/2014,Travel,BEL,Airlines,549.4,AMERICAN AIR
FCOGPC140700136,10/07/2014,Travel,GBR,Airlines,1396.73,BRITISH AIRW
FCOGPC140700137,10/07/2014,Travel,GBR,Airlines,725.23,BRITISH AIRW
FCOGPC140700138,10/07/2014,Travel,GB,Airlines,2538.91,BRITISH AIRW
FCOGPC140700139,10/07/2014,Travel,GB,Airlines,2538.91,BRITISH AIRW
FCOGPC140700140,10/07/2014,Travel,GB,Airlines,2538.91,BRITISH AIRW
FCOGPC140700141,10/07/2014,Travel,GB,Airlines,2538.91,BRITISH AIRW
FCOGPC140700142,10/07/2014,Travel,GB,Airlines,505.13,BRITISH AIRW
FCOGPC140700143,10/07/2014,Travel,GB,Airlines,517.9,Copa Airline
FCOGPC140700144,10/07/2014,Travel,GB,Airlines,3408.29,EMIRATES  
FCOGPC140700145,10/07/2014,Travel,GB,Airlines,844.01,ETHIOPIAN AIR 
FCOGPC140700146,10/07/2014,Travel,GB,Airlines,1195.01,ETHIOPIAN AIR 
FCOGPC140700147,10/07/2014,Travel,GB,Airlines,581.4,KENYA AIR  
FCOGPC140700148,10/07/2014,Travel,NL,Airlines,905.74,KLM UK
FCOGPC140700149,10/07/2014,Travel,GB,Airlines,887.58,LUFTHANSA  
FCOGPC140700150,10/07/2014,Travel,GB,Airlines,892.09,LUFTHANSA  
FCOGPC140700151,10/07/2014,Travel,GB,Airlines,3042.31,VIR ATL
FCOGPC140700152,10/07/2014,Travel,GB,Airlines,3042.31,VIR ATL
FCOGPC140700153,10/07/2014,Travel,GB,Airlines,3042.31,VIR ATL
FCOGPC140700154,10/07/2014,Travel,GB,Airlines,3042.31,VIR ATL
FCOGPC140700155,10/07/2014,Travel,GB,Airlines,3042.31,VIR ATL
FCOGPC140700156,10/07/2014,Travel,GB,Airlines,3042.31,VIR ATL
FCOGPC140700157,11/07/2014,Travel,GB,Airlines,-2898.75,AEROFLOT  
FCOGPC140700158,11/07/2014,Travel,GBR,Airlines,651.3,BRITISH AIRW
FCOGPC140700159,11/07/2014,Travel,GB,Airlines,600.8,BRITISH AIRW
FCOGPC140700160,11/07/2014,Travel,GB,Airlines,600.8,BRITISH AIRW
FCOGPC140700161,11/07/2014,Travel,GB,Airlines,846.91,BRITISH AIRW
FCOGPC140700162,11/07/2014,Travel,GB,Airlines,1667.41,BRITISH AIRW
FCOGPC140700163,11/07/2014,Travel,GB,Airlines,2857.41,BRITISH AIRW
FCOGPC140700164,11/07/2014,Travel,GB,Airlines,5266.41,BRITISH AIRW
FCOGPC140700165,11/07/2014,Travel,GB,Airlines,692.13,BRITISH AIRW
FCOGPC140700166,11/07/2014,Travel,GB,Airlines,607.13,BRITISH AIRW
FCOGPC140700167,11/07/2014,Travel,COL,Airlines,507.08,COPA INTERNACIONAL
FCOGPC140700168,11/07/2014,Travel,ARE,Airlines,692.73,EMIRATES  
FCOGPC140700169,11/07/2014,Travel,GBR,Airlines,-3196.15,ETIHADAIR   
FCOGPC140700170,11/07/2014,Travel,GB,Airlines,610.71,THY       
FCOGPC140700171,11/07/2014,Travel,GB,Airlines,562,THY       
FCOGPC140700172,11/07/2014,Travel,GB,Airlines,-1147.9,VIR ATL
FCOGPC140700173,11/07/2014,Travel,GB,Airlines,-1435.35,VIR ATL
FCOGPC140700174,11/07/2014,Travel,GB,Airlines,1076.61,VIR ATL
FCOGPC140700175,11/07/2014,Travel,USA,Airlines,843.97,VIR ATL
FCOGPC140700176,14/07/2014,Travel,BEL,Airlines,741.2,AMERICAN AIR
FCOGPC140700177,14/07/2014,Travel,GTM,Airlines,985.76,AMERICAN AIR
FCOGPC140700178,14/07/2014,Travel,COL,Airlines,584.45,AVIANCA
FCOGPC140700179,14/07/2014,Travel,USA,Airlines,701.4,AVIANCA
FCOGPC140700180,14/07/2014,Travel,USA,Airlines,1777.71,AVIANCA
FCOGPC140700181,14/07/2014,Travel,GBR,Airlines,705.86,BRITISH AIRW
FCOGPC140700182,14/07/2014,Travel,GBR,Airlines,636.86,BRITISH AIRW
FCOGPC140700183,14/07/2014,Travel,GBR,Airlines,1444.11,BRITISH AIRW
FCOGPC140700184,14/07/2014,Travel,ESP,Airlines,1920.71,BRITISH AIRW
FCOGPC140700185,14/07/2014,Travel,IND,Airlines,709.76,BRITISH AIRW
FCOGPC140700186,14/07/2014,Travel,GB,Airlines,1726.81,BRITISH AIRW
FCOGPC140700187,14/07/2014,Travel,GB,Airlines,558.51,BRITISH AIRW
FCOGPC140700188,14/07/2014,Travel,GB,Airlines,562.51,BRITISH AIRW
FCOGPC140700189,14/07/2014,Travel,GB,Airlines,529.51,BRITISH AIRW
FCOGPC140700190,14/07/2014,Travel,GB,Airlines,558.51,BRITISH AIRW
FCOGPC140700191,14/07/2014,Travel,GB,Airlines,571.53,BRITISH AIRW
FCOGPC140700192,14/07/2014,Travel,GB,Airlines,590.51,BRITISH AIRW
FCOGPC140700193,14/07/2014,Travel,GB,Airlines,558.63,BRITISH AIRW
FCOGPC140700194,14/07/2014,Travel,GB,Airlines,653.73,BRITISH AIRW
FCOGPC140700195,14/07/2014,Travel,GB,Airlines,539.13,BRITISH AIRW
FCOGPC140700196,14/07/2014,Travel,GB,Airlines,554.61,BRITISH AIRW
FCOGPC140700197,14/07/2014,Travel,GB,Airlines,901.61,BRITISH AIRW
FCOGPC140700198,14/07/2014,Travel,GB,Airlines,4510.81,BRITISH AIRW
FCOGPC140700199,14/07/2014,Travel,GB,Airlines,2140.53,BRITISH AIRW
FCOGPC140700200,14/07/2014,Travel,GB,Airlines,1702.01,BRITISH AIRW
FCOGPC140700201,14/07/2014,Travel,GB,Airlines,653.73,BRITISH AIRW
FCOGPC140700202,14/07/2014,Travel,GB,Airlines,1043.54,EMIRATES  
FCOGPC140700203,14/07/2014,Travel,DEU,Airlines,777.7,HAHN AIR  
FCOGPC140700204,14/07/2014,Travel,GB,Airlines,905.6,IBERIA      
FCOGPC140700205,14/07/2014,Travel,NL,Airlines,-1014.3,KLM UK
FCOGPC140700206,14/07/2014,Travel,BRA,Airlines,960.56,SAFRICAN
FCOGPC140700207,14/07/2014,Travel,ZAF,Airlines,815.38,SOUTH AFRICAN AIRWAYS
FCOGPC140700208,14/07/2014,Travel,GB,Airlines,582.99,THY       
FCOGPC140700209,14/07/2014,Travel,GB,Airlines,863.11,UNITED  AIR
FCOGPC140700210,14/07/2014,Travel,GB,Airlines,3042.11,VIR ATL
FCOGPC140700211,14/07/2014,Travel,GB,Airlines,3042.11,VIR ATL
FCOGPC140700212,14/07/2014,Travel,GB,Airlines,853.9,VIR ATL
FCOGPC140700213,14/07/2014,Travel,AUS,Airlines,580.17,VIR ATL
FCOGPC140700214,14/07/2014,Travel,NZL,Airlines,903.72,VIR ATL
FCOGPC140700215,15/07/2014,Travel,SGP,Airlines,1567.97,BRITISH AIRW
FCOGPC140700216,15/07/2014,Travel,GBR,Airlines,2712.71,BRITISH AIRW
FCOGPC140700217,15/07/2014,Travel,GBR,Airlines,1454.46,BRITISH AIRW
FCOGPC140700218,15/07/2014,Travel,GBR,Airlines,4414.72,BRITISH AIRW
FCOGPC140700219,15/07/2014,Travel,GBR,Airlines,4324.89,BRITISH AIRW
FCOGPC140700220,15/07/2014,Travel,GBR,Airlines,2077.91,BRITISH AIRW
FCOGPC140700221,15/07/2014,Travel,GB,Airlines,1344.61,CATHAY PAC AIR
FCOGPC140700222,15/07/2014,Travel,GB,Airlines,1344.61,CATHAY PAC AIR
FCOGPC140700223,15/07/2014,Travel,ARE,Airlines,690.93,EMIRATES  
FCOGPC140700224,15/07/2014,Travel,GB,Airlines,1647.11,ETHIOPIAN AIR 
FCOGPC140700225,15/07/2014,Travel,GBR,Airlines,520.11,MIDEASTA 
FCOGPC140700226,15/07/2014,Travel,AUS,Airlines,888.18,QANTAS AIR
FCOGPC140700227,15/07/2014,Travel,GBR,Airlines,-1626.55,QANTAS AIR
FCOGPC140700228,15/07/2014,Travel,ZAF,Airlines,810.56,SOUTH AFRICAN AIRWAYS
FCOGPC140700229,15/07/2014,Travel,CHE,Airlines,3402.51,SWISS INT 
FCOGPC140700230,15/07/2014,Travel,CHE,Airlines,3402.51,SWISS INT 
FCOGPC140700231,15/07/2014,Travel,THA,Airlines,566.15,THAIAIRW WEB TICKET
FCOGPC140700232,15/07/2014,Travel,GB,Airlines,2625.61,VIR ATL
FCOGPC140700233,15/07/2014,Travel,GBR,Airlines,1790.91,VIR ATL
FCOGPC140700234,16/07/2014,Travel,GBR,Airlines,1779.04,Air NZ
FCOGPC140700235,16/07/2014,Travel,BEL,Airlines,508.07,AMERICAN AIR
FCOGPC140700236,16/07/2014,Travel,GB,Airlines,901.61,BRITISH AIRW
FCOGPC140700237,16/07/2014,Travel,IRL,Airlines,898.81,DELTA AIR   
FCOGPC140700238,16/07/2014,Travel,TCA,Airlines,584.38,INTERCARIBBEAN AIRWAYS
FCOGPC140700239,16/07/2014,Travel,GB,Airlines,1104.08,LUFTHANSA  
FCOGPC140700240,16/07/2014,Travel,GB,Airlines,1267.9,LUFTHANSA  
FCOGPC140700241,16/07/2014,Travel,GB,Airlines,1104.08,LUFTHANSA  
FCOGPC140700242,16/07/2014,Travel,SGP,Airlines,661.26,ROYAL BRU 
FCOGPC140700243,16/07/2014,Travel,GBR,Airlines,583.6,SAFRICAN
FCOGPC140700244,16/07/2014,Travel,BE,Airlines,1985.64,SN BRUSSELS 
FCOGPC140700245,16/07/2014,Travel,GB,Airlines,1230.91,VIR ATL
FCOGPC140700246,16/07/2014,Travel,ARE,Airlines,881.41,VIR ATL
FCOGPC140700247,17/07/2014,Travel,GBR,Airlines,1435.03,BRITISH AIRW
FCOGPC140700248,17/07/2014,Travel,GBR,Airlines,1212.31,BRITISH AIRW
FCOGPC140700249,17/07/2014,Travel,GB,Airlines,1650.81,BRITISH AIRW
FCOGPC140700250,17/07/2014,Travel,GB,Airlines,562.13,BRITISH AIRW
FCOGPC140700251,17/07/2014,Travel,GB,Airlines,659.01,EGYPT AIR
FCOGPC140700252,17/07/2014,Travel,GB,Airlines,1656.91,ETHIOPIAN AIR 
FCOGPC140700253,17/07/2014,Travel,MEX,Airlines,977.11,INTERJET
FCOGPC140700254,17/07/2014,Travel,FJI,Airlines,2717.14,KOREAN AIRLINES
FCOGPC140700255,17/07/2014,Travel,NZL,Airlines,3416.57,MALAYSIA AIRLINES
FCOGPC140700256,17/07/2014,Travel,GB,Airlines,852.11,THY       
FCOGPC140700257,17/07/2014,Travel,GB,Airlines,1076.61,VIR ATL
FCOGPC140700258,18/07/2014,Travel,USA,Airlines,1089.18,AIR NZ  
FCOGPC140700259,18/07/2014,Travel,GB,Airlines,-4394.25,BRITISH AIRW
FCOGPC140700260,18/07/2014,Travel,GB,Airlines,-4394.25,BRITISH AIRW
FCOGPC140700261,18/07/2014,Travel,GB,Airlines,-541.25,BRITISH AIRW
FCOGPC140700262,18/07/2014,Travel,GBR,Airlines,750.76,BRITISH AIRW
FCOGPC140700263,18/07/2014,Travel,GBR,Airlines,766.4,BRITISH AIRW
FCOGPC140700264,18/07/2014,Travel,GBR,Airlines,553.52,BRITISH AIRW
FCOGPC140700265,18/07/2014,Travel,GBR,Airlines,501.1,BRITISH AIRW
FCOGPC140700266,18/07/2014,Travel,GB,Airlines,4850.91,BRITISH AIRW
FCOGPC140700267,18/07/2014,Travel,GB,Airlines,689.46,EMIRATES  
FCOGPC140700268,18/07/2014,Travel,NL,Airlines,513.51,KLM UK
FCOGPC140700269,18/07/2014,Travel,ZAF,Airlines,507.01,SOUTH AFRICAN AIRWAYS
FCOGPC140700270,18/07/2014,Travel,ZAF,Airlines,507.01,SOUTH AFRICAN AIRWAYS
FCOGPC140700271,18/07/2014,Travel,GB,Airlines,-2227.65,THY       
FCOGPC140700272,18/07/2014,Travel,GB,Airlines,-2227.65,THY       
FCOGPC140700273,18/07/2014,Travel,GB,Airlines,-1355.65,THY       
FCOGPC140700274,18/07/2014,Travel,GBR,Airlines,642.51,THY       
FCOGPC140700275,18/07/2014,Travel,GBR,Airlines,642.51,THY       
FCOGPC140700276,18/07/2014,Travel,GB,Airlines,3301.51,VIR ATL
FCOGPC140700277,18/07/2014,Travel,USA,Airlines,1370.94,VIR ATL
FCOGPC140700278,21/07/2014,Travel,FR,Airlines,747.33,AIR FRANCE
FCOGPC140700279,21/07/2014,Travel,BE,Airlines,1503.21,AMERICAN AIR
FCOGPC140700280,21/07/2014,Travel,GB,Airlines,-1020.9,AUSTRIAN AIR
FCOGPC140700281,21/07/2014,Travel,GBR,Airlines,560.63,BRITISH AIRW
FCOGPC140700282,21/07/2014,Travel,BRA,Airlines,1744.41,BRITISH AIRW
FCOGPC140700283,21/07/2014,Travel,GB,Airlines,616.31,BRITISH AIRW
FCOGPC140700284,21/07/2014,Travel,GB,Airlines,512.93,BRITISH AIRW
FCOGPC140700285,21/07/2014,Travel,GB,Airlines,1178.05,BRITISH AIRW
FCOGPC140700286,21/07/2014,Travel,GB,Airlines,1706.61,BRITISH AIRW
FCOGPC140700287,21/07/2014,Travel,GB,Airlines,547.31,BRITISH AIRW
FCOGPC140700288,21/07/2014,Travel,GB,Airlines,1423.31,BRITISH AIRW
FCOGPC140700289,21/07/2014,Travel,GB,Airlines,1423.31,BRITISH AIRW
FCOGPC140700290,21/07/2014,Travel,GB,Airlines,529.23,BRITISH AIRW
FCOGPC140700291,21/07/2014,Travel,GB,Airlines,923.86,EMIRATES  
FCOGPC140700292,21/07/2014,Travel,ARE,Airlines,637.58,ETIHADAIR   
FCOGPC140700293,21/07/2014,Travel,GBR,Airlines,1593.3,ETIHADAIR   
FCOGPC140700294,21/07/2014,Travel,USA,Airlines,659,JETBLUE   
FCOGPC140700295,21/07/2014,Travel,GB,Airlines,642.48,LUFTHANSA  
FCOGPC140700296,21/07/2014,Travel,GBR,Airlines,817.2,QANTAS AIR
FCOGPC140700297,21/07/2014,Travel,ESP,Airlines,-513.4,TAM WEB UK
FCOGPC140700298,21/07/2014,Travel,BRA,Airlines,978.01,TAP PORT   UGAL
FCOGPC140700299,21/07/2014,Travel,GB,Airlines,-796.8,THY       
FCOGPC140700300,21/07/2014,Travel,GB,Airlines,1766.49,THY       
FCOGPC140700301,21/07/2014,Travel,GBR,Airlines,529.1,UNITED  AIR
FCOGPC140700302,22/07/2014,Travel,FRA,Airlines,1736.54,AIR CANADA   
FCOGPC140700303,22/07/2014,Travel,GBR,Airlines,903.41,BRITISH AIRW
FCOGPC140700304,22/07/2014,Travel,GBR,Airlines,2923.11,BRITISH AIRW
FCOGPC140700305,22/07/2014,Travel,GBR,Airlines,1799.4,BRITISH AIRW
FCOGPC140700306,22/07/2014,Travel,GB,Airlines,1047.31,BRITISH AIRW
FCOGPC140700307,22/07/2014,Travel,GB,Airlines,1285.31,BRITISH AIRW
FCOGPC140700308,22/07/2014,Travel,TCA,Airlines,609.04,BWIA    
FCOGPC140700309,22/07/2014,Travel,TCA,Airlines,500.61,BWIA      
FCOGPC140700310,22/07/2014,Travel,GB,Airlines,-3677.15,CATHAY PAC AIR
FCOGPC140700311,22/07/2014,Travel,GBR,Airlines,534.6,KENYA AIR
FCOGPC140700312,22/07/2014,Travel,RUS,Airlines,2140.65,S7
FCOGPC140700313,22/07/2014,Travel,TUR,Airlines,726.7,THY - WWW.THY.COM
FCOGPC140700314,22/07/2014,Travel,GB,Airlines,511.69,UKRAINE 
FCOGPC140700315,23/07/2014,Travel,FR,Airlines,3564.38,AIR FRANCE
FCOGPC140700316,23/07/2014,Travel,GB,Airlines,972.31,BRITISH AIRW
FCOGPC140700317,23/07/2014,Travel,GB,Airlines,5561.91,BRITISH AIRW
FCOGPC140700318,23/07/2014,Travel,GB,Airlines,6246.91,BRITISH AIRW
FCOGPC140700319,23/07/2014,Travel,GB,Airlines,1387.61,BRITISH AIRW
FCOGPC140700320,23/07/2014,Travel,GB,Airlines,1164.61,BRITISH AIRW
FCOGPC140700321,23/07/2014,Travel,GB,Airlines,1164.61,BRITISH AIRW
FCOGPC140700322,23/07/2014,Travel,GB,Airlines,1164.61,BRITISH AIRW
