"Table 11. Impact on change in success rates, retention rates and achievement rates from 2002/03 to 2005/06 using overlapping observations in the two datasets",,,,,,,,

,Variable,2012 study,,,2008 study,,,
,,Success,Retention,Achievement,Success,Retention,,Achievement
,Capital expenditure completed from 2002/03 to 2004/05 (£m),0.131**,0.091**,0.044,0.17***,0.10***,,0.08**
,Success rate / retention rate / achievement rate Number of learners in 2002/03,-0.756***,-0.783***,-0.661***,-0.667***,-0.714***,,-0.626***
,Constant,59.6***,68.4***,60.2***,53.5***,63.0***,,57.0***
,Number of observations,30,30,30,30,30,,30
,R-squared,0.5,0.51,0.6,0.53,0.53,,0.61
,Root mean squared error,5.18,3.5,3.22,4.83,3.19,,3.15
,Source: Frontier analysis of combined ILR (R08 collection) / National Success Rate Tables / Skills Funding Agency capital expenditure approvals data / college census data,,,,,,,
,"Significance levels: *** = 1 per cent, **=5 per cent, *=10 per cent",,,,,,,


Table 12. Impact of £m capital expenditure on participation measures when using different sample cuts,,,,,,,,
,Regression sample,All learners,Learner Responsive learners,LSC / Skills Funding Agency funded LR learners aged 16 to 18,LSC / Skills Funding Agency funded LR learners aged 19 plus,Apprenticeships,,
,"Census only, include large capex colleges",62**,54*,13***,28,8,,
,[Sample size  = 142],[0-120],[-6-113],[6-20],[-19-76],[-2-18],,
,"Whole population, include large capex colleges",42**,38**,9***,22,4,,
,[Sample size  = 250],[10-80],[3-73],[4-14],[-6-49],[-3-10],,
,"Census only, exclude large capex colleges",86***,56**,14***,20,6,,
,[Sample size  = 125],[37-134],[10-102],[6-21],[-10-50],[-2-13],,
,"Whole population, exclude large capex colleges",44**,29*,7**,5,2
,[Sample size = 222],[7-81],[-1-58],[0-14],[-16-25],[-4-7]
,Source: Frontier analysis of combined ILR (R08 collection)  / Skills Funding Agency capital expenditure approvals data / college census data,,,,,
," Significance levels: *** = 1 per cent, **=5 per cent, *=10 per cent",,,,,

Table 13. Impact of £1m capital expenditure on percentage points change in success rates under different sample cuts,,,,,,
,Regression Sample,Learner group:,,,,
,,All learners,Learners aged 16 to 18,Adult learners,,
,"Census only, include large capex colleges",0.002,0.005,0.008,,
,"[Sample sizes= 140, 137, 140]",[-4.945-5.391],[-7.371-8.424],[-5.337-6.903],,
,"Whole population, include large capex colleges",-0.016,-0.016,0.002,,
,"[Sample sizes= 248, 242, 248]",[-5.118-1.888],[-7.246-4.018],[-4.072-4.514],,
,"Census only, exclude large capex colleges",0.018,0.024,0.026,,
,"[Sample sizes= 126, 123, 126]",[-4.58-8.228],[-7.474-12.228],[-5.205-10.459],,
,"Whole population, exclude large capex colleges",-0.005,-0.002,0.009,,
,"[Sample sizes= 226, 220, 226] ",[-4.454-3.46],[-6.576-6.148],[-4.252-5.961],,
,Source: Frontier analysis of combined ILR (R08 collection) / National Success Rate Tables / Skills Funding Agency capital expenditure approvals data / college census data,,,
,"Significance levels: *** = 1 per cent, **=5 per cent, *=10 per cent",,,

Table 14. Impact of £1m capital expenditure on percentage points change in proportion of college income,,,,

,Regression Sample,Fee income measure:,,
,,Dependence on LSC / Skills Funding Agency income (1) - using linear capital expenditure variable,Dependence on LSC / Skills Funding Agency income (2) using linear capex variable and large capex dummy,Percentage point change in Tuition fee income as a proportion of college income
,"Census only, include large capex colleges",-0.06**,-0.017,0.014
,[Sample size = 142],[-11.314--0.626],[-11.983-8.679],[-4.995-7.765]
,"Whole population, include large capex colleges",-0.052*,-0.064*,0.046**
,[Sample size = 250],[-10.688-0.286],[-13.257-0.407],[0.076-9.056]
,"Census only, exclude large capex colleges",0.004,0.004,0.003
,[Sample size = 128],[-11.773-12.565],[-11.773-12.565],[-7.554-8.081]
,"Whole population, exclude large capex colleges",-0.048,-0.048,0.04
,[Sample size = 228],[-12.573-2.875],[-12.573-2.875],[-1.298-9.202]
,Source: Frontier analysis of combined ILR (R08 collection)  / Skills Funding Agency capital expenditure approvals data / college census data,,,
,"Significance levels: *** = 1 per cent, **=5 per cent, *=10 per cent",,,,,,

"Table 15. Impact of £m capital expenditure on all learner participation, controlling for year of last project completion",,,,,,,
,Regression sample,Including dummies,,,,,Excluding dummies
,,£m capex,Year of last completion,,,,£m capex
,,,2008-2010,2005-2007,2002-2004,<2002 ,
,"Census only, include large project colleges",63**,580,170,5234**,700,62**
,[Sample size = 142],[6-111],,,,,[0-120]
,"Whole population, include large project colleges",46**,171,390,1702,917,42**
,[Sample size = 250],[10-82],,,,,[10-80]
,"Census only, exclude large project colleges",87***,-712,-451,4090*,364,86***
,[Sample size = 128],[32-140],,,,,[37-134]
,"Whole population, exclude large project colleges",52***,-551,118,1763,447,44**
,[Sample size = 228],[13-92],,,,,[7-81]
,Source: Frontier analysis of combined ILR (R08 collection)  / Skills Funding Agency capital expenditure approvals data / college census data,,,,,,
," Significance levels: *** = 1 per cent, **=5 per cent, *=10 per cent",,,,,,

Table 16. Overview of case study colleges,,,,,,,
,Region,Urban / Non-Urban,Size of college,Type of build,Relocation,Value of project,% of LSC support
,Greater London,Urban,Medium,New build,No,Medium,Medium
,East Midlands,Urban,Large,New build/ Refurb.,Yes,Large,Large
,Yorkshire & the Humber,Non-Urban,Medium,New build,Yes,Medium,Small
,North West,Non-Urban,Large,New build/ Refurb.,No,Medium,Medium
,North East,Urban,Medium,New build,Yes,Large,Large
,South East,Urban,Small,New build/ Refurb.,No,Medium,Large
,South East ,Non-Urban,Medium,New build,Yes,Large,Large
,East of England,Non-Urban,Small,New build,No,Large,Medium

,South West ,Urban,Large,New build,No,Medium,Medium
,South West ,Non-Urban,Large,New build/ Refurb.,No,Medium,Large


Table 17. Simulation of impact of not investing,,,,,,,,,,
,Total participation,"10,000",,,,,,,,
,Capital expenditure (£m),5,,,10,,,15,,
,Assumed loss if no investment,5%,15%,25%,5%,15%,25%,5%,15%,25%
,Observed impact (62 per £m),310,310,310,620,620,620,930,930,930
,Impact of not investing,-500,-1500,-2500,-500,-1500,-2500,-500,-1500,-2500
,Total impact,810,1810,2810,1120,2120,3120,1430,2430,3430
,Total impact per £m,162,362,562,112,212,312,95,162,229
,Source: stylised example,,,,,,,,,


Table 18. Impact on change in number of learners (census colleges),,,,,,,,,,
,,All participation,Learner Responsive learners,Government funded LR learners aged 16 to 18,Government funded LR learners aged 19 plus,Apprenticeships,,,,
,Capital expenditure completed from 2002/03 to 2009/10 (£m),62**,54*,13***,28,8,,,,
,Proportion of learners aged 16-18,6394*,7409**,1092*,5600**,431,,,,
,Number of learners in 2002/03,-0.448***,-0.507***,0,-0.487***,0.022,,,,
,East of England,-87,97,864**,594,421
,London,-774,1235,-359*,2505***,-324**
,North East,-3477***,-2450**,-538*,-750,-126
,North West ,148,1837,232,2625,337
,South East,-1426,229,-22,1146,-145
,South West,-2075,-328,-32,-67,-97
,West Midlands,-1383,-888,-158,-106,-72
,Yorkshire,-1793,-296,-54,1002,-191
,Specialist College,772,2170*,-2,1067,82
,Merged college,1104,1456,374,373,93
,"Constant (base case = FE college, East Midlands)",399,-2447,103,-2258,-84
,Number of observations,142,142,142,142,142
,R-squared,0.5254,0.6175,0.3399,0.6813,0.2366
,Root mean squared error,5599.1,5350.7,768.87,4529.8,894.62
,Source: Frontier analysis of combined ILR (R08 collection)  / Skills Funding Agency capital expenditure approvals data / college census data,,,,,
,"Significance levels: *** = 1 per cent, **=5 per cent, *=10 per cent",,,,,

Table 19. Impact on percentage point change in success rate (census colleges),,,,,,
,Variable,All learners,Learners aged 16 to 18,Adult learners,All learners (college above median success rate),All learners (college below median success rate)
,Capital expenditure completed from 2002/03 to 2009/10 (£m),0.002,0.005,0.008,-0.061,-0.002
,Proportion of learners aged 16-18,0.968,-18.738***,6.199,0.163,10.488
,Number of learners in 2002/03,0,0,0,0,0
,East of England,3.134*,4.402*,0.939,-2.723,5.796**
,London,-0.626,-2.707,0.712,-2.899,2.09
,North East,2.343*,0.103,1.93,0.535,4.502**
,North West ,2.038,4.419**,0.352,0.18,4.719
,South East,1.076,1.586,1.309,-0.762,3.597
,South West,4.698***,5.21**,3.572*,1.597,12.797***
,West Midlands,1.429,1.58,1.733,-1.539,4.31**
,Yorkshire,2.864**,1.024,2.96,2.863**,3.751**
,Specialist College,2.858**,5.344***,1.733,2.895*,4.952***
,Merged,-1.014,-0.979,-1.964,-0.504,-1.133
,Capital expenditure exceeded £60m,-0.104,0.184,-1.068,4.917,-0.041
,Success rate in 2002,-0.883***,-0.721***,-0.938***,-0.739***,-0.803***
,"Constant (base case = FE college, East Midlands)",71.764***,68.813***,72.679***,63.36***,62.421***
,Number of observations,140,137,140,70,70
,R-squared,0.73,0.52,0.62,0.44,0.67
,Root mean squared error,4.29,6.13,6,4.49,4.15
,Source: Frontier analysis of combined ILR (R08 collection) / National Success Rate Tables / Skills Funding Agency capital expenditure approvals data / college census data,,,,,
,"Significance levels: *** = 1 per cent, **=5 per cent, *=10 per cent",,,,,



Table 20. Impact on percentage point change in retention rate (census colleges),,,,,,
,Variable,All learners,Learners aged 16 to 18,Adult learners,,
,Capital expenditure completed from 2002/03 to 2009/10 (£m),0.012,0.034,0.013,,
,Proportion of learners aged 16-18,0.868,-5.387,3.458,,
,Number of learners in 2002/03,0,0,0,,
,East of England,1.006,2.213,-0.285
,London,0.362,-0.006,0.763
,North East,0.778,-1.316,1.029
,North West,-0.052,2.011,-1.507
,South East,0.282,-0.155,1.18
,South West,1.905,2.252,0.85
,West Midlands,0.871,0.045,1.368
,Yorkshire,0.949,-0.637,0.898
,Specialist College,0.753,1.809,0.81
,Merged,-0.554,0.387,-1.169
,Capital expenditure exceeded £60m,-0.622,-1.011,-1.516
,Retention rate in 2002,-0.869***,-0.723***,-0.944***
,"Constant (base case = FE college, East Midlands)",77.518***,68.278***,82.459***
,Number of observations,140,137,140
,R-squared,0.78,0.58,0.64
,Root mean squared error,2.95,4.34,4.45
,Source: Frontier analysis of combined ILR (R08 collection) / National Success Rate Tables / Skills Funding Agency capital expenditure approvals data / college census data,,,
,"Significance levels: *** = 1 per cent, **=5 per cent, *=10 per cent",,,

Table 21. Impact on percentage point change in achievement rate (census colleges),,,,
,Variable,All learners,Learners aged 16 to 18,Adult learners
,Capital expenditure completed from 2002/03 to 2009/10 (£m),-0.011,-0.026,-0.009
,Proportion of learners aged 16-18,0.785,-17.802***,4.968
,Number of learners in 2002/03,0,0,0
,East of England,2.511**,2.811,1.276
,London,-1.158,-3.027,0.073
,North East,1.697,0.862,1.078
,North West ,2.279**,3.508**,1.779
,South East,0.812,2.189,0.307
,South West,3.145**,3.238,3.065**
,West Midlands,0.632,1.855,0.561
,Yorkshire,2.169**,1.414,2.592*
,Specialist College,2.352**,4.856***,0.934,
,Merged,-0.499,-1.277,-1.065,
,Capital expenditure exceeded £60m,0.75,1.408,0.615,
,Achievement rate in 2002,-0.894***,-0.775***,-0.919***,
,"Constant (base case = FE college, East Midlands)",81.396***,78.536***,81.418***,
,Number of observations,140,137,140,
,R-squared,0.8,0.54,0.73,
,Root mean squared error,2.89,4.78,3.79,
,Source: Frontier analysis of combined ILR (R08 collection) / National Success Rate Tables / Skills Funding Agency capital expenditure approvals data / college census data,,,,
,"Significance levels: *** = 1 per cent, **=5 per cent, *=10 per cent",,,,

Table 22. Impact on percentage point change in proportion of college income  (census colleges),,,,,
,Variable,Dependence on LSC / Skills Funding Agency income (1)  using linear capital expenditure variable,Dependence on LSC / Skills Funding Agency income (2) using linear capex variable and large capex dummy,Dependence on LSC / Skills Funding Agency income (3) using large capex dummy only,Percentage point change in tuition fee income as a proportion of college income
,Capital expenditure completed from 2002/03 to 2009/10,-0.06**,-0.017,Omitted,0.014
,Proportion of learners aged 16-18,-2.991,-2.139,-2.056,1.812
,Number of learners in 2002/03,0,0,0,0
,East of England,1.1,1.106,1.135,2.107
,London,-2.767,-2.711,-2.675,3.247**
,North East,-0.02,-0.168,-0.192,5.316***
,North West ,1.436,1.466,1.527,1.5
,South East,4.355,4.47,4.519,1.801
,South West,-3.058,-3.262,-3.323,1.624
,West Midlands,2.303,2.667,2.719,2.371
,Yorkshire,-0.596,-0.397,-0.378,4.904***
,Specialist College,-2.112,-2.018,-1.949,3.018*
,Merged,-2.057,-2.172,-2.222,-1.058
,Capital expenditure exceeded £60m,Omitted,-4.392,-5.522***,-0.177
,"Constant (base case = FE college, East Midlands)",2.722,2.032,1.827,-5.787***
,Number of observations,142,142,142,142
,R-squared,0.13,0.13,0.13,0.12
,Root mean squared error,8.31,8.3,8.28,5.42
,Source: Frontier analysis of combined ILR (R08 collection) / Skills Funding Agency college accounts data / Skills Funding Agency capital expenditure approvals data / college census data ,,,,
,"Significance levels: *** = 1 per cent, **=5 per cent, *=10 per cent",,,,,

Table 23. Impact on change in number of learners (whole population),,,,,,
,,All participation,Learner Responsive learners,Government funded LR learners aged 16 to 18,Government funded LR learners aged 19 plus,Apprenticeships
,Capital expenditure completed from 2002/03 to 2009/10 (£m),42**,38**,9***,22,4
