Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department for Culture Media and Sport,The Royal Parks,14/09/2011, Works MC - Variable Reactive Works, St James'S Park,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00003512,8473.92
Department for Culture Media and Sport,The Royal Parks,14/09/2011, Works MC - Variable Reactive Works, The Hub Regents Park,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00003512,139.84
Department for Culture Media and Sport,The Royal Parks,14/09/2011, Works MC - Variable Reactive Works, Welcome Centre Bushy Park,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00003512,3756.71
Department for Culture Media and Sport,The Royal Parks,14/09/2011, Works MC - Police Works Maintenance, Accommodation,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00003512,253.23
Department for Culture Media and Sport,The Royal Parks,14/09/2011, Works MC - Police Works Maintenance, St James'S Park,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00003512,388.36
Department for Culture Media and Sport,The Royal Parks,14/09/2011, Works MC - Maintenance Ceremonials, St James'S Park,VCUK Ltd - Crispin & Borst Facilities Di,PNPOIN/00003512,2193.89
Department for Culture Media and Sport,The Royal Parks,21/09/2011, Grounds Maintenance - Lodges, Better Buildings,Fountains Infrastructure Ltd,PNPOIN/00003518,717.58
Department for Culture Media and Sport,The Royal Parks,21/09/2011, Grounds Maintenance Contract, Richmond Park,Fountains Infrastructure Ltd,PNPOIN/00003518,64954.81
Department for Culture Media and Sport,The Royal Parks,21/09/2011, Non Office Cleaning & Toilet Attendance, Regents Park,Resource UK Ltd,PPOIN/00005668,12242.37
Department for Culture Media and Sport,The Royal Parks,21/09/2011, Non Office Cleaning & Toilet Attendance, Regents Park,Resource UK Ltd,PPOIN/00005882,12242.37
Department for Culture Media and Sport,The Royal Parks,21/09/2011, Office & Window Cleaning, Regents Park,Resource UK Ltd,PPOIN/00005668,1348.83
Department for Culture Media and Sport,The Royal Parks,21/09/2011, Office & Window Cleaning, Regents Park,Resource UK Ltd,PPOIN/00005882,1348.83
Department for Culture Media and Sport,The Royal Parks,21/09/2011, Playground cleaning & attendance, Regents Park,Resource UK Ltd,PPOIN/00005668,11869.69
Department for Culture Media and Sport,The Royal Parks,21/09/2011, Playground cleaning & attendance, Regents Park,Resource UK Ltd,PPOIN/00005882,11869.69
Department for Culture Media and Sport,The Royal Parks,27/09/2011, IT Technical Support, IT,Computacenter (UK) Ltd,PPOIN/00005982,22380.00
Department for Culture Media and Sport,The Royal Parks,19/09/2011, Apprenticeship Scheme, Park Management,Capel Manor College,PPOIN/00005255,25000.00
Department for Culture Media and Sport,The Royal Parks,19/09/2011, Gate Locking Contract, Brompton Cemetery,Magenta Security Services,PPOIN/00005793,3301.14
Department for Culture Media and Sport,The Royal Parks,19/09/2011, Gate Locking Contract, Bushy Park,Magenta Security Services,PPOIN/00005793,4093.96
Department for Culture Media and Sport,The Royal Parks,19/09/2011, Gate Locking Contract, Greenwich Park,Magenta Security Services,PPOIN/00005793,3726.47
Department for Culture Media and Sport,The Royal Parks,19/09/2011, Gate Locking Contract, Hyde Park,Magenta Security Services,PPOIN/00005793,5576.12
Department for Culture Media and Sport,The Royal Parks,19/09/2011, Gate Locking Contract, Kensington Gardens,Magenta Security Services,PPOIN/00005793,5468.13
Department for Culture Media and Sport,The Royal Parks,19/09/2011, Gate Locking Contract, Regents Park,Magenta Security Services,PPOIN/00005793,3726.47
Department for Culture Media and Sport,The Royal Parks,19/09/2011, Gate Locking Contract, Richmond Park,Magenta Security Services,PPOIN/00005793,4706.68
Department for Culture Media and Sport,The Royal Parks,19/09/2011, Gate Locking Contract, St James'S Park,Magenta Security Services,PPOIN/00005793,1849.65
Department for Culture Media and Sport,The Royal Parks,22/09/2011, Grounds Maintenance Contract, St James'S Park,Enterprise Grounds Maintenance Ltd,PNPOIN/00003563,97299.64
Department for Culture Media and Sport,The Royal Parks,22/09/2011, Capital Project - Building Contractor, Park Management,Fairhurst Ward Abbotts Ltd,PPOIN/00005766,197040.00
Department for Culture Media and Sport,The Royal Parks,01/09/2011, Nursery Contract - Maintenance, Nursery,RA Meredith & Son (London),PNPOIN/00003476,51126.62
Department for Culture Media and Sport,The Royal Parks,01/09/2011, Trees - Routine Maintenance & Emerg Work, Richmond Park,The Tree (London) Company Ltd,PPOIN/00005652,25300.00
Department for Culture Media and Sport,The Royal Parks,07/09/2011,Lookout Running Costs, Education,Royal Parks Foundation,PNPOIN/00003509,150000.00
Department for Culture Media and Sport,The Royal Parks,23/09/2011, Grounds Maintenance - External, Better Buildings,Enterprise Grounds Maintenance Ltd,PNPOIN/00003567,1688.03
Department for Culture Media and Sport,The Royal Parks,23/09/2011, Grounds Maintenance Contract, Bushy Park,Fountains Infrastructure Ltd,PNPOIN/00003591,51537.81
Department for Culture Media and Sport,The Royal Parks,23/09/2011, Grounds Maintenance Contract, Kensington Gardens,Enterprise Grounds Maintenance Ltd,PNPOIN/00003567,80041.20
Department for Culture Media and Sport,The Royal Parks,29/09/2011, Grounds Maintenance Contract, St James'S Park,Enterprise Grounds Maintenance Ltd,PNPOIN/00003564,110289.56
Department for Culture Media and Sport,The Royal Parks,26/09/2011, Gate Locking Contract, Greenwich Park,Turfsoil Limited,PNPOIN/00003578,432.00
Department for Culture Media and Sport,The Royal Parks,26/09/2011, Grounds Maintenance Contract, Greenwich Park,Turfsoil Limited,PNPOIN/00003578,61314.29
,,,,,,,1684941.22
