Entity,GL Date,Merchant name, Amount ,Description
FERA,14/07/2014,University of Nottingham," £1,625.00 ",Tuition fees for one person for a PhD in developing research for the early detection of agricultural plant pathogens and woodland bio-security threats at Nottingham University.
JNCC,01/07/2014,Cameras Under Water, £515.98 ,Inon underwater flash gun 
JNCC,22/07/2014,University of Edinburgh, £549.00 ,Conference fee for one person for four days attending European Wildlife Disease Association Conference 
JNCC,21/07/2014,Pitman Training Centre, £780.00 ,Training for one person for two days attending Executive Personal Assistant training course
JNCC,07/07/2014,Ashorne Hill Management Collge," £1,056.00 ","Conference fee for four people for three days attending 26th National Wildlife Crime Enforcers Conference, Leamington Spa "
JNCC,18/07/2014,Dale Fort Field," £1,160.00 ",Training for seven people attending Diver Refresher course 
JNCC,03/07/2014,Communications and Management for Sustainability," £1,440.00 ",Job Adverts for ten posts on a website that promotes the delivery of sustainability and environment management - included a 20% Discount
JNCC,09/07/2014,Bradfield Consulting Ltd," £1,740.00 ",Training for one person for nine days attending Chartered Institute of Personnel and Development Course plus assessments during the year
MMO,21/07/2014,WWW.ICO.GOV.UK           03031231113 W, £500.00 ,Annual data protection renewal for Marine Management Organisation
MMO,31/07/2014,NEWSQUEST MEDIA          WATFORD, £938.86 ,"Marine Management Organisation (MMO) Environmental Impact Assessment (EIA) Consent Decision notice, which the MMO is legally bound to advertise"
MMO,31/07/2014,ARCHANT COMMUNITY MEDI   NORWICH, £999.98 ,"Marine Management Organisation (MMO) Environmental Impact Assessment (EIA) Consent Decision notice, which the MMO is legally bound to advertise"
MMO,31/07/2014,FURNESS NEWSPAPERS       BARROW IN FUR," £1,000.00 ","Marine Management Organisation (MMO) Environmental Impact Assessment (EIA) Consent Decision notice, which the MMO is legally bound to advertise"
MMO,31/07/2014,LW ADV SALE(SENTINEL1)   CHELMSFORD , £503.50 ,"Marine Management Organisation (MMO) Environmental Impact Assessment (EIA) Consent Decision notice, which the MMO is legally bound to advertise"
NE,04/07/2014,FRANCOTYP," £1,048.00 ",Franking machine Top-Up - Crewe office - 29 May 2014
NE,04/07/2014,FRANCOTYP," £1,048.00 ",Franking machine Top-Up - Crewe office - 10 June 2014
NE,04/07/2014,FRANCOTYP," £1,048.00 ",Franking machine Top-Up - Crewe office - 16 June 2014
NE,04/07/2014,FRANCOTYP," £1,048.00 ",Franking machine Top-Up - Crewe office - 20 June 2014
NE,04/07/2014,FRANCOTYP," £1,048.00 ",Franking machine Top-Up - Crewe office - 5 June 2014
NE,04/07/2014,PERTEMPS LTD," £2,233.40 ",Agency staff costs
NE,04/07/2014,PERTEMPS LTD, £912.80 ,Agency staff costs
NE,04/07/2014,PERTEMPS LTD, £907.86 ,Agency staff costs
NE,04/07/2014,PERTEMPS LTD, £773.65 ,Agency staff costs
NE,04/07/2014,SPANDEX," £2,313.33 ",Printing materials for National Nature Reserve signage
NE,04/07/2014,SPREADER & SPRYR TST L, £708.00 ,Fertiliser spreader calibration costs
NE,04/07/2014,WWW.BBOFFICESUPPLIES.CO.UK, £727.19 ,Specialist office equipment and furniture for specific health and safety requirements
NE,04/07/2014,WWW.BBOFFICESUPPLIES.CO.UK, £568.80 ,Specialist office equipment and furniture for specific health and safety requirements
NE,04/07/2014,WWW.NEOPOST.CO.UK," £1,030.00 ",Franking machine Top Up - Reading office - 5 June 2014
NE,08/07/2014,CRANFIELD UNIVERSITY," £1,400.00 ",Training and subsistence costs for one person for five days for Unmanned Aerial Vehicles (UAVs) training
NE,08/07/2014,PARKINSON WRIGHT LLP," £1,230.00 ",Training and subsistence costs for three people for one day for Le Strange Fisheries Management meeting
NE,08/07/2014,PERTEMPS LTD," £4,455.36 ",Agency staff costs
NE,08/07/2014,PERTEMPS LTD," £4,275.82 ",Agency staff costs
NE,08/07/2014,PERTEMPS LTD," £3,568.79 ",Agency staff costs
NE,08/07/2014,PERTEMPS LTD," £3,240.46 ",Agency staff costs
NE,08/07/2014,ROYAL MAIL GROUP," £1,207.63 ",Postage costs - Newcastle office - 4 April-8 May 2014
NE,08/07/2014,YOUTH HOSTEL ASSOCIATION, £812.00 ,"Accommodation, including evening meal, for 28 people for one night attending Conservation Strategy and Innovation team meeting "
NE,10/07/2014,AGRICENTRE," £2,139.52 ",Silage wrap
NE,10/07/2014,AGRICENTRE, £891.38 ,Livestock feed
NE,10/07/2014,EUROPASAT, £569.89 ,Annual satellite broadband service charge for National Nature Reserve - 9 June 2014-8 June 2015
NE,10/07/2014,FEDERAL EXPRESS EUROPE INC," £1,929.56 ",Import duty on scientific equipment
NE,10/07/2014,MISSENDEN ABBEY LTD, £550.80 ,Accommodation for one person for four nights attending National Grassland training course 
NE,10/07/2014,POSH NOSH (EAST MIDLANDS) LTD, £524.16 ,Training and subsistence costs for 38 people on day one and 40 people on day two for Future Corporate Services Design workshop
NE,10/07/2014,WATSON PETROLEUM LTD," £1,310.42 ",Red diesel for use in Agricultural Vehicles
NE,14/07/2014,MISSENDEN ABBEY LTD, £550.80 ,"Advanced Grassland training course fee and four nghts accommodation, including evening meal for one person attending"
NE,14/07/2014,THON HOTEL, £782.03 ,"Staff Training,Subsistence and Accommodation for one person for three nights attending International Council for the Exploration of the Sea (ICES) conference "
NE,16/07/2014,COLLEGE GUEST HOUSE, £501.00 ,"Accommodation, including evening meal, for three people for three nights attending a Bird Monitoring Course"
NE,16/07/2014,PERTEMPS LTD," £1,170.08 ",Agency staff costs
NE,16/07/2014,PERTEMPS LTD, £771.31 ,Agency staff costs
NE,16/07/2014,WWW.IFM.ORG.UK, £500.00 ,Training and subsistence for two people for two days attending Lamprey conference
NE,18/07/2014,BARNSTAPLE HOTEL," £2,268.00 ",Staff Training Subsistence and Accommodation for 14 people for two nights attending Invertebrate Conservation Training
NE,18/07/2014,PERTEMPS LTD," £42,386.27 ",Agency staff costs
NE,18/07/2014,PERTEMPS LTD," £40,162.24 ",Agency staff costs
NE,18/07/2014,PERTEMPS LTD," £39,246.40 ",Agency staff costs
NE,18/07/2014,PERTEMPS LTD," £34,129.44 ",Agency staff costs
NE,18/07/2014,PERTEMPS LTD, £847.14 ,Agency staff costs
NE,18/07/2014,PERTEMPS LTD, £701.20 ,Agency staff costs
NE,18/07/2014,PERTEMPS LTD, £504.00 ,Agency staff costs
KEW,25/07/2014,JEREMY'S RESTRNT," £1,111.28 ",Conference dinner for 25 Participants for the Useful Plants Project Review Workshop 21-24  July 2014
NE,18/07/2014,PITBITZ LIMITED, £766.58 ,Three pop-up gazebos purchased for a training event for farmers to reduce diffuse water pollution from agriculture under ‘Catchment Sensitive Farming’ a partnership scheme with Defra and the Environment Agency.
NE,22/07/2014,M & P SURVEY EQUIP LTD, £956.28 ,Survey marker equipment for a National Nature Reserve
NE,22/07/2014,MISSENDEN ABBEY LTD, £550.80 ,Accommodation including evening meal for one person for four nights attending an Advanced Grassland training course
NE,22/07/2014,PAYPAL  WILDLIFECOM," £1,321.91 ",One satellite tag for Partnership Monitoring Project with Exeter University
NE,22/07/2014,REGUS," £1,411.20 ",Storage space costs - June and July 2014
NE,28/07/2014,UNIVERSITY OF OXFORD, £532.50 ,Training and subsistence costs for one person for two days attending Interpretation of Aerial Photography training course
RPA,16/07/2014,WWW.Dolphin.co.uk, £990.00 ,One Supermova Reader and Magnifier Licence. This is software that reads and magnifies pages.
RPA,30/07/2014,Probrand, £993.60 ,12 Privacy screen monitors
VMD,07/07/2014,British Airways, £646.23 ,Flight from London Heathrow to Rome for Person One to attend a Head of Medicines  Agencies meeting
VMD,07/07/2014,British Airways, £646.23 ,Flight from London Heathrow to Rome for Person Two to attend a Head of Medicines  Agencies meeting
VMD,14/07/2014,Component Source, £933.60 ,Infragistics Pro Software and Developer Subscription Licence
VMD,11/07/2014,BCVA," £2,160.00 ",Trade Stand for British Cattle Veterinary Association Congress 16-18 October 2014
EA,03/06/2014,3663," £2,360.11 ","Five-week food supply for sale at the Thames Barrier Café, London"
EA,16/06/2014,1ST SELF ACCESS STORAG, £578.98 ,"Three-month offsite storage of documentation, including retrieval of 163 documents for various teams at Sapphire East, Solihull"
EA,17/06/2014,1ST SELF ACCESS STORAG," £2,212.87 ","Final costs for 684 boxes stored offsite, plus costs to prepare storage ready to be transferred to new national supplier. These boxes were stored by Environment Agency staff at Sapphire East in Solihull."
EA,04/06/2014,3B'S BAR THE TOWN, £891.00 ,"Room hire, lunch and refreshments for 35 people attending Management of Change refresher training and line managers pre-consultation briefing in Reading "
EA,03/06/2014,A & W CUSHION LTD, £643.90 ,Timber used for the construction of safety fencing on access routes over the dune system at Happisburgh to Winterton Beach Frontage
EA,05/06/2014,A.T.F SUPPLIES, £545.94 ,Timber used for the construction of safety fencing on access routes over the dune system at Happisburgh to Winterton Beach Frontage
EA,29/05/2014,ACORN ENGINEERING, £518.88 ,"Emergency repairs to existing steel public safety gates and fencing damaged by a stolen vehicle on the River Mersey, Wythenshawe"
EA,17/06/2014,ACTION FOR BLIND P, £861.66 ,"One day’s hire of meeting rooms, plus lunch and morning and afternoon refreshments for 28 members of the Health, Safety and Wellbeing Service. Half-yearly meeting of the national service to brief the team on latest developments and changes in the service."
EA,24/06/2014,ACTION FOR BLIND P, £675.00 ,One-day room hire and lunch for 25 people attending an Environmental Monitoring Services team meeting 
EA,11/06/2014,ADLER & ALLAN LTD," £1,791.60 ",Costs for removing flytipped waste at Wixoe Pumping Station
EA,06/06/2014,ADLER & ALLAN LTD," £2,295.30 ","Collection and disposal of eight bags of contaminated material from Northampton Marina following a pollution incident. Included manpower rates, vehicle rates, transport of men and equipment, waste disposal, equipment and consumables."
EA,04/06/2014,ADLER & ALLAN LTD, £768.00 ,Hire of temporary bio diesel tank while waiting for new tank to be manufactured
EA,12/06/2014,ADLER & ALLAN LTD," £3,822.00 ",Special tank lining for the Bio Diesel compartment of new tank for Osney Depot
EA,18/06/2014,ADLER & ALLAN LTD, £803.40 ,Emergency disposal of bulging hydrogen peroxide drum at Environment Agency Romsey
EA,25/06/2014,AFA PROJECT MANAGE," £1,074.00 ",Fee for one person attending Management of Risk training course
EA,18/06/2014,AGGREGATE IND UK L, £509.73 ,"Sixteen-tonne load of red building sand purchased for the flood recovery project at Kennford, Exeter, used in the mortar for the brickwork required on site"
EA,13/06/2014,AGGREGATE IND UK L," £1,260.00 ","Twelve cubic metres of concrete for Angarrack Flood Recovery Scheme, Cornwall"
EA,04/06/2014,ALP ELECTRICAL LTD, £870.00 ,"Portable Appliance Testing of electrical equipment at Clifton, Whitchurch, Mapledurham and Abingdon Locks"
EA,04/06/2014,ALP ELECTRICAL LTD," £1,652.40 ","Portable Appliance Testing of electrical equipment at Rushey, Radcot, Grafton, St Johns, Northmoor, Pinkhill and Shifford Locks"
EA,05/06/2014,ALP ELECTRICAL LTD," £1,833.60 ","Portable Appliance Testing for all appliances at ten lock sites on the Upper and Lower Thames – Boveney, Boulters, Bray, Old Windsor, Romney, Teddington, Shepperton, Iffley, Sandford, Cleeve"
EA,02/06/2014,ALP ELECTRICAL LTD," £1,608.00 ",Electrical repairs to consumer unit and boat charger at Sandford Lock
EA,06/06/2014,ALPHAGRAPHICS, £900.00 ,Production of illustrations and the formatting of documents for the Defra One Evidence Project and the Strategic Reviews Response Programme and the creation of ninety stickers to attach to life rings along the River Nene to make children aware of their purpose
EA,25/06/2014,AMBASSADORS BLOOMSBURY," £2,100.00 ","Room hire, lunch and refreshments for fifty people attending Thames Regional Flood and Coastal Committee meeting "
EA,12/06/2014,ANDERTON CONCRETE PR M," £3,981.10 ",Stepoc concrete blocks used as part of the new 110 metre long concrete flood wall on the Kennford flood recovery project near Exeter.  (Stepoc concrete blocks are hollow concrete blocks that are laid with steel reinforcement bars running through them and then filled with concrete to form a reinforced concrete wall.)
EA,23/06/2014,ANDREWS SYKES HIRE, £846.96 ,Six rigid six-metre pump pipes used during flood recovery work after 2013-14 winter floods
EA,10/06/2014,ANGLIA HANDLING SERVIC, £502.32 ,Specialist winching strops and shackles for use when removing trees from rivers
EA,03/06/2014,ANGLIAN WATER," £1,920.95 ",Charge for tankering effluent from Ormsby Broad Pollution to Anglian Waters Cromer Water recycling centre
EA,18/06/2014,AQUARIUS X1 LTD, £900.00 ,"Thames Barrier site, six-monthly water cooler maintenance and servicing"
EA,19/06/2014,AQUATIC CONTROL ENG LT, £960.00 ,"Babingley River flap valve repair kits and River Nar flap valve upgrade, essential to maintain fish passage and flood defence integrity at structure "
EA,12/06/2014,ARCO LTD, £796.06 ,"Sundstrom respiratory equipment for laboratory use. Order includes fan unit, hood and gas filters. This equipment is a health and safety measure to enable staff to clean up spills of chemicals in a laboratory in emergencies."
EA,27/05/2014,ARCO LTD," £1,237.85 ","Personal Protective Equipment - gloves, respirators, hats, safety glasses, head torches and cleaning wipes for the Field Services Team, Shrewsbury"
EA,02/06/2014,ARCO LTD," £1,265.30 ","Various items of Personal Protective Equipment to stock up the stores at Riccall Depot, including two hundred workgloves and socks, safety spectacles, hand towels and hygiene wipes "
EA,28/05/2014,ARCO LTD, £500.28 ,"Various gloves, hand towels and cleaning products for staff at Beverley Way Depot.  Required for routine maintenance and incident response works on the Mole and South London Rivers."
EA,12/06/2014,ARCO LTD, £518.40 ,"Forty hard hats for staff and visitors to the Thames Barrier, London"
EA,03/06/2014,ARCO LTD, £691.32 ,Fitting of facemasks for twelve Environment Officers for use when entering a site which is likely to produce dust or bio-aerosols
EA,10/06/2014,ARMADA HOUSE CONFERENC, £610.80 ,"Room and projector hire, tea, coffee and light lunch for twenty people for Draft River Basin Management Plan impact assessment workshop"
EA,19/06/2014,ARMADA HOUSE CONFERENC, £648.00 ,"Room hire, conference telephone hire and light lunch for 25 people at Armada House conference centre for Evidence workshop"
EA,28/05/2014,ARMADA HOUSE CONFERENC, £528.00 ,One-day venue and equipment hire for sixteen people attending Evidence Leadership Team Meeting 
EA,12/06/2014,ARMADA HOUSE CONFERENC, £972.00 ,"One-day room hire, lunch and refreshments for 35 people attending Evidence Assessment and Evaluation team meeting "
EA,17/06/2014,ASHFIELD EFFLUENT SVCS," £1,107.00 ",Multiple cesspit emptying at Calverton Fish Farm
EA,23/06/2014,ASSET INTERNAT LTD," £2,652.00 ","Six 1800mm plastic pipes to be used to extend culverts at Great Eccleston, Lancashire flood embankment"
EA,12/06/2014,ASSOC SECURITY SVCS, £552.28 ,22 padlocks for locking sites and gates in the Manchester area
EA,10/06/2014,AST CONNECTIONS LT, £539.44 ,Line rental for twelve months plus calls for the satellite phone based in the Area Incident Room in the Hatfield office
EA,10/06/2014,AST CONNECTIONS LT, £538.26 ,"Annual line rental for a satellite telephone based in Solent and South Downs, Worthing incident room"
EA,19/06/2014,AT ENGINEERING, £714.00 ,"Supply sleepers and stainless steel tie plates, collect, deliver and construct small building to store water quality equipment for collection by internal courier.  Necessary due to flooding at Fobney Mead."
EA,28/05/2014,AT ENGINEERING," £1,044.00 ",28-hole small bottle trays for calibration laboratory at Caversham Lakes
EA,18/06/2014,AT ENGINEERING," £1,363.20 ",Four bench holders for water quality monitoring equipment at Caversham Lakes laboratory
EA,28/05/2014,AUS, £908.91 ,Non-conductive specialist floating pole kits for Field Service Teams to allow access to areas of reach in safety
EA,16/06/2014,AUSTIN WALMSLEY, £803.88 ,Two boxes and mounting brackets to put up new telemetry equipment
EA,09/06/2014,AUSTIN WALMSLEY, £684.00 ,Two galvanised steel-top boxes to house new groundwater monitoring equipment at two separate sites: Chester Textiles and Wilmslow Wastewater Treatment Works
EA,13/06/2014,AZTEC CHEMICALS LTD, £636.44 ,"Chemicals, line marker paint, hand sanitiser, penetrating oil and paint, vehicle wash for vans, red oxide for flap maintenance, glass cleaner and lubricants for maintaining tidal flaps on the Barnstaple flood scheme"
EA,30/05/2014,BALLYCLARE LTD, £715.27 ,Five Environment Agency-branded waterproof jackets for members of the National Environmental Assessment Service team based in Leeds and Warrington to carry out field-based flood incident response role
EA,30/05/2014,BALLYCLARE LTD," £1,399.46 ",Nine all-weather coats for field services staff in the Cumbria and Lancashire Area
EA,24/06/2014,BANNER BUSINESS SERVIC, £529.67 ,One-month supply of assorted stationery for Hatfield Office
EA,17/06/2014,BANNER BUSINESS SERVIC, £569.96 ,"Twenty boxes of closed loop paper A4 80gsm, twenty reams of letterhead paper, fifteen boxes of C4 window envelopes and six boxes of Environment Agency complimentary slips for The Quadrant Sheffield"
EA,23/06/2014,BARNSLEY LOCK/SAFE," £2,056.20 ",Locks and keys due to a recent spate of local thefts of the locks that are used to secure a number of access gates onto Agency-owned property.
EA,20/06/2014,BARTLETT REFRIGERATION, £647.40 ,Urgent repairs to kitchen equipment at National Laboratory at Starcross as health and safety risk
EA,29/05/2014,BARWIT CONTROL SYSTEMS," £1,662.44 ",Additional emergency lighting units for The View public café as required by safety inspection.
EA,06/06/2014,BATA, £634.74 ,Electric fencing equipment to keep livestock away from site
EA,11/06/2014,BERKSHIRE BUILDINGS LT, £735.00 ,Five foot by eight foot prefabricated building to house equipment for collection by courier sent by the National Water Quality Instrumentation Service from Caversham Lakes Depot
EA,02/06/2014,BIFFA WASTE, £561.90 ,Two skip collection and recycling from Clyst Honiton Depot (paper and cardboard skip and general waste skip)
EA,10/06/2014,BIGNEAT LTD," £1,394.40 ","Service of fumigation cabinet at Riversmeet House Laboratory, Tewkesbury"
EA,18/06/2014,BIP SOLUTIONS," £1,554.00 ","Contract management training by one senior Procurement Advice and Support Service consultant held at Horizon House, Bristol for 25 Environment Agency, Defra and Natural England Procurement staff"
EA,29/05/2014,BLUE SKY EVENT SOLUTIO, £563.01 ,"Five-day hire of generator for site at Fell Foot Park, Newby Bridge"
EA,25/06/2014,BMT WBM PTY LTD, £890.17 ,Annual update of one-dimensional and two-dimensional flood and tide simulation software
EA,23/06/2014,BRETT AGGREGATES LTD," £2,700.00 ",Sixty tonnes of sharp sand for depot sandbags and forty tons of gabion rock for depot
EA,26/06/2014,BRIDGWATER MOWERS, £554.40 ,"Three grounds maintenance visits to Rivers House, Bridgwater"
EA,10/06/2014,BRI-STOR SYSTEMS LTD, £822.86 ,Additional racking fitted to new van due to revised operational requirements 
EA,05/06/2014,BRITISH HYDROPOWER ASS, £638.00 ,Fees for two people attending British Hydropower Association Summer Forum 
EA,03/06/2014,BRITTANIA LEATHERBARRO, £500.11 ,Off-site storage for six teams at Blandford Office
EA,29/05/2014,BROADSWORD UK LIMITED, £675.00 ,Five hundred blue file covers for holding and sending Radioactive Resources applications to the Local Area Offices
EA,18/06/2014,BROOKRIDGE TIMBER," £2,135.75 ",Bulk packs of fencing rails and gateposts to be stored at the St. Georges Depot near Weston Super Mare to repair gateways and fencing in the area
EA,24/05/2014,BSS NORWICH," £1,142.06 ",Fifty steel posts to be galvanised and used on the Happisburgh to Winterton Beach frontage as posts for public warning signs
EA,24/05/2014,BSS NORWICH," £1,368.60 ",One hundred mesh sheets used as toddler protection on access steps along the Happisburgh to Winterton Beach frontage
EA,13/06/2014,BUILDERS EQUIPMENT, £511.44 ,"Metal pins and plastic bars for the construction of a fence to divert foot traffic and for security at a tidal surge recovery project in Blakeney, Norfolk"
EA,19/06/2014,BURDENS," £1,944.00 ",Tensar mat (designed for erosion control) for reinstatement of embankment failure at Swanage Reservoir 1
EA,29/05/2014,BURLINGTON UNIFORMS LT," £1,242.24 ","Sixty Environment Agency-branded T-shirts for field operations staff at Tickton Depot, Beverley"
EA,23/06/2014,BURLINGTON UNIFORMS LT, £519.36 ,Forty branded sweatshirts for volunteer lock keeper staff at sites on the River Thames
EA,04/06/2014,BURLINGTON UNIFORMS LT," £1,225.74 ",75 branded polo shirts and 35 branded sweatshirts for volunteer lock keepers at sites on the River Thames
EA,23/06/2014,BURLINGTON UNIFORMS LT," £1,722.60 ",Ninety waterproof suits and carry bags for volunteer lock keepers at sites on the River Thames
EA,17/06/2014,BVSC ENTERPRISE LIMITE," £1,090.08 ","Venue hire, lunch, tea and coffee for thirty people attending Flood Incident Management Meeting"
EA,19/06/2014,BVSC ENTERPRISE LIMITE, £660.00 ,"Room hire plus lunch for twenty people attending Staffordshire, Warwickshire and West Midlands Area Managers' Meeting"
EA,20/06/2014,CALOR GAS ACCOUNT PAYM, £652.40 ,Calor gas fuel - 894 litres for hot water and heating the main building at Tonbridge
EA,04/06/2014,CALOR GAS ACCOUNT PAYM," £1,973.53 ","Liquid Petroleum Gas fuel for boilers. To heat water for the housing of broodstock, incubation of fish eggs and rearing of larvae for fish production at Calverton Fish Farm."
EA,20/06/2014,CAMLAB LTD, £877.79 ,Eight ammonia test kits for Environment Management staff when working on flooding incident response
EA,10/06/2014,CANON UK LTD, £515.04 ,"Eighty packs of A4 paper and twenty packs of A3 paper for the Reprographics Room at Kingfisher House, Peterborough"
EA,28/05/2014,CARTER HAULAGE & STORA, £504.00 ,Transport of excavator from Ely Depot to Mepal and return
EA,05/06/2014,CBK ELECTRICAL SUPPLIE," £1,769.25 ",Electrical installation testing at Simmons Quay boat owners' facilities
EA,05/06/2014,CBK ELECTRICAL SUPPLIE," £1,769.25 ",Electrical installation and repairs at Strand Quay boat owners' facilities
EA,19/06/2014,CCH HOSE & COUPLINGS, £522.00 ,Four suction and four layflat delivery hoses to extend the original hoses on River Rover Aerators that were deployed in the River Cam at Horningsea to deal with a pollution incident
EA,12/06/2014,CEMEX UK SOUTH EAST, £648.00 ,"Supply of readymix concrete for planned sewer headwall repair - Newenden, Kent"
