"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","122","Band 8A","39239","47088","Senior Manager","3.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","122","Band 8B","45707","56504","Senior Manager","2.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","123","Band 4","18838","22016","Clerical Worker","1.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","123","Band 5","21478","27901","Officer","2.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","123","Band 6","25783","34530","Manager","1.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","123","Band 7","30764","40558","Manager","4.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","123","Band 8A","39239","47088","Manager","1.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","123","Band 8A","39239","47088","Senior Manager","1.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","123","Band 8B","45707","56504","Senior Manager","3.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","131","Band 4","18838","22016","Clerical Worker","1.80","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","131","Band 7","30764","40558","Manager","3.73","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","131","Band 8A","39239","47088","Senior Manager","2.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","132","Band 5","21478","27901","Officer","6.40","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","132","Band 6","25783","34530","Manager","1.00","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","132","Band 7","30764","40558","Manager","12.40","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","132","Band 8A","39239","47088","Officer","0.60","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","132","Band 8A","39239","47088","Senior Manager","3.60","Medicine"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","133","Band 4","18838","22016","Clerical Worker","4.54","Information Technology"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","133","Band 5","21478","27901","Clerical Worker","2.00","Information Technology"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","133","Band 5","21478","27901","Officer","36.00","Information Technology"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","133","Band 6","25783","34530","Manager","20.00","Information Technology"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","133","Band 7","30764","40558","Manager","6.00","Information Technology"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","133","Band 8A","39239","47088","Senior Manager","1.00","Information Technology"
"Department of Health","Greater Manchester Commissioning Support Unit","Commissioning Delivery & Intelligence","133","Band 8B","45707","56504","Senior Manager","1.00","Information Technology"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","141","Band 2","14294","17425","Clerical Worker","1.00","Human Resources"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","141","Band 3","16271","19268","Clerical Worker","11.87","Human Resources"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","141","Band 4","18838","22016","Clerical Worker","1.00","Human Resources"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","141","Band 4","18838","22016","Officer","1.00","Human Resources"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","141","Band 5","21478","27901","Officer","13.25","Human Resources"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","141","Band 6","25783","34530","Manager","3.80","Human Resources"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","141","Band 7","30764","40558","Manager","2.05","Human Resources"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","141","Band 7","30764","40558","Officer","1.00","Human Resources"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","141","Band 8A","39239","47088","Manager","1.00","Human Resources"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","141","Band 8A","39239","47088","Senior Manager","2.00","Human Resources"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 2","14294","17425","Clerical Worker","2.00","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 3","16271","19268","Clerical Worker","5.60","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 4","18838","22016","Clerical Worker","3.00","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 5","21478","27901","Analyst","1.00","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 5","21478","27901","Officer","4.75","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 6","25783","34530","Manager","5.55","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 7","30764","40558","Analyst","2.00","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 7","30764","40558","Manager","4.91","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 8A","39239","47088","Manager","1.00","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 8A","39239","47088","Senior Manager","6.92","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 8B","45707","56504","Senior Manager","2.00","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","142","Band 8C","54998","67805","Senior Manager","1.80","Finance"
"Department of Health","Greater Manchester Commissioning Support Unit","Finance","143","Band 8A","39239","47088","Senior Manager","2.00","Finance"
