Entity,GL Date,Merchant name,Amount,Description
EA,21/04/2016,SELWOOD LTD,1421.96,Two weeks hire of pumping equipment used to de-water existing manhole being repaired as part of the Weymouth harbour flood alleviation scheme
EA,21/04/2016,DORMAR PRODUCTS,2340,Metal bunded container for storing chemicals safely on site operations involving the West Dorset field team.
EA,21/04/2016,LEICA GEOSYSTEMS LIMIT,620.4,Annual customer care package for Leica GPS equipment including service and upgrades.
EA,21/04/2016,ABARIS INTERNATIONAL L,2538.44,Twelve fall arrest safety harnesses for use when working on trash screens and gauging stations
EA,21/04/2016,BRYAN HADDOW LTD,3000,Bespoke gates supplied and fixed to replace defective gates at Basinghyll fisheries depot
EA,21/04/2016,BFS GROUP,812.58,Food to be prepared and sold at the Thames Barrier View Cafe
EA,21/04/2016,ABARIS INTERNATIONAL L,1319.09,"Safety harnesses, lanyards, fall arrest lanyards and karabiners to be used whilst working on various assets for water course maintenance and incidents."
EA,21/04/2016,ACC-Q-MIX LTD,614.4,Five cubic metres of ready mixed concrete for use at West Huntspill
EA,21/04/2016,BUCK & HICKMAN,631.99,Three jaw chuck for lathe in Thames Barrier workshop.
EA,21/04/2016,I M G LTD,1528.68,48 tubs natural force degreaser and eighteen degreaser scrubs.
EA,21/04/2016,ROB PERRY MARINE LTD,1173.15,One day Royal Yachting Association powerboat refresher training course for three people.
EA,21/04/2016,ROB PERRY MARINE LTD,2970,One day Royal Yachting Association skipper training course for five people.
EA,21/04/2016,GUSTO,957.06,Evening meal for 37 people whilst attending an onshore oil and gas conference.
EA,21/04/2016,THE ALANTIC TOWER,4740,"Two day hire of two room for 79 people, including lunch, refreshments and equipment, for an onshore oil and gas conference."
EA,21/04/2016,F H BRUNDLE,1860.05,Bespoke handrail installed for sluice at Hampton Barns
EA,21/04/2016,LORD TECHNICAL LIMITED,500,Cable detector used to detect underground services
EA,21/04/2016,L H JONES & SONS LTD,773.4,Marine very high frequency radio with installation on patrol boat.
EA,21/04/2016,WILLOW WREN TRAINING L,1250,Two dasy Royal Yachting Association inland helmsman training for three people.
EA,21/04/2016,HUSQVARNA UK LTD,1099.99,Four Husqvarna strimmers and chainsaws for the Derby Depot.
EA,21/04/2016,GLANVILLE CLEANSING,1020,CCTV survey at Manor Park drain as part of Beaminster flood alleviation scheme.
EA,21/04/2016,HSS HIRE,1766.4,Eight week hire of 260m of security fencing for  the construction site for the repairs to Swanage flood storage reservoir number two.
EA,21/04/2016,GLANVILLE CLEANSING,2730,CCTV survey of dryside toe drain to the embankment alongside the railway as part of the Swanage flood storage reservoir number one
EA,21/04/2016,GLANVILLE CLEANSING,3780,Jetting out dryside toe drain to the embankment alongside the railway as part of the Swanage flood storage reservoir number one
EA,21/04/2016,COLLINS NETS LIMITED,1904.4,Five double ended fyke nets for fisheries monitoring works
EA,21/04/2016,HAMMOND DRYSUITS,1018,Two drysuits to be used for emergency response work
EA,21/04/2016,DORMAR PRODUCTS,3061.2,Six 12 foot drag pole sets and two hayforks for Osney stores
EA,21/04/2016,WWW.ARCO.CO.UK,656.93,"Two packs of Hygiene blue paper rolls, twenty pairs of angling socks, 72 pairs of Hyd tuf gloves, six pairs of women's leather gloves, and 48 pairs of Essentials gloves for Osney stores field team members"
EA,21/04/2016,WWW.TRAIDCRAFT.CO.UK,747.44,"Tea, coffee and sugar for Osney stores"
EA,21/04/2016,SILVERTON AGGREGATES,807.4,Materials supplied to support landowner carry out minor repairs on sea walls.
EA,21/04/2016,H M LAND REGISTRY,540,Land registry search to determine names and addresses of property owners to enable correspondence before EA works commenced.
EA,21/04/2016,TOTAL COMMS TRAINING L,726,One day training course for one person to show continued compliance with the electricity at work act.
EA,21/04/2016,KEYLINE,1473.6,Four rolls of 5m x 50m tenser geogrid and two rolls 4.5m x 100m non-woven multitrak for use in Catterick
EA,21/04/2016,THE ALANTIC TOWER,6825,"Accommodation for 31 people for two nights, and 28 people for one night, whilst attending an onshore oil and gas conference."
EA,21/04/2016,WWW.BBOFFICESUPPLIES.C,625.2,Ergonomic chair for member of staff following work based health assessment.
EA,21/04/2016,BIRMINGHAM REP ENTERPR,1108.5,"Two days room hire for fifteen people, including lunch and refreshments, for a radioactive substance regulation meeting."
EA,21/04/2016,CAMPING AND GENERAL,559.92,Four bottles of propane gas
EA,21/04/2016,WWW.CIRIA.ORG,594,Two days Culvert Design course for one person including tea/coffee and lunch and course materials 
EA,21/04/2016,MACHINE MART LTD,731.8,Shelving units for storage of personal protective clothing in the stores at Chichester depot.
EA,21/04/2016,LORD TECHNICAL LIMITED,500,Genny signal transmitter used to detect underground services
EA,21/04/2016,WWW.ILXGROUP.COM,1301.98,Managing Successful Programs Foundation & Practitioner course for one person includes three day classroom course with two examinations
EA,21/04/2016,L H JONES & SONS LTD,972,Annual mooring charge for our Patrol Boat at boatyard in St Ives Cambs 
EA,21/04/2016,BWML,990,Annual mooring charge at British Waterways Marina at Priory marina Bedford for the secure berthing of our Patrol Boat “Ouse About”
EA,21/04/2016,THE BROADS AUTH,532.5,Annual renewal of the Broads authority toll licence for six boats stationed within the Broads authority navigation area.
EA,21/04/2016,DOTTED EYES LTD,4512,Annual SuperPose software licence renewal for the EA geometrics local network.
EA,21/04/2016,PRIORY ROOMS (BULL STR,530.4,"One day room hire for eighteen people, including lunch and refreshments, for a workshop on improving the approach to environmental planning."
EA,21/04/2016,IET SERVICES LTD,670.8,"One day room hire for twenty people, including lunch and refreshments, for a workshop on improving the approach to environmental planning."
EA,21/04/2016,CONFERENCE ASTON LTD,1026,"One day room hire for thirty people, including lunch and refreshments, for a workshop reflecting on the production of the river basin management plans"
EA,21/04/2016,TRAVIS PERKINS,2096.68,"Drainage pipes, gully grates & pipes for Draycott Depot new security building ground works"
EA,21/04/2016,WWW.SURVEYEQUIPMENT.CO,3294,"GPS survey equipment supported on a tripod and battery powered, used to undertake survey river channels.  "
EA,21/04/2016,CLAD SAFETY,565.26,"Four pairs of Hi Tec Altitude waterproof boots, 1 pair of Neoprene wellingtons and two pairs of steel toe wellingtons for analysis and reporting marine teams.  "
EA,21/04/2016,FIREWOODANDLOGS,604.8,150 wooden posts & rails for the construction of tree guards to be placed around newly planted willow and alder trees for protection from grazing cattle.
EA,21/04/2016,CONFERENCE ASTON LTD,908.4,"One day room hire for fifteen people, including lunch and refreshments, for a training session on improving communication methods for members of the national permitting service."
EA,21/04/2016,WWW.BBOFFICESUPPLIES.C,784.8,Ergonomic chair for member of staff following work based health assessment.
EA,21/04/2016,LAMBERHURST ENGINEER L,577.89,"Personal protective equipment for chainsaw use, including helmet and visor, trousers, top and boots, for one person."
EA,21/04/2016,KIDMANS,1616.99,Replacement lawnmower for Yalding Depot for regular maintenance work
EA,21/04/2016,GOUGH & KELLY,3000,Approximately 180 hours of security at the Foss Barrier in York following the winter floods 2015-16
EA,21/04/2016,SCREWFIX DIRECT LT,503.25,Sack truck and rubber tyres castor for the refurbishment and general maintenance of Clewer pumping station.
EA,21/04/2016,COFFEEWORKS LTD,634.6,"Eight large bags of teabags, fifteen kilograms of coffee and 24kg of sugar for hospitality and stock at Manley House (office of approximately 450 people)."
EA,21/04/2016,STATIONERY OFFICE BOOK,2712,Product design and build of 8 new Electronic application forms and guidance notes to enable customers to apply for various types of permits
EA,21/04/2016,WEBSTORE,1175,Five day training course for one person on groundwater modelling.
EA,21/04/2016,WORLD OF TRAVEL,1925.84,"One day room hire for 29 people, including lunch and refreshments, for a joint environmental permitting regulations meeting between the EA and water companies."
EA,21/04/2016,WWW.BBOFFICESUPPLIES.C,670.8,Ergonomic chair for member of staff following work based health assessment.
EA,21/04/2016,AGGREGATE IND UK L,636,One hundred tonnes of aggregate for the reinstatement of a stone track following desilting works on the River Tone near Curload.
EA,22/04/2016,CLEMS SKIP YARD,624.96,Haddiscoe Skip replacement and waste recycling
EA,22/04/2016,CORE SURVEYS LTD,618.12,Asbestos survey carried out at Colwick Sluices Nottingham as a legal requirement
EA,22/04/2016,MICROSCOPE SERVICE & S,3834,Infinity microscope camera for use in fish health laboratory
EA,22/04/2016,R AND M TRANSPORT,600,Lowloader digger transportation from Burnham to South Woodham Ferrers.
EA,22/04/2016,T W RELPH & SONS LTD,2610.72,Fencing and tree planting equipment for habitat improvement projects
EA,22/04/2016,SELWOOD LTD,2217.49,Nine day hire of a pump and various pipework for two lakes.
EA,22/04/2016,SELWOOD LTD,3427.39,Four week hire of a pump and various pipework for two lakes.
EA,22/04/2016,AGGREGATE IND UK L,795.53,38.10 tons 3mm crushed rock fines for use on Buckfastleigh Scheme
EA,22/04/2016,DAVID MUSSON FENCING,936,Fencing for Easthorpe desilt
EA,22/04/2016,DAVID MUSSON FENCING,595.62,Fencing and gate installation around structure adjacent to public footpath following scrub removal
EA,22/04/2016,GRASSFORM PLANT HIRE L,593.09,Machine mats for standing plant on at Dimore Brook Gloucester
EA,22/04/2016,Amazon EU,840,Five cameras for use during environmental monitoring
EA,22/04/2016,R AND M TRANSPORT,900,"Lowloader digger transportation to Chigborough for training, to Osea Road Sluice for desiliting, and to Burnham Marshed for seawall repair."
EA,22/04/2016,FAHEYS CONCRETE LTD,604.8,Six cubic metres concrete for Ladock flood recovery scheme
EA,22/04/2016,PAYPAL  PPSTUBOT1,2713.59,4000 flyers and three pull up banners for advertising Northampton Marina.
EA,22/04/2016,BIFFA WASTE SERVICES L,1346.16,Landfill waste collections for three months from Kingfisher House
EA,22/04/2016,XYLEM WATER SOLUTIONS,810,Nine 0-30volt analogue input cards to be installed into telemetry outstations to measure battery and sensor voltages at flow-level-monitoring sites across Kent and South London.
EA,22/04/2016,DUAL PUMPS LTD,1043.06,"Two inch mobile water pump with pipes and fittings for structure maintenance, construction work and pumping of flood water."
EA,22/04/2016,TALKING HEADSETS LTD,1387.74,Complete set of site control communication headsets for Birmingham and Black Country field team
EA,22/04/2016,TELSYS LTD,1104,Set of cable height posts for health and safety when working around overhead cables.
EA,22/04/2016,PUMP SUPPLIES,2520,Ten 3 metre long 6 inch Bauer hoses for pumping operations at Alney Island Gloucester
EA,22/04/2016,SENIOR STEEL LTD,2364,Twenty 48mm x 34mm galvanised tubes and key clamp fittings and twenty A393 weld mesh fabric for Gloucester Field team maintenance
EA,22/04/2016,LICHFIELD LOCK & KEY,573.36,Ten 21A padlocks for hydrometry and telemetry assets.
EA,22/04/2016,PRIORY ROOMS (BULL STR,612,Meeting room hire with lunch for fifteen people attending a Geographical Information Systems (Mapping) workshop
EA,22/04/2016,UNICONOMY LIMITED,1692.94,"Six individual 60ltr plant spill kits with carry bags, 6 plant nappies and replacement liners to prevent oil spillage and diesel leaks,1 large 260ltr site spill kit and 4 plastic storage trays for fuel and oils"
EA,22/04/2016,PRECISION GEOMATICS LT,1069.2,"Annual service, repair and calibration of eleven sets of surveying equipment used by Environment Agency Flood and Coastal Erosion Risk Management engineers"
EA,22/04/2016,SEDDONS PLANT &ENG,2849.82,"Pollution clean up materials including a new product that captures and retains hydrocarbons such as oil, diesel and petrol, mixture of large and medium Enviro Pads and sediment fillers"
EA,22/04/2016,TRAVIS PERKINS,834.51,"8'x4' sheets of ply, and 4""x 2""lengths of timber used for timber shuttering, at Bohuns Hall sluice,Tollesbury Essex."
EA,22/04/2016,WOLVERHAMPTON RACECOUR,644.8,"One day room hire for forty people, including refreshments, for a permit regulation compliance improvement seminar with external permit holders in Wolverhampton"
EA,22/04/2016,NORTH LAKES HOTEL,680,"One day room hire for forty people, including refreshments, for a permit regulation compliance improvement seminar with external permit holders in Penrith"
EA,22/04/2016,HOLIDAY INNS,718,"One day room hire for forty people, including refreshments, for a permit regulation compliance improvement seminar with external permit holders in Oxford"
EA,22/04/2016,HOLIDAY INNS,747,"One day room hire for sixty people, including refreshments, for a permit regulation compliance improvement seminar with external permit holders in Leeds"
EA,22/04/2016,MAG KITCHENS&BATHROOMS,3572.4,"Installation of a new pre-cast contrete headwall to allow for Hopground sluice to be extended, including 600mm twinwall pipes with stainless steel flap valves."
EA,22/04/2016,HIRE STATION-LTD,804,One chemical oxygen self rescuer and two rescue harnesses for confined space working 
EA,22/04/2016,T W RELPH & SONS LTD,675.9,"Water trough, stand and other equipment to provide alternative watering to livestock to reduce river bank erosion and input"
EA,22/04/2016,T W RELPH & SONS LTD,1510,"400 metres of rylock wire, 600 metres green barbed wire, 265 heavy imported posts, thirty rails and twenty kilograms of staples for a habitat improvement project in the Eden catchment"
EA,22/04/2016,DAVID MUSSON FENCING,1185.6,Three hundred metres of timber fencing for Easthorpe Mill de-silt.
EA,22/04/2016,HANTS & ISLE OF WIGHT,4800,EA contribution towards a collaborative project with the Hampshire and Isle of Wight Wildlife Trust to purchase water quality monitoring equipment to facilitate volunteer monitoring of local chalkstreams.
EA,22/04/2016,SALIX RIVER & WETLAND,1260.47,"240 sheets VMax C350 plus T pegs to provide long-term, vegetated erosion protection using turf at Millbrook Flood Recovery Scheme"
EA,22/04/2016,NORTHERN DIVER (INTNL),2686.8,"Chainsaw protection standard drysuits and accessories (base layers, gloves, safety knives, carry bag) for 3 field services employees to be used as PPE for undertaking flood defence in-channel tree clearance work, Includes modification to add chainsaw protection wellington boots to drysuits"
EA,22/04/2016,SALIX RIVER & WETLAND,2933.52,"1,680 2.4m x 35m erosion control blankets and six thousand pegs for use on severe slopes and high flow channels to prevent increase risk of flooding."
EA,22/04/2016,MONCASTER WIRE PROD LT,4786.24,39 50cm x 2.5m rolls of meshing required to prevent badger intrusions into riverbanks within the Mablethorpe catchment.
EA,22/04/2016,INTERNATIONAL CENTRE F,672.5,"One day Effective Conversations training venue hire in Newcastle for 15 delegates and 1 tutor and includes lunch 
 
"
EA,22/04/2016,LINCOLN SECURITY LTD,716.4,Ten Abloy padlocks for use on EA assets
EA,22/04/2016,BTS GROUP LIMITED,900,"One visit to carry out grounds maintenance at Waterside House, Lincoln."
EA,22/04/2016,BTS GROUP LIMITED,1800,"Two visits to carry out grounds maintenance at Waterside House, Lincoln."
EA,22/04/2016,JACKSONS FENCING,811.2,Twelve heavy duty gate posts to replace damaged ones on flood defences and assets 
EA,22/04/2016,HAMMOND DRYSUITS,1043,One drysuit with built in chainsaw boots used to enter the water and carry out clearance tasks. 
EA,22/04/2016,PROFIX FABRICATIONS LT,2112,Two instrument cabinets for flood warning sites telemetered river level monitoring sites
EA,22/04/2016,TALKING HEADSETS LTD,1620,Four sets of communication headsets to enable radio contact on high risk construction sites to improve safety.
EA,22/04/2016,HAMMOND DRYSUITS,1018,"Dry suit, including chainsaw boots, braces, covered front zip and neoprene wrists, for use during incident response as a replacement for old one beyond repair."
EA,22/04/2016,LEWIS'S MEDICAL SUPPLI,1145.34,Ten first aid kits and twelve chainsaw first aid kits to replace out of date stock at Yalding depot and associated vehicles.
EA,22/04/2016,WWW.STONEWALL.ORG.,1680,Registration fees for five people to attend the Stonewall conference 2016
EA,22/04/2016,WWW.MIDSUMMERENERGY.CO,607,"Twelve 12v batteries for upgrading Hydrometry and Telemetry monitoring sites to solar power 
"
EA,22/04/2016,MERLININDUSTRIAL,1344,"Four 600 litre plastic tanks for Kettering office, for the purpose of disinfecting fisheries survey nets and equipment when moving between river catchments or after mortality investigation surveys in line with Agency policy on biosecurity."
EA,24/04/2016,MAPLIN ROTHERHAM S63,1488,Forty lightweight torches for environmental management officers when working at night.
EA,24/04/2016,RS COMPONENTS,1067.42,Replacement temperature probesand service packs  for water temperature monitoring on the Rivers Test and Itchen
EA,24/04/2016,CROCODILLA LTD,1402.8,Fabrication of steel roof supports for the salmon fish counter roof at Nurslin 
EA,25/04/2016,GAMART ENGINEERING,516,Replace panel grill on Chamber Osea
EA,25/04/2016,WORLD OF TRAVEL,4563.72,"One day room hire for one hundred people, including lunch, refreshments and equipment, for a national permitting service team meeting."
EA,25/04/2016,HUSQVARNA UK LTD,754.39,Two Husqvarna leaf blowers for River Thames lock sites
EA,25/04/2016,LONG MOOR FARM ENT,1758.99,Servicing of fourteen Husqvarna lawn mowers and brush cutters for River Thames lock sites.
EA,25/04/2016,LONG MOOR FARM ENT,1943.62,Servicing of thirteen Husqvarna lawn mowers and brush cutters for River Thames lock sites.
EA,25/04/2016,JEWSON LTD,546,"Eleven large bulk bags of concreting sand, and three large bulk bags of building sandfor use in temporary flood defences at Skinningrove to add protection to a damaged flood defence wall"
EA,25/04/2016,JEWSON LTD,546,Fourteen large bulk bags of building sand for use in temporary flood defences at Skinningrove to add protection to a damaged flood defence wall
EA,25/04/2016,WWW.ARCO.CO.UK,1115.28,"Nine 15m, 6 inch delivery hoses for mobile pumps to be used by field teams in the Northumberland Durham and Tees area for incident response work"
EA,25/04/2016,WWW.ARCO.CO.UK,2230.56,"Nine 10m and nine 20m, 6 inch delivery hoses for mobile pumps to be used by field teams in the Northumberland Durham and Tees area for incident response work"
EA,25/04/2016,BATSFORD TIMBER LT,758.5,120 2.4m treaded timber posts and sixteen 4.8m x 88mm x 38mm rails for fencing at Carrant Brook project.
EA,25/04/2016,HAHN PLASTICS LTD,3155.52,Eighty 8 x 20 x 250cm fish pass baffles for Byton gauging weir
EA,25/04/2016,INSYS MICRO ELECTRONIC,4320,"Ten modems purchased for future installation of field cameras to monitor levels at debris screen sites within the Greater Manchester, Merseyside and Cheshire area."
EA,25/04/2016,BVC LAMSON,3600,Replacement air blowers for use in Hatchery buildings for water oxygenation at Calverton Fish Farm.
EA,25/04/2016,PHS GROUP,860.06,Annual service and maintenance contract for the water chiller at Stafford.
EA,25/04/2016,STAPLETONS LOCK & SAFE,1608.22,Ten padlocks and two high security chains for use at Goodcop pumping station.
EA,25/04/2016,SURVITEC BIRKENHEAD,507.45,"Throw ropes for liferings for Benson, Blakes and Osney, throw ropes for Benson and Osney lock office, and two liferings for Osney."
EA,25/04/2016,CHRIS GOODHEAD,2548.44,"Ten cameras, cases and memory cards for use with projects and incident response."
EA,25/04/2016,CURRYS,1694.96,Two dishwashers and a fridge for the Ipswich and Chelmsford offices.
EA,25/04/2016,SILVERTON AGGREGATES,505.16,Forty tonnes of type 1 aggregate for Stowmarket
EA,25/04/2016,FOWLER HIRE & SALES LT,824.45,Security fencing for West Bay beach for the protection of equipment and the public during maintenance work on flood defence systems.
EA,25/04/2016,P A TURNEY LTD,2685.6,Two industrial Honda lawnmowers for ongoing maintenance
EA,25/04/2016,ELECTRO FISHING SERVIC,531.3,Quarterly servicing of electric fishing equipment for Romsey depot.
EA,25/04/2016,ELECTRO FISHING SERVIC,669.3,Quarterly servicing of electric fishing equipment for Shoreham depot.
EA,25/04/2016,THE UNI OF BUCKINGHAM,1420,"Five day training course for one person, including course materials and exam fees, on Demand, Capacity and Flow in Service Management"
EA,25/04/2016,EXCEL PUBLISHING COMPA,1915.8,Table for ten people to attend the Women in Construction awards to support two members of staff shortlisted as nominees for the promotion of diversity within the EA.
EA,25/04/2016,CIBSE SERVICES LTD,1200,Attendance at two heat converter technical courses for two people.
EA,25/04/2016,HIRE STATION-LTD,816,Chemical oxygen self rescuer with harness and softshell jacket.
EA,25/04/2016,WWW.BBOFFICESUPPLIES.C,654.9,Ergonomic chair and mouse for member of staff following work based health assessment.
EA,25/04/2016,SCREWFIX DIRECT,536.04,Hammer drill to carry out public safety maintenance work on teddington lock.
EA,25/04/2016,CAVENDISH FINANCE,2970,Tutor and exam costs for one employee training in Associate Diploma in Environmental Management 
EA,25/04/2016,LONG MOOR FARM ENT,1067.33,"Serviced and repair of small plant including chainsaws, hedgecutters, and strimmers"
EA,25/04/2016,WWW.BBOFFICESUPPLIES.C,604.8,Ergonomic chair for member of staff following work based health assessment.
EA,25/04/2016,TROWBRIDGE TOWN COUNCI,3082.2,"Two day hire of four rooms, including refreshments for ten people, to hold a public inquiry in relation to an appeal against the revocation of a number of environmental permits and waste carriers licence."
EA,25/04/2016,LINCOLN SECURITY LTD,2123.33,Eight padlocks and twenty keys to restrict access to flood barriers
EA,25/04/2016,NORTH LAKES HOTEL,694.8,Accommodation for one person for six nights whilst providing mutual aid during winter floods 2015-16
EA,25/04/2016,TARPAFLEX,915.02,"Tarpaulins, clips and elastic rope for covering operational equipment including mowers and diggers."
EA,25/04/2016,PETERSCOTTTREECARE(SOU,3523.44,"One fifty metre by ten metre roll of root barrier membrane, plus ten rolls of sealing tape, for containing the spread of Japanese Knotweed at Stowmarket."
EA,25/04/2016,DAVID MUSSON FENCING,3546.41,"600, 1.65 x 85mm round fence posts,4 wooden pedestrian gates with rolls of wire to create a buffer strip fence along both banks of the River Wye at Rowsley to benefit the fish and ecology of the river"
EA,25/04/2016,CCAS LIMITED,612,Five day training course for one person on site management safety to cover all health and safety requirements for construction sites.
EA,25/04/2016,AGGREGATE IND UK L,636,Forty tonnes of 40mm scalpings required for repairs to stone access track following damage by heavy dredging equipment.
EA,25/04/2016,WWW.ACCOUNTS@IIA.ORG.U,648,"Two days Certified Internal Auditor training workshop for one person, including lunches and refreshments."
EA,25/04/2016,STREAMLINE MEASUREMENT,1245.6,One glass reinforced plastic kiosk with three solar panels to house remote water measurement instrumentation on the Freston Brook.
EA,25/04/2016,SAC COMMERCIAL LTD,540,"Two days training course for one person on nutrient management planning, including lunches and training materials."
EA,25/04/2016,SAC COMMERCIAL LTD,540,"Two days training course for one person on nutrient management planning, including lunches and training materials."
EA,26/04/2016,CHEVIOT TREES LTD,2232,Marram grass plants for planting at Sandilands to form soft flood defence enhancement
EA,26/04/2016,MIDDLETON AGGREGATES L,519.48,19.24 tonnes of crushed concrete for cley tidal barrier track
EA,26/04/2016,MIDDLETON AGGREGATES L,520.02,19.26 tonnes of crushed concrete for cley tidal barrier track
EA,26/04/2016,MIDDLETON AGGREGATES L,935.78,38.04 tonnes of crushed concrete for cley tidal barrier track from Middletons of Kings lynn
EA,26/04/2016,MIDDLETON AGGREGATES L,944.64,38.4 tonnes of crushed concrete for cley tidal barrier track from Middletons of Kings lynn
EA,26/04/2016,WWW.SPOCE.COM,1246.8,Registration fees for one person to attend a five day Managing Successful Programmes refresher course.
EA,26/04/2016,T H WIGGANS IRONMONGER,567.37,Ten 2 inch cylinder padlocks for Arnside defences
EA,26/04/2016,DARCY PRODUCTS LTD,858.64,Seventeen chemical and oil pollution kits for badged vehicles
EA,26/04/2016,WEIR & CARMICHAEL,2384.64,"3,200 36x84cm empty hessian sand bags for flood work"
EA,26/04/2016,VEGA CONTROLS LTD,516,Ten antenna connectors for upgrading tide gauge communications equipment in the Thames Estuary
EA,26/04/2016,ALPHA ELECTRONICS (SOU,753.6,Calibration of electrical test equipment used at the Thames Barrier
EA,26/04/2016,RS COMPONENTS,775.68,"Variety of tools, including two trimming knives, utility pliers, adjustable wrench and screw driver set, for use in the Thames Barrier electrical department"
EA,26/04/2016,RS COMPONENTS,987.6,Materials and electrical equipment for the refurbishment of the Thames Barrier stores office and new permit office
EA,26/04/2016,GRASSFORM PLANT HIRE L,1085.71,Heavy duty plastic mats to lay over grass to protect from damage when carrying out temporary construction works.
EA,26/04/2016,E-FISH (UK) LIMITE,4110,"Four long handled anodes and rings for Kent and South London electric fishing monitoring team, to be used to carry out fish surveys and fish rescues"
EA,26/04/2016,EURO CAR PARTS,859.1,Sixteen 10 amp batteries for air monitoring instrumentation
EA,26/04/2016,ALLBATTERIES UK LTD,1420.22,"Four lithium iron phosphate rechargeable batteries, six chargers and six adaptors for use at telemetry sites to replace old and worn out batteries."
EA,26/04/2016,ALLBATTERIES UK LTD,2640.24,"Twenty SLA batteries 12volt 17 Ah, twenty SLA batteries 12volt 24 Ah, and four lithium iron phosphate batteries for use at telemetry sites to replace old and worn out units."
EA,26/04/2016,STIBBS HAULAGE & P,1824,Four hours and twenty loads of debris removed for Woodgate Valley Project
EA,26/04/2016,STIBBS HAULAGE & P,1890,Twenty loads of aggregates for Woodgate Valley
EA,26/04/2016,GARDNER & SCARDIFIELD,1643.84,"Top soil for flood bank repair on the River Arun, at Arundel in West Sussex."
EA,26/04/2016,I M G LTD,547.2,Red Rag abrasive cleaning rags in a tub for Lincolnshire and Northamptonshire field teams to conform to welfare requirements when working in the field with no hot water washing facilities available.
EA,26/04/2016,I M G LTD,547.2,Red Rag abrasive cleaning rags in a tub for Boston field teams to conform to welfare requirements when working in the field with no hot water washing facilities available.
EA,26/04/2016,I M G LTD,547.2,Red Rag abrasive cleaning rags in a tub for Kettering field teams to conform to welfare requirements when working in the field with no hot water washing facilities available.
EA,26/04/2016,DORMAR PRODUCTS,2036.88,Nineteen different poles and attachments for clearing grates and sluices.
EA,26/04/2016,ACLAND PLANT HIRE LTD,960,Two weeks hire of a tracked dumper truck at Caerhays site.
EA,26/04/2016,REED CHILL CHEATER,740,Drysuit for operational staff use.
EA,26/04/2016,SAFETY-KLEEN UK LTD,765,Collection and safe disposal of aerosol cans and resin containers from Launceston depot
EA,26/04/2016,DARCY PRODUCTS LTD,799.5,Fifteen grab bag spill kits for team members to carry at all times for dealing with on site spills.
EA,26/04/2016,WWW.REACTEC.COM,852,Two communication modules for Reactec hand arm vibration monitoring systems for Gloucester Depot
EA,26/04/2016,GREENAWAY AMENITY LTD,1046.4,Spraying lances and pesticide for control of non-native invasive species on EA flood banks
EA,26/04/2016,ORION HEATING,1687.14,Gas powered capstan pulling winch including 12mm x 50m winch rope for Birmingham and Black Country field team.
EA,26/04/2016,RADIODETECTION LTD,1336.66,Pipe detection tool as replacement for out of date model used around flood critical structures during routine work and incident response.
EA,26/04/2016,MIDLAND HOTEL,2310.7,"One day hire of two rooms for 29 people, including lunch, refreshments, equipment and evening meal, for a board meeting with members of the Greater Manchester Combined Authority."
EA,26/04/2016,BALLYCLARE LTD,602.97,Eight pairs of Goretex waterproof trousers and one fleece for members of the south east field operations team 
EA,26/04/2016,HEALTH&SAFETY LAB,795,Health and safety training course for one employee for two days includes course materials and lunch
EA,26/04/2016,WAKEFIELD COLLEGE,600,Half day a week training course for one person as part of a certified model of the Chartered Management Institute strategic leadership qualification.
EA,26/04/2016,WWW.EPCOLLEGE.COM/,2688,"Five day training course for one person, including, lunches, refreshments, evening meals and overnight accommodation, to gain a professional qualification in business continuity."
EA,26/04/2016,JOJO LAPA,852.5,Evening meal (excluding drinks) for 40 staff working for Areas and National teams attending the Integrated Environment Planning Team Leader conference and the Environment Programme Team Leader Conference in Birmingham on 9 and 10 March. 
EA,26/04/2016,BVSC ENTERPRISE LIMITE,1752.29,"Two days room hire for 25 people, including lunch, refreshments and equipment, for an integrated environment planning team leader conference in Birmingham."
EA,26/04/2016,SETON,1810.56,"Twenty plastic traffic cones, one hundred metres of plastic traffic barriers, and two roles of barrier tape for use in segregating work areas."
EA,26/04/2016,WWW.PAYOCS.CO.UK,1211.08,Catering costs for a one day technical leadership group meeting held at HMRC Nottingham.
EA,26/04/2016,HOTEL SAN CARLOS,596.1,"Accommodation for one person for five nights in Phoenix, Arizona whilst attending the waste management symposium 2016"
EA,26/04/2016,TRANSMEDIA COMMUNICATI,553.11,"One day training course for four people, including lunch and refreshments, on the use of iMovie video editing software which is used for preparation of videos on flood defence for public engagement."
EA,26/04/2016,WWW.BBOFFICESUPPLIES.C,880.8,Ergonomic chair for member of staff following work based health assessment.
EA,26/04/2016,BRIGADE,1848,One day room hire and lunch for 44 delegates for EA officer training workshop on spreading of waste Materials to Land and Deposit of waste for Recovery due to legislative changes and ways of working.
EA,26/04/2016,AVS FENCING SUPPLIES,987.46,"20 tubes at 5 metres each of metal "" Kee Klamp"" tubing, to erect around tidal flap outfalls on the river Adur, Shoreham-by-sea"
EA,26/04/2016,WWW.SURVEYEQUIPMENT.CO,3000,Portable topographical land surveying equipment for use at water level and flow monitoring sites.
EA,26/04/2016,CONFERENCE ASTON LTD,2506.8,Two days venue hire including lunch and materials for 20 delegates to review and challenge supplier proposals for  Future Flood Forecasting System Project Procurement stage
