Body,Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Expense Code,Extended Description,Service Code,Service Label,Service Division Label,Service Division Code
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151883,5000,redacted informatopn,HOO004,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC 16066,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151900,7500,CARLETON PARK DEVELOPMENT GROUP,CAR059,Commercial Services Manager,Balance Sheet entry BS,6003,EDEN COMMUNITY FUND GRANT 75%,COMM,Community Fund,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151606,566.95,LOCAL GOVERNMENT ASSOCIATION,LOC005,Technical Services Manager,Professional fees,2045,PROPERTY SEARCHES LITIGATION,LANDCH,Land Charges,01002,Land Charges
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151733,700,PENRITH TOWN COUNCIL,PEN080,Technical Services Manager,VRC Payments,2103,MORRISONS BRING SITE CREDITS OCT 15/MAR,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151749,880.35,RENTOKIL INITIAL PEST CONTROL,REN009,Environmental Services,Pest Control,3400,PESTS MISCELLANEOUS,PESCON,Pest Control,03043,Pest Control
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151751,850.25,AMEY PLC,TFE001,Environmental Services,Dog Contract O.O.H retainer,3200,KENNELING STRAYS JULY 2016,CODOGS,Community Wardens,03045,Dog Control
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151798,2750,redacted informatopn,LEW009,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC16090/16091,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151807,31460.82,AMEY PLC,TFE001,Technical Services Manager,GM INSPECTIONS & MAINTENANCE,1089,M-GM52,CLCHYD,Closed Church Yards,02246,War Memorials
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151867,525,LAKES TRAINING SOLUTIONS LTD,LAK035,Technical Services Manager,Safety training – 205800 only,2074,DEALING WITH AGGRESSION TRAINING,CENTRA,Central Expenses,00212,Health & Safety
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151872,3705.75,MLL TELECOM LTD,MLL001,Information Technology Manager,IT Contracts & Maintenance,2062,TOWN HALL/MANSION HOUSE JUL-SEPR 16,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151875,618.75,RUPERT DEWHIRST AND ASSOCIATES LTD,RUP001,Director of Finance,Miscellaneous,2092,1.25 DAYS JULY 16,DIRFIN,Director of Finance,00100,Director of Finance / Secretary
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151880,9710.62,NORTH COUNTRY LEISURE,NCL001,Financial Services Manager,Balance Sheet entry BS,6003,VALUATION 3 JUNE 2016,GFCAP,GF Capital Receipts,10181,GF Capital Receipts
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151890,1337.37,NORTH COUNTRY LEISURE,NCL001,Legal Services Manager,Balance Sheet entry BS,6003,JUNE ELECTION 2016,HOLD A/C'S,Holding Accounts,10371,EU Referendum
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151896,882.8,NORTH COUNTRY LEISURE,NCL001,Technical Services Manager,Building Maintenance - Leisure,1101,OMEGA RECHARGE MAINT/LIGHTENING PROTECTI,LEICEN,Eden Leisure Centre & Appleby Swimming P,02099,Appleby Pool - building
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151910,14246.14,AMEY PLC,TFE001,Technical Services Manager,Street Cleaning Contract,3100,SC37,STRCLE,Street Cleaning,02248,Fly tipping on verge
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151970,17255.67,AMEY PLC,TFE001,Environmental Services,Building Cleaning (contract),1002,2016_BC_07,APFAIR,Appleby Fair,03036,Appleby Fair
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151223,528.07,VODAFONE BUSINESS SOLUTIONS,VOD002,Information Technology Manager,Mobile telephone,2057,MOBILE CHARGES,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151882,5000,redacted informatopn,WAT040,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC 16010,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,05/08/2016,151884,5000,redacted informatopn,WAL041,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC 16162,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,152060,543.46,PROBRAND LIMITED,PRO008,Information Technology Manager,Computer equipment,2061,PROLITE WIDESCREEN,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,152128,752,COMMERCIAL PROPERTY MONTHLY,COM006,Commercial Services Manager,Advertising,2086,FULL PAGE COLOUR ADVERT,EDEVPR,Economic Development and Promotion,02009,Economic promotion
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,152129,1862,MARK HARROD LTD,HAR062,Technical Services Manager,Other charges for services,2047,SELF WEIGHTED GOALS,ARTLEI,Arts and Leisure,02116,Sports leisure develop fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151588,24779.28,AMEY PLC,TFE001,Technical Services Manager,Building works,5502,SUPPLY/INSTALL LIGHT COLUMNS,FOOLIG,Cap Footway Lighting,06149,Cap Footway Lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151738,6887.5,CIVICA UK LTD,CIV002,Revenue/Benefits Manager,Agency Staff,0003,CIVICA ON DEMAND,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151325,1000,APPLEBY BOWLING CLUB,APP018,Environmental Services,Other charges for services,2047,USE OF BOWLING CLUB APPLEBY FAIR,APFAIR,Appleby Fair,03036,Appleby Fair
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151757,750,PRICEWATERHOUSECOOPERS LLP,PRI018,Financial Services Manager,Professional fees,2045,VAT CONSULTANCY FEES OFF STREET PARKING,CORPOR,Corporate Costs,01146,VAT Claims
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151870,7097.3,PRINT IMAGE FACILITIES LLP,PRI014,Legal Services Manager,Postages,2054,EDEN HEF 2016 POSTAGE,REGELE,Register of Electors,01001,Register of Electors
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151871,9937.5,WOOLERTON DODWELL LIMITED,WOO014,Planning Services,Printing and stationary,2037,EDEN LOCAL PLAN WIND ENERGY,LOPLPO,Local Plans & Policy,03004,Eden Local Plan
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151874,718,CAPITA BUSINESS SERVICES LTD,CAP012,Legal Services Manager,Miscellaneous,2092,MANAGING ELECTIONS CONFERENCE,REGELE,Register of Electors,01001,Register of Electors
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151877,508.8,UNITED UTILITIES WATER PLC,UNI024,Environmental Services,Professional fees,2045,PWS/FS ANALYSIS,OENHEA,Other Environmental Health,03040,Sampling Swimming Pools
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151879,885.01,WOOLERTON DODWELL LIMITED,WOO014,Planning Services,Printing and stationary,2037,EDC LOCAL PLAN WIND ENERGY,LOPLPO,Local Plans & Policy,03004,Eden Local Plan
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151887,518,DENISE CALVERT LTD,CAL019,Revenue/Benefits Manager,Supplies general,2015,BENEFIT WORK 15.07.16,UNIVERS,Universal Credit,01183,Universal Credit
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151888,504,DENISE CALVERT LTD,CAL019,Revenue/Benefits Manager,Supplies general,2015,BENEFIT WORK TO 22.07.16,UNIVERS,Universal Credit,01183,Universal Credit
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151891,1189.17,ROYAL MAIL NW,ROY001,Revenue/Benefits Manager,Postages,2054,POST CHARGES 29.06.17/03.07.16,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151906,4720,CUMBRIA CVS,CUM080,Commercial Services Manager,Grants and contributions,2079,EDC GRANT,TWNCEN,Town Centres,01091,Eden Cumbria Voluntary Service
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151909,680.42,VOLKSWAGEN GROUP LEASING,VOL003,Environmental Services,Operational leases (Leased car scheme),1502,EXTENSION RENTAL,CODOGS,Community Wardens,03044,Community  Warden
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151911,15929.47,NEPRO LTD,NEP001,Commercial Services Manager,Professional fees,2045,EDEN FOOD/FARMING LOCAL DEVELOPMENT,EDEVPR,Economic Development and Promotion,02300,Food and Farming Enterprise Zone
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151914,1795.65,OYSTER PARTNERSHIP,OYS001,Planning Services,Agency Staff,0003, W/C 18.07.16,PLASER,Planning Services,00304,Planning Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151971,5675.7,PRINT IMAGE NETWORK LTD,PRI011,Legal Services Manager,Balance Sheet entry BS,6003,EU REFERENDUM FLEXI VOYE,HOLD A/C'S,Holding Accounts,10371,EU Referendum
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151972,1055,PRINT IMAGE NETWORK LTD,PRI011,Legal Services Manager,Printing and stationary,2037,APPLEBY DISTRICT WARD BY ELECTION,ELECTI,Elections,01069,District Elections
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151973,945,PRINT IMAGE NETWORK LTD,PRI011,Legal Services Manager,Printing and stationary,2037,APPLEBY COMBINED BY ELECTION,ELECTI,Elections,01069,District Elections
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151978,5169,AMEY PLC,TFE001,Legal Services Manager,Balance Sheet entry BS,6003,POLLING BOOTHS,HOLD A/C'S,Holding Accounts,10392,PCC Vote 2012
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151990,1857.5,CAPITA PROPERTY & INFRASTRUCTURE LTD,CAP002,Planning Services,Professional fees,2045,ARBORICULTURAL SERVICE JULY 2016,CONSER,Environmental Enhancement & Conservation,03012,Aboricutural Advice
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151991,5000,redacted informatopn,BUT011,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC 16225,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151992,3120,redacted informatopn,PAR035,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC 16165,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,151993,536.38,AMEY PLC,TFE001,Technical Services Manager,Commercial Refuse collection,1041,SERVICE LIFT TOWN HALL,ADMBLD,Administrative Buildings,00500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,152008,5000,redacted informatopn,BEE005,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC16085,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,152048,532,DENISE CALVERT LTD,CAL019,Revenue/Benefits Manager,Supplies general,2015,BENEFIT WORK W/E 29.07.16,UNIVERS,Universal Credit,01183,Universal Credit
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,152049,13900,PENRITH B I D,PEN063,Revenue/Benefits Manager,Contribution by EDC,2080,JULY MONIES,BID,Penrith BID Cash,08108,Penrith BID Cash
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,152074,1706.68,OYSTER PARTNERSHIP,OYS001,Planning Services,Agency Staff,0003, W/C 25.07.16,PLASER,Planning Services,00304,Planning Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,152077,1680,M TAYLOR ASSOCIATES LTD,TAY017,Human Resources Manager,Professional fees,2045,HR SUPPORT16 -  28 HOURS,HUMRES,Human Resources,00207,Human Resources
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,12/08/2016,152126,4564.88,redacted informatopn,BEV002,Technical Services Manager,Claims,2100,APPS CLAIMANTS COSTS,LANDCH,Land Charges,01002,Land Charges
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152184,2750,EDEN FM RADIO LTD,EDE060,Legal Services Manager,Supplies general,2015,COMMUNICATION IN THE COMMUNITY,COMMSV,Communications Services,01138,Publications & Advertising
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152012,624,ELECTRICITY NORTH WEST LTD,ELE005,Technical Services Manager,FL External Contractors,3303,LAMP DISC SOUTH TERR TEBAY,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152013,624,ELECTRICITY NORTH WEST LTD,ELE005,Technical Services Manager,FL External Contractors,3303,LAMP DISC HOLME LEA SHAP,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152014,624,ELECTRICITY NORTH WEST LTD,ELE005,Technical Services Manager,FL External Contractors,3303,LAMP DISC SOUTHWAITE RD LOW HESKET,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152046,894,AMEY PLC,TFE001,Technical Services Manager,FL Schedule of Rates,3302,COLUMN SURVEYS,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,148579,730,EDS (ELECTRICAL-DATA-SECURITY) LTD,EDS001,Technical Services Manager,Planned Maintenance,1016,WORK AT POOLEY BRIDGE TOILETS,PUBCON,Public Conveniences,02273,Pooley Bridge Public Convenience
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,151527,816,WALLGATE LIMITED,WAL040,Technical Services Manager,Building Maintenance,1000,TO START SERVICE CONTRACT 2671,PUBCON,Public Conveniences,02266,Public Conveniences
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,151902,2109.6,ASKHAM BRYAN COLLEGE,ASK010,Communities Director,Promotions,2081,50% RECHARGE VISION FOR NEWTON RIGG,EDEVPR,Economic Development and Promotion,02003,Economic Promotion - BRRS
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152015,600,KENDAL MOUNTAIN EVENTS LTD,KEN022,Commercial Services Manager,Balance Sheet entry BS,6003,LEP GRANT OFFER OUTDOOR CINEMA,LEP,LEP Tactical Fund,09320,LEP Tactical Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152019,3600,TEMPLE SOWERBY CRICKET CLUB,TEM008,Commercial Services Manager,Balance Sheet entry BS,6003,EDEN COMMUNITY GRANT 75%,COMM,Community Fund,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152056,5000,redacted informatopn,BEV003,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC 16014,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152062,5000,redacted informatopn,JAG001,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC16078,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152063,1173.24,HEATONS OFFICE SOLUTIONS LTD,LAK004,Technical Services Manager,Equipment – purchase,2000,PAPER/STATIONERY/CHAIR/DESK,CENTRA,Central Expenses,00212,Health & Safety
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152064,1200,LAGOM ASSOCIATES LTD,LAG001,Director of Finance,Miscellaneous,2092,FUNDING FORECASTS 2019-20,DIRFIN,Director of Finance,00100,Director of Finance / Secretary
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152067,5000,redacted informatopn,YAT001,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC 16105,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152068,5000,redacted informatopn,CHE006,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC 16138,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152070,766.65,GATESTRAVEL,GAT004,Legal Services Manager,Member expenses,2073,RAIL TRAVEL BOOKING JULY 16,COMMEM,Committee and Member Costs,01079,Travel and Subsistance
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152073,585,ANGEL SPRINGS LTD,ANG007,Technical Services Manager,Maint of Water Coolers,1053,GEM RENT P POU RENTAL,ADMBLD,Administrative Buildings,00500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152075,2605.67,MARTIN DALEY INVESTIGATION SERVICES,MDI001,Human Resources Manager,Professional fees,2045,INVESTIGATION WORK,HUMRES,Human Resources,00207,Human Resources
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152131,1195,DOLPHIN MOBILITY YORKSHIRE & CUMBRIA LTD,DOL001,Environmental Services,Capital grants,5505,FINAL PAYMENT  ALSTON,MEREGR,1996 Mandatory Renovation Grants,06035,Disabled Facility Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152132,671.36,UNITED UTILITIES WATER LTD,UNI008,Technical Services Manager,Water charges – metered,1032,PCS MARKET HALL APPLEBY 25.04.16-24.07.16,PUBCON,Public Conveniences,02280,Appleby Boroughgate Public Convenience
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152136,602,redacted informatopn,DOC003,Human Resources Manager,Relocation expenses,0054,RELOCATION ALLOWANCE,CENTRA,Central Expenses,00208,Staff Recruitment
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152148,3825,redacted informatopn,CAR076,Environmental Services,Decent Homes Grants,5524,150017/ NENTHEAD,DIREGR,1996 Discretionary Renovation Grants,06034,1996 Discretionary Renovation Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152149,5000,redacted informatopn,ROS003,Director of Finance,Grants and contributions,2079,PLFRG REF EDC16161,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152158,14796.45,AMEY PLC,TFE001,Technical Services Manager,Window cleaning,1040,2016_BC_08,PUBCON,Public Conveniences,02630,Disabled Toilet Moot Hall Appleby
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152164,1259.45,SUE POWELL CONSULTANCY LIMITED,SUE001,Environmental Services,Balance Sheet entry BS,6003,CUMBRIA HOUSING GROUP,HOUSS,Riverside Housing Grant,10394,Riverside Housing Grant
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152172,7466.26,CUMBRIA WASTE RECYCLING LTD,CUM022,Technical Services Manager,Recycling  - Bring Sites,3601,BS-47,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152176,600.6,AMEY PLC,TFE001,Technical Services Manager,Commercial Refuse collection,1041,SERVICE PENRITH CEMETERY JULY/SEPT 16,CEMETE,Cemeteries,02236,Penrith Cemetery Chapel
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152178,5000,redacted informatopn,MAL011,Director of Finance,Grants and contributions,2079,PLFRG REF EDC16028,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152181,500,ALSTON MOOR MUSIC FESTIVALS,ALS030,None,Unique payments ****,6006,ALSTON MOOR FESTIVAL,ARTLEI,Leisure Grants Fund,10158,Leisure Grants Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152191,2843.27,AMEY PLC,TFE001,Technical Services Manager,FL  Contract,3300,FL-05/2016,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152193,1875,redacted informatopn,BRA036,Director of Finance,Grants and contributions,2079,PLFRG EDC 16150,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152194,2160,redacted informatopn,BRA037,Director of Finance,Grants and contributions,2079,PLFRG EDC 16151,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152199,64262.9,AMEY PLC,TFE001,Technical Services Manager,Contract refuse collection,3003,M-RC53,REFCOL,Refuse Collection,03050,Clinical Expenditure
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152200,16837.1,AMEY PLC,TFE001,Environmental Services,Street Cleaning Contract,3100,M-SC53,APFAIR,Appleby Fair,03036,Appleby Fair
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,19/08/2016,152201,2570,CUMBRIA WASTE RECYCLING LTD,CUM022,Technical Services Manager,Garden Waste Skips,2014,GREEN WASTE VARIOUS SITES,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,26/08/2016,152300,540,KAREN MACDOUGALL MA DIP ARCH,MCD001,Commercial Services Manager,Other charges for services,2047,LEARNING OURSIDE THE CLASSROOM,MUSEUM,Museum,02089,Education programme
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,26/08/2016,152309,625,EMBLEM PRINT PRODUCTS,EMB001,Commercial Services Manager,Products and materials,7501,BOXED THIMBLE,TAPTIC,Penrith TIC Trading Account,09160,Penrith TIC - Trading Account
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,26/08/2016,152334,4495,ELLIOTT ENVIRONMENTAL SURVEYORS LTD,ELL006,Technical Services Manager,Flood Damage,2305,JENKINS FIELD GLENRIDDING,PARKOS,Parks and Open Spaces,02402,Jenkins Field
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,26/08/2016,152367,500,LAURA J ENTERTAINMENT,LAU002,Commercial Services Manager,Promotional activity,2084,GIFTED EDEN MARKET AUGUST 2016,MARKET,Markets,02382,Mrkts - Penrith Promotional Space
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,26/08/2016,150873,6000,CUMBRIA COUNTY COUNCIL,CCC002,Director of Finance,Professional fees,2045,FEES & CHARGES TO CLIENTS,DIRFIN,Director of Finance,00100,Director of Finance / Secretary
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,26/08/2016,152123,2637.2,WALTON GOODLAND LTD,WAL008,Legal Services Manager,Land Management Contract,2126,RATE FOR SURVEYOR JULY 2016,LANDMA,Land Management,01007,Land Management
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,26/08/2016,152167,2950,TIAA LTD,TIA001,Director of Finance,Professional fees,2045,INTERNAL AUDIT SERVICES - HOMELESSNESS,DIRFIN,Director of Finance,00100,Director of Finance / Secretary
