Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,01-Jul-2010,Construction contractor,Electrical Network Own&Operate - Construction,Lea Valley Utilities,42627,73370.00,1
DCMS,ODA,01-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lea Valley Utilities,42627,12839.75,2
DCMS,ODA,01-Jul-2010,Other Professional Fees,West Ham Station,Manor Road (West Ham) Management Limited,42834,65000.00,1
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-600.00,1
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-600.00,2
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-165.00,3
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-163.00,4
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-2000.00,5
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-768.00,6
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-1570.00,7
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-1782.00,8
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-632.50,9
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-310.00,10
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-852.50,11
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-630.00,12
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-1029.00,13
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-962.27,14
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-1100.00,15
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-600.00,16
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-705.00,17
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-23405.00,18
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-4850.00,19
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-1394.41,20
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-18750.00,21
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-2850.00,22
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-7872.50,23
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-1000.00,24
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,1634,-13053.49,25
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,7872.50,26
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-6700.00,27
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,1634,205.19,28
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,962.27,29
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-818.95,30
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,705.00,31
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1634,-600.00,32
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,1634,43.46,33
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1638,-15147.00,1
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1638,-6600.00,2
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1638,-46500.00,3
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,1638,282.02,4
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,1638,-10194.75,5
DCMS,ODA,05-Jul-2010,Consultants,SI Arup from 1 April 2009,Ove Arup & Partners Limited,1649,-26095.17,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,1649,-4566.65,2
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,34585,46217.98,1
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,34585,282.02,2
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,34585,6975.00,3
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,34585,-46217.98,4
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,34585,46217.98,5
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,40141,23405.00,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,40141,4095.88,2
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,40141,-23405.00,3
DCMS,ODA,05-Jul-2010,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,40141,23405.00,4
DCMS,ODA,05-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,40584,46053.14,1
DCMS,ODA,05-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,40584,939.86,2
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,40584,164.48,3
DCMS,ODA,05-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,40588,46053.14,1
DCMS,ODA,05-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,40588,939.86,2
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,40588,164.48,3
DCMS,ODA,05-Jul-2010,Consultants,SI Arup from 1 April 2009,Ove Arup & Partners Limited,41391,188951.40,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41391,33066.50,2
DCMS,ODA,05-Jul-2010,Consultants,SI Arup from 1 April 2009,Ove Arup & Partners Limited,41391,-188951.40,3
DCMS,ODA,05-Jul-2010,Consultants,SI Arup from 1 April 2009,Ove Arup & Partners Limited,41391,162856.23,4
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41391,-33066.50,5
DCMS,ODA,05-Jul-2010,Consultants,SI Arup from 1 April 2009,Ove Arup & Partners Limited,41391,26095.17,6
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41391,4566.65,7
DCMS,ODA,05-Jul-2010,Consultants,SI Arup from 1 April 2009,Ove Arup & Partners Limited,41391,-26095.17,8
DCMS,ODA,05-Jul-2010,Consultants,SI Arup from 1 April 2009,Ove Arup & Partners Limited,41391,-162856.23,9
DCMS,ODA,05-Jul-2010,Consultants,SI Arup from 1 April 2009,Ove Arup & Partners Limited,41391,26095.17,10
DCMS,ODA,05-Jul-2010,Consultants,SI Arup from 1 April 2009,Ove Arup & Partners Limited,41391,162856.23,11
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41391,28499.84,12
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41391,0.01,13
DCMS,ODA,05-Jul-2010,Consultants,Supervisor South Park,Atkins Limited,41744,59993.28,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,41744,10498.82,2
DCMS,ODA,05-Jul-2010,Consultants,Construction Tech Support - SBH North Park,Atkins Limited,41891,66299.18,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,41891,11602.36,2
DCMS,ODA,05-Jul-2010,Consultants,Venue Transport Operations,Ove Arup & Partners Limited,41953,63408.33,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,41953,11096.46,2
DCMS,ODA,05-Jul-2010,Consultants,Supervisor North Park,Capita Symonds Limited,42050,32077.13,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Capita Symonds Limited,42050,5613.50,2
DCMS,ODA,05-Jul-2010,Business feasibility & modelling,Transport Test Events,Halcrow Group Ltd,42189,31695.00,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Halcrow Group Ltd,42189,5546.63,2
DCMS,ODA,05-Jul-2010,Project administration,Bridge Maintenance,Dorney Lake Services Ltd,42315,49847.00,1
DCMS,ODA,05-Jul-2010,Consultants,Eton College & DLT Costs,Eton College,42316,600000.00,1
DCMS,ODA,05-Jul-2010,Consultants,Enabling Works ATKINS work streams close out,Atkins Limited,42375,127707.87,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,42375,22348.88,2
DCMS,ODA,05-Jul-2010,Consultants,"Work in Connection with ArcelorMittal ""Orbit"" - EDAW",EDAW Limited,42395,21430.55,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,EDAW Limited,42395,3750.35,2
DCMS,ODA,05-Jul-2010,Consultants,Arch input to SBH Construction,EDAW Limited,42421,39200.35,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,EDAW Limited,42421,6860.06,2
DCMS,ODA,05-Jul-2010,Consultants,SBH Town Planning Agent,Ove Arup & Partners Limited,42540,21968.16,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,42540,3844.43,2
DCMS,ODA,05-Jul-2010,Consultants,SBH SP - Engineering Mgt South Park (post 01/04/07),Ove Arup & Partners Limited,42546,78812.95,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,42546,13792.27,2
DCMS,ODA,05-Jul-2010,Consultants,Risk & Audit,Ernst & Young LLP,42575,46187.00,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,42575,8082.73,2
DCMS,ODA,05-Jul-2010,Service Charges,Facilities Management,LOCOG,42605,9582.22,1
DCMS,ODA,05-Jul-2010,Building Manager's Costs,Facilities Management,LOCOG,42605,15865.02,2
DCMS,ODA,05-Jul-2010,Stationery,Facilities Management,LOCOG,42605,96.95,3
DCMS,ODA,05-Jul-2010,Postage and couriers,Facilities Management,LOCOG,42605,2419.00,4
DCMS,ODA,05-Jul-2010,Sundry Expenses,Facilities Management,LOCOG,42605,191.05,5
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,LOCOG,42605,4926.99,6
DCMS,ODA,05-Jul-2010,Construction contractor,Lot 6 Energy Centre - Construction,Cofely East London Energy Ltd,42824,116743.25,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Cofely East London Energy Ltd,42824,20430.07,2
DCMS,ODA,05-Jul-2010,Tier 1 Contractors,Olympic Village Sales and Marketing,Triathlon Homes LLP,42871,231415.16,1
DCMS,ODA,05-Jul-2010,Project Manager,Angel Lane Freight Loop & Plat 10A,Global Crossing (UK) Telecommunications Ltd,42873,89633.70,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Global Crossing (UK) Telecommunications Ltd,42873,15685.90,2
DCMS,ODA,05-Jul-2010,Site security,Guarding - G4S,G4S Secure Solutions (UK) Ltd,42942,1108698.37,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,G4S Secure Solutions (UK) Ltd,42942,194022.21,2
DCMS,ODA,05-Jul-2010,Site security,Guarding - G4S,G4S Secure Solutions (UK) Ltd,42943,24260.20,1
DCMS,ODA,05-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,G4S Secure Solutions (UK) Ltd,42943,4245.54,2
DCMS,ODA,07-Jul-2010,Tier 1 Contractors,SHM SHMC - Fitzpatrick,Fitzpatrick Contractors Ltd,42978,1609242.26,1
DCMS,ODA,07-Jul-2010,Tier 1 Contractors,TTW SS - Reductions to Bus Journey time to PML,Fitzpatrick Contractors Ltd,42978,216043.00,2
DCMS,ODA,07-Jul-2010,Tier 1 Contractors,TTW Walkways - Carpenters Road for Aquatics,Fitzpatrick Contractors Ltd,42978,6000.00,3
DCMS,ODA,07-Jul-2010,Tier 1 Contractors,TTW Walkways / Cycle - Access white Post Lane,Fitzpatrick Contractors Ltd,42978,90000.00,4
DCMS,ODA,07-Jul-2010,Tier 1 Contractors,WM - Infrastructure to WCC Complex,Fitzpatrick Contractors Ltd,42978,84581.61,5
DCMS,ODA,07-Jul-2010,Tier 1 Contractors,TB - Fitzpatrick,Fitzpatrick Contractors Ltd,42978,174383.41,6
DCMS,ODA,07-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,42978,381543.80,7
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,1643,-23354.86,1
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,1643,-1677.14,2
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,1643,-293.50,3
DCMS,ODA,13-Jul-2010,Other Professional Fees,Travel Demand Management,Ove Arup & Partners Limited,39986,45665.00,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,39986,7991.38,2
DCMS,ODA,13-Jul-2010,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,41456,202558.82,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,41456,35447.79,2
DCMS,ODA,13-Jul-2010,Consultants,"Security Planning and Risk - Various ODA Suppliers
",MI Associates Pty Limited,42181,25671.97,1
DCMS,ODA,13-Jul-2010,Planning Strategies & Conditions,Z2-7 Infra S106 payments - transport,London Borough of Newham (E6 6EH),42239,28000.00,1
DCMS,ODA,13-Jul-2010,Consultants,Logistics ODA Assurance Costs,MI Associates Pty Limited,42367,35000.00,1
DCMS,ODA,13-Jul-2010,Construction contractor,F10A Abutment Works,Docklands Light Railway Limited,42490,43724.20,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Docklands Light Railway Limited,42490,7651.74,2
DCMS,ODA,13-Jul-2010,Land Access Rights,TTW Walkways - Carpenters Road for Aquatics,Docklands Light Railway Limited,42491,18883.20,1
DCMS,ODA,13-Jul-2010,Land Access Rights,TTW Walkways - Carpenters Road for Aquatics,Docklands Light Railway Limited,42491,19440.00,2
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Docklands Light Railway Limited,42491,6706.56,3
DCMS,ODA,13-Jul-2010,Other Professional Fees,Staffing and General Management Opex,Steer Davies Gleave,42492,37450.75,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Steer Davies Gleave,42492,6553.95,2
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42499,113125.29,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,42499,19796.93,2
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,42499,-19796.93,3
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42499,-113125.29,4
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42499,105545.90,5
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42499,7579.39,6
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,42499,1326.39,7
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42502,1374110.93,1
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42502,-1374110.93,2
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42502,1282045.50,3
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42502,92065.43,4
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,42502,16111.45,5
DCMS,ODA,13-Jul-2010,IT Consultancy,Disaster Recovery,Fujitsu Services Ltd,42532,66885.00,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fujitsu Services Ltd,42532,11704.87,2
DCMS,ODA,13-Jul-2010,Consultants,SBH Statutory Costs,Thames Water Engineering Division,42534,326351.00,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Thames Water Engineering Division,42534,57111.43,2
DCMS,ODA,13-Jul-2010,Software annual licencing,ODA/CLM Software Licensing,Computacentre (UK) Ltd,42536,177101.04,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Computacentre (UK) Ltd,42536,30992.68,2
DCMS,ODA,13-Jul-2010,Consultants,SBH SP CDM Co-Ordinator South Park post 01/04/07,Ove Arup & Partners Limited,42544,37507.16,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,42544,6563.75,2
DCMS,ODA,13-Jul-2010,Consultants,Park Operations Security,Ove Arup & Partners Limited,42552,191511.86,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,42552,33514.58,2
DCMS,ODA,13-Jul-2010,Grant Payable,Stratford Regional Station Re-Development,Network Rail,42588,102230.00,1
DCMS,ODA,13-Jul-2010,Grant Payable,Stratford Regional Station Re-Development,Network Rail,42589,1276701.00,1
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,42673,340371.74,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,42673,59565.05,2
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,42673,-340371.74,3
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,42673,-59565.05,4
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,42673,333564.31,5
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,42673,6807.43,6
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,42673,1191.30,7
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,42674,584094.81,1
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,42674,-584094.81,2
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,42674,572412.91,3
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,42674,11681.90,4
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,42674,2044.33,5
DCMS,ODA,13-Jul-2010,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,42686,40791.00,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,42686,7138.43,2
DCMS,ODA,13-Jul-2010,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,42687,40791.00,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,42687,7138.43,2
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42734,2178792.55,1
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42734,-2178792.55,2
DCMS,ODA,13-Jul-2010,Consultants,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42734,2032813.45,3
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,42734,145979.10,4
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,42734,25546.34,5
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,42736,28498.00,1
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,42736,28498.00,2
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,42736,-28498.00,3
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,42736,4987.15,4
DCMS,ODA,13-Jul-2010,Tier 1 Contractors,WM - Waste Management Contractor Veolia,Veolia Environmental Services,42778,76442.69,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Veolia Environmental Services,42778,13377.47,2
DCMS,ODA,13-Jul-2010,Water,Broxbourne Professional Fees,Thames Water,42785,165746.59,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Thames Water,42785,29005.65,2
DCMS,ODA,13-Jul-2010,Consultants,Security V&I Programme Support - Various ODA Suppliers,WSP Development & Transportation,42799,35950.00,1
DCMS,ODA,13-Jul-2010,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Development & Transportation,42799,6291.25,2
DCMS,ODA,13-Jul-2010,Consultants,Security V&I Programme Support - Various ODA Suppliers,WSP Development & Transportation,42799,-35950.00,3
DCMS,ODA,13-Jul-2010,Consultants,Security V&I Programme Support - WSP,WSP Development & Transportation,42799,30912.50,4
DCMS,ODA,13-Jul-2010,Consultants,Security V&I Programme Support - WSP,WSP Development & Transportation,42799,5037.50,5
DCMS,ODA,13-Jul-2010,Consultants,Security V&I Programme Support - WSP,WSP Development & Transportation,42799,-5037.50,6
DCMS,ODA,13-Jul-2010,Consultants,Security V&I Programme Support - WSP,WSP Development & Transportation,42799,-30912.50,7
