Department,Entity, Transaction Date, Expense Type, Expense Area, Supplier Name,Transaction number, Amount, Invoice Description
DFID,DFID,04/09/2017,Air fares ,Middle East and North Africa Division ,Corporate Travel Provider ,100146-101 ,£790.50,
DFID,DFID,04/09/2017,Air fares ,Middle East and North Africa Division ,Corporate Travel Provider ,100146-101 ,£747.97,
DFID,DFID,04/09/2017,Air fares ,Middle East and North Africa Division ,Corporate Travel Provider ,100146-101 ,£557.77,
DFID,DFID,04/09/2017,Air fares ,Middle East and North Africa Division ,Corporate Travel Provider ,100146-101 ,£567.17,
DFID,DFID,04/09/2017,Air fares ,Middle East and North Africa Division ,Corporate Travel Provider ,100146-101 ,£782.40,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,100152-114 ,"£1,220.17",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,100152-114 ,"£2,393.00",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,100152-114 ,"£2,001.77",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,100152-114 ,"£2,320.57",
DFID,DFID,04/09/2017,Air fares ,Communications Division ,Corporate Travel Provider ,100177-101 ,£644.17,
DFID,DFID,04/09/2017,Air fares ,Economic Development Division ,Corporate Travel Provider ,100124-101 ,£862.90,
DFID,DFID,04/09/2017,Air fares ,Economic Development Division ,Corporate Travel Provider ,100124-101 ,"£1,142.07",
DFID,DFID,04/09/2017,Air fares ,Economic Development Division ,Corporate Travel Provider ,100124-101 ,"£1,118.67",
DFID,DFID,04/09/2017,Air fares ,Economic Development Division ,Corporate Travel Provider ,100124-101 ,"£1,118.67",
DFID,DFID,04/09/2017,Air fares ,Policy Division ,Corporate Travel Provider ,100191-101 ,£582.57,
DFID,DFID,04/09/2017,Air fares ,Policy Division ,Corporate Travel Provider ,100191-101 ,£573.17,
DFID,DFID,04/09/2017,Air fares ,Communications Division ,Corporate Travel Provider ,100197-101 ,"£1,021.97",
DFID,DFID,04/09/2017,Air fares ,Communications Division ,Corporate Travel Provider ,100197-101 ,"£1,021.97",
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£2,987.10",
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£2,987.10",
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£2,987.10",
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£5,252.37",
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£3,624.37",
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-105 ,£623.97,
DFID,DFID,04/09/2017,Other passenger transport ,Top Management Group ,Corporate Travel Provider ,100232-105 ,£536.08,
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-105 ,"£3,252.27",
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-105 ,£503.80,
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-106 ,"£2,368.27",
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-106 ,£920.60,
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-106 ,"£1,840.95",
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-106 ,"£1,029.90",
DFID,DFID,04/09/2017,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-106 ,"£1,523.10",
DFID,DFID,04/09/2017,Air fares ,Central Department Division ,Corporate Travel Provider ,100259-101 ,"£1,272.09",
DFID,DFID,04/09/2017,Air fares ,Central Department Division ,Corporate Travel Provider ,100259-101 ,£541.08,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Group Operations ,Corporate Travel Provider ,100264-101 ,£505.00,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Group Operations ,Corporate Travel Provider ,100264-101 ,£566.00,
DFID,DFID,04/09/2017,Air fares ,Policy Division ,Corporate Travel Provider ,100277-101 ,£835.47,
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,199.49",
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£603.18,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£3,214.80",
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,279.28",
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£538.60,
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£755.38,
DFID,DFID,12/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,"£7,563.00",
DFID,DFID,07/09/2017,Mobile telephones & accessories ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,£699.97,
DFID,DFID,15/09/2017,Repairs  Maint  Alter - Property & Constrct. Services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,"£5,961.53",
DFID,DFID,12/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,"£7,694.00",
DFID,DFID,15/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,"£33,485.55",Secure air transport support costs for Kabul for 2017
DFID,DFID,15/09/2017,Contract Catering Services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,"£1,535.36",
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£555.27,
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,139.28",
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£544.92,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£509.00,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,391.00",
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£640.58,
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,243.10",
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,100011-110 ,"£2,702.75",
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,100016-101 ,"£2,176.21",
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,100016-101 ,"£1,720.00",
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,100016-101 ,£901.50,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,100016-101 ,"£4,357.47",
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,100016-110 ,"£2,190.47",
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,100016-110 ,"£2,414.29",
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,100016-110 ,"£1,873.10",
DFID,DFID,04/09/2017,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,100039-110 ,"£1,171.07",
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101603-101 ,"£1,297.87",
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101603-102 ,£666.90,
DFID,DFID,15/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101603-102 ,"£1,234.85",
DFID,DFID,12/09/2017,Hostile Environment Training ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101603-102 ,"£1,182.95",
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101603-102 ,£666.90,
DFID,DFID,14/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£592.32,
DFID,DFID,01/09/2017,Training - Travel & Subsistence ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£953.52,
DFID,DFID,01/09/2017,Training - Travel & Subsistence ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£796.56,
DFID,DFID,01/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£511.87,
DFID,DFID,12/09/2017,Training - Course Fees ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,£686.03,
DFID,DFID,12/09/2017,Training - Course Fees ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,£577.06,
DFID,DFID,07/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,£720.33,
DFID,DFID,15/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,£730.54,
DFID,DFID,15/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,"£1,543.56",
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101605-101 ,£780.75,
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101605-101 ,£550.37,
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101605-101 ,£893.60,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,473.30",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£928.17,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£729.80,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£729.80,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,470.20",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,467.80",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£834.40,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,680.60",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,113.90",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£678.57,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,315.20",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,041.40",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,065.30",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£718.80,
DFID,DFID,04/09/2017,Other passenger transport ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£501.20,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,709.04",
DFID,DFID,12/09/2017,Training - Travel & Subsistence ,West and Southern Africa ,Foreign & Commonwealth Office ,101610-101 ,"£1,170.52",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101613-101 ,£591.50,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101613-101 ,£591.50,
DFID,DFID,12/09/2017,Data network- remote working ,West and Southern Africa ,Foreign & Commonwealth Office ,101613-101 ,"£1,442.64",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101613-101 ,£591.50,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101613-101 ,£628.40,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101613-101 ,£591.50,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101616-101 ,£853.50,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101616-101 ,£582.87,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101616-101 ,£914.19,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101616-101 ,£665.19,
DFID,DFID,15/09/2017,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101616-101 ,"£2,577.44",
DFID,DFID,15/09/2017,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101616-101 ,"£2,577.44",
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101616-101 ,£861.84,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,£683.47,
DFID,DFID,15/09/2017,Medical/Health Services ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,"£3,891.40",
DFID,DFID,12/09/2017,Hotels - Accommodation only ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,"£2,070.28",
DFID,DFID,12/09/2017,Medical/Health Services ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,"£3,929.08",
DFID,DFID,12/09/2017,Medical/Health Services ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,"£3,929.08",
DFID,DFID,12/09/2017,Medical/Health Services ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,"£3,929.08",
DFID,DFID,07/09/2017,Mobile telephones & accessories ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,£945.07,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,"£1,895.90",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,£763.17,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,£758.47,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,£646.20,
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-101 ,£572.00,
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-101 ,£972.77,
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-101 ,£708.92,
DFID,DFID,15/09/2017,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101621-108 ,"£1,646.48",
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-108 ,£705.97,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,"£1,304.37",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£901.17,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£857.25,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,"£1,217.10",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£900.67,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£693.50,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£723.90,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£845.77,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£756.84,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£666.90,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,"£1,253.27",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£691.60,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-105 ,"£1,376.87",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£802.50,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£871.20,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£697.90,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,"£1,073.70",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£876.10,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£876.10,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£666.60,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£764.40,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,"£1,353.00",
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£740.00,
DFID,DFID,04/09/2017,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£557.50,
DFID,DFID,04/09/2017,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101624-101 ,£840.77,
DFID,DFID,04/09/2017,Other passenger transport ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101611-101 ,£600.00,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101612-101 ,£811.58,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101612-101 ,£648.60,
DFID,DFID,15/09/2017,Training - Travel & Subsistence ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£536.29,
DFID,DFID,15/09/2017,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£538.64,
DFID,DFID,15/09/2017,Training - Travel & Subsistence ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£572.04,
DFID,DFID,15/09/2017,Training - Travel & Subsistence ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£685.84,
DFID,DFID,15/09/2017,Hotels - Accommodation only ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£609.00,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101612-101 ,£660.07,
DFID,DFID,04/09/2017,Air fares ,Group Operations ,Corporate Travel Provider ,100270-102 ,£705.09,
DFID,DFID,04/09/2017,Air fares ,Group Operations ,Corporate Travel Provider ,100270-102 ,£897.69,
DFID,DFID,04/09/2017,Air fares ,Group Operations ,Corporate Travel Provider ,100270-102 ,£870.79,
DFID,DFID,04/09/2017,Air fares ,Economic Development Division ,Corporate Travel Provider ,100275-101 ,£898.38,
DFID,DFID,04/09/2017,Air fares ,Economic Development Division ,Corporate Travel Provider ,100275-101 ,£923.07,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,Economic Development Division ,Corporate Travel Provider ,100275-101 ,£590.31,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,East and Central Africa ,Corporate Travel Provider ,101625-111 ,£529.96,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-111 ,£642.07,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-111 ,£686.47,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,£547.97,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,£547.97,
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,£840.77,
DFID,DFID,04/09/2017,Hotels - Accommodation only ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,"£1,268.64",
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,"£1,687.30",
DFID,DFID,12/09/2017,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101630-101 ,"£1,599.38",
DFID,DFID,04/09/2017,Hotels - Accommodation only ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,"£1,307.16",
DFID,DFID,04/09/2017,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-113 ,"£1,302.77",
