"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Transport","DVLA","Information Systems","197","Grade 6","57855","66533","Senior IT Manager","14.00","Information Technology"
"Department for Transport","DVLA","Information Systems","197","Grade 6","57855","66533","Senior Project Manager","6.61","Programme and Project Management (PPM)"
"Department for Transport","DVLA","Information Systems","197","Grade 7","46696","53700","Senior IT Manager","58.62","Information Technology"
"Department for Transport","DVLA","Information Systems","197","Grade 7","46696","53700","Senior Project Manager","17.80","Programme and Project Management (PPM)"
"Department for Transport","DVLA","Operations","196","EO","24600","25809","Operational Manager","395.28","Operational Delivery"
"Department for Transport","DVLA","Operations","196","HEO","29241","32367","Operational Manager","112.90","Operational Delivery"
"Department for Transport","DVLA","Operations","196","SEO","37428","41173","Senior Operational Manager","55.47","Operational Delivery"
"Department for Transport","DVLA","Operations","196","AA","16866","16866","Operations Support Officer","212.89","Operational Delivery"
"Department for Transport","DVLA","Operations","196","AO","19873","19873","Operations Support Officer","2000.28","Operational Delivery"
"Department for Transport","DVLA","Operations","196","AO (London)","23263","23263","Operations Support Officer","4.00","Operational Delivery"
"Department for Transport","DVLA","Operations","196","EO (London)","26878","28200","Operational Manager","6.00","Operational Delivery"
"Department for Transport","DVLA","Operations","196","Grade 6","57855","66533","Senior Operational Manager","28.70","Operational Delivery"
"Department for Transport","DVLA","Operations","196","Grade 7","46696","53700","Senior Operational Manager","16.19","Operational Delivery"
"Department for Transport","DVLA","Operations","196","SEO (London)","40094","44103","Senior Operational Manager","1.00","Operational Delivery"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","EO","24600","25809","Communications Manager","20.03","Communications"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","EO","24600","25809","Policy Adviser","37.44","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","HEO","29241","32367","Communications Manager","11.68","Communications"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","HEO","29241","32367","Policy Adviser","30.77","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","SEO","37428","41173","Senior Communications Manager","2.81","Communications"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","SEO","37428","41173","Senior Policy Adviser","17.02","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","AA","16866","16866","Policy Support Officer","8.49","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","AO","19873","19873","Communications Support Officer","5.46","Communications"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","AO","19873","19873","Policy Support Officer","32.12","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","Grade 6","57855","66533","Senior Policy Adviser","2.00","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","Grade 7","46696","53700","Senior Communications Manager","2.81","Communications"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","Grade 7","46696","53700","Senior Policy Adviser","7.89","Policy"
"Department for Transport","DVLA","Digital Services & Data Input","196","EO","24600","25809","Operational Manager","115.77","Operational Delivery"
"Department for Transport","DVLA","Digital Services & Data Input","196","HEO","29241","32367","Operational Manager","23.46","Operational Delivery"
"Department for Transport","DVLA","Digital Services & Data Input","196","SEO","37428","41173","Senior Operational Manager","14.00","Operational Delivery"
"Department for Transport","DVLA","Digital Services & Data Input","196","AA","16866","16866","Operations Support Officer","1060.26","Operational Delivery"
"Department for Transport","DVLA","Digital Services & Data Input","196","AO","19873","19873","Operations Support Officer","303.09","Operational Delivery"
"Department for Transport","DVLA","Digital Services & Data Input","196","Grade 7","46696","53700","Senior Operational Manager","4.00","Operational Delivery"
