Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,03/08/2015,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033226,"27,122.88",Utility payment,WD17 1HN,,,,
HMRC,HMRC,03/08/2015,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033226,"34,567.49",Utility payment,WD17 1HN,,,,
HMRC,HMRC,03/08/2015,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033226,"39,514.57",Utility payment,WD17 1HN,,,,
HMRC,HMRC,03/08/2015,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033226,"40,376.46",Utility payment,WD17 1HN,,,,
HMRC,HMRC,03/08/2015,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033226,"59,842.41",Utility payment,WD17 1HN,,,,
HMRC,HMRC,03/08/2015,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033226,"121,936.26",Utility payment,WD17 1HN,,,,
HMRC,HMRC,03/08/2015,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033226,"142,395.11",Utility payment,WD17 1HN,,,,
HMRC,HMRC,03/08/2015,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033226,"181,479.31",Utility payment,WD17 1HN,,,,
HMRC,HMRC,03/08/2015,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033226,"324,323.72",Utility payment,WD17 1HN,,,,
HMRC,HMRC,03/08/2015,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100033226,"1,702,699.55",Utility payment,WD17 1HN,,,,
HMRC,HMRC,04/08/2015,Samplng & Analytical,Specialist Investigations (SI),LGC LTD,5100025676,"-75,442.68",Sampling & Analytical Services,TW11 0LY,,,,
HMRC,HMRC,04/08/2015,Specimen Isolation,Specialist Investigations (SI),IMA LTD,5100030142,"293,500.80",Sampling & Analytical Services,LS20 8BH,,,,
HMRC,HMRC,04/08/2015,Samplng & Analytical,Specialist Investigations (SI),LGC LTD,5100033271,"170,804.40",Sampling & Analytical Services,TW11 0LY,,,,
HMRC,HMRC,04/08/2015,Grant in Aid Funding,PT Customer Product & Process,TAXAID,5100033347,"78,750.00",Grant in aid,SE1 0LH,,,,
HMRC,HMRC,04/08/2015,Grant in Aid Funding,PT Customer Product & Process,TAXAID,5100033350,"45,000.00",Grant in aid,SE1 0LH,,,,
HMRC,HMRC,04/08/2015,Research conslt serv,Digital,CABINET OFFICE,5100033375,"50,000.00",This payment came from the Assisted Digital project for some x-govt research with the Cabinet Office.,CF14 3UW,,,,
HMRC,HMRC,04/08/2015,IT consultancy,Digital,CABINET OFFICE,5100033376,"110,663.00",HMRC funded a Band A (G6/7) and B2 (SEO/HEO) post in the GDS-based Digital Inclusion team ,CF14 3UW,,,,
HMRC,HMRC,05/08/2015,Landlord Charges,Estates & Support Services,FASSET BUSINESS & PROPERTY,5100033509,"4,427.14",Standard Landlord Service Charge payable to the Landlord,PO9 1SA,,,,
HMRC,HMRC,05/08/2015,Landlord Charges,Estates & Support Services,FASSET BUSINESS & PROPERTY,5100033509,"196,806.11",Standard Landlord Service Charge payable to the Landlord,PO9 1SA,,,,
HMRC,HMRC,05/08/2015,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL,5100033524,"1,033.26",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,PE4 5BR,,,,
HMRC,HMRC,05/08/2015,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL,5100033524,"62,777.43",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,PE4 5BR,,,,
HMRC,HMRC,05/08/2015,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL,5100033524,"332,781.12",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,PE4 5BR,,,,
HMRC,HMRC,05/08/2015,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100033538,"54,122.17",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,05/08/2015,Gov Bank Serv Charge,Corporate Finance,HSBC BANK PLC,5100033591,"27,720.00",Cash management solution provided by HSBC,E14 5HQ,,,,
HMRC,HMRC,05/08/2015,Debt coll serv (DEL),Debt Management & Banking,AKINIKA HOLDINGS (UK) LIMITED,5100033623,"60,888.06",Debt Collection Services,PR1 3EL,,,,
HMRC,HMRC,05/08/2015,Mgmt development,Information Management Services,CAPITA BUSINESS SERVICES LTD,5100033725,"146,341.46",Charges for IT Specialists,DL1 9HN,,,,
HMRC,HMRC,05/08/2015,Research (VAT rec),PT Change,MARKET & OPINION RESEARCH INT,5100033726,"44,601.60",Ipsos Mori recruited a pre-determined number of users to test the NI & SP system during private beta. They also undertook 4 follow up surveys to gether further insight from users & non users.,SE1 1FY,,,,
HMRC,HMRC,05/08/2015,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL WHOLESALE,5100033752,457.78,These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,EC4Y 0HQ,,,,
HMRC,HMRC,05/08/2015,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL WHOLESALE,5100033752,"3,064,160.43",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,EC4Y 0HQ,,,,
HMRC,HMRC,05/08/2015,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL WHOLESALE,5100033755,"-132,171.27",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,EC4Y 0HQ,,,,
HMRC,HMRC,05/08/2015,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100033815,"110,900.00",Court Fees,B4 6FD,,,,
HMRC,HMRC,06/08/2015,Gov Bank Serv Charge,Corporate Finance,CITIBANK NA,5100033833,"30,565.92",Monthly charges for payments into HMRC of direct taxes,E14 5LB,,,,
HMRC,HMRC,06/08/2015,OGD costs,Estates & Support Services,THE SCOTTISH GOVERNMENT,5100033840,995.73,Charges for occupation under MOTO arrangement. ,EH6 6QQ,,,,
HMRC,HMRC,06/08/2015,OGD costs,Estates & Support Services,THE SCOTTISH GOVERNMENT,5100033840,"98,577.15",Charges for occupation under MOTO arrangement. ,EH6 6QQ,,,,
HMRC,HMRC,06/08/2015,OHS,HR,RIGHT CORECARE,5100033874,"27,410.22",Outsourced contract for Welfare and help-line services,PO15 7AL,,,,
HMRC,HMRC,06/08/2015,OHS,HR,RIGHT CORECARE,5100033877,"30,289.36",Outsourced contract for Welfare and help-line services,PO15 7AL,,,,
HMRC,HMRC,06/08/2015,Marketing Promotion,Corporate Communications,CARAT,5100033882,92.95,Tax Credits 2015 Out of Home Media,NW1 3BF,,,,
HMRC,HMRC,06/08/2015,Marketing Promotion,Corporate Communications,CARAT,5100033882,"143,835.37",Tax Credits 2015 Out of Home Media,NW1 3BF,,,,
HMRC,HMRC,06/08/2015,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100033890,"34,319.48",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,06/08/2015,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100033892,"41,703.94",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,06/08/2015,Security printing,Indirect Tax Directorate,WILLIAMS LEA LTD,5100033906,"31,509.05",Provide support for the UK Duty Stamps Scheme,WF6 1TN,,,,
HMRC,HMRC,06/08/2015,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100033925,"22,057.38",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,06/08/2015,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100033925,"24,873.20",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,06/08/2015,Disposal Seized Gds,Specialist Investigations (SI),ENVA NORTHERN IRELAND LTD,5100033939,"144,000.00",Disposal of Seized Goods,BT24 8LS,,,,
HMRC,HMRC,06/08/2015,Cross Government Ser,Commercial Directorate,IBM UNITED KINGDOM LTD,5100033941,"29,423.06",May payment for HMRC's industry standard procurement tool Emptoris which speeds up the procurement process and reduces the cost of sourcing.,PO6 3AU,,,,
HMRC,HMRC,06/08/2015,Marketing Promotion,Corporate Communications,CARAT,5100033980,637.61,Tax Credits 2015 TV Media,NW1 3BF,,,,
HMRC,HMRC,06/08/2015,Marketing Promotion,Corporate Communications,CARAT,5100033980,"800,833.23",Tax Credits 2015 TV Media,NW1 3BF,,,,
HMRC,HMRC,06/08/2015,Marketing Promotion,Corporate Communications,CARAT,5100033982,205.2,Tax Credits 2015 Radio Media,NW1 3BF,,,,
HMRC,HMRC,06/08/2015,Marketing Promotion,Corporate Communications,CARAT,5100033982,"259,557.81",Tax Credits 2015 Radio Media,NW1 3BF,,,,
HMRC,HMRC,06/08/2015,Marketing Promotion,Corporate Communications,CARAT,5100033983,19.09,Tax Credits 2015 Out of Home Media,NW1 3BF,,,,
HMRC,HMRC,06/08/2015,Marketing Promotion,Corporate Communications,CARAT,5100033983,"36,962.81",Tax Credits 2015 Out of Home Media,NW1 3BF,,,,
HMRC,HMRC,06/08/2015,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100033986,"35,985.35",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,06/08/2015,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100033986,"40,579.22",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,07/08/2015,Debt coll serv (DEL),Debt Management & Banking,DRYDENSFAIRFAX SOLICITORS,5100034081,"65,150.99",Debt Collection Services,LS2 8BX,,,,
HMRC,HMRC,07/08/2015,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100034160,"1,331.82",Charges for accommodation provided under the G4S Private Finance Initiative contract in Edinburgh,S81 7QF,,,,
HMRC,HMRC,07/08/2015,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100034160,"25,304.48",Charges for accommodation provided under the G4S Private Finance Initiative contract in Edinburgh,S81 7QF,,,,
HMRC,HMRC,07/08/2015,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100034162,595.56,Charges for accommodation provided under the G4S Private Finance Initiative contract in Glasgow,S81 7QF,,,,
HMRC,HMRC,07/08/2015,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100034162,"29,182.14",Charges for accommodation provided under the G4S Private Finance Initiative contract in Glasgow,S81 7QF,,,,
HMRC,HMRC,07/08/2015,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100034175,"3,143.40",This invoice is a monthly charge for facilities management at Trinity Bridge under the G4S Facilities Management Contract.,S81 7QF,,,,
HMRC,HMRC,07/08/2015,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100034175,"75,441.70",This invoice is a monthly charge for facilities management at Trinity Bridge under the G4S Facilities Management Contract.,S81 7QF,,,,
HMRC,HMRC,07/08/2015,Disposal Seized Gds,Specialist Investigations (SI),ENVA NORTHERN IRELAND LTD,5100034182,"62,300.04",Disposal of Seized Goods,BT24 8LS,,,,
HMRC,HMRC,07/08/2015,Software licences,Digital,GITHUB INC,5100034983,"62,399.23",Off the shelf software licence for Southbank Digital Delivery Centre,94107,,,,
HMRC,HMRC,10/08/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100034957,695.33,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,10/08/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100034957,"2,723.94",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,10/08/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100034957,"26,670.00",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,10/08/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100034959,"1,235.80",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,10/08/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100034959,"130,994.18",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,10/08/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100034961,"66,555.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,10/08/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100034961,"79,845.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,10/08/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100034961,"80,250.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,10/08/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100034961,"94,110.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,10/08/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100034961,"125,025.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,10/08/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100034961,"129,157.50",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,10/08/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100034961,"144,840.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,10/08/2015,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100034988,"37,349.99",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,10/08/2015,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100034988,"42,118.07",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,10/08/2015,Software coding,Digital,CAPITA BUSINESS SERVICES LTD,5100035006,"33,417.70",Digital Delivery Centre Southbank Consultant July Invoice YTA Project,DL1 9HN,,,,
HMRC,HMRC,10/08/2015,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100035069,"734,429.25",Property valuations in respect of Inheritance Tax and other Tax cases - monthly payment ,W1D 5BU,,,,
HMRC,HMRC,10/08/2015,Cross Government Ser,Commercial Directorate,IBM UNITED KINGDOM LTD,5100035084,"29,423.06",June payment for HMRC's industry standard procurement tool Emptoris which speeds up the procurement process and reduces the cost of sourcing.,PO6 3AU,,,,
HMRC,HMRC,10/08/2015,Haulage Seized Goods,Criminal Investigations,TNT UK LTD,5100035085,"99,724.45",Courier Services,BL8 9AR,,,,
HMRC,HMRC,10/08/2015,Diesel fuel,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100035094,"53,649.08",Vehicle Fleet Services,SN5 6PS,,,,
HMRC,HMRC,11/08/2015,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700007584,"-50,948.23",Credit rec'd from HMRC's PFI service provider.,WD17 1HN,,,,
HMRC,HMRC,11/08/2015,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700007584,-640.33,Credit rec'd from HMRC's PFI service provider.,WD17 1HN,,,,
HMRC,HMRC,11/08/2015,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700011079,"-63,145.79",Credit rec'd from HMRC's PFI service provider.,WD17 1HN,,,,
HMRC,HMRC,11/08/2015,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700011079,-979.08,Credit rec'd from HMRC's PFI service provider.,WD17 1HN,,,,
HMRC,HMRC,11/08/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100024792,"31,446.54",Essential works carried out at Ralli Quays Salford.,WD17 1HN,,,,
HMRC,HMRC,11/08/2015,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100034184,"72,525.66",Essential works carried out at Ralli Quays Salford.,WD17 1HN,,,,
HMRC,HMRC,11/08/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD COMPO,5100035171,"28,995.98",Cost relating to essential movement of workstations and furniture in Telford.,WD17 1HN,,,,
HMRC,HMRC,11/08/2015,Gov Bank Serv Charge,Corporate Finance,SANTANDER,5100035304,"122,437.02",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA,,,,
HMRC,HMRC,11/08/2015,Credt Crd Comm Chrge,Corporate Finance,SANTANDER,5100035304,"138,533.38",Government Banking Service: Credit Card Commission Charges,G1R 0AA,,,,
HMRC,HMRC,11/08/2015,Gov Bank Serv Charge,Corporate Finance,SANTANDER,5100035305,"8,537.30",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA,,,,
HMRC,HMRC,11/08/2015,Credt Crd Comm Chrge,Corporate Finance,SANTANDER,5100035305,"190,358.47",Government Banking Service: Credit Card Commission Charges,G1R 0AA,,,,
HMRC,HMRC,11/08/2015,Gov Bank Serv Charge,Corporate Finance,SANTANDER,5100035311,"162,403.84",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA,,,,
HMRC,HMRC,11/08/2015,Gov Bank Serv Charge,Corporate Finance,SANTANDER,5100035314,"94,508.80",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA,,,,
HMRC,HMRC,11/08/2015,Credt Crd Comm Chrge,Corporate Finance,SANTANDER,5100035314,"256,801.69",Government Banking Service: Credit Card Commission Charges,G1R 0AA,,,,
HMRC,HMRC,11/08/2015,Recruitment services,Civil Service Resourcing,HAVAS PEOPLE LIMITED,5100035337,"26,068.24",Advertising costs for vacancies surrounding the recruitment of Grade 7 Tax Specialists,EC1M 5NR,,,,
HMRC,HMRC,11/08/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100035357,"68,474.58",Essential works carried out at City Centre House Birmingham,WD17 1HN,,,,
HMRC,HMRC,12/08/2015,Prof bodies subs,Customs Directorate,WORLD CUSTOMS ORGANISATION CUSTOMS CO-OPERATION COUNCIL,1900175754,"391,856.97",Annual Subscrpition to the World Customs Organisation,.,,,,
HMRC,HMRC,12/08/2015,Bank Charges CSH/CHQ,Corporate Finance,SANTANDER,5100035371,"31,386.34",Bank charge for tax credits and Child Benefit payments,G1R 0AA,,,,
HMRC,HMRC,12/08/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100035377,339.16,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,12/08/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100035377,"35,949.90",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,12/08/2015,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100035398,"74,823.00",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,12/08/2015,Nat Pst Del Ser(VAT),PT Director,UK MAIL,5100035436,"72,057.78",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,SL1 4LZ,,,,
HMRC,HMRC,12/08/2015,Nat Pst Del Ser(VAT),PT Director,DWP,5100035438,"115,358.10",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,CF14 3UW,,,,
HMRC,HMRC,13/08/2015,Govt dept services,Benefits & Credits Delivery,NATIONAL SAVINGS & INVESTMENTS,5100035539,"25,483.00",HMRC procured NS&I as partners for the Tax Free Childcare Programme and payment is for work that has been carried out,SW1V 2QX,,,,
HMRC,HMRC,13/08/2015,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100035578,"1,874,991.66",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BS1 4DJ,,,,
HMRC,HMRC,13/08/2015,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100035578,"1,951,521.94",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BS1 4DJ,,,,
HMRC,HMRC,13/08/2015,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100035591,"114,188.40",Essential works carried out at Russell Street Middlesbrough,WD17 1HN,,,,
HMRC,HMRC,13/08/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100035593,"126,876.00",Essential works carried out at Dorchester House Belfast,WD17 1HN,,,,
HMRC,HMRC,13/08/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100035594,"114,188.40",Essential works carried out at Dorchester House Belfast,WD17 1HN,,,,
HMRC,HMRC,13/08/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100035596,"74,917.44",Essential works carried out at Litherland House Bootle,WD17 1HN,,,,
HMRC,HMRC,13/08/2015,Software coding,Information Management Services,ASE CONSULTING LTD,5100035630,"26,400.00",Charges for IT Specialists,FY85ER,,,,
HMRC,HMRC,13/08/2015,Software coding,Information Management Services,ASE CONSULTING LTD,5100035640,"26,220.00",Charges for IT Specialists,FY85ER,,,,
HMRC,HMRC,13/08/2015,Software coding,Information Management Services,ASE CONSULTING LTD,5100035641,"30,240.00",Charges for IT Specialists,FY85ER,,,,
HMRC,HMRC,14/08/2015,Hardware maintenance,Information Management Services,FUJITSU SERVICES LTD,5100035283,"584,707.46",Fujitsu Invoice charges for Tech Refresh for the Customs Handling Inward Export Freight systems,W1U 3BW,,,,
HMRC,HMRC,14/08/2015,Bus Int consultancy,Civil Service Resourcing,CAPITA BUSINESS SERVICES LTD,5100035866,256.09,Strength Based Assessment & Recruitment Training surrounding Executive Recruitment,DL1 9HN,,,,
HMRC,HMRC,14/08/2015,Bus Int consultancy,Civil Service Resourcing,CAPITA BUSINESS SERVICES LTD,5100035866,"20,165.86",Strength Based Assessment & Recruitment Training surrounding Executive Recruitment,DL1 9HN,,,,
HMRC,HMRC,14/08/2015,Bus Int consultancy,Civil Service Resourcing,CAPITA BUSINESS SERVICES LTD,5100035866,"30,658.54",Strength Based Assessment & Recruitment Training surrounding Executive Recruitment,DL1 9HN,,,,
HMRC,HMRC,14/08/2015,Debt coll serv (DEL),Debt Management & Banking,ADVANTIS CREDIT LTD,5100035890,"86,091.11",Debt Collection Services,ST4 7RY,,,,
HMRC,HMRC,14/08/2015,Disposal Seized Gds,Criminal Investigations,SHRED STATION LTD,5100035902,"67,233.75",Haulage Storage & Disposal,NR13 6LH,,,,
HMRC,HMRC,14/08/2015,Debt coll serv (DEL),Debt Management & Banking,APEX CREDIT MANAGEMENT LTD,5100035903,"74,578.45",Debt Collection Services,CV37 6NW,,,,
HMRC,HMRC,14/08/2015,Debt coll serv (DEL),Debt Management & Banking,FREDRICKSON INTERNATIONAL LTD,5100035952,"52,611.43",Debt Collection Services,KT13 0NT,,,,
HMRC,HMRC,14/08/2015,Debt coll serv (DEL),Debt Management & Banking,TDX GROUP LTD,5100035956,"231,063.44",Debt Collection Services,NG1 5FS,,,,
HMRC,HMRC,14/08/2015,Software coding,Digital,ZUHLKE ENGINEERING LTD,5100035965,"20,160.00",Digital Delivery Centre Southbank  Consultant July Invoice SA Project,EC2R 6AY,,,,
