Department Family,Entity, Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,PRIVATE SECTOR HEALTHCARE,AUTISM PLUS LTD,0000210628," 31,794.62 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,PRIVATE SECTOR HEALTHCARE,HOME INSTEAD SENIOR CARE,0000215414," 38,642.74 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,PRIVATE SECTOR HEALTHCARE,MIMOSA HEALTHCARE LTD,0000216942," 52,387.43 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,BASLOW RD & SHOREHAM ST SURGERIES,0000217181," 76,988.09 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,BELGRAVE MEDICAL CENTRE,0000217184," 111,554.92 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,BLUEBELL MEDICAL CENTRE,0000217169," 41,814.73 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,BUCHANAN ROAD SURGERY,0000217130," 53,756.91 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DEVONSHIRE GREEN MEDICAL CENTRE,0000217253," 87,460.85 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR AN JONES & PTNRS (PRAC),0000217125," 63,523.75 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR B ISLAM,0000217243," 31,033.97 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR B M CHARLES,0000217141," 92,312.08 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR D M SHURMER,0000217282," 26,842.46 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR DA KEATING & PARTNERS,0000217222," 61,944.34 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR DEAKIN AND PARTNERS,0000217167," 45,430.80 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR EDNEY & PTNRS,0000217126," 30,215.39 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR G NORTH,0000217248," 94,399.88 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR HARDY & PTNRS,0000217136," 81,981.87 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR KITTO & PARTNERS,0000217277," 51,354.74 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR MORLEY & PTNRS,0000217143," 61,364.63 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR PANNIKER & PTNRS,0000217238," 52,567.82 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR S EMERSON & PARTNERS,0000217254," 46,447.13 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR SPINKS & PTNRS (GEN),0000217249," 38,153.94 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR TAYLER & PTNRS,0000217163," 63,234.06 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR W E WARREN & PARTNERS,0000217128," 47,286.81 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DR WALTON & PARTNERS,0000217260," 30,525.31 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DRS KING HERMAN SWANN & NAIK,0000217149," 65,553.76 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DRS SWINDEN & CHAPMAN,0000217252," 34,611.21 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,DUKE MEDICAL CENTRE,0000217164," 56,413.18 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,ECCLESFIELD GROUP PRACTICE,0000217186," 79,744.93 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,FIRTH PARK SURGERY,0000217176," 26,781.07 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,GREYSTONES MEDICAL CENTRE,0000217279," 27,014.46 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,HANDSWORTH GRANGE MEDICAL CENTRE,0000217178," 72,838.99 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,HEELEY GREEN SURGERY,0000217250," 57,416.80 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,LOWEDGES SURGERY,0000217132," 29,602.47 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,MANOR PARK MEDICAL CENTRE,0000217264," 44,627.24 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,MILL ROAD SURGERY,0000217267," 60,907.36 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,NORFOLK PARK MEDICAL PRACTICE,0000217124," 29,889.65 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,OLD SCHOOL MEDICAL CENTRE,0000217139," 55,276.38 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,OUGHTIBRIDGE SURGERY,0000217189," 68,776.34 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,SPECSAVERS OPTICIANS,0000216753," 34,580.25 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,SPECSAVERS OPTICIANS,0000216730," 43,813.99 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,SPECSAVERS OPTICIANS,0000216744," 59,599.35 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,STONECROFT MEDICAL CENTRE,0000217150," 35,348.51 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,THE CROOKES PRACTICE,0000217256," 61,670.37 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,THE HOLLIES MEDICAL CENTRE,0000217232," 64,627.00 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,THE PARTNERS,0000217214," 25,214.47 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,THE SLOAN PRACTICE,0000217160," 47,490.43 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,UPPERTHORPE/ECCLESALL MEDICAL CENTRE,0000217166," 74,177.11 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,WALKLEY HOUSE MEDICAL CENTRE,0000217123," 87,548.28 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,GMS-Contract,WHITE HOUSE SURGERY,0000217148," 69,547.79 "
Department of Health,Sheffield PCT,24/02/2011,HEALTHCARE PROCUREMENT,SPECIALIST COMMISIONING COLLABORATIVE,BARNSLEY PRIMARY CARE TRUST,0000214614," 50,178.34 "
Department of Health,Sheffield PCT,24/02/2011,Provider - Brain Injury Service,PSYCHOLOGY SERVICES,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUND,0000213242," 40,977.00 "
Department of Health,Sheffield PCT,24/02/2011,Provider  - Corporate,ESTATE SERVICES,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUND,0000209801," 56,493.00 "
Department of Health,Sheffield PCT,24/02/2011,Provider - Sexual Health Service,PHARMACY SERVICES,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUND,0000214795," 25,834.90 "
Department of Health,Sheffield PCT,24/02/2011,Provider - Intermediate Care,OCCUPATIONAL THERPAY SERVICES,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUND,0000213530," 28,104.00 "
Department of Health,Sheffield PCT,24/02/2011,Provider - Brain Injury Service,OCCUPATIONAL THERPAY SERVICES,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUND,0000213549," 30,684.00 "
Department of Health,Sheffield PCT,24/02/2011,Provider - Brain Injury Service,OCCUPATIONAL THERPAY SERVICES,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUND,0000213546," 34,247.00 "
Department of Health,Sheffield PCT,24/02/2011,Provider - Brain Injury Service,OCCUPATIONAL THERPAY SERVICES,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUND,0000213544," 40,441.00 "
Department of Health,Sheffield PCT,24/02/2011,Provider - Intermediate Care,INDEPENDENT SECTOR HEALTHCARE,BRANCASTER CARE HOMES LTD,0000214596," 47,877.84 "
Department of Health,Sheffield PCT,24/02/2011,Provider - Intermediate Care,INDEPENDENT SECTOR HEALTHCARE,SAGE CARE HOMES,0000203730," 28,263.20 "
