Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,John Sisk & Son (Holdings) Ltd,2141,-235023.72,2
DCMS,ODA,11-Jul-2011,Construction contractor,RAB Construction,John Sisk & Son (Holdings) Ltd,2142,-494814.74,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,John Sisk & Son (Holdings) Ltd,2142,-98962.95,2
DCMS,ODA,11-Jul-2011,Consultants,G&T Cost Management,Gardiner & Theobald LLP,57219,66467.69,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Gardiner & Theobald LLP,57219,13293.54,2
DCMS,ODA,11-Jul-2011,Consultants,Landscape Architect,LDA Design Consulting LLP,57499,25588.57,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,LDA Design Consulting LLP,57499,5117.71,2
DCMS,ODA,11-Jul-2011,Consultants,PGTD - Lead Engineer South,Ove Arup & Partners Limited,57578,137423.83,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,57578,27484.77,2
DCMS,ODA,11-Jul-2011,Consultants,PGTD - Landscape Architect,LDA Design Consulting LLP,58192,131542.00,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,LDA Design Consulting LLP,58192,26308.40,2
DCMS,ODA,11-Jul-2011,Consultants,PTP Works,Atkins Limited,58370,68623.32,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,58370,13724.66,2
DCMS,ODA,11-Jul-2011,Business feasibility & modelling,Transport Test Events,Halcrow Group Ltd,58433,25999.20,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Halcrow Group Ltd,58433,5199.84,2
DCMS,ODA,11-Jul-2011,Consultants,G&T Cost Management,Gardiner & Theobald LLP,58641,1021.62,1
DCMS,ODA,11-Jul-2011,Consultants,G&T Cost Management,Gardiner & Theobald LLP,58641,48436.68,2
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Gardiner & Theobald LLP,58641,9891.66,3
DCMS,ODA,11-Jul-2011,Seconded Staff,Olympic Village Z1 ODA Assurance Costs,Ove Arup & Partners Limited,58875,29577.50,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,58875,5915.50,2
DCMS,ODA,11-Jul-2011,Seconded Staff,Construction,Capita Symonds Limited,58935,23140.96,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Capita Symonds Limited,58935,4628.19,2
DCMS,ODA,11-Jul-2011,Other Professional Fees,DLR Games Time Operations - CAPEX,Ove Arup & Partners Limited,58958,40371.56,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,58958,8074.31,2
DCMS,ODA,11-Jul-2011,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,58998,87381.65,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,58998,17476.33,2
DCMS,ODA,11-Jul-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,58999,195924.49,1
DCMS,ODA,11-Jul-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,58999,3998.46,2
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,58999,799.69,4
DCMS,ODA,11-Jul-2011,Consultants,SBH NP - Engineering Mgt  NP ( post 01/04/07),Atkins Limited,59009,62026.08,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,59009,12405.22,2
DCMS,ODA,11-Jul-2011,Consultants,SBH Legacy Atkins,Atkins Limited,59013,33953.32,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,59013,6790.66,2
DCMS,ODA,11-Jul-2011,Consultants,PTP Works,Atkins Limited,59019,46203.80,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,59019,9240.76,2
DCMS,ODA,11-Jul-2011,Consultants,Tier 1 & 2 Contractor Admin,Atkins Limited,59020,121249.74,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,59020,24249.95,2
DCMS,ODA,11-Jul-2011,Tier 1 Contractors,Athletes' Village Operate and Maintain Base Service,Lend Lease Europe Ltd,59025,621113.00,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,59025,124222.60,2
DCMS,ODA,11-Jul-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,59075,66677.60,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,59075,13335.52,2
DCMS,ODA,11-Jul-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,59076,37143.88,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,59076,7428.78,2
DCMS,ODA,11-Jul-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,59077,3181775.40,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,59077,636355.08,2
DCMS,ODA,11-Jul-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,59078,126314.00,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,59078,25262.80,2
DCMS,ODA,11-Jul-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,59080,65966.97,1
DCMS,ODA,11-Jul-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,59080,64968.22,2
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,59080,26187.03,3
DCMS,ODA,11-Jul-2011,Consultants,CLM Fees,CLM Delivery Partner Ltd,59081,39433.11,1
DCMS,ODA,11-Jul-2011,Consultants,CLM Fees,CLM Delivery Partner Ltd,59081,151528.57,2
DCMS,ODA,11-Jul-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,59081,33708.68,3
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,59081,44934.07,4
DCMS,ODA,11-Jul-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,59083,920670.31,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,59083,184134.06,2
DCMS,ODA,11-Jul-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,59083,-920670.31,3
DCMS,ODA,11-Jul-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,59083,19070.04,4
DCMS,ODA,11-Jul-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,59083,126314.00,5
DCMS,ODA,11-Jul-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,59083,775286.27,6
DCMS,ODA,11-Jul-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,59084,262450.30,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,59084,52490.06,2
DCMS,ODA,11-Jul-2011,Construction contractor,Broxbourne Construction,Morrison Construction Ltd,59088,106261.61,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Morrison Construction Ltd,59088,21252.32,2
DCMS,ODA,11-Jul-2011,Consultants,PGTD - Landscape Architect,LDA Design Consulting LLP,59098,131542.00,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,LDA Design Consulting LLP,59098,26308.40,2
DCMS,ODA,11-Jul-2011,Other Professional Fees,Travel Demand Management,Ove Arup & Partners Limited,59102,47612.25,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,59102,9522.45,2
DCMS,ODA,11-Jul-2011,Consultants,Park Operations Security,Atkins Limited,59183,84215.00,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,59183,14737.63,2
DCMS,ODA,11-Jul-2011,Construction contractor,RAB Construction,John Sisk & Son (Holdings) Ltd,59199,494814.70,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,John Sisk & Son (Holdings) Ltd,59199,98962.94,2
DCMS,ODA,11-Jul-2011,Construction contractor,RAB Construction,John Sisk & Son (Holdings) Ltd,59199,-494814.70,3
DCMS,ODA,11-Jul-2011,Construction contractor,RAB Construction,John Sisk & Son (Holdings) Ltd,59199,494814.74,4
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,John Sisk & Son (Holdings) Ltd,59199,0.01,5
DCMS,ODA,11-Jul-2011,Construction contractor,RAB Construction,John Sisk & Son (Holdings) Ltd,59199,-494814.74,6
DCMS,ODA,11-Jul-2011,Construction contractor,RAB Construction,John Sisk & Son (Holdings) Ltd,59199,494814.74,7
DCMS,ODA,11-Jul-2011,Construction contractor,RAB Construction,John Sisk & Son (Holdings) Ltd,59208,1669933.34,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,John Sisk & Son (Holdings) Ltd,59208,333986.67,2
DCMS,ODA,11-Jul-2011,Tier 1 Contractors,MPC / IBC,Carillion Building,59297,9921673.48,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,59297,1984334.70,2
DCMS,ODA,11-Jul-2011,Holding Cost Payments,Triathlon Holding Costs Payment,Triathlon Homes LLP,59301,1309401.87,1
DCMS,ODA,11-Jul-2011,Staff  & Delivery Partner Event,Human Resources,H Forman & Son,59353,50000.00,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,H Forman & Son,59353,10000.00,2
DCMS,ODA,11-Jul-2011,Construction contractor,SBH SP -South Loop road & Civil Works,BAM Nuttall Ltd,59449,1474996.88,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BAM Nuttall Ltd,59449,294999.38,2
DCMS,ODA,11-Jul-2011,Construction contractor,Modular Accommodation,McAvoy Group Ltd,59450,74596.30,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,McAvoy Group Ltd,59450,14919.26,2
DCMS,ODA,11-Jul-2011,Tier 1 Contractors,"Eton Dorney Contractor Design, Management and Prelims- Phase2",Jackson Civil Engineering Group Limited,59451,39610.04,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jackson Civil Engineering Group Limited,59451,7922.01,2
DCMS,ODA,11-Jul-2011,Construction contractor,Finishes / Fit Out of Olympic Stadium,Sir Robert McAlpine Ltd,59455,150000.00,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Sir Robert McAlpine Ltd,59455,30000.00,2
DCMS,ODA,11-Jul-2011,Tier 1 Contractors,LDA Costs,BAM Nuttall Ltd,59460,1473520.00,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BAM Nuttall Ltd,59460,294704.00,2
DCMS,ODA,11-Jul-2011,Construction contractor,IBC/MPC Permanent,Carillion Building,59489,193796.04,1
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,59489,38759.21,2
DCMS,ODA,11-Jul-2011,Construction contractor,Eton Manor DT for North Park,P J Carey Contractors Ltd,59492,78590.00,1
DCMS,ODA,11-Jul-2011,Construction contractor,EM Civils: PJ Carey,P J Carey Contractors Ltd,59492,123379.00,2
DCMS,ODA,11-Jul-2011,Construction contractor,EM Civils: PJ Carey,P J Carey Contractors Ltd,59492,67921.00,3
DCMS,ODA,11-Jul-2011,Construction contractor,EM Civils: PJ Carey,P J Carey Contractors Ltd,59492,333874.00,4
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,P J Carey Contractors Ltd,59492,120752.80,5
DCMS,ODA,11-Jul-2011,Construction contractor,EM Civils: PJ Carey,P J Carey Contractors Ltd,59492,-123379.00,6
DCMS,ODA,11-Jul-2011,Construction contractor,EM Civils: PJ Carey,P J Carey Contractors Ltd,59492,122504.00,7
DCMS,ODA,11-Jul-2011,Construction contractor,SBH - Eton Manor,P J Carey Contractors Ltd,59492,875.00,8
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,P J Carey Contractors Ltd,59492,-175.00,9
DCMS,ODA,11-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,P J Carey Contractors Ltd,59492,175.00,10
DCMS,ODA,18-Jul-2011,Tier 1 Contractors,TB - Portakabin,Portakabin Ltd,57935,90780.73,1
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Portakabin Ltd,57935,18156.14,2
DCMS,ODA,18-Jul-2011,Consultants,Filestore Enhancements,Ove Arup & Partners Limited,58439,28200.68,1
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,58439,5640.14,2
DCMS,ODA,18-Jul-2011,Consultants,HVM Detailed design - Atkins,Atkins Limited,58472,106023.17,1
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,58472,21204.63,2
DCMS,ODA,18-Jul-2011,Consultants,CPSS Technical Assurance,Ove Arup & Partners Limited,58785,74408.18,1
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,58785,14881.64,2
DCMS,ODA,18-Jul-2011,Consultants,South Park Landscape Engineer,Ove Arup & Partners Limited,58863,1094.17,1
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,58863,218.83,2
DCMS,ODA,18-Jul-2011,Consultants,South Park Landscape Engineer,Ove Arup & Partners Limited,58863,-1094.17,3
DCMS,ODA,18-Jul-2011,Consultants,South Park Landscape Engineer,Ove Arup & Partners Limited,58863,26993.10,4
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,58863,5179.79,5
DCMS,ODA,18-Jul-2011,Tier 1 Contractors,Archaeology,Wessex Archaeology Ltd,58889,48233.96,1
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Wessex Archaeology Ltd,58889,9646.79,2
DCMS,ODA,18-Jul-2011,IT Consultancy,Desktop Roll out and SCCM,Atos Origin IT Services UK Ltd,58980,19917.56,1
DCMS,ODA,18-Jul-2011,IT Consultancy,Desktop Roll out and SCCM,Atos Origin IT Services UK Ltd,58980,7871.50,2
DCMS,ODA,18-Jul-2011,IT Consultancy,Desktop Roll out and SCCM,Atos Origin IT Services UK Ltd,58980,64716.45,3
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,58980,18501.10,4
DCMS,ODA,18-Jul-2011,IT Consultancy,Filestore Enhancements,Atos Origin IT Services UK Ltd,58981,19185.63,1
DCMS,ODA,18-Jul-2011,IT Consultancy,Filestore Enhancements,Atos Origin IT Services UK Ltd,58981,25296.41,2
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,58981,8896.41,3
DCMS,ODA,18-Jul-2011,IT Managed Services,Primary Service Desk,Atos Origin IT Services UK Ltd,58983,170692.13,1
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,58983,34138.43,2
DCMS,ODA,18-Jul-2011,IT Consultancy,Service Delivery IT,Atos Origin IT Services UK Ltd,58984,24193.27,1
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,58984,4838.65,2
DCMS,ODA,18-Jul-2011,IT Consultancy,Disaster Recovery,Atos Origin IT Services UK Ltd,58985,36868.86,1
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,58985,7373.77,2
DCMS,ODA,18-Jul-2011,Data Network Maintenance,Disaster Recovery,Atos Origin IT Services UK Ltd,58986,9791.89,1
DCMS,ODA,18-Jul-2011,Data Network Maintenance,Disaster Recovery,Atos Origin IT Services UK Ltd,58986,11475.70,2
DCMS,ODA,18-Jul-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,58986,4253.52,3
DCMS,ODA,18-Jul-2011,Data Network Maintenance,IAS Transto managed support,Atos Origin IT Services UK Ltd,58988,60207.59,1
