Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Portsmouth City Teaching PCT,07/02/2012,Premises,Estates and Facilities Management,Interserve Facilities Management Ltd,14379989,"253,734.84"
Department of Health,Portsmouth City Teaching PCT,01/02/2012,Establishment,Finance and Corporate Services,Isle Of Wight Pct,14331045,"25,252.47"
Department of Health,Portsmouth City Teaching PCT,01/02/2012,Establishment,Finance and Corporate Services,Isle Of Wight Pct,14331045,"1,569.86"
Department of Health,Portsmouth City Teaching PCT,14/02/2012,Purchase of Healthcare from Non-NHS Bodies,Public Health and Primary Care,Learning Links (Southern) Ltd,14410857,"25,281.50"
Department of Health,Portsmouth City Teaching PCT,24/02/2012,Purchase of Primary Healthcare,Public Health and Primary Care,Nhs South Central,14457403,"26,234.00"
Department of Health,Portsmouth City Teaching PCT,15/02/2012,Goods and Services from Foundation Trusts,Strategy and System Management,Northumberland Tyne & Wear Nhs Foundation Trust,14419950,"28,601.00"
Department of Health,Portsmouth City Teaching PCT,17/02/2012,Social Care from Independent Providers,Strategy and System Management,Portsmouth City Council,14436097,"603,500.00"
Department of Health,Portsmouth City Teaching PCT,17/02/2012,Purchase of Primary Healthcare,Public Health and Primary Care,Portsmouth Health Ltd,14436131,"4,943.82"
Department of Health,Portsmouth City Teaching PCT,17/02/2012,Purchase of Primary Healthcare,Public Health and Primary Care,Portsmouth Health Ltd,14436131,"4,740.00"
Department of Health,Portsmouth City Teaching PCT,17/02/2012,Purchase of Primary Healthcare,Public Health and Primary Care,Portsmouth Health Ltd,14436131,"72,424.18"
Department of Health,Portsmouth City Teaching PCT,01/02/2012,Goods and services from NHS Trusts,Strategy and System Management,Portsmouth Hospitals Nhs Trust,14348134,"9,553,250.00"
Department of Health,Portsmouth City Teaching PCT,03/02/2012,Goods and services from NHS Trusts,Estates,Portsmouth Hospitals Nhs Trust,14353718,89.00
Department of Health,Portsmouth City Teaching PCT,03/02/2012,Goods and services from NHS Trusts,Finance and Corporate Services,Portsmouth Hospitals Nhs Trust,14353718,"58,210.00"
Department of Health,Portsmouth City Teaching PCT,03/02/2012,Goods and services from NHS Trusts,Finance and Corporate Services,Portsmouth Hospitals Nhs Trust,14353718,"4,753.00"
Department of Health,Portsmouth City Teaching PCT,17/02/2012,Goods and services from NHS Trusts,Strategy and System Management,Portsmouth Hospitals Nhs Trust,14443722,"1,500,000.00"
Department of Health,Portsmouth City Teaching PCT,14/02/2012,Capital Expenditure,Estates Capital Project,Relay Engineering Ltd,14403285,"20,872.16"
Department of Health,Portsmouth City Teaching PCT,21/02/2012,Capital Expenditure,Estates Capital Project,Relay Engineering Ltd,14430136,"21,973.08"
Department of Health,Portsmouth City Teaching PCT,17/02/2012,Goods and Services from Foundation Trusts,Strategy and System Management,Salisbury Nhs Foundation Trust,14443705,"26,138.00"
Department of Health,Portsmouth City Teaching PCT,01/02/2012,Goods and services from NHS Trusts,Strategy and System Management,Solent Nhs Trust,14339113,"386,720.00"
Department of Health,Portsmouth City Teaching PCT,10/02/2012,Goods and services from NHS Trusts,Strategy and System Management,Solent Nhs Trust,14395039,"29,826.00"
Department of Health,Portsmouth City Teaching PCT,10/02/2012,Goods and services from NHS Trusts,Strategy and System Management,Solent Nhs Trust,14395039,"6,646,877.00"
Department of Health,Portsmouth City Teaching PCT,15/02/2012,Goods and services from NHS Trusts,Strategy and System Management,Solent Nhs Trust,14419882,"38,672.00"
Department of Health,Portsmouth City Teaching PCT,10/02/2012,Goods and services from NHS Trusts,Strategy and System Management,South Central Ambulance Services Nhs Trust,14378145,"539,521.63"
Department of Health,Portsmouth City Teaching PCT,17/02/2012,Goods and services from NHS Trusts,Strategy and System Management,Southampton University Hospitals Nhs Foundation Trust,14443702,"554,763.00"
Department of Health,Portsmouth City Teaching PCT,24/02/2012,Capital Expenditure,Estates Capital Project,Southern Electric Contracting Ltd,14436393,"52,412.40"
Department of Health,Portsmouth City Teaching PCT,14/02/2012,Capital Expenditure,Estates Capital Project,Spencers Of Havant Ltd,14403286,"67,285.91"
Department of Health,Portsmouth City Teaching PCT,17/02/2012,Capital Expenditure,Estates Capital Project,Spencers Of Havant Ltd,14420083,"28,914.95"
Department of Health,Portsmouth City Teaching PCT,21/02/2012,Capital Expenditure,Estates Capital Project,Spencers Of Havant Ltd,14430137,"40,339.60"
Department of Health,Portsmouth City Teaching PCT,03/02/2012,Contractor Led GDS/PDS,Public Health and Primary Care,University Of Portsmouth,14353756,"91,807.65"
Department of Health,Portsmouth City Teaching PCT,17/02/2012,Goods and services from NHS Trusts,Strategy and System Management,Western Sussex Hospitals Nhs Trust,14443699,"57,209.04"
Department of Health,Portsmouth City Teaching PCT,17/02/2012,Goods and services from NHS Trusts,Strategy and System Management,Western Sussex Hospitals Nhs Trust,14443711,"57,209.04"
