Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Sussex Community NHS Trust,21/11/2012,Continence Products,Continence Home Delivery,PAUL HARTMANN LTD,15808171,88699.94
Department of Health,Sussex Community NHS Trust,28/11/2012,Continence Products,Continence Home Delivery,PAUL HARTMANN LTD,15851571,109466.64
Department of Health,Sussex Community NHS Trust,28/11/2012,AUC Additions,Balance Sheet,PD HARRIS (HENFIELD) LTD,15852580,99275.73
Department of Health,Sussex Community NHS Trust,07/11/2012,AUC Additions,Balance Sheet,SOLAR ADVANCED SYSTEMS LTD,15736513,33697.74
Department of Health,Sussex Community NHS Trust,07/11/2012,CIS Suspense <1Yr,Balance Sheet,SOLAR ADVANCED SYSTEMS LTD,15736513,-5616.29
Department of Health,Sussex Community NHS Trust,21/11/2012,AUC Additions,Balance Sheet,SSE CONTRACTING,15585906,66000.00
Department of Health,Sussex Community NHS Trust,21/11/2012,AUC Additions,Balance Sheet,SSE CONTRACTING,15703924,60000.00
Department of Health,Sussex Community NHS Trust,21/11/2012,AUC Additions,Balance Sheet,SSE CONTRACTING,15767356,62700.00
Department of Health,Sussex Community NHS Trust,21/11/2012,AUC Additions,Balance Sheet,SSE CONTRACTING,15767355,57000.00
Department of Health,Sussex Community NHS Trust,01/11/2012,Bank Nurse : Qualified,Caravelle Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,15668436,13518.52
Department of Health,Sussex Community NHS Trust,01/11/2012,Bank Nurse : Qualified,Crawley UTC WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,15668436,1096.66
Department of Health,Sussex Community NHS Trust,01/11/2012,Bank Nurse : Qualified,Stroke Rehab Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,15668436,15059.28
Department of Health,Sussex Community NHS Trust,01/11/2012,Bank Nurse : Qualified,Viking Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,15668436,6582.15
Department of Health,Sussex Community NHS Trust,01/11/2012,Bank Nurse : Unqualified,Caravelle Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,15668436,13793.66
Department of Health,Sussex Community NHS Trust,01/11/2012,Bank Nurse : Unqualified,Stroke Rehab Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,15668436,10062.99
Department of Health,Sussex Community NHS Trust,01/11/2012,Bank Nurse : Unqualified,Viking Ward WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,15668436,20600.29
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,Crawley Nurse M/ment WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,15668444,59239.00
Department of Health,Sussex Community NHS Trust,01/11/2012,SrvcsRecd-Other NHS,HIS Services Received,SUSSEX HEALTH INFORMATICS SERVICE,15683410,109620.00
Department of Health,Sussex Community NHS Trust,14/11/2012,AUC Additions,Balance Sheet,TASKER CONSTRUCTION,15756248,38506.64
Department of Health,Sussex Community NHS Trust,07/11/2012,AUC Additions,Balance Sheet,TASKER CONSTRUCTION,15697491,31606.84
Department of Health,Sussex Community NHS Trust,01/11/2012,Fines and Penalties,Smoking Cessation WS,WEST SUSSEX PCT,15632847,35264.00
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Arundel D Hosp WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,1769.25
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Bognor WM MIU WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,642.60
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Bognor WM Med Derm WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,69.30
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Bognor WM Outpatients WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,3.15
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,CCN Cont Care WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,13.65
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Chronic Pain WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,1449.00
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Dental Services,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,50.40
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Don Baines Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,2831.85
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,EDS Dental Crawley Hos WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,11.55
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Horizon Unit   WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,4487.70
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Horsham Hosp MIU WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,906.15
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,IC West WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,2.10
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,IV Team WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,5.25
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Lane Bray Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,26197.50
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Leslie Smith Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,2777.25
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,MSK - PCIS (Crawley) WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,80.85
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Macmillan WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,425.25
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Midhurst C Hosp WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,1310.40
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Occupational Health WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,1162.35
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,S Comm Child Nursing WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,88.20
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,S Podiatry WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,682.50
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,SCD Dental L/hampton WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,9.45
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,SCD Dental Lancing WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,67.20
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Salvington Lodge WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,3122.70
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,School Nursing - South WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,33.60
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,VW Chichester WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,36.75
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,VW Manhood WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,13.65
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,VW Rural WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,12.60
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,W Physio Adults WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,1161.30
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,W Podiatry WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,121.80
Department of Health,Sussex Community NHS Trust,01/11/2012,Drugs,Zachary Merton Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,1929.90
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,Horizon Unit   WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,6997.60
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,Horsham Hosp MIU WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,1749.40
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,Salvington Lodge WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,3318.00
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,School Nursing - South WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,254.00
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,W General Office WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,11733.00
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,Zachary Merton Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15641723,3318.00
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,Bognor WM Med Rheum WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15676218,25787.75
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,Bognor WM Medical DOME WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15676218,33155.25
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,Chronic Pain WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15676218,1433.00
Department of Health,Sussex Community NHS Trust,01/11/2012,Services Received - NHSTs,MSK - PCIS (W) WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15676218,1433.00
Department of Health,Sussex Community NHS Trust,16/11/2012,CNST contributions,SCT Governance,NHS LITIGATION AUTHORITY,Misc Debit,26464.00
Department of Health,Sussex Community NHS Trust,14/11/2012,NonNHS Trade Pybls Curr,Balance Sheet,NATWEST,605050 84114894,29567.73
Department of Health,Sussex Community NHS Trust,20/11/2012,SrvcsRecd-Other NHS,Director Finance + Plan,NHS SHARED BUSINESS SERVICES LTD,RDR   SBS SLA,53350.08
