NHS Bournemouth & Poole,,,,,,,
"Spend over £25,000 - Mar 2012",,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number, Amount 
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,DORSET COUNTY HOSPITAL,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,479502,"-720,377.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,B AND P COMM HLTH SERV,DORSET HEALTHCARE NHS FOUNDATION TRUST,338791,"870,209.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,DORSET HEALTHCARE FT,DORSET HEALTHCARE NHS FOUNDATION TRUST,338791,"2,454,241.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,DORSET PCT,DORSET HEALTHCARE NHS FOUNDATION TRUST,338791,"235,473.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,WHEELCHAIR SERVICE,DORSET HEALTHCARE NHS FOUNDATION TRUST,338791,"94,024.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,DRUG AND ALCOHOL SERV,DORSET HEALTHCARE NHS FOUNDATION TRUST,431148,"40,262.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,MANAGED PROGRAMMES,DORSET HEALTHCARE NHS FOUNDATION TRUST,454006,"90,000.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Joint Hlth and Soc Care,JOINT HLTH AND SOC CARE,DORSET HEALTHCARE NHS FOUNDATION TRUST,473553,"35,250.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,B AND P COMM HLTH SERV,DORSET HEALTHCARE NHS FOUNDATION TRUST,479152,"255,392.40"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,DORSET HEALTHCARE FT,DORSET HEALTHCARE NHS FOUNDATION TRUST,479152,"2,246,480.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,DORSET PCT,DORSET HEALTHCARE NHS FOUNDATION TRUST,479152,"184,686.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Continuing Care,CONTINUING CARE,DORSET HEALTHCARE NHS FOUNDATION TRUST,487557,"27,154.64"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,DRUG AND ALCOHOL SERV,DORSET HEALTHCARE NHS FOUNDATION TRUST,495480,"40,256.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Joint Hlth and Soc Care,JOINT HLTH AND SOC CARE,DORSET HEALTHCARE NHS FOUNDATION TRUST,495554,"61,773.40"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Services Received - PCTs,AGENCY OVERHEADS,DORSET HEALTHCARE NHS FOUNDATION TRUST,495653,"135,103.50"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Continuing Care,CONTINUING CARE CHILDREN,DORSET PCT,385895,"29,828.25"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Doctors Report,NON GMS MED CERTIFICATES,DORSET PCT,456800,"27,815.33"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Healthcare Srv Rec PCTs,CONTINUING CARE,DORSET PCT,478816,"31,768.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Secndd staff frm othr org,BOARD,DORSET PCT,479300,"100,948.21"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Doctors Report,NON GMS MED CERTIFICATES,DORSET PCT,479309,"28,239.23"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Secndd staff frm othr org,BOARD,DORSET PCT,479315,"44,316.64"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Continuing Care,CONTINUING CARE,ESSENTIAL NURSING & CARE SERVICES LTD,376984,"38,229.54"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Continuing Care,CONTINUING CARE,ESSENTIAL NURSING & CARE SERVICES LTD,511805,"40,931.68"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Headway House,HEADWAY HOUSE,HEADWAY DORSET,473415,"54,252.88"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Joint Hlth and Soc Care,JOINT HLTH AND SOC CARE,HELP AND CARE,487594,"232,139.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Continuing Care,CONTINUING CARE,HIGH TREES NURSING HOME,376993,"35,481.83"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Continuing Care,CONTINUING CARE,HIGH TREES NURSING HOME,511815,"30,145.11"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Rent & Service Charge,NEW HQ PREMISES,KEY PROPERTY INVESTMENTS (NUMBER FOUR) LTD,365131,"81,530.29"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Spinal Contract,SPINAL CONTRACT,NEW HALL HOSPITAL,353482,"76,291.58"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Spinal Contract,SPINAL CONTRACT,NEW HALL HOSPITAL,397161,"76,291.58"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,APMS Contr Enh Svcs Flr,NEW WAVE APMS,NEW WAVE INTEGRATED CARE LTD,374851,"41,147.29"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,APMS Contr Enh Svcs Flr,NEW WAVE APMS,NEW WAVE INTEGRATED CARE LTD,408046,"25,032.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,APMS Contr Enh Svcs Flr,NEW WAVE APMS,NEW WAVE INTEGRATED CARE LTD,420916,"41,147.29"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Drugs,PRACTICE PRESCRIBING,NUTRICIA LTD,421070,"26,667.87"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Joint Hlth and Soc Care,JOINT HLTH AND SOC CARE,POOLE HOSPITAL NHS FOUNDATION TRUST,339100,"50,000.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,MANAGED PROGRAMMES,POOLE HOSPITAL NHS FOUNDATION TRUST,431173,"382,000.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,POOLE HOSPITAL NHS TRUST,POOLE HOSPITAL NHS FOUNDATION TRUST,474755,"9,462,298.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,NON RECURRING SLIPPAGE,POOLE HOSPITAL NHS FOUNDATION TRUST,487691,"-179,478.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,NON RECURRING SLIPPAGE,POOLE HOSPITAL NHS FOUNDATION TRUST,487698,"4,000,000.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,NON RECURRING SLIPPAGE,POOLE HOSPITAL NHS FOUNDATION TRUST,487703,"441,804.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,NON RECURRING SLIPPAGE,POOLE HOSPITAL NHS FOUNDATION TRUST,487706,"358,956.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,MANAGED PROGRAMMES,ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,335062,"29,166.67"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,ROYAL BMTH AND XCH NHS FT,ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,474754,"9,231,917.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,ROYAL BMTH AND XCH NHS FT,ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,479115,"967,673.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,NON RECURRING SLIPPAGE,ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,509499,"102,220.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,SALISBURY NHS FT,SALISBURY NHS FOUNDATION TRUST,487636,"38,110.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Continuing Care,CONTINUING CARE,SANDRINGHAM HOUSE NURSING HOME,377028,"28,261.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Continuing Care,CONTINUING CARE,SHELLEY PARK LTD,377031,"41,380.63"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Continuing Care,CONTINUING CARE,SHELLEY PARK LTD,511723,"44,234.47"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,OUT OF HOURS UCS,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,375227,"256,296.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,SOUTH WEST AMBULANCE FT,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,375233,"824,981.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,SUHT SLA,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,455320,"802,877.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hlthcre-Foundation Trsts,SUHT SLA,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,479159,"372,312.00"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hcare Srv Rec NHS Trust,NON CONTRACT ACT NCA,ST GEORGES HEALTHCARE NHS TRUST,513089,"30,290.64"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Hcare Srv Rec NHS Trust,NON CONTRACT ACT NCA,ST GEORGES HEALTHCARE NHS TRUST,513114,"53,118.16"
DEPARTMENT OF HEALTH,BOURNEMOUTH & POOLE TEACHING PCT,31/03/2012,Continuing Care,CONTINUING CARE,THE PRIORY GROUP,510772,"64,301.85"
,,,,,,,
,,,,,,,
,,,,,,,
© NHS Bournemouth and Poole Mar 2012,,,,,,,
