Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount,VAT registration Number
Department of Health,Salisbury NHS Foundation Trust,10-Sep-10,ENERGY WATER - SEWERAGE CHARGES,Facilities Directorate,BWBSL,1090604776,10566.03,
Department of Health,Salisbury NHS Foundation Trust,10-Sep-10,BLOOD PRODUCTS,Clinical Support and Family Services,NATIONAL BLOOD SERVICE,796997,84836.26,
Department of Health,Salisbury NHS Foundation Trust,10-Sep-10,DI & RADIO - RADIOLOGY EQUIPMENT,Capital Projects,SIEMENS HEALTHCARE LIMITED,1019851521,39250,
Department of Health,Salisbury NHS Foundation Trust,10-Sep-10,BLDG STRUCTURES MAIN CONTR,Capital Projects,SIEMENS HEALTHCARE LIMITED,1019851521,4121.25,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,DI & RADIO - RADIOLOGY EQUIPMENT,Clinical Support and Family Services,CSC COMPUTER SCIENCES LTD,5201200321,38161.68,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,DI & RADIO - RADIOLOGY EQUIPMENT,Clinical Support and Family Services,CSC COMPUTER SCIENCES LTD,5201200321,1140.55,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Facilities Directorate,NHS LOGISTICS,WSWI805942,6.99,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Effctiveness Directorate,NHS LOGISTICS,WSWI805942,1.97,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Effctiveness Directorate,NHS LOGISTICS,WSWI805942,1.77,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,0.49,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,0.91,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,1.73,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,3.3,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,5.58,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,OFFICE EQUIP MACHINERY  -  OTHER,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,4.09,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,17.8,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,DEBTORS HOLDING CODE,Critical care,NHS LOGISTICS,WSWI805942,20.64,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,2.04,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,1.19,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,36.72,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,OFFICE EQUIP MACHINERY  -  OTHER,Critical care,NHS LOGISTICS,WSWI805942,14.93,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Facilities Directorate,NHS LOGISTICS,WSWI805942,1.54,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Facilities Directorate,NHS LOGISTICS,WSWI805942,2.09,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Facilities Directorate,NHS LOGISTICS,WSWI805942,9.74,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Facilities Directorate,NHS LOGISTICS,WSWI805942,8.43,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Facilities Directorate,NHS LOGISTICS,WSWI805942,0.31,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,DRUGS,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,2.89,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,15.63,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,15.63,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,COOKING & KITCHEN UTENSILS,Corporate Directorate,NHS LOGISTICS,WSWI805942,15.15,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,DRESSINGS - PRE STERILE,Corporate Directorate,NHS LOGISTICS,WSWI805942,32.85,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,10.68,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,27.23,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,WSWI805942,35.96,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,WSWI805942,39.66,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,WSWI805942,218.47,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,7.46,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,WSWI805942,34.21,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,WSWI805942,2936.04,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,38.98,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,2.02,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,3.6,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,13.86,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,3.64,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Human Resources,NHS LOGISTICS,WSWI805942,2.75,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,CLEANING MATERIALS PRODUCTS SUNDRIES,Human Resources,NHS LOGISTICS,WSWI805942,5.23,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,COOKING & KITCHEN UTENSILS,Medicine,NHS LOGISTICS,WSWI805942,6.47,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,47.87,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,1.11,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,ELECTRICAL EQUIPMENT x,Medicine,NHS LOGISTICS,WSWI805942,2.79,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,18.18,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,OFFICE EQUIP MACHINERY  -  OTHER,Directorate of Finance and Procurement,NHS LOGISTICS,WSWI805942,33.69,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,5.87,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,BAGS SACKS - OTHER,Salisbury Linien Services,NHS LOGISTICS,WSWI805942,68.29,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,BAGS SACKS - OTHER,Salisbury Linien Services,NHS LOGISTICS,WSWI805942,99.83,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,WSWI805942,202.72,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,WSWI805942,17.96,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,WSWI805942,839.32,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,8.34,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,WSWI805942,7.53,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,WSWI805942,5.17,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,47.87,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,3.4,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,OFFICE EQUIP MACHINERY  -  OTHER,Surgery,NHS LOGISTICS,WSWI805942,2.89,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,1.06,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,SURGICAL INSTRUMENTS: GENERAL,Critical care,NHS LOGISTICS,WSWI805942,9.11,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,9.11,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,WSWI805942,13.02,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,SURGICAL INSTRUMENTS: GENERAL,Critical care,NHS LOGISTICS,WSWI805942,1.76,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,WSWI805942,10.3,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,WSWI805942,34.44,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,MEDPROSTH-OTHOPAEDICS TRAUMA PRODUCTS,Critical care,NHS LOGISTICS,WSWI805942,31.55,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,WSWI805942,5.46,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,4.35,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,16.63,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,4.82,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,HARD/SOFTWARE-OFF THE SHELF APPLICATIONS,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,27.15,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,1.14,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,0.89,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,WSWI805942,12.61,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,WSWI805942,3.8,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,WSWI805942,2.04,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,3.37,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,DENTAL SURGERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,22.72,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,WSWI805942,10.85,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,WSWI805942,15.34,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,WSWI805942,7.2,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,1.97,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,1.36,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,2.55,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Facilities Directorate,NHS LOGISTICS,WSWI805942,29.23,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Facilities Directorate,NHS LOGISTICS,WSWI805942,16.94,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Facilities Directorate,NHS LOGISTICS,WSWI805942,2.94,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,24.82,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,16.36,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,75.9,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,19.49,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,7.47,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,29.11,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,1.16,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,22.77,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,47.87,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,10.21,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,19.74,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,39.49,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,32,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,16,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,33.87,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,30.72,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,1.04,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,7.06,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,SEATING GENERAL,Corporate Directorate,NHS LOGISTICS,WSWI805942,2.57,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,31.97,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,WSWI805942,53.11,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,WSWI805942,53.11,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,WSWI805942,32.51,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,WSWI805942,27.63,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,2.75,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,47.87,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,19.74,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,1.17,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,0.83,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,0.83,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,ELECTRICAL EQUIPMENT x,Corporate Directorate,NHS LOGISTICS,WSWI805942,2.79,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Corporate Directorate,NHS LOGISTICS,WSWI805942,3.17,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,47.87,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,16.54,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,16.54,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,30.3,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,77.79,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Effctiveness Directorate,NHS LOGISTICS,WSWI805942,19.49,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Effctiveness Directorate,NHS LOGISTICS,WSWI805942,0.29,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Effctiveness Directorate,NHS LOGISTICS,WSWI805942,6.68,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Clinical Effctiveness Directorate,NHS LOGISTICS,WSWI805942,3.6,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,HARD/SOFTWARE-OFF THE SHELF APPLICATIONS,Clinical Support and Family Services,NHS LOGISTICS,WSWI805942,135.37,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Critical care,NHS LOGISTICS,WSWI805942,0.39,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,3.52,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,1.19,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,WSWI805942,8.26,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,WSWI805942,4.71,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,9.74,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,15.73,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,HEALTHCARE - WEAR,Medicine,NHS LOGISTICS,WSWI805942,7.27,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,HEALTHCARE - WEAR,Medicine,NHS LOGISTICS,WSWI805942,21.33,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,HEALTHCARE - WEAR,Medicine,NHS LOGISTICS,WSWI805942,4.34,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,M & S EQUIPELECTEQUIPINST - OTHER,Medicine,NHS LOGISTICS,WSWI805942,3,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Surgery,NHS LOGISTICS,WSWI805942,4.89,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Human Resources,NHS LOGISTICS,WSWI805942,3.02,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Human Resources,NHS LOGISTICS,WSWI805942,7.87,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Human Resources,NHS LOGISTICS,WSWI805942,8.31,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Human Resources,NHS LOGISTICS,WSWI805942,1.02,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Human Resources,NHS LOGISTICS,WSWI805942,2.54,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Human Resources,NHS LOGISTICS,WSWI805942,0.61,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,19.49,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,8.31,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,1.67,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,8.5,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,WSWI805942,20.56,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,WSWI805942,20.56,
Department of Health,Salisbury NHS Foundation Trust,17-Sep-10,STATIONERY SUNDRIES,Medicine,NHS LOGISTICS,WSWI805942,1.77,
