Department,Entity, Transaction Date, Expense Type, Expense Area, Supplier Name,Transaction number, Amount, Invoice Description
DFID,DFID,04/04/2016,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£778.24,
DFID,DFID,04/04/2016,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£778.24,
DFID,DFID,04/04/2016,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£778.24,
DFID,DFID,23/04/2016,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£827.06,
DFID,DFID,29/04/2016,Professional member subscriptions ,Internal Audit ,ACFE ,100121-101 ,"£2,160.00",
DFID,DFID,04/04/2016,Air fares ,Middle East and North Africa Division ,Corporate Travel Provider ,100146-101 ,£528.61,
DFID,DFID,04/04/2016,Air fares ,Middle East and North Africa Division ,Corporate Travel Provider ,100146-101 ,£529.01,
DFID,DFID,29/04/2016,Office Equipment - Purchases ,Communications Division ,Amazon ,100154-101 ,£685.99,
DFID,DFID,29/04/2016,Office Equipment - Purchases ,Communications Division ,Amazon ,100154-101 ,£692.00,
DFID,DFID,04/04/2016,Hotels - Accommodation only ,Group Operations ,Corporate Travel Provider ,100161-101 ,£853.12,
DFID,DFID,29/04/2016,Training Providers/Facilitation Services ,Policy Division ,Decoded,100191-101 ,"£1,020.00",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£2,552.75",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£4,399.75",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-103 ,"£4,399.75",
DFID,DFID,23/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-103 ,"£3,832.15",
DFID,DFID,23/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-103 ,"£1,011.20",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-104 ,£883.15,
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-104 ,£883.15,
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-105 ,"£1,820.86",
DFID,DFID,23/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-106 ,"£2,066.25",
DFID,DFID,23/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-106 ,"£2,066.25",
DFID,DFID,23/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-106 ,"£2,327.40",
DFID,DFID,23/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-106 ,"£2,327.40",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-107 ,£937.42,
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-107 ,"£3,357.42",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-108 ,"£1,998.15",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-108 ,"£1,998.15",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-108 ,"£1,015.10",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-108 ,"£2,326.30",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-108 ,"£3,004.58",
DFID,DFID,04/04/2016,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-108 ,"£3,363.19",
DFID,DFID,13/04/2016,Secure Staff Accommodation ,International Relations Division ,Foreign & Commonwealth Office ,100262-101 ,"£2,857.37",
DFID,DFID,29/04/2016,Training - Course Fees ,Finance and Corporate Performance Division ,BPP Professional Education Limited,100008-104 ,£565.00,
DFID,DFID,29/04/2016,Training - Course Fees ,Finance and Corporate Performance Division ,BPP Professional Education Limited ,100008-104 ,£592.20,
DFID,DFID,04/04/2016,Air fares ,East and Central Africa ,Corporate Travel Provider ,100016-107 ,"£2,005.91",
DFID,DFID,04/04/2016,Air fares ,Policy Division ,Corporate Travel Provider ,100274-111 ,£932.69,
DFID,DFID,04/04/2016,Air fares ,Policy Division ,Corporate Travel Provider ,100274-111 ,"£1,426.75",
DFID,DFID,05/04/2016,Hotels - Accommodation only ,Economic Development Division ,Foreign & Commonwealth Office ,100276-101 ,"£3,843.20",
DFID,DFID,23/04/2016,Air fares ,Economic Development Division ,Corporate Travel Provider ,100276-101 ,£724.45,
DFID,DFID,04/04/2016,Air fares ,Policy Division ,Corporate Travel Provider ,100277-101 ,"£1,490.25",
DFID,DFID,23/04/2016,Air fares ,Policy Division ,Corporate Travel Provider ,100277-103 ,"£1,681.75",
DFID,DFID,01/04/2016,Training - Course Fees ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,100303-101 ,"£1,089.51",
DFID,DFID,01/04/2016,Other Admin Costs ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,100303-101 ,£596.55,
DFID,DFID,04/04/2016,Cleaning Costs ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,100303-101 ,£719.53,
DFID,DFID,18/04/2016,Contract Catering Services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,"£2,376.98",
DFID,DFID,18/04/2016,Contract Catering Services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,"£2,262.31",
DFID,DFID,04/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£509.90,
DFID,DFID,04/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£760.31,
DFID,DFID,13/04/2016,Other passenger transport ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,"£1,082.02",
DFID,DFID,04/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,815.17",
DFID,DFID,04/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,653.65",
DFID,DFID,04/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,653.65",
DFID,DFID,06/04/2016,Entertainment & Hospitality ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,"£1,248.99",
DFID,DFID,06/04/2016,Entertainment & Hospitality ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,"£1,250.74",
DFID,DFID,04/04/2016,UK Staff overseas - Flexi Travel Allowance ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101604-101 ,£705.12,
DFID,DFID,05/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£873.07,
DFID,DFID,05/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£509.83,
DFID,DFID,05/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£529.11,
DFID,DFID,18/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£551.19,
DFID,DFID,21/04/2016,CPD Conferences ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,"£1,190.22",
DFID,DFID,21/04/2016,Travel - Subsistence ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,"£1,045.95",
DFID,DFID,21/04/2016,Travel - Subsistence ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,"£1,731.23",
DFID,DFID,21/04/2016,Travel - Subsistence ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,£973.82,
DFID,DFID,21/04/2016,CPD Conferences ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,£991.85,
DFID,DFID,18/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,"£4,166.67",
DFID,DFID,01/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,"£3,646.40",
DFID,DFID,01/04/2016,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,£631.18,
DFID,DFID,01/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101605-101 ,£590.93,
DFID,DFID,04/04/2016,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,319.90",
DFID,DFID,18/04/2016,Repairs  Maint  Alter - Property & Constrct. Services ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£11,500.00",
DFID,DFID,04/04/2016,Hotels - Accommodation only ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£887.47,
DFID,DFID,04/04/2016,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£1,533.81",
DFID,DFID,04/04/2016,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£1,705.11",
DFID,DFID,04/04/2016,Hotels - Accommodation only ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£706.63,
DFID,DFID,18/04/2016,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£748.36,
DFID,DFID,01/04/2016,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£741.90,
DFID,DFID,01/04/2016,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£741.90,
DFID,DFID,01/04/2016,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£831.51,
DFID,DFID,01/04/2016,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£831.49,
DFID,DFID,01/04/2016,Telephone Usage & services ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£1,845.47",
DFID,DFID,04/04/2016,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-102 ,"£1,200.22",
DFID,DFID,04/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-101 ,£923.65,
DFID,DFID,04/04/2016,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£897.02,
DFID,DFID,13/04/2016,Travel - Subsistence ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,101619-101 ,£642.85,
DFID,DFID,29/04/2016,Furniture & Fittings ,West and Southern Africa ,King of Cotton Ltd,101622-105 ,"£1,012.40",
DFID,DFID,29/04/2016,Facilities Management payments ,West and Southern Africa ,Arco UK. ,101622-105 ,£767.23,
DFID,DFID,13/04/2016,Hotels - Accommodation only ,West and Southern Africa ,Supplier Name withheld ,101622-105 ,£517.19,
DFID,DFID,29/04/2016,Facilities Management payments ,West and Southern Africa ,Arco UK. ,101622-105 ,£548.60,
DFID,DFID,04/04/2016,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101636-101 ,"£1,012.07",
DFID,DFID,01/04/2016,Office Supplies ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101636-101 ,"£1,383.68",
DFID,DFID,04/04/2016,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101637-101 ,£669.35,
DFID,DFID,04/04/2016,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101637-102 ,£594.65,
DFID,DFID,04/04/2016,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101638-101 ,£713.81,
DFID,DFID,29/04/2016,Conferences  Seminars & Meeting/Event Resource ,Business Solutions Division Level ,Capita,200001-101 ,"£1,794.00",
DFID,DFID,29/04/2016,Conferences  Seminars & Meeting/Event Resource ,Business Solutions Division Level ,Capita ,200001-101 ,"£1,434.00",
DFID,DFID,04/04/2016,Air fares ,Business Solutions Division Level ,Corporate Travel Provider ,200001-101 ,£517.28,
DFID,DFID,04/04/2016,Air fares ,Business Solutions Division Level ,Corporate Travel Provider ,200001-101 ,£517.28,
DFID,DFID,29/04/2016,Conferences  Seminars & Meeting/Event Resource ,Business Solutions Division Level ,IRMS ( Information and Records Management Society ) ,200001-101 ,£912.00,
DFID,DFID,29/04/2016,Conferences  Seminars & Meeting/Event Resource ,Business Solutions Division Level ,Capita,200001-101 ,"£1,794.00",
DFID,DFID,29/04/2016,Computer Consumables ,Business Solutions Division Level ,Kelway Ltd,200002-153 ,"£1,035.71",
DFID,DFID,29/04/2016,Hardware - servers & storage ,Business Solutions Division Level ,Insight PLC,200002-153 ,"£4,481.28",
DFID,DFID,29/04/2016,Hardware -Laptop PCs ,Business Solutions Division Level ,Computacentre Ltd ,200003-170 ,"£1,521.91",
DFID,DFID,29/04/2016,Computer Software Licenses ,Business Solutions Division Level ,Tableau,200003-174 ,"£7,094.37",
DFID,DFID,13/04/2016,Telephone Usage & services ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,201701-101 ,"£1,825.20",
DFID,DFID,13/04/2016,Telephone Usage & services ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,201701-101 ,"£1,156.54",
DFID,DFID,04/04/2016,Air fares ,Middle East and North Africa Division ,Corporate Travel Provider ,201701-101 ,£559.05,
DFID,DFID,04/04/2016,Air fares ,Middle East and North Africa Division ,Corporate Travel Provider ,201701-101 ,£591.05,
DFID,DFID,13/04/2016,Printer Consumables ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,201705-101 ,£665.84,
DFID,DFID,01/04/2016,Other Admin Costs ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,201705-101 ,"£1,193.10",
DFID,DFID,18/04/2016,Training - Travel & Subsistence ,International Relations Division ,Foreign & Commonwealth Office ,201711-101 ,£556.42,
DFID,DFID,04/04/2016,Air fares ,Policy Division ,Foreign & Commonwealth Office ,201724-124 ,"£2,663.75",
DFID,DFID,04/04/2016,Project delivery costs â€“ supplier services ,Policy Division ,Foreign & Commonwealth Office ,201724-124 ,£690.39,
DFID,DFID,04/04/2016,Project delivery costs â€“ supplier services ,Policy Division ,Foreign & Commonwealth Office ,201724-124 ,£743.60,
DFID,DFID,04/04/2016,Project delivery costs â€“ supplier services ,Policy Division ,Foreign & Commonwealth Office ,201724-124 ,"£2,210.92",
DFID,DFID,04/04/2016,Air fares ,Economic Development Division ,Corporate Travel Provider ,201723-102 ,£779.75,
DFID,DFID,04/04/2016,Air fares ,Economic Development Division ,Corporate Travel Provider ,202259-101 ,£582.65,
DFID,DFID,04/04/2016,Air fares ,Economic Development Division ,Corporate Travel Provider ,202259-101 ,£625.30,
DFID,DFID,04/04/2016,Air fares ,Economic Development Division ,Corporate Travel Provider ,202259-101 ,£625.30,
DFID,DFID,04/04/2016,Air fares ,Economic Development Division ,Corporate Travel Provider ,202259-101 ,£618.09,
DFID,DFID,04/04/2016,Hotels - Accommodation only ,Research and Evidence Division ,Corporate Travel Provider ,202348-101 ,£506.03,
DFID,DFID,04/04/2016,Hotels - Accommodation only ,Research and Evidence Division ,Corporate Travel Provider ,202348-101 ,£506.03,
DFID,DFID,13/04/2016,Hotels - Accommodation only ,West and Southern Africa ,Foreign & Commonwealth Office ,101622-106 ,"£1,680.37",
DFID,DFID,04/04/2016,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,"£1,373.75",
DFID,DFID,04/04/2016,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,"£1,338.05",
DFID,DFID,04/04/2016,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,"£1,338.05",
DFID,DFID,04/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101624-101 ,£565.38,
DFID,DFID,04/04/2016,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-102 ,"£1,343.05",
DFID,DFID,04/04/2016,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-104 ,£601.91,
DFID,DFID,04/04/2016,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-108 ,£692.95,
DFID,DFID,04/04/2016,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-103 ,"£1,063.60",
DFID,DFID,04/04/2016,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-105 ,"£2,349.05",
DFID,DFID,04/04/2016,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-106 ,"£1,612.75",
DFID,DFID,04/04/2016,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-106 ,"£1,262.23",
DFID,DFID,04/04/2016,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-107 ,"£1,455.59",
DFID,DFID,04/04/2016,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-107 ,£580.70,
DFID,DFID,04/04/2016,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-107 ,£592.94,
DFID,DFID,04/04/2016,Air fares ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,£556.29,
DFID,DFID,04/04/2016,Air fares ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,£689.25,
DFID,DFID,21/04/2016,Hotels - Accommodation only ,East and Central Africa ,Foreign & Commonwealth Office ,101633-101 ,£662.07,
DFID,DFID,04/04/2016,Air fares ,Policy Division ,Corporate Travel Provider ,202396-101 ,£674.45,
DFID,DFID,04/04/2016,Air fares ,Policy Division ,Corporate Travel Provider ,202396-101 ,£704.26,
DFID,DFID,04/04/2016,Air fares ,Policy Division ,Corporate Travel Provider ,202402-107 ,£820.91,
DFID,DFID,04/04/2016,Air fares ,Policy Division ,Corporate Travel Provider ,202402-107 ,£742.65,
DFID,DFID,04/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,202403-101 ,"£4,858.55",
DFID,DFID,01/04/2016,Subscriptions ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,202403-101 ,£674.94,
DFID,DFID,04/04/2016,Air fares ,Conflict  Humanitarian  Security & Stabilisation Division ,Corporate Travel Provider ,202410-108 ,£561.36,
DFID,DFID,04/04/2016,Air fares ,Economic Development Division ,Corporate Travel Provider ,202391-101 ,£695.45,
DFID,DFID,04/04/2016,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,203874-102 ,£547.70,
DFID,DFID,21/04/2016,Project delivery costs – supplier services,East and Central Africa ,Foreign & Commonwealth Office ,204290-105 ,"£12,647.59",
DFID,DFID,21/04/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,204516-102 ,"£2,791.11",
DFID,DFID,04/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,204619-102 ,£810.95,
DFID,DFID,13/04/2016,Project delivery costs â€“ supplier services ,Western Asia Division ,Foreign & Commonwealth Office ,204791-101 ,"£1,494.01",
DFID,DFID,04/04/2016,Air fares ,Regional Directorate ,Corporate Travel Provider ,204891-101 ,£727.90,
DFID,DFID,04/04/2016,Air fares ,Regional Directorate ,Corporate Travel Provider ,204892-101 ,"£1,220.32",
DFID,DFID,04/04/2016,Air fares ,Regional Directorate ,Corporate Travel Provider ,204892-101 ,£670.13,
DFID,DFID,04/04/2016,Air fares ,Regional Directorate ,Corporate Travel Provider ,204892-101 ,"£3,381.80",
DFID,DFID,04/04/2016,Air fares ,Regional Directorate ,Corporate Travel Provider ,204892-101 ,"£1,494.07",
DFID,DFID,01/04/2016,Hotels - Accommodation only ,Middle East and North Africa Division ,Foreign & Commonwealth Office ,204982-101 ,£712.17,
DFID,DFID,23/04/2016,Air fares ,International Relations Division ,Corporate Travel Provider ,205081-101 ,"£1,534.20",
DFID,DFID,05/04/2016,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,205093-102 ,"£3,674.22",
DFID,DFID,23/04/2016,UK Staff overseas - Flexi Travel Allowance ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,205157-103 ,£622.32,
DFID,DFID,23/04/2016,UK Staff overseas - Flexi Travel Allowance ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,205157-103 ,£875.32,
DFID,DFID,04/04/2016,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,205157-103 ,£883.74,
DFID,DFID,04/04/2016,Project delivery costs â€“ supplier services ,East and Central Africa ,Foreign & Commonwealth Office ,203072-103 ,£724.16,
DFID,DFID,01/04/2016,Project delivery costs â€“ supplier services ,Policy Division ,Foreign & Commonwealth Office ,203146-101 ,"£8,599.37",
DFID,DFID,05/04/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,Conflict  Humanitarian  Security & Stabilisation Division ,Foreign & Commonwealth Office ,203249-103 ,"£19,119.96",
DFID,DFID,05/04/2016,Data Network - land lines ,Business Solutions Division Level ,Foreign & Commonwealth Office ,203329-102 ,"£1,531.22",
DFID,DFID,04/04/2016,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203454-104 ,"£1,731.23",
DFID,DFID,04/04/2016,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203454-104 ,"£2,614.87",
DFID,DFID,18/04/2016,Vehicle Repairs & Maintenance ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203478-105 ,"£1,265.54",
DFID,DFID,04/04/2016,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£561.60,
DFID,DFID,04/04/2016,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,"£1,060.45",
DFID,DFID,04/04/2016,Conferences  Seminars & Meeting/Event Resource ,East and Central Africa ,Foreign & Commonwealth Office ,202594-101 ,"£1,665.39",
DFID,DFID,01/04/2016,Project delivery costs â€“ supplier services ,West and Southern Africa ,Foreign & Commonwealth Office ,202694-103 ,"£4,326.76",
DFID,DFID,01/04/2016,Medical Equipment ,West and Southern Africa ,Foreign & Commonwealth Office ,202694-103 ,"£5,253.27",
DFID,DFID,21/04/2016,Aid Programme - Humanitarian Material Relief Assistance and Services ,East and Central Africa ,Foreign & Commonwealth Office ,203071-103 ,"£3,713.05",
DFID,DFID,04/04/2016,Air fares ,Policy Division ,Corporate Travel Provider ,202419-101 ,£596.57,
DFID,DFID,04/04/2016,Air fares ,Policy Division ,Corporate Travel Provider ,202419-101 ,£788.05,
DFID,DFID,08/04/2016,Aid Programme - Partnership Programme Arrangements ,Policy Division ,ACTIONAID ,202663-101 ,"£1,029,751.00",
DFID,DFID,05/04/2016,Aid Programme - Partnership Programme Arrangements ,Policy Division ,ACTION ON DISABILITY AND DE ,202561-101 ,"£283,456.25",
DFID,DFID,26/04/2016,Project delivery costs â€“ supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,202539-106 ,"£339,443.33",
DFID,DFID,26/04/2016,Project delivery costs â€“ supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,202539-106 ,"£122,202.97",
DFID,DFID,18/04/2016,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,203309-101 ,"£139,636.48",
DFID,DFID,18/04/2016,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,202311-102 ,"£1,987.70",
DFID,DFID,26/04/2016,Project delivery costs â€“ supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203674-103 ,"£144,600.00",
DFID,DFID,26/04/2016,Project delivery costs â€“ supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,201433-102 ,"£1,484,762.44",
DFID,DFID,12/04/2016,Project delivery costs â€“ supplier services ,East and Central Africa ,ADAM SMITH INTERNATIONAL  LTD ,203308-111 ,"£480,000.00",
DFID,DFID,25/04/2016,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,ADAM SMITH INTERNATIONAL  LTD ,202328-102 ,"£520,388.48",
DFID,DFID,25/04/2016,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,ADAM SMITH INTERNATIONAL  LTD ,202697-105 ,"£77,978.00",
DFID,DFID,26/04/2016,Project delivery costs â€“ supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,202539-108 ,"£6,905.50",
DFID,DFID,29/04/2016,Project delivery costs â€“ supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203839-101 ,"£160,519.59",
DFID,DFID,04/04/2016,Project delivery costs â€“ supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,104190-102 ,"£671,142.07",
DFID,DFID,08/04/2016,Project delivery costs â€“ supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203839-101 ,"£130,715.00",
DFID,DFID,26/04/2016,Project delivery costs â€“ supplier services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,203674-102 ,"£5,988.11",
