Department,Entity, Transaction Date, Expense Type, Expense Area, Supplier Name,Transaction number, Amount, Invoice Description
DFID,DFID,18/11/2015,Hotels - Accommodation only ,Economic Development Division ,Corporate Travel Provider ,100120-101 ,£514.26,
DFID,DFID,18/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£515.02,
DFID,DFID,18/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£515.02,
DFID,DFID,18/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£515.02,
DFID,DFID,18/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£713.78,
DFID,DFID,18/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£758.53,
DFID,DFID,18/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£758.53,
DFID,DFID,18/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£713.78,
DFID,DFID,18/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£713.78,
DFID,DFID,24/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£544.02,
DFID,DFID,24/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,"£1,059.51",
DFID,DFID,24/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,"£1,059.51",
DFID,DFID,24/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,"£1,020.58",
DFID,DFID,24/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£729.01,
DFID,DFID,24/11/2015,Air fares ,Internal Audit ,Corporate Travel Provider ,100121-101 ,£899.36,
DFID,DFID,24/11/2015,Air fares ,Economic Development Division ,Corporate Travel Provider ,100111-101 ,£525.06,
DFID,DFID,18/11/2015,Air fares ,Economic Development Division ,Corporate Travel Provider ,100111-101 ,£518.16,
DFID,DFID,18/11/2015,Air fares ,Economic Development Division ,Corporate Travel Provider ,100124-101 ,£935.16,
DFID,DFID,24/11/2015,Air fares ,Communications Division ,Corporate Travel Provider ,100154-101 ,£627.46,
DFID,DFID,03/11/2015,Hotels - Accommodation only ,Communications Division ,Foreign & Commonwealth Office ,100177-101 ,"£1,788.62",
DFID,DFID,03/11/2015,Hotels - Accommodation only ,Policy Division ,Foreign & Commonwealth Office ,100191-101 ,"£3,971.30",
DFID,DFID,24/11/2015,Air fares ,Communications Division ,Corporate Travel Provider ,100197-101 ,£627.46,
DFID,DFID,24/11/2015,Air fares ,Communications Division ,Corporate Travel Provider ,100197-101 ,"£3,406.86",
DFID,DFID,24/11/2015,Air fares ,Communications Division ,Corporate Travel Provider ,100197-101 ,£749.80,
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-104 ,£629.21,
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-104 ,£524.21,
DFID,DFID,30/11/2015,Hotels - Accommodation only ,Top Management Group ,Casa Andina Select  Miraflores  Lima ,100232-104 ,£865.73,
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-104 ,"£2,359.46",
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-104 ,"£2,359.46",
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-105 ,"£1,789.66",
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-105 ,"£1,124.30",
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-105 ,£815.40,
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-105 ,"£1,049.81",
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-107 ,"£1,349.80",
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-107 ,"£2,208.99",
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-107 ,"£2,274.70",
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£3,712.36",
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£3,712.36",
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,£662.84,
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,£662.84,
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£3,068.86",
DFID,DFID,18/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£3,068.86",
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£3,232.96",
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-102 ,"£3,232.96",
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-103 ,"£3,232.96",
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-108 ,"£1,657.96",
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-108 ,"£1,657.96",
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-108 ,"£2,140.80",
DFID,DFID,24/11/2015,Air fares ,Top Management Group ,Corporate Travel Provider ,100232-108 ,"£2,140.80",
DFID,DFID,03/11/2015,Secure Staff Accommodation ,International Relations Division ,Foreign & Commonwealth Office ,100262-103 ,"£2,562.13",
DFID,DFID,03/11/2015,Secure Staff Accommodation ,International Relations Division ,Foreign & Commonwealth Office ,100262-103 ,"£2,562.13",
DFID,DFID,03/11/2015,Secure Staff Accommodation ,International Relations Division ,Foreign & Commonwealth Office ,100262-103 ,"£5,124.26",
DFID,DFID,03/11/2015,Secure Staff Accommodation ,International Relations Division ,Foreign & Commonwealth Office ,100262-103 ,"£5,124.26",
DFID,DFID,12/11/2015,Secure Staff Accommodation ,International Relations Division ,Foreign & Commonwealth Office ,100262-103 ,"£1,921.60",
DFID,DFID,18/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,100274-111 ,"£1,578.00",
DFID,DFID,24/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,100275-106 ,£592.85,
DFID,DFID,24/11/2015,Air fares ,Economic Development Division ,Corporate Travel Provider ,100276-101 ,"£1,459.24",
DFID,DFID,03/11/2015,Hotels - Accommodation only ,Economic Development Division ,Foreign & Commonwealth Office ,100276-101 ,"£2,722.27",
DFID,DFID,04/11/2015,Hotels - Accommodation only ,Middle East  Humanitarian & Conflict Division ,Foreign & Commonwealth Office ,100303-101 ,"£1,001.63",
DFID,DFID,12/11/2015,Contract Catering Services ,Western Asia Division ,Foreign & Commonwealth Office ,101601-110 ,£703.62,
DFID,DFID,12/11/2015,Contract Catering Services ,Western Asia Division ,Foreign & Commonwealth Office ,101601-110 ,"£2,081.14",
DFID,DFID,18/11/2015,Air fares ,Western Asia Division ,Corporate Travel Provider ,101601-110 ,"£1,036.10",
DFID,DFID,18/11/2015,Air fares ,Western Asia Division ,Corporate Travel Provider ,101601-110 ,"£1,215.86",
DFID,DFID,18/11/2015,Air fares ,Western Asia Division ,Corporate Travel Provider ,101601-110 ,£539.60,
DFID,DFID,18/11/2015,Air fares ,Western Asia Division ,Corporate Travel Provider ,101601-110 ,"£1,205.16",
DFID,DFID,24/11/2015,Air fares ,Western Asia Division ,Corporate Travel Provider ,101601-110 ,£621.18,
DFID,DFID,24/11/2015,Air fares ,Western Asia Division ,Corporate Travel Provider ,101601-110 ,"£1,415.92",
DFID,DFID,24/11/2015,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101605-101 ,£988.86,
DFID,DFID,24/11/2015,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101605-101 ,£774.41,
DFID,DFID,24/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,376.02",
DFID,DFID,18/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£512.36,
DFID,DFID,18/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£766.81,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101612-101 ,£601.60,
DFID,DFID,11/11/2015,Repairs  Maint  Alter - Property & Constrct. Services ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£5,015.50",
DFID,DFID,11/11/2015,Repairs  Maint  Alter - Property & Constrct. Services ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£22,119.00",
DFID,DFID,11/11/2015,Repairs  Maint  Alter - Property & Constrct. Services ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£2,295.00",
DFID,DFID,11/11/2015,Repairs  Maint  Alter - Property & Constrct. Services ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£1,608.00",
DFID,DFID,04/11/2015,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£2,881.72",
DFID,DFID,04/11/2015,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£2,881.71",
DFID,DFID,04/11/2015,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£699.69,
DFID,DFID,18/11/2015,UK Staff overseas - Flexi Travel Allowance ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101603-101 ,£594.12,
DFID,DFID,18/11/2015,UK Staff overseas - Flexi Travel Allowance ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101604-101 ,"£2,162.21",
DFID,DFID,03/11/2015,Vehicle Hire Charges ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£536.94,
DFID,DFID,03/11/2015,Vehicle Hire Charges ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£540.18,
DFID,DFID,02/11/2015,Hardware - networking equipment ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,"£1,458.37",
DFID,DFID,09/11/2015,Hardware - printers ,East and Central Africa ,Foreign & Commonwealth Office ,101616-101 ,£500.74,
DFID,DFID,18/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£896.16,
DFID,DFID,18/11/2015,Air fares ,Middle East  Humanitarian & Conflict Division ,Corporate Travel Provider ,101619-101 ,£623.50,
DFID,DFID,24/11/2015,Air fares ,Middle East  Humanitarian & Conflict Division ,Corporate Travel Provider ,101619-101 ,£544.80,
DFID,DFID,24/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,£512.10,
DFID,DFID,18/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,£558.60,
DFID,DFID,18/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,£567.60,
DFID,DFID,18/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,£591.20,
DFID,DFID,24/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-102 ,£611.80,
DFID,DFID,18/11/2015,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-101 ,£804.86,
DFID,DFID,18/11/2015,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-105 ,£661.52,
DFID,DFID,24/11/2015,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£777.66,
DFID,DFID,24/11/2015,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,"£1,037.20",
DFID,DFID,24/11/2015,Air fares ,Western Asia Division ,Corporate Travel Provider ,101624-101 ,£690.19,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-101 ,£526.36,
DFID,DFID,24/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-102 ,£601.60,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-103 ,£697.00,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-108 ,£743.11,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,£575.07,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,£610.22,
DFID,DFID,09/11/2015,Hardware - printers ,East and Central Africa ,Foreign & Commonwealth Office ,101630-101 ,£500.74,
DFID,DFID,18/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101631-101 ,£581.36,
DFID,DFID,30/11/2015,Other passenger transport ,West and Southern Africa ,Europcar,101631-101 ,£544.55,
DFID,DFID,24/11/2015,UK Staff overseas - Flexi Travel Allowance ,East and Central Africa ,Corporate Travel Provider ,101633-101 ,£512.34,
DFID,DFID,24/11/2015,UK Staff overseas - Flexi Travel Allowance ,East and Central Africa ,Corporate Travel Provider ,101633-101 ,£512.34,
DFID,DFID,24/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101634-101 ,£526.90,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101634-101 ,£739.12,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101635-101 ,"£1,128.66",
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,101635-101 ,£581.40,
DFID,DFID,12/11/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Foreign & Commonwealth Office ,114206-101 ,"£3,123.15",
DFID,DFID,12/11/2015,Travel - Subsistence ,Western Asia Division ,Foreign & Commonwealth Office ,114520-104 ,"£1,691.06",
DFID,DFID,18/11/2015,Hotels - Accommodation only ,Business Solutions Division Level ,Corporate Travel Provider ,200001-101 ,£650.01,
DFID,DFID,18/11/2015,Air fares ,Business Solutions Division Level ,Corporate Travel Provider ,200001-101 ,£641.72,
DFID,DFID,18/11/2015,Air fares ,Business Solutions Division Level ,Corporate Travel Provider ,200001-101 ,£662.33,
DFID,DFID,30/11/2015,Training - Course Fees ,Business Solutions Division Level ,University of Liverpool,200001-101 ,£534.00,
DFID,DFID,30/11/2015,Computer Software Licenses ,Business Solutions Division Level ,Namesco,200001-101 ,£987.74,
DFID,DFID,09/11/2015,Data Network - land lines ,Business Solutions Division Level ,Foreign & Commonwealth Office ,200002-121 ,£700.37,
DFID,DFID,30/11/2015,Computer Consumables ,Business Solutions Division Level ,MISCO Ltd,200002-153 ,"£1,748.88",
DFID,DFID,30/11/2015,Hardware -monitors ,Business Solutions Division Level ,Kelway Ltd,200003-133 ,"£4,137.12",
DFID,DFID,30/11/2015,Computer Consumables ,Business Solutions Division Level ,Kelway Ltd,200003-170 ,"£3,866.88",
DFID,DFID,18/11/2015,Air fares ,Middle East  Humanitarian & Conflict Division ,Corporate Travel Provider ,201701-101 ,£583.98,
DFID,DFID,24/11/2015,Air fares ,Middle East  Humanitarian & Conflict Division ,Corporate Travel Provider ,201701-101 ,£602.36,
DFID,DFID,24/11/2015,Air fares ,Middle East  Humanitarian & Conflict Division ,Corporate Travel Provider ,201705-101 ,£590.26,
DFID,DFID,11/11/2015,Cleaning Costs ,Middle East  Humanitarian & Conflict Division ,Foreign & Commonwealth Office ,201705-101 ,£655.94,
DFID,DFID,11/11/2015,Travel documentation costs ,Middle East  Humanitarian & Conflict Division ,Foreign & Commonwealth Office ,201705-101 ,£653.60,
DFID,DFID,09/11/2015,Secure Staff Accommodation ,Economic Development Division ,Foreign & Commonwealth Office ,201723-102 ,"£5,541.46",
DFID,DFID,09/11/2015,Secure Staff Accommodation ,Economic Development Division ,Foreign & Commonwealth Office ,201723-102 ,"£3,474.11",
DFID,DFID,04/11/2015,Project delivery costs â€“ supplier services ,Policy Division ,Foreign & Commonwealth Office ,201724-124 ,"£2,009.35",
DFID,DFID,04/11/2015,Project delivery costs â€“ supplier services ,Policy Division ,Foreign & Commonwealth Office ,201724-124 ,£675.81,
DFID,DFID,04/11/2015,Project delivery costs â€“ supplier services ,Policy Division ,Foreign & Commonwealth Office ,201724-124 ,£627.45,
DFID,DFID,11/11/2015,Project delivery costs â€“ supplier services ,Policy Division ,Foreign & Commonwealth Office ,201724-124 ,£649.57,
DFID,DFID,11/11/2015,Project delivery costs â€“ supplier services ,Policy Division ,Foreign & Commonwealth Office ,201724-124 ,"£2,080.20",
DFID,DFID,11/11/2015,Project delivery costs â€“ supplier services ,Policy Division ,Foreign & Commonwealth Office ,201724-124 ,£699.64,
DFID,DFID,24/11/2015,Hotels - Accommodation only ,Group Operations ,Corporate Travel Provider ,201870-101 ,£519.19,
DFID,DFID,18/11/2015,Air fares ,Economic Development Division ,Corporate Travel Provider ,202259-101 ,£666.26,
DFID,DFID,09/11/2015,Secure Staff Accommodation ,International Relations Division ,Foreign & Commonwealth Office ,205081-101,"£11,024.39",
DFID,DFID,03/11/2015,Hotels - Accommodation only ,Economic Development Division ,Foreign & Commonwealth Office ,202373-101 ,"£1,601.33",
DFID,DFID,03/11/2015,Hotels - Accommodation only ,Economic Development Division ,Foreign & Commonwealth Office ,202373-101 ,"£1,601.33",
DFID,DFID,24/11/2015,Air fares ,Economic Development Division ,Corporate Travel Provider ,202373-101 ,£589.92,
DFID,DFID,24/11/2015,Air fares ,Economic Development Division ,Corporate Travel Provider ,202373-101 ,£513.97,
DFID,DFID,18/11/2015,Air fares ,Economic Development Division ,Corporate Travel Provider ,202373-101 ,£595.00,
DFID,DFID,18/11/2015,Air fares ,Economic Development Division ,Corporate Travel Provider ,202373-101 ,£756.36,
DFID,DFID,24/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-101 ,£943.40,
DFID,DFID,18/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-102 ,"£1,444.41",
DFID,DFID,18/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-102 ,"£1,299.65",
DFID,DFID,18/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-103 ,"£1,042.46",
DFID,DFID,24/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-103 ,£935.06,
DFID,DFID,24/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-104 ,£577.52,
DFID,DFID,18/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-105 ,£769.33,
DFID,DFID,24/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-106 ,£550.27,
DFID,DFID,18/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-107 ,£736.46,
DFID,DFID,24/11/2015,Hotels - Accommodation only ,Research and Evidence Division ,Corporate Travel Provider ,202392-109 ,£675.73,
DFID,DFID,18/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-111 ,£969.63,
DFID,DFID,24/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-113 ,£776.86,
DFID,DFID,24/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,202392-113 ,£665.96,
DFID,DFID,24/11/2015,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,202403-101 ,£526.60,
DFID,DFID,12/11/2015,other information and communication technologies ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,202403-101 ,£726.75,
DFID,DFID,24/11/2015,Air fares ,Middle East  Humanitarian & Conflict Division ,Corporate Travel Provider ,202410-107 ,£537.56,
DFID,DFID,24/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,202419-101 ,£601.70,
DFID,DFID,24/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,202419-101 ,£647.56,
DFID,DFID,18/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,202419-101 ,"£1,008.36",
DFID,DFID,18/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,202419-101 ,£778.71,
DFID,DFID,18/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,202402-107 ,£505.01,
DFID,DFID,24/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,202402-107 ,£707.47,
DFID,DFID,18/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,202419-103 ,£558.06,
DFID,DFID,18/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,202419-103 ,£817.40,
DFID,DFID,18/11/2015,Air fares ,Policy Division ,Corporate Travel Provider ,202419-103 ,£785.83,
DFID,DFID,24/11/2015,Air fares ,Economic Development Division ,Corporate Travel Provider ,202432-101 ,£801.71,
DFID,DFID,18/11/2015,Air fares ,Finance and Corporate Performance Division ,Corporate Travel Provider ,202438-101 ,£599.31,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£938.26,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£938.26,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£938.26,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,"£1,630.20",
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£901.70,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£865.26,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£816.00,
DFID,DFID,18/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£813.20,
DFID,DFID,24/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£653.65,
DFID,DFID,24/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£806.60,
DFID,DFID,24/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,£735.36,
DFID,DFID,24/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,202594-101 ,"£1,087.06",
DFID,DFID,12/11/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,202788-101 ,"£7,328.10",
DFID,DFID,30/11/2015,Further Education costs ,Finance and Corporate Performance Division ,BPP Professional Education Limited ,202836-101 ,£657.20,
DFID,DFID,18/11/2015,Air fares ,Finance and Corporate Performance Division ,Corporate Travel Provider ,202836-102 ,£646.44,
DFID,DFID,12/11/2015,Office Equipment - Purchases ,East and Central Africa ,Foreign & Commonwealth Office ,202913-104 ,"£1,946.07",
DFID,DFID,24/11/2015,Air fares ,East and Central Africa ,Corporate Travel Provider ,203016-102 ,£545.41,
DFID,DFID,18/11/2015,Air fares ,West and Southern Africa ,Corporate Travel Provider ,203001-105 ,"£1,180.80",
DFID,DFID,04/11/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203174-102 ,"£46,921.09",
DFID,DFID,04/11/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203174-102 ,"£1,020.63",
DFID,DFID,09/11/2015,Data Network - land lines ,Business Solutions Division Level ,Foreign & Commonwealth Office ,203329-102 ,£700.37,
DFID,DFID,12/11/2015,Hotels - Accommodation only ,Business Solutions Division Level ,Foreign & Commonwealth Office ,203329-104 ,£817.90,
DFID,DFID,09/11/2015,Air fares ,Business Solutions Division Level ,Foreign & Commonwealth Office ,203329-104 ,"£1,039.37",
DFID,DFID,04/11/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203454-104 ,"£2,861.79",
DFID,DFID,09/11/2015,Aid Programme - Joint programme contribution ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203478-101 ,"£7,035.67",
DFID,DFID,03/11/2015,Aid Programme - Joint programme contribution ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203478-101 ,"£4,225.67",
DFID,DFID,03/11/2015,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203478-105 ,£512.91,
DFID,DFID,03/11/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203478-105 ,"£12,044.71",
DFID,DFID,09/11/2015,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203478-105 ,£520.83,
DFID,DFID,09/11/2015,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203478-105 ,£590.07,
DFID,DFID,09/11/2015,Air fares ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,203478-105 ,£691.11,
DFID,DFID,18/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,203874-101 ,£758.66,
DFID,DFID,18/11/2015,Air fares ,Research and Evidence Division ,Corporate Travel Provider ,203874-102 ,£918.41,
DFID,DFID,04/11/2015,Training - Travel & Subsistence ,East and Central Africa ,Foreign & Commonwealth Office ,203986-104 ,£875.21,
DFID,DFID,04/11/2015,Training - Travel & Subsistence ,East and Central Africa ,Foreign & Commonwealth Office ,203986-104 ,£875.21,
DFID,DFID,04/11/2015,Training - Travel & Subsistence ,East and Central Africa ,Foreign & Commonwealth Office ,203986-104 ,£875.21,
DFID,DFID,04/11/2015,Training - Travel & Subsistence ,East and Central Africa ,Foreign & Commonwealth Office ,203986-104 ,"£1,542.74",
