HMRC,HMRC,06/02/2013,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100090872,"£8,188.91",Essential works as part of the rationalisation of offices in Liverpool,SE1 0TA
HMRC,HMRC,07/02/2013,Govt dept services,Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100090943,"£26,433.47",Payment of costs of HMRC officers stationed abroad,MK10 1PX
HMRC,HMRC,07/02/2013,Software coding,Information Management Services,ACCENTURE (UK) LTD,5100091576,"£100,434.86",Build phase of VAT Registration Transformation project,EC3M 3BD
HMRC,HMRC,07/02/2013,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,"£1,152,771.60",Utility payment,SE1 0TA
HMRC,HMRC,07/02/2013,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,"£572,155.96",Utility payment,SE1 0TA
HMRC,HMRC,07/02/2013,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,"£180,971.19",Utility payment,SE1 0TA
HMRC,HMRC,07/02/2013,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,"£179,576.73",Utility payment,SE1 0TA
HMRC,HMRC,07/02/2013,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,"£82,244.59",Utility payment,SE1 0TA
HMRC,HMRC,07/02/2013,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,"£55,740.49",Utility payment,SE1 0TA
HMRC,HMRC,07/02/2013,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,"£15,843.24",Utility payment,SE1 0TA
HMRC,HMRC,07/02/2013,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,"£5,173.38",Utility payment,SE1 0TA
HMRC,HMRC,07/02/2013,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,"£3,325.53",Utility payment,SE1 0TA
HMRC,HMRC,07/02/2013,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,"£2,585.96",Utility payment,SE1 0TA
HMRC,HMRC,07/02/2013,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100091794,£642.62,Utility payment,SE1 0TA
HMRC,HMRC,08/02/2013,Samplng & Analytical,Specialist Investigations (SI),LGC LTD,5100091811,"£91,369.68",Forensic Services,TW11 0LY
HMRC,HMRC,08/02/2013,OHS,HR,RIGHT CORECARE,5100091819,"£110,523.78",Outsourced contract for Welfare and help-line services,PO15 7AL
HMRC,HMRC,08/02/2013,Disposal Seized Gds,Specialist Investigations (SI),VEOLIA ENVIRONMENTAL SERVICES PLC,5100091830,"£33,760.68",Storing & disposing of seized goods services,WS11 8JP
HMRC,HMRC,08/02/2013,Forensic Services,Criminal Investigations,LGC LTD,5100091875,"£99,000.00",Forensic Costs,TW11 0LY
HMRC,HMRC,08/02/2013,Credt Crd Comm Chrge,Finance & Internal Audit,RBS - NATWEST,5100091893,"£320,211.68",Government Banking Service: Credit Card Commission Charges,EC2M 4RB
HMRC,HMRC,08/02/2013,Gov Bank Serv Charge,Finance & Internal Audit,RBS - NATWEST,5100091893,"£27,696.50",Government Banking Service: Bank Charges,EC2M 4RB
HMRC,HMRC,11/02/2013,Debt collection serv,Debt Management & Banking,FREDRICKSON INTERNATIONAL LTD,5100091977,"£92,562.73",Debt Collection Services,KT13 0NT
HMRC,HMRC,11/02/2013,Software Licences,Information Management Services,GLASS'S INFORMATION SERVICES LTD,5100092149,"£76,800.00",Software licenses for Notification of Vehicle Arrivals project,KT13 9TU
HMRC,HMRC,11/02/2013,Debt collection serv,Debt Management & Banking,COMMERCIAL CREDIT SERVICES GROUP,5100092242,"£47,420.54",Debt Collection Services,B61 7DL
HMRC,HMRC,11/02/2013,Debt collection serv,Debt Management & Banking,BLUESTONE CREDIT MANAGEMENT LTD,5100092248,"£46,980.56",Debt Collection Services,S9 2RX
HMRC,HMRC,11/02/2013,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100092266,"£785,024.50",Property valuations for Inheritance Tax & other Tax cases,W1D 5BU
HMRC,HMRC,11/02/2013,Credt Crd Comm Chrge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100092391,"£1,277,733.27",Government Banking Service: Credit Card Commission Charges,G1R 0AA
HMRC,HMRC,11/02/2013,Gov Bank Serv Charge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100092391,"£389,049.99",Government Banking Service: Bank Charges,G1R 0AA
HMRC,HMRC,11/02/2013,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100092650,"£2,922,323.14",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BA2 3RH
HMRC,HMRC,11/02/2013,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100092650,"£872,901.72",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BA2 3RH
HMRC,HMRC,12/02/2013,Debt collection serv,Debt Management & Banking,ADVANTIS CREDIT LTD,5100092375,"£66,761.11",Debt Collection Services,ST4 7RY
HMRC,HMRC,12/02/2013,Credt Crd Comm Chrge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100092645,"£256,124.67",Government Banking Service: Credit Card Commission Charges,G1R 0AA
HMRC,HMRC,12/02/2013,Gov Bank Serv Charge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100092645,"£16,816.25",Government Banking Service: Bank Charges,G1R 0AA
HMRC,HMRC,12/02/2013,Gov Bank Serv Charge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100092648,"£168,968.67",Government Banking Service: Bank Charges,G1R 0AA
HMRC,HMRC,12/02/2013,Credt Crd Comm Chrge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100092648,"£137,858.78",Government Banking Service: Credit Card Commission Charges,G1R 0AA
HMRC,HMRC,12/02/2013,Gov Bank Serv Charge,Finance & Internal Audit,ALLIANCE AND LEICESTER,5100092654,"£151,280.80",Government Banking Service: Bank Charges,G1R 0AA
HMRC,HMRC,12/02/2013,Legal Service Sol's,Estates & Support Services,NORTON ROSE LLP,5100092663,"£37,012.20",Charges for condition surveys to support the consideration of accommodation options,SE1 2AQ
HMRC,HMRC,12/02/2013,Research (VAT rec),PT Operations,MM TELEPERFORMANCE LTD,5100092669,"£46,741.32",HMRC Building Capacity Trial,BS1 3LG
HMRC,HMRC,12/02/2013,Debt collection serv,Debt Management & Banking,IQOR HOLDINGS LTD,5100092680,"£49,089.50",Debt Collection Services,PR1 3EL
HMRC,HMRC,12/02/2013,Debt collection serv,Debt Management & Banking,IQOR HOLDINGS LTD,5100092681,"£115,659.23",Debt Collection Services,PR1 3EL
HMRC,HMRC,12/02/2013,OHS,HR,ATOS IT SERVICES UK LTD,5100092687,"£43,139.62",Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,12/02/2013,Rent,Estates & Support Services,LAMBERT SMITH HAMPTON GROUP LTD,5100092693,"£215,100.00",Monthly rent payment payable to the Landlord,W1D 1NN
HMRC,HMRC,12/02/2013,Maj AW struc non-VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100092770,"£46,619.42",Essential works as part of office rationalisation in London,SE1 0TA
HMRC,HMRC,12/02/2013,Rent,Estates & Support Services,BFS MANAGED PROPERTIES HOLDINGS LTD,5100092772,"£140,831.40",Monthly rent payment payable to the Landlord,SW5 9AN
HMRC,HMRC,13/02/2013,Data storage service,Information Management Services,ASPIRE,5100090942,"£14,183,951.66",Aspire January-12 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,13/02/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100090942,"£10,664,065.36",Aspire Jan -13  invoice charges for S05 - Desktop Services,TF3 3BD
HMRC,HMRC,13/02/2013,Management Agreement,Information Management Services,ASPIRE,5100090942,"£4,398,316.01",Aspire January invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,13/02/2013,Bus. Form Printing,Information Management Services,ASPIRE,5100090942,"£3,202,077.18",ASPIRE January Invoice Charges for S07.1 -  Laser Printing,TF3 3BD
HMRC,HMRC,13/02/2013,Management Agreement,Information Management Services,ASPIRE,5100090942,"£3,027,757.81",Aspire January invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£1,957,012.31",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,WAN maint or supp,Information Management Services,ASPIRE,5100090942,"£1,919,298.88",Aspire Jan-13 invoice charges to provide wide area network and other circuits to HMRC data centres and office locations,TF3 3BD
HMRC,HMRC,13/02/2013,Data storage service,Information Management Services,ASPIRE,5100090942,"£1,896,175.14",Aspire January-12 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,13/02/2013,Telephone Support,Information Management Services,ASPIRE,5100090942,"£1,339,863.73",Aspire Jan-13 invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£1,268,458.64",Aspire January invoice for S02.7 National Systems - Normal,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£1,088,322.40",Aspire January invoice for S02.8 National Systems - Simple,TF3 3BD
HMRC,HMRC,13/02/2013,Data storage service,Information Management Services,ASPIRE,5100090942,"£869,948.05",Aspire January-12 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,13/02/2013,Software Licences,Information Management Services,ASPIRE,5100090942,"£721,285.90",Aspire January invoice annual charge SAS for Radar / Connect,TF3 3BD
HMRC,HMRC,13/02/2013,Management Agreement,Information Management Services,ASPIRE,5100090942,"£656,955.07",Aspire January invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£643,574.27",Aspire January invoice for S02.10 NIRS2 (Accenture),TF3 3BD
HMRC,HMRC,13/02/2013,Disaster recovery,Information Management Services,ASPIRE,5100090942,"£629,029.09",ASPIRE January Invoice Charges for S11 Business Continuity and Disaster Recovery Services,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£627,046.15",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£626,700.92",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£615,315.17",Aspire January invoice for S02.77  National Systems,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£594,695.76",Aspire January invoice for S02.12 SAP Support Unit,TF3 3BD
HMRC,HMRC,13/02/2013,Software Licences,Information Management Services,ASPIRE,5100090942,"£538,425.35",Aspire January annual charge Pega licences,TF3 3BD
HMRC,HMRC,13/02/2013,Telephone Support,Information Management Services,ASPIRE,5100090942,"£440,988.31",Aspire Jan-13 invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,13/02/2013,Database analysis,Information Management Services,ASPIRE,5100090942,"£415,014.26",Aspire Jan-13 invoice charges for analysis and research service charge,TF3 3BD
HMRC,HMRC,13/02/2013,Management Agreement,Information Management Services,ASPIRE,5100090942,"£411,809.87",Aspire January invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,13/02/2013,Data storage service,Information Management Services,ASPIRE,5100090942,"£400,082.95",Aspire January-12 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,13/02/2013,Elect Data Transf,Information Management Services,ASPIRE,5100090942,"£399,277.48",ASPIRE January Invoice Charges for S13 Managed Data Transfer Service,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£389,959.46",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£378,682.97",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£337,390.76",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£294,562.07",Aspire January invoice for S02.9 Other Systems,TF3 3BD
HMRC,HMRC,13/02/2013,Management Agreement,Information Management Services,ASPIRE,5100090942,"£275,287.18",Aspire January invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,13/02/2013,Bus. Form Printing,Information Management Services,ASPIRE,5100090942,"£256,389.28",ASPIRE January Invoice Charges for S07.6 - NTC Flatpack,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£246,353.62",Aspire January invoice for S02.11 Electronic Folder - ICLipse App,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£216,663.94",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Install Services,Information Management Services,ASPIRE,5100090942,"£196,940.59",Aspire Jan - 13 invoice charges for S06 - Desktop Services,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£188,356.51",Aspire January invoice for S02.14 PPE Websol,TF3 3BD
HMRC,HMRC,13/02/2013,Data input or prep,Information Management Services,ASPIRE,5100090942,"£180,795.48",ASPIRE Jan 13 Invoice Charges for S03.2 Scanned Input,TF3 3BD
HMRC,HMRC,13/02/2013,Software Licences,Information Management Services,ASPIRE,5100090942,"£172,296.11",Aspire January annual charge Pega licences,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£169,173.82",Aspire January invoice for S02.2 CESA,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£153,846.16",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£136,355.24",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£130,304.28",Aspire January invoice for S02.6 NTC,TF3 3BD
HMRC,HMRC,13/02/2013,Data input or prep,Information Management Services,ASPIRE,5100090942,"£118,329.94",ASPIRE Jan 13 Invoice Charges for S03.1 Manual Input,TF3 3BD
HMRC,HMRC,13/02/2013,Physical Data Transf,Information Management Services,ASPIRE,5100090942,"£93,068.53",ASPIRE January Invoice Charges for S13 Managed Data Transfer Service,TF3 3BD
HMRC,HMRC,13/02/2013,Software Licences,Information Management Services,ASPIRE,5100090942,"£92,732.59",Aspire January monthly invoice charge for Weblogic licences ,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£85,735.97",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£83,764.31",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Sys Software Maint,Information Management Services,ASPIRE,5100090942,"£81,743.86",Aspire January invoice for S02.5 COTAX,TF3 3BD
HMRC,HMRC,13/02/2013,Conference Calling,Information Management Services,ASPIRE,5100090942,"£78,342.04",Aspire Jan-13 invoice charges to provide video conferencing services at 142 HMRC locations.,TF3 3BD
HMRC,HMRC,13/02/2013,Conference Calling,Information Management Services,ASPIRE,5100090942,"£72,643.55",Aspire Jan-13 invoice charges to provide video conferencing services at 142 HMRC locations.,TF3 3BD
HMRC,HMRC,13/02/2013,Software Licences,Information Management Services,ASPIRE,5100090942,"£65,874.00",Aspire January catch up charge QAS licences,TF3 3BD
HMRC,HMRC,13/02/2013,Telephone Support,Information Management Services,ASPIRE,5100090942,"£60,994.86",Aspire Jan-13 invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,13/02/2013,Data storage service,Information Management Services,ASPIRE,5100090942,"£55,490.16",Aspire January-12 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£55,464.00",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£51,917.17",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Software Licences,Information Management Services,ASPIRE,5100090942,"£48,208.80",Aspire January invoice charge for Monthly WARM support 12AI 0 ,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£44,976.95",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£43,938.46",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Bus. Form Printing,Information Management Services,ASPIRE,5100090942,"£39,619.85",ASPIRE January Invoice Charges for S07.12 - Mailsort,TF3 3BD
HMRC,HMRC,13/02/2013,Cloud & Collab,Information Management Services,ASPIRE,5100090942,"£39,148.18",ASPIRE January Invoice Charge for S15.1 Sharepoint Collaboration Service,TF3 3BD
HMRC,HMRC,13/02/2013,Data storage service,Information Management Services,ASPIRE,5100090942,"£36,796.62",Aspire January-12 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,13/02/2013,Data input or prep,Information Management Services,ASPIRE,5100090942,"£36,695.47",ASPIRE Jan 13 Invoice Charges for S03.11 Caseflow scanning service,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£32,432.44",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£31,630.28",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,13/02/2013,EDI design,Information Management Services,ASPIRE,5100090942,"£30,662.05",ASPIRE January Invoice Charge S10.1 - EDI,TF3 3BD
HMRC,HMRC,13/02/2013,Network Voice Serv,Information Management Services,ASPIRE,5100090942,"£29,512.25",Aspire Jan-13 invoice charges to cover telephony services,TF3 3BD
