Department,Entity, Transaction Date, Expense Type, Expense Area, Supplier Name,Transaction number, Amount, Invoice Description
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,213.90",
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,788.81",
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£804.50,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,370.76",
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,"£1,231.10",
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101601-110 ,£635.90,
DFID,DFID,27/02/2018,Secure Staff Accommodation ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,"£5,822.05",
DFID,DFID,27/02/2018,Other passenger transport ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,"£1,041.74",
DFID,DFID,08/02/2018,Contract Catering Services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101601-110 ,£800.24,
DFID,DFID,27/02/2018,Vehicle Hire Charges ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101603-101 ,"£1,674.12",
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101603-101 ,£721.80,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101603-101 ,£767.92,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101603-101 ,£799.92,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101603-101 ,£584.41,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101603-101 ,£685.87,
DFID,DFID,14/02/2018,Training - Travel & Subsistence ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,"£1,485.59",
DFID,DFID,14/02/2018,Training - Travel & Subsistence ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£886.43,
DFID,DFID,26/02/2018,Secure Staff Accommodation ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,"£1,468.14",
DFID,DFID,26/02/2018,Secure Staff Accommodation ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£802.92,
DFID,DFID,08/02/2018,Conference Travel & Subsistence ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,£576.59,
DFID,DFID,14/02/2018,Conference Travel & Subsistence ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101604-101 ,"£1,075.75",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,275.71",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,372.41",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£572.50,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£2,730.30",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£677.10,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£626.50,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£688.90,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,"£1,103.95",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£623.40,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£526.41,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£562.10,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£587.47,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£589.20,
DFID,DFID,01/02/2018,Other passenger transport ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£660.00,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£694.40,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101610-101 ,£666.80,
DFID,DFID,08/02/2018,Hotels - Accommodation only ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£1,886.20",
DFID,DFID,08/02/2018,Hotels - Accommodation only ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£1,886.20",
DFID,DFID,27/02/2018,Legal costs ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,£655.56,
DFID,DFID,27/02/2018,Telephone Usage & services ,East and Central Africa ,Foreign & Commonwealth Office ,101612-101 ,"£2,001.49",
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101612-101 ,£547.66,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101613-101 ,£646.70,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101613-101 ,£621.90,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101613-101 ,"£1,171.60",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101613-101 ,"£1,171.60",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101613-101 ,"£1,610.81",
DFID,DFID,27/02/2018,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101616-101 ,"£2,577.44",
DFID,DFID,08/02/2018,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101616-101 ,"£2,577.44",
DFID,DFID,08/02/2018,Air fares ,East and Central Africa ,Foreign & Commonwealth Office ,101616-101 ,"£2,577.44",
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101616-101 ,£617.61,
DFID,DFID,01/02/2018,Hotels - Accommodation only ,East and Central Africa ,Corporate Travel Provider ,101616-101 ,£653.58,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101616-101 ,£654.61,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101616-101 ,£521.66,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£738.81,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£622.11,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£747.11,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£707.51,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£835.71,
DFID,DFID,01/02/2018,Hotels - Accommodation only ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£648.00,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£681.61,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£607.41,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101618-101 ,£500.60,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,"£1,109.66",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,£938.76,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,£780.11,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,"£1,094.94",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-101 ,"£1,564.64",
DFID,DFID,08/02/2018,Mobile telephones & accessories ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,£813.93,
DFID,DFID,08/02/2018,Medical/Health Services ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,"£5,173.58",
DFID,DFID,08/02/2018,Medical/Health Services ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,"£5,173.58",
DFID,DFID,27/02/2018,Secure Staff Accommodation ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,"£1,789.51",
DFID,DFID,27/02/2018,Secure Staff Accommodation ,West and Southern Africa ,Foreign & Commonwealth Office ,101620-101 ,"£2,017.24",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-102 ,£501.91,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101620-102 ,£763.81,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-101 ,£545.71,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-101 ,£620.26,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-101 ,£686.06,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-101 ,£789.61,
DFID,DFID,01/02/2018,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-101 ,£595.00,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-108 ,£614.31,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101621-108 ,£828.15,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-105 ,£899.94,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£831.81,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£705.36,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£767.51,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£866.91,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£828.01,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£664.06,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Supplier Name withheld ,101622-106 ,£767.51,
DFID,DFID,08/02/2018,Telephone Usage & services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,101624-101 ,£712.09,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101624-101 ,£575.07,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101624-101 ,£508.76,
DFID,DFID,01/02/2018,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101624-101 ,£544.65,
DFID,DFID,01/02/2018,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101624-101 ,£724.68,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101624-101 ,£508.76,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101624-101 ,£501.61,
DFID,DFID,01/02/2018,Air fares ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101624-101 ,£820.36,
DFID,DFID,01/02/2018,Hotels - Accommodation only ,Asia  Caribbean and Overseas Territories ,Corporate Travel Provider ,101624-101 ,£697.50,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-113 ,£556.22,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-113 ,£854.80,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-113 ,£854.80,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-114 ,£934.21,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-110 ,"£1,957.10",
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-110 ,£763.10,
DFID,DFID,01/02/2018,Hotels - Accommodation only ,East and Central Africa ,Corporate Travel Provider ,101625-110 ,"£7,512.25",
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-112 ,£679.80,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-112 ,£682.61,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-112 ,£612.90,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-112 ,"£1,133.41",
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-112 ,£573.81,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-112 ,£748.27,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-112 ,"£1,012.70",
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101625-112 ,"£1,541.30",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,"£1,333.60",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£569.51,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,"£1,450.31",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£637.80,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,"£2,100.70",
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£757.31,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£612.61,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£500.52,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£699.80,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£535.80,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101629-101 ,£637.80,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,£621.71,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101630-101 ,£621.71,
DFID,DFID,27/02/2018,Hotels - Accommodation only ,East and Central Africa ,Foreign & Commonwealth Office ,101633-101 ,£914.05,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101633-101 ,£555.10,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101634-101 ,£874.41,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101634-101 ,£703.02,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101634-101 ,£689.20,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101634-101 ,£750.00,
DFID,DFID,01/02/2018,Air fares ,East and Central Africa ,Corporate Travel Provider ,101634-101 ,"£1,146.20",
DFID,DFID,01/02/2018,Hotels - Accommodation only ,East and Central Africa ,Corporate Travel Provider ,101634-101 ,£905.10,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101637-101 ,£867.16,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101637-101 ,£821.17,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101637-101 ,£858.37,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101637-101 ,£867.16,
DFID,DFID,01/02/2018,Hotels - Accommodation only ,West and Southern Africa ,Corporate Travel Provider ,101638-101 ,£779.40,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101638-101 ,£609.91,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101638-101 ,£609.91,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101638-101 ,£534.91,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101638-101 ,£534.91,
DFID,DFID,01/02/2018,Air fares ,West and Southern Africa ,Corporate Travel Provider ,101638-101 ,£624.52,
