"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Justice","Ministry of Justice","Youth Justice Policy","CJG006","Band C","21096","36061","Policy Support Officer","4.80","Policy"
"Ministry of Justice","Ministry of Justice","Youth Justice Policy","CJG006","Band D","17513","28000","Policy Support Officer","2.00","Policy"
"Ministry of Justice","Ministry of Justice","Youth Justice Policy","CJG006","Band D","17513","28000","Personal Secretary","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Policy","CJG012","Band A","42034","67969","Policy Manager","8.80","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Policy","CJG012","Band B","29634","44964","Senior Policy Adviser","7.80","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Policy","CJG012","Band C","21096","36061","Policy Adviser","11.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Policy","CJG012","Band D","17513","28000","Policy Officer","3.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Policy","CJG012","Band E","15935","22250","Policy Assistant","0.69","Policy"
"Ministry of Justice","Criminal Justice Group","Youth Justice Policy","CJG003","Band A","42034","67969","Project Manager","0.80","Policy"
"Ministry of Justice","Criminal Justice Group","Youth Justice Policy","CJG003","Band C","21096","36061","Business Manager","1.00","Policy"
"Ministry of Justice","Criminal Justice Group","Youth Justice Review","CJG022","Band A","42034","67969","Review Secretary","1.00","Policy"
"Ministry of Justice","Criminal Justice Group","Youth Justice Review","CJG022","Band C","21096","36061","Policy Adviser","1.00","Policy"
"Ministry of Justice","Criminal Justice Group","Youth Justice Review","CJG022","Fast Streamer","27000","43400","Policy Adviser","1.00","Policy"
"Ministry of Justice","Criminal Justice Group","Youth Justice Review","CJG022","Band D","17513","28000","Diary Manager / Policy Adviser","1.00","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG011","Band A","42034","67969","Policy manager","7.00","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG011","Band B","29634","44964","Senior Policy Officer","10.00","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG011","Band C","21096","36061","Policy Officer","7.60","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG011","Band D","17513","28000","Policy Support Officer","3.60","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG011","Fast Streamer","27000","43400","Policy Officer","1.00","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG011","Band C","21096","36061","Miscarriages of Justice Senior Caseworker","1.00","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG011","Band D","17513","28000","Miscarriages of Justice Caseworker","0.80","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG011","Band E","15935","22250","Miscarriages of Jusice Support Officers","1.00","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG008","Band A","42034","67969","Policy Coordination Managers","8.60","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG008","Band B","29634","44964","Policy Advisors","4.00","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG008","Band C","21096","36061","Policy Advisors","3.00","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG008","Fast Streamer","27000","43400","Policy Advisor","3.00","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG008","Band D","17513","28000","Personal Assistant","1.00","Policy"
"Ministry of Justice","Criminal Justice Group","Criminal Justice Policy","CJG008","Band D","17513","28000","Policy support","4.00","Policy"
"Ministry of Justice","Ministry of Justice","DG FACG","FAC001","Band A","42034","67969","Project Manager","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Assurance","FAC023","Band C","21096","36061","Private Secretary","1.00","Other"
"Ministry of Justice","Ministry of Justice","Assurance","FAC023","Band A","42034","67969","Business Manager","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC002","Band E","15935","22250","MoJ Review Project Manager","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Commerical and Contract Management","FAC004","Band A","42034","67969","Administrative Support","1.00","Finance"
"Ministry of Justice","Ministry of Justice","ALB Governance","FAC018","Band A","42034","67969","Business Manager","1.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","ALB Governance","FAC018","Band A","42034","67969","Team Leader","6.00","Finance"
"Ministry of Justice","Ministry of Justice","ALB Governance","FAC018","Band B","29634","44964","Team Leader & Deputy Head of Unit","2.00","Finance"
"Ministry of Justice","Ministry of Justice","ALB Governance","FAC018","Band B","29634","44964","Team Advisor","8.60","Finance"
"Ministry of Justice","Ministry of Justice","ALB Governance","FAC018","Band C","21096","36061","Senior Regulation Manager","2.00","Finance"
"Ministry of Justice","Ministry of Justice","ALB Governance","FAC018","Band C","21096","36061","Team Support","4.00","Finance"
"Ministry of Justice","Ministry of Justice","ALB Governance","FAC018","Band D","17513","28000","Regulation Manager","2.00","Finance"
"Ministry of Justice","Ministry of Justice","ALB Governance","FAC018","Band D","17513","28000","Admin Support","2.80","Finance"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band A","42034","67969","Regulation Officer","2.00","Finance"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band B","29634","44964","Head of Continuous Improvement Team","1.00","Other"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band A","42034","67969","Deployment Manager","2.00","Other"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band B","29634","44964","Head of Portfolio Management Office","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band B","29634","44964","Reporting Manger","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band B","29634","44964","Planning and Analytics","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band C","21096","36061","Reporting Innovation","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band C","21096","36061","Risk and Dependancies","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band A","42034","67969","PMO Support","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band B","29634","44964","Head of Assurance","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band B","29634","44964","Assurance Co-ordinator","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band C","21096","36061","Assurance Manager","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band C","21096","36061","Pipeline Support","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band A","42034","67969","Resource Planning","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band C","21096","36061","Head of Keyholder & Investment Appraisal","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC024","Band D","17513","28000","Keyholder and Gateway Co-ordinator","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC032","Band A","42034","67969","Business Support","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC032","Band A","42034","67969","Head of Finance Change Programme","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC032","Band A","42034","67969","Head of Finance Professional Capability","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC032","Band B","29634","44964","Finance Improvement Manager","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC032","Band B","29634","44964","Finance Improvement and Capability Manager","2.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC032","Band C","21096","36061","Finance Change Project Manager","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC032","Band C","21096","36061","Finance Professional  Capability Manager","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC032","Band D","17513","28000","Project Support Officer","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC019","Band A","42034","67969","Personal Assistant","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC019","Band A","42034","67969","Head of Planning","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC019","Band A","42034","67969","Head of Performance","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC019","Band A","42034","67969","Head of Secretariat","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Assurance & Corp Support","FAC019","Band A","42034","67969","Head of business performance and planning","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Commerical and Contract Management","FAC034","Band A","42034","67969","Head of MoJ Review","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Commerical and Contract Management","FAC034","Band B","29634","44964","Senior Commercial Manager, Rehabilitation Services","3.60","Procurement"
"Ministry of Justice","Ministry of Justice","Commerical and Contract Management","FAC033","Band A","42034","67969","Commercial Manager, Rehabilitation Services","6.70","Procurement"
"Ministry of Justice","Ministry of Justice","Commerical and Contract Management","FAC033","Band B","29634","44964","Senior Commercial Manager","7.00","Procurement"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band A","42034","67969","Commercial Manager","16.00","Procurement"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band A","42034","67969","Senior Economic Advisor","1.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band A","42034","67969","Senior Principal Research Officer","2.90","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band A","42034","67969","Principal Research Officer","6.88","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band A","42034","67969","Economic Advisor","4.90","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band A","42034","67969","Principal Scientific Officer","3.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band B","29634","44964","Statistician","2.00","Statisticians"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band C","21096","36061","Senior Research Officer","4.48","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band C","21096","36061","Operational Researcher","1.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band D","17513","28000","Research Officer","2.00","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Fast Streamer","27000","43400","Operational Researcher","1.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Fast Streamer","27000","43400","Research Officer","3.00","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Fast Streamer","27000","43400","Statistical Officer","1.00","Statisticians"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Fast Streamer","27000","43400","Economic Assistant","10.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Fast Streamer","27000","43400","Operational Researcher","2.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Fast Streamer","27000","43400","Economic Assistant (vacancy)","4.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band B","29634","44964","Research Officer (vacancy)","1.00","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC013","Band C","21096","36061","Statistician (vacancy)","1.00","Statisticians"
"Ministry of Justice","Ministry of Justice","Commerical and Contract Management","FAC015","Band A","42034","67969","Research Officer (vacancy)","1.00","Social Research"
"Ministry of Justice","Ministry of Justice","Commerical and Contract Management","FAC015","Band B","29634","44964","Senior Commercial Manager","14.00","Procurement"
"Ministry of Justice","Ministry of Justice","Commerical and Contract Management","FAC015","Band C","21096","36061","Commercial Manager","11.60","Procurement"
"Ministry of Justice","Ministry of Justice","MoJ Procurement","FAC016","Band A","42034","67969","Assistant Commercial Manager","4.00","Procurement"
"Ministry of Justice","Ministry of Justice","MoJ Procurement","FAC016","Band B","29634","44964","Senior Commercial Manager","9.73","Procurement"
"Ministry of Justice","Ministry of Justice","MoJ Procurement","FAC016","Band C","21096","36061","Commercial Manager","15.78","Procurement"
"Ministry of Justice","Ministry of Justice","MoJ Procurement","FAC016","Band D","17513","28000","Assistant Commercial Manager","2.00","Procurement"
"Ministry of Justice","Ministry of Justice","MoJ Procurement","FAC029","Band A","42034","67969","CCM Executive Officer","1.00","Procurement"
"Ministry of Justice","Ministry of Justice","MoJ Procurement","FAC029","Band B","29634","44964","Senior Commercial Manager","10.00","Procurement"
"Ministry of Justice","Ministry of Justice","MoJ Procurement","FAC029","Band C","21096","36061","Commercial Manager","21.39","Procurement"
"Ministry of Justice","Ministry of Justice","MoJ Procurement","FAC029","Band D","17513","28000","Assistant Commercial Manager","2.00","Procurement"
"Ministry of Justice","Ministry of Justice","MoJ Procurement","FAC029","Band E","15935","22250","CCM Executive Officer","5.00","Procurement"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band A","42034","67969","CCM Administration Officer","3.00","Procurement"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band A","42034","67969","Head of Hyperion & Cash","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band A","42034","67969","Financial Account Corporate","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band A","42034","67969","Head of Management Accounts","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band A","42034","67969","Head of Board Reporting","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band A","42034","67969","Head of Taxation Team","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band A","42034","67969","Hyperion Implementation Manager","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band A","42034","67969","Senior Accounts (Post FOM)","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band B","29634","44964","Head of Banking Management","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band B","29634","44964","Management Accountants","4.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band B","29634","44964","Estimates","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band B","29634","44964","Senior Accountant","2.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band B","29634","44964","Cash Management Manager","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band B","29634","44964","FMDS","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band B","29634","44964","Lead Tax Team","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Fast Streamer","27000","43400","Tax Team","5.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band B","29634","44964","Fast Streamer Tax Team","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band A","42034","67969","Vacancy","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band C","21096","36061","Vacancy Accts JPS","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band C","21096","36061","Small Accounts","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band C","21096","36061","FMDS","2.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band D","17513","28000","Corporate Core","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band E","15935","22250","Shared Diary Manager/PA","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Finance & Planning","FAC035","Band A","42034","67969","Admin Assistant","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC008","Band A","42034","67969","Consolidation","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC008","Band B","29634","44964","Finance Business Partner","6.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC008","Band C","21096","36061","Senior Budget Manager","4.83","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Finance","FAC008","Band D","17513","28000","Budget Manager","11.00","Finance"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band A","42034","67969","Finance Support Officer","2.66","Finance"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band A","42034","67969","Senior Economic Advisor","3.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band A","42034","67969","Senior Principal Research Officer","1.25","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band A","42034","67969","Principal Research Officer","2.80","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band A","42034","67969","Economic Advisor","1.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band A","42034","67969","Senior Statistician","1.60","Statisticians"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band A","42034","67969","Principal Scientific Officer","3.60","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band A","42034","67969","Senior Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Fast Streamer","27000","43400","Economic Advisor (vacancy)","2.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Fast Streamer","27000","43400","Assistant Economists","8.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Fast Streamer","27000","43400","Fast Stream Operational Researcher","2.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Fast Streamer","27000","43400","Fast Stream Research Officer","2.00","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band B","29634","44964","Assistant Economists (vacancy)","3.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band B","29634","44964","Operational Researcher (vacancy)","1.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band B","29634","44964","Senior Research Officer","3.60","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band B","29634","44964","Policy advisor","2.00","Policy"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band C","21096","36061","Senior Research Officer (vacancy)","2.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC014","Band D","17513","28000","Legal Aid Analyst","1.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band A","42034","67969","Operational Researcher","1.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band A","42034","67969","Senior Principal Operational Research Officer","2.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band A","42034","67969","Senior Principal Research Officer","1.89","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band A","42034","67969","Accountant","1.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band A","42034","67969","Operational Researcher","3.60","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band A","42034","67969","Principal Research Officer","3.35","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band A","42034","67969","Statistician","2.00","Statisticians"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band A","42034","67969","Head of Business Support","1.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band B","29634","44964","HR head of Information and Systems","1.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band B","29634","44964","Operational Researcher","1.70","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band B","29634","44964","Senior Research Officer","1.43","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band B","29634","44964","Business Support Manager","1.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band C","21096","36061","MI Development Support","1.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band C","21096","36061","Operational Researcher","2.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band C","21096","36061","Business Manager","2.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band D","17513","28000","MI Support","1.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band D","17513","28000","Business Support","3.43","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band D","17513","28000","Economist","2.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band D","17513","28000","Operational Researcher","4.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Fast Streamer","27000","43400","Personal Assistant","4.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Fast Streamer","27000","43400","Economist","7.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Fast Streamer","27000","43400","Operational Researcher","3.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Fast Streamer","27000","43400","Research Officer","1.00","Social Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Fast Streamer","27000","43400","Statistician","1.00","Statisticians"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band B","29634","44964","Operational Researcher (vacancy)","2.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band D","17513","28000","Statistician (vacancy)","1.00","Statisticians"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC012","Band D","17513","28000","MI support (vacancy)","1.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC010","Band A","42034","67969","Operation Researcher (vacancy)","1.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC010","Band A","42034","67969","Senior Statistician","2.81","Statisticians"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC010","Band A","42034","67969","Economic Advisors","2.00","Economics"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC010","Band B","29634","44964","Statistician","17.70","Statisticians"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC010","Band B","29634","44964","Senior Statistical Officer","12.60","Statisticians"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC010","Band C","21096","36061","Generalist","1.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC010","Band C","21096","36061","Higher Statistical Officer","8.00","Statisticians"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC010","Band D","17513","28000","Generalist","3.00","Other"
"Ministry of Justice","Ministry of Justice","Analytical Services","FAC010","Band D","17513","28000","Statistical Officer","13.00","Statisticians"
