Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,06-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Berwin Leighton Paisner LLP,72440,15098,2
DCMS,ODA,06-Jun-12,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,72492,1009473.73,1
DCMS,ODA,06-Jun-12,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,72492,72491.68,2
DCMS,ODA,06-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,72492,14498.34,4
DCMS,ODA,06-Jun-12,Construction contractor,IBC/MPC Permanent,Carillion Building,72508,83520.01,1
DCMS,ODA,06-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,72508,16704,2
DCMS,ODA,06-Jun-12,Construction contractor,IBC/MPC Permanent,Carillion Building,72508,332,3
DCMS,ODA,06-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,72508,66.4,4
DCMS,ODA,06-Jun-12,Internal Building Maintenance,IBC/MPC Permanent,Carillion Building,72512,34237.66,1
DCMS,ODA,06-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,72512,6847.53,2
DCMS,ODA,06-Jun-12,Construction contractor,IBC/MPC Permanent,Carillion Building,72524,71464.94,1
DCMS,ODA,06-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,72524,14292.99,2
DCMS,ODA,06-Jun-12,Construction contractor,IBC/MPC Permanent,Carillion Building,72527,69424.59,1
DCMS,ODA,06-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,72527,13884.92,2
DCMS,ODA,06-Jun-12,Construction contractor,South Park Construction Packages,Skanska Construction UK Ltd t/a Skanska Infrastructure Services,72534,754737.63,1
DCMS,ODA,06-Jun-12,Construction contractor,South Park Construction Packages,Skanska Construction UK Ltd t/a Skanska Infrastructure Services,72534,287003.54,2
DCMS,ODA,06-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Skanska Construction UK Ltd t/a Skanska Infrastructure Services,72534,208348.23,3
DCMS,ODA,06-Jun-12,Tier 1 Contractors,MPC / IBC,Carillion Building,72584,451048.28,1
DCMS,ODA,06-Jun-12,Tier 1 Contractors,MPC / IBC,Carillion Building,72584,1172982.36,2
DCMS,ODA,06-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,72584,324806.13,3
DCMS,ODA,11-Jun-12,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,2584,-27755.31,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,2584,-5551.06,2
DCMS,ODA,11-Jun-12,Other Professional Fees,ORN Inside London Opex,AECOM Ltd,71332,29892.23,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,AECOM Ltd,71332,5978.44,2
DCMS,ODA,11-Jun-12,IT Consultancy,Service Delivery IT,Atos IT Services UK Ltd,71339,25112.62,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,71339,5022.52,2
DCMS,ODA,11-Jun-12,Other Professional Fees,Transport Test Events,Ove Arup & Partners Limited,71742,47434.17,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,71742,9486.83,2
DCMS,ODA,11-Jun-12,Consultants,Common Domain LV Network - Construction,Atkins Limited,71877,43983.3,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,71877,8796.66,2
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,71924,428718.29,1
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,71924,8749.35,2
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,71924,1749.87,4
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,71925,167137.08,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,71925,33427.42,2
DCMS,ODA,11-Jun-12,Other Professional Fees,Transport Test Events,Parsons Brinckerhoff Ltd,71947,69642.27,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Parsons Brinckerhoff Ltd,71947,13928.45,2
DCMS,ODA,11-Jun-12,IT Hardware rental,ICT DT,Air Radio Ltd,72165,31122.88,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Air Radio Ltd,72165,6224.58,2
DCMS,ODA,11-Jun-12,Project Manager,Angel Lane Freight Loop & Plat 10A,Network Rail Infrastructure,72194,1514368.69,1
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72229,432448.11,1
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72229,8825.47,2
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,72229,1765.09,4
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72230,234823.22,1
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72230,4792.31,2
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,72230,46964.64,4
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72230,-234823.22,5
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72230,-4792.31,6
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72230,234823.22,7
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72230,4792.31,8
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,72230,-46006.18,10
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72233,404816.69,1
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72233,8261.57,2
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,72233,1652.31,4
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,72235,126813.61,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,72235,25362.72,2
DCMS,ODA,11-Jun-12,Consultants,Client Design Advisor - Arup,Ove Arup & Partners Limited,72242,47700,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,72242,9540,2
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,72318,30658.75,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,72318,6131.75,2
DCMS,ODA,11-Jun-12,ER Filming & Photography,Health & Safety,SMS Media,72412,21460,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,SMS Media,72412,4292,2
DCMS,ODA,11-Jun-12,Consultants,SI Other Professional Fees,EDAW Limited,72437,24433.68,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,EDAW Limited,72437,4886.73,2
DCMS,ODA,11-Jun-12,Consultants,SI Other Professional Fees,EDAW Limited,72438,26938.95,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,EDAW Limited,72438,5387.79,2
DCMS,ODA,11-Jun-12,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,72463,101110.81,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72463,20222.16,2
DCMS,ODA,11-Jun-12,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,72466,265232.13,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72466,53046.43,2
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72466,-0.01,3
DCMS,ODA,11-Jun-12,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,72468,43952.84,1
DCMS,ODA,11-Jun-12,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,72468,8917.84,2
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72468,10574.14,3
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72470,58518.52,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72470,11703.7,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72471,38591.09,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72471,7718.22,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72472,38591.09,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72472,7718.22,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72473,38591.09,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72473,7718.22,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72474,38591.09,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72474,7718.22,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72475,38591.09,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72475,7718.22,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72476,39170.54,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72476,7834.11,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72477,38591.09,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72477,7718.22,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72478,38591.09,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72478,7718.22,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72479,83684.7,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72479,16736.94,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Delivery Partner Performance Payments,CLM Delivery Partner Ltd,72480,58518.52,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72480,11703.7,2
DCMS,ODA,11-Jun-12,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,72481,1146282.9,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72481,229256.58,2
DCMS,ODA,11-Jun-12,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,72482,283829.34,1
DCMS,ODA,11-Jun-12,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,72482,129174.96,2
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72482,82600.86,3
DCMS,ODA,11-Jun-12,Consultants,Employers Rep Contract,Turner & Townsend Ltd,72565,24990.56,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Turner & Townsend Ltd,72565,4998.11,2
DCMS,ODA,11-Jun-12,Seconded Staff,Construction,Capita Symonds Limited,72581,25004.4,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Capita Symonds Limited,72581,5000.88,2
DCMS,ODA,11-Jun-12,Seconded Staff,Construction,Capita Symonds Limited,72582,24418.36,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Capita Symonds Limited,72582,4883.67,2
DCMS,ODA,11-Jun-12,Seconded Staff,Construction,Capita Symonds Limited,72583,30157,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Capita Symonds Limited,72583,6031.4,2
DCMS,ODA,11-Jun-12,Planning Strategies & Conditions,Z2-7 Infra S106 payments - transport,London Borough Of Hackney,72594,50000,1
DCMS,ODA,11-Jun-12,Construction contractor,West Ham Station,Barhale Construction Plc,72615,104629.43,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Barhale Construction Plc,72615,20925.89,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Park Operations - CLM Performance Payments Security Capital Works Time Milestones,CLM Delivery Partner Ltd,72624,23466.66,1
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Park Operations - CLM Performance Payments Security Capital Works Time Milestones,CLM Delivery Partner Ltd,72624,8311.47,2
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72624,6355.63,3
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72626,42867.47,2
DCMS,ODA,11-Jun-12,Delivery Partner Performance Payments,Park Operations - CLM Performance Payments Security Capital Works Time Milestones,CLM Delivery Partner Ltd,72626,31778.13,4
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72626,-36511.84,5
DCMS,ODA,11-Jun-12,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,72627,9854.73,1
DCMS,ODA,11-Jun-12,Delivery partner CLM,CLM Fees,CLM Delivery Partner Ltd,72627,407645.82,2
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,72627,83500.11,3
DCMS,ODA,11-Jun-12,Other Professional Fees,Transport Test Events,Steer Davies & Gleave Limited,72641,53403.37,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Steer Davies & Gleave Limited,72641,10680.63,2
DCMS,ODA,11-Jun-12,Construction contractor,Stadium,Sir Robert McAlpine Ltd,72799,101207.72,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Sir Robert McAlpine Ltd,72799,20241.54,2
DCMS,ODA,11-Jun-12,Internal Building Maintenance,Stadium,Sir Robert McAlpine Ltd,72800,123621.44,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Sir Robert McAlpine Ltd,72800,24724.29,2
DCMS,ODA,11-Jun-12,Construction contractor,Aquatics Legacy Work,Balfour Beatty Construction Ltd,72801,57775.58,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Balfour Beatty Construction Ltd,72801,11555.12,2
DCMS,ODA,11-Jun-12,Tier 1 Contractors,Velodrome,ISG Interior Service Group UK Plc,72802,260724.05,1
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,ISG Interior Service Group UK Plc,72802,52144.81,2
DCMS,ODA,11-Jun-12,Site security,Maintenance,Honeywell Control Systems Limited,72821,242429.9,1
DCMS,ODA,11-Jun-12,Site security,Additional Venue CCTV (LOCOG delivered and new venues),Honeywell Control Systems Limited,72821,49205.25,2
DCMS,ODA,11-Jun-12,Site security,Contractor Prelims & Design,Honeywell Control Systems Limited,72821,333278.34,3
DCMS,ODA,11-Jun-12,Site security,Control Rooms Olympic Park,Honeywell Control Systems Limited,72821,87182.2,4
DCMS,ODA,11-Jun-12,Site security,Control Room Upgrade SOC to POC & MPS,Honeywell Control Systems Limited,72821,4214.37,5
DCMS,ODA,11-Jun-12,Site security,Venue Sub-systems and Deintegration,Honeywell Control Systems Limited,72821,564.48,6
DCMS,ODA,11-Jun-12,Site security,CPSS in VSAs PSAs & Transport Malls,Honeywell Control Systems Limited,72821,44922.78,7
DCMS,ODA,11-Jun-12,Site security,Village Perimeter Fence Systems,Honeywell Control Systems Limited,72821,23811.66,8
DCMS,ODA,11-Jun-12,Site security,Westfield and Last Mile CPSS,Honeywell Control Systems Limited,72821,13226.03,9
DCMS,ODA,11-Jun-12,Site security,Nth Retail L/L north CAPEX - CPSS,Honeywell Control Systems Limited,72821,1145.77,10
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,174186.55,11
DCMS,ODA,11-Jun-12,Site security,CPSS in VSAs PSAs & Transport Malls,Honeywell Control Systems Limited,72821,13167.41,12
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,26437.41,13
DCMS,ODA,11-Jun-12,Site security,Facilitate Westfield service traffic,Honeywell Control Systems Limited,72821,733.31,14
DCMS,ODA,11-Jun-12,Site security,IL3 & IL4 Compliance,Honeywell Control Systems Limited,72821,20645.63,15
DCMS,ODA,11-Jun-12,Site security,Additional Venue CCTV (LOCOG delivered and new venues),Honeywell Control Systems Limited,72821,21412.82,16
DCMS,ODA,11-Jun-12,Site security,Westfield and Last Mile CPSS,Honeywell Control Systems Limited,72821,58905.98,17
DCMS,ODA,11-Jun-12,Site security,Control Room Upgrade SOC to POC & MPS,Honeywell Control Systems Limited,72821,22715.16,18
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,43166.02,19
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,73313.08,20
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,60040.8,21
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,56257.82,23
DCMS,ODA,11-Jun-12,Site security,LOCOG Re-charged costs,Honeywell Control Systems Limited,72821,130610.1,24
DCMS,ODA,11-Jun-12,Site security,CPSS in VSAs PSAs & Transport Malls,Honeywell Control Systems Limited,72821,9122.93,25
DCMS,ODA,11-Jun-12,Site security,CPSS in VSAs PSAs & Transport Malls,Honeywell Control Systems Limited,72821,15740.29,26
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,35474.06,27
DCMS,ODA,11-Jun-12,Site security,CPSS in VSAs PSAs & Transport Malls,Honeywell Control Systems Limited,72821,10330.66,28
DCMS,ODA,11-Jun-12,Site security,Village Perimeter Fence Systems,Honeywell Control Systems Limited,72821,75021.05,29
DCMS,ODA,11-Jun-12,Site security,Village Perimeter Fence Systems,Honeywell Control Systems Limited,72821,163238.2,30
DCMS,ODA,11-Jun-12,Site security,LPR & Loop Road CCTV,Honeywell Control Systems Limited,72821,37108.1,31
DCMS,ODA,11-Jun-12,Site security,PA System,Honeywell Control Systems Limited,72821,365755.2,32
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,11981.9,33
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,48834.48,34
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,9791.32,35
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,120264.6,36
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Honeywell Control Systems Limited,72821,483644.92,37
DCMS,ODA,11-Jun-12,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Systems Limited,72821,-0.11,38
DCMS,ODA,11-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Honeywell Control Systems Limited,72821,-0.02,39
DCMS,ODA,13-Jun-12,Other Professional Fees,Venue Transport Operations,Lee Valley Regional Park Authority,72967,50000,1
DCMS,ODA,18-Jun-12,Tier 1 Contractors,Control Room Upgrade SOC to POC & MPS,Portakabin Ltd,68956,28468.69,1
DCMS,ODA,18-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Portakabin Ltd,68956,5693.73,2
DCMS,ODA,18-Jun-12,Grant Payable,Hackney Community College,Hackney Community College,71008,172796.34,1
DCMS,ODA,18-Jun-12,IT Hardware maintenance,HMG Accreditation,Atos IT Services UK Ltd,71869,61052.62,1
DCMS,ODA,18-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,71869,12210.52,2
DCMS,ODA,18-Jun-12,Consultants,National Security Vetting,Home Office,72032,33050.9,1
DCMS,ODA,18-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Home Office,72032,6610.18,2
DCMS,ODA,18-Jun-12,Supervisor,South Park Project Supervisor - Atkins,Atkins Limited,72154,23913.66,1
DCMS,ODA,18-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,72154,4782.73,2
DCMS,ODA,18-Jun-12,Consultants,Staffing and General Management Opex,Atkins Limited,72179,26250,1
DCMS,ODA,18-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,72179,5250,2
DCMS,ODA,18-Jun-12,Consultants,Stanton Williams,Stanton Williams,72214,36730,1
DCMS,ODA,18-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Stanton Williams,72214,7346,2
DCMS,ODA,18-Jun-12,Consultants,Stanton Williams,Stanton Williams,72215,2186.22,1
DCMS,ODA,18-Jun-12,Consultants,Stanton Williams,Stanton Williams,72215,34543.78,2
DCMS,ODA,18-Jun-12,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Stanton Williams,72215,7346,3
DCMS,ODA,18-Jun-12,Consultants,Stanton Williams,Stanton Williams,72217,36730,1
