"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department of Health","NHS Blood & Transplant","Finance Directorate","2556829","","14294","21501","Finance Support Officer","2.00","Finance"
"Department of Health","NHS Blood & Transplant","Logistics Directorate","12841485","8c","54998","74084","Senior Operational Manager","2.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Logistics Directorate","12841485","8b","45707","62783","Senior Operational Manager","3.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Logistics Directorate","12841485","8a","39239","53367","Senior Operational Manager","5.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Logistics Directorate","12841485","","30764","46837","Operational Manager","1.89","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Logistics Directorate","12841485","","25783","40809","Operational Officer","21.70","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Logistics Directorate","12841485","","21388","33481","Operational Officer","21.70","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Logistics Directorate","12841485","","18838","26419","Operational Support Officer","4.72","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Logistics Directorate","12841485","","16271","23344","Operational Support Officer","329.36","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","8c","54998","74084","Senior HR Manager","5.88","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","8b","45707","62783","Senior HR Manager","3.86","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","8a","39239","53367","Senior HR Manager","16.76","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","30764","46837","HR Manager","29.81","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","25783","40809","HR Officer","28.46","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","21388","33481","HR Officer","11.91","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","18838","26419","HR Support Officer","7.54","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","16271","23344","HR Support Officer","16.00","Human Resources"
"Department of Health","NHS Blood & Transplant","Workforce Directorate","2556185","","14294","21501","HR Support Officer","3.82","Human Resources"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","8b","45707","62783","Senior Operational Manager","22.15","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","8a","39239","53367","Senior Operational Manager","41.92","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","30764","46837","Operational Manager","217.93","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","25783","40809","Operational Officer","6.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","21388","33481","Operational Officer","30.34","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","18838","26419","Operational Support Officer","25.48","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","16271","23344","Operational Support Officer","24.08","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Organ Donation and Transplantation Directorate","4579555","","14294","21501","Operational Support Officer","10.08","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","8d","65922","87897","Senior Operational Manager","2.31","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","8c","54998","74084","Senior Operational Manager","15.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","8b","45707","62783","Senior Operational Manager","26.11","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","8a","39239","53367","Senior Operational Manager","65.90","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","30764","46837","Operational Manager","225.21","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","25783","40809","Operational Officer","373.54","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","21388","33481","Operational Officer","115.16","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","18838","26419","Operational Support Officer","477.47","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","16271","23344","Operational Support Officer","1260.37","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","14294","21501","Operational Support Officer","236.35","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Blood Supply Directorate","4326345","","14294","18360","Operational Support Officer","4.92","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","","77850","104732","Senior Operational Manager","1.60","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","8d","65922","87897","Senior Operational Manager","9.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","8c","54998","74084","Senior Operational Manager","15.63","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","8b","45707","62783","Senior Operational Manager","37.48","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","8a","39239","53367","Senior Operational Manager","55.63","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","","30764","46837","Senior Operational Manager","153.59","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","","25783","40809","Operational Officer","154.56","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","","21388","33481","Operational Officer","57.09","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","","18838","26419","Operational Support Officer","104.91","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","","16271","23344","Operational Support Officer","75.08","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","","14294","21501","Operational Support Officer","2.91","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Diagnostic & Therapeutic Services Directorate","12666181","","14294","18360","Operational Support Officer","2.85","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","8d","65922","87897","Senior Operational Manager","3.80","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","8c","54998","74084","Senior Operational Manager","8.17","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","8b","45707","62783","Senior Operational Manager","16.35","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","8a","39239","53367","Senior Operational Manager","25.09","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","30764","46837","Operational Manager","53.19","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","25783","40809","Operational Officer","28.23","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","21388","33481","Operational Officer","17.18","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","18838","26419","Operational Support Officer","45.59","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","16271","23344","Operational Support Officer","2.94","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","","14294","21501","Operational Support Officer","2.03","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","YM 0 - 8","75249","103613","Consultant","38.75","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MN25","31301","49877","Medical Staff","10.35","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MC46","37176","71487","Medical Staff","10.81","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MC02","70086","84742","Medical Staff","2.53","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MC41","52122","87959","Medical Staff","3.00","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","ME21","51172","53334","Medical Staff","3.32","Medicine"
"Department of Health","NHS Blood & Transplant","Clinical Directorate","5790702","MH03","34441","50758","Medical Staff","0.70","Medicine"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","8c","54998","74084","Senior Operational Manager","6.00","Operational Delivery"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","8b","45707","62783","Senior Operational Manager","13.08","Programme and Project Management (PPM)"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","8a","39239","53367","Senior IT Manager","17.81","Programme and Project Management (PPM)"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","","30764","46837","IT Manager","53.02","Information Technology"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","","25783","40809","IT Officer","19.65","Information Technology"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","","21388","33481","IT Officer","29.46","Information Technology"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","","18838","26419","IT Support Officer","12.00","Information Technology"
"Department of Health","NHS Blood & Transplant","Business Transformation Services Directorate","10155665","","16271","23344","IT Support Officer","0.98","Information Technology"
