"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","1.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","1.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","7.36","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Functional Level 6","13197","21985","Support Specialist/ Secretary/ Administrator","3.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Placement Student","14871","17918","Placement Student","1.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Senior Audit Manager","72742","81192","Senior Audit Manager","1.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Trainee Auditor","23099","30495","Trainee Auditor","11.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","District Auditor","78897","106501","District Auditor","11.69","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Audit Manager","48287","75104","Audit Manager","60.37","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Principal Auditor","30495","51958","Principal Auditor","63.78","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Auditor","18605","34868","Auditor","7.29","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","1.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","15.26","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Placement Student","14871","17918","Placement Student","13.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Senior Audit Manager","72742","81192","Senior Audit Manager","2.91","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Trainee Auditor","23099","30495","Trainee Auditor","35.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","District Auditor","78897","106501","District Auditor","10.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Audit Manager","48287","75104","Audit Manager","35.29","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Principal Auditor","30495","51958","Principal Auditor","62.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Auditor","18605","34868","Auditor","4.34","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","4.20","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Placement Student","14871","17918","Placement Student","6.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Senior Audit Manager","72742","81192","Senior Audit Manager","5.60","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Trainee Auditor","23099","30495","Trainee Auditor","27.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","District Auditor","78897","106501","District Auditor","9.60","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Audit Manager","48287","75104","Audit Manager","38.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Principal Auditor","30495","51958","Principal Auditor","77.87","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Auditor","18605","34868","Auditor","3.60","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","0.60","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","8.50","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Functional Level 6","13197","21985","Support Specialist/ Secretary/ Administrator","1.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Placement Student","14871","17918","Placement Student","5.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Senior Audit Manager","72742","81192","Senior Audit Manager","2.90","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Trainee Auditor","23099","30495","Trainee Auditor","18.00","Operational delivery"
"Department for Communities and Local Government","Audit Commission","Chief Executive/Chairman","37224","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","3.00","Planning"
"Department for Communities and Local Government","Audit Commission","Chief Executive/Chairman","37224","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","2.00","Planning"
"Department for Communities and Local Government","Audit Commission","Business Information Services","36358","Functional Level 1","71072","106501","Head of Function","3.00","Information Technology"
"Department for Communities and Local Government","Audit Commission","Business Information Services","36358","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","6.80","Information Technology"
"Department for Communities and Local Government","Audit Commission","Business Information Services","36358","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","21.74","Information Technology"
"Department for Communities and Local Government","Audit Commission","Business Information Services","36358","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","30.74","Information Technology"
"Department for Communities and Local Government","Audit Commission","Business Information Services","36358","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","9.37","Information Technology"
"Department for Communities and Local Government","Audit Commission","Legal","57683","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","1.80","Law"
"Department for Communities and Local Government","Audit Commission","Legal","57683","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","1.00","Law"
"Department for Communities and Local Government","Audit Commission","Legal","57683","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","1.00","Law"
"Department for Communities and Local Government","Audit Commission","Legal","57683","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","1.00","Law"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Functional Level 1","71072","106501","Head of Function","4.00","Finance"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","6.60","Finance"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","11.44","Finance"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","8.67","Finance"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","11.23","Finance"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Finance Apprentice","10169","12586","Finance Apprentice","1.00","Finance"
"Department for Communities and Local Government","Audit Commission","Human Resources","43346","Functional Level 1","71072","106501","Head of Function","4.00","Human Resources"
"Department for Communities and Local Government","Audit Commission","Human Resources","43346","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","2.90","Human Resources"
"Department for Communities and Local Government","Audit Commission","Human Resources","43346","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","4.00","Human Resources"
"Department for Communities and Local Government","Audit Commission","Human Resources","43346","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","8.03","Human Resources"
"Department for Communities and Local Government","Audit Commission","Human Resources","43346","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","13.00","Human Resources"
"Department for Communities and Local Government","Audit Commission","Communications Management","71273","Functional Level 1","71072","106501","Head of Function","1.00","Communications"
"Department for Communities and Local Government","Audit Commission","Communications Management","71273","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","1.00","Communications"
"Department for Communities and Local Government","Audit Commission","Communications Management","71273","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","5.85","Communications"
"Department for Communities and Local Government","Audit Commission","Communications Management","71273","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","3.60","Communications"
"Department for Communities and Local Government","Audit Commission","Health","71273","Functional Level 1","71072","106501","Head of Function","1.00","Policy"
"Department for Communities and Local Government","Audit Commission","Health","71273","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","2.00","Policy"
"Department for Communities and Local Government","Audit Commission","Health","71273","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","3.91","Policy"
"Department for Communities and Local Government","Audit Commission","Health","71273","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","2.40","Policy"
"Department for Communities and Local Government","Audit Commission","Analysis","42711","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","2.00","Statisticians"
"Department for Communities and Local Government","Audit Commission","Analysis","42711","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","4.56","Statisticians"
"Department for Communities and Local Government","Audit Commission","Analysis","42711","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","0.60","Statisticians"
"Department for Communities and Local Government","Audit Commission","Policy","74970","Functional Level 1","71072","106501","Head of Function","2.00","Policy"
"Department for Communities and Local Government","Audit Commission","Policy","74970","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","2.90","Policy"
"Department for Communities and Local Government","Audit Commission","Policy","74970","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","1.00","Policy"
"Department for Communities and Local Government","Audit Commission","Policy","74970","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","2.50","Policy"
"Department for Communities and Local Government","Audit Commission","Research","88837","Functional Level 1","71072","106501","Head of Function","1.00","Social Research"
"Department for Communities and Local Government","Audit Commission","Research","88837","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","3.00","Social Research"
"Department for Communities and Local Government","Audit Commission","Research","88837","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","2.00","Social Research"
"Department for Communities and Local Government","Audit Commission","Research","88837","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","1.00","Social Research"
