"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department of Health","NHS Business Services Authority","Commercial","13636203","Band 8A","39239","47088","Manager","3.67","Operational Delivery"
"Department of Health","NHS Business Services Authority","Commercial","13636203","Band 8A","39239","47088","Analyst","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Commercial","13636203","Band 8B","45707","56504","Procurement Manager","3.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Commercial","13636203","Band 8C","54998","67805","Procurement Manager","5.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Commercial","13636203","Band 8D","65922","81618","Procurement Manager","3.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Commercial","13636203","Band 9","77850","98453","Senior Communications Manager","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Commercial","13636203","Band 9","77850","98453","Senior Manager","2.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 4","18838","22016","Administrator","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 5","21388","27901","Personal Assistant","1.20","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 5","21388","27901","Analyst","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 5","21388","27901","Co-ordinator","3.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 6","25783","34530","Analyst","3.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 6","25783","34530","Co-ordinator","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 6","25783","34530","Manager","0.80","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 7","30764","40558","Co-ordinator","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 8B","45707","56504","Manager","3.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 8C","54998","67805","Procurement Manager","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 8D","65922","81618","Senior Manager","3.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Supplier Management","13636203","Band 9","77850","98453","Senior Manager","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","MC01","38071","68171","Dental Officer","0.50","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 3","16271","19268","Clerical Worker","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 4","18838","22016","Administrator","15.20","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 5","21388","27901","Policy Support Officer","2.80","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 5","21388","27901","Analyst","10.60","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 5","21388","27901","Assistant","11.91","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 5","21388","27901","Executive Assistant","4.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 6","25783","34530","Operations Support Officer","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 7","30764","40558","Operations Support Officer","81.76","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 8A","39239","47088","Manager","34.81","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 8B","45707","56504","Manager","11.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 8C","54998","67805","Manager","6.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","NHS Protect","13636205","Band 9","77850","98453","Senior Manager","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Finance","12560502","Level 4","35868","45325","Finance Officer","0.81","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 1","14294","15013","Porter","3.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 1","14294","15013","Assistant","1.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 2","14294","17425","Building Officer","4.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 2","14294","17425","Finance Officer","9.48","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 3","16271","19268","Building Officer","3.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 3","16271","19268","Finance Support Officer","1.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 3","16271","19268","Accountancy Assistant","3.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 4","18838","22016","Accountancy Assistant","2.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 4","18838","22016","Building Officer","4.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 4","18838","22016","Finance Officer","2.86","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 4","18838","22016","Accountant","1.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 4","18838","22016","Personal Assistant","0.87","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 5","21388","27901","Finance Officer","8.53","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 6","25783","34530","Accountant","6.52","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 6","25783","34530","Finance Officer","3.40","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 7","30764","40558","Accountant","3.60","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 7","30764","40558","Finance Officer","3.43","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 8A","39239","47088","Accountant","3.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 8A","39239","47088","Manager","3.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 8B","45707","56504","Manager","2.20","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 8C","54998","67805","Manager","3.00","Finance"
"Department of Health","NHS Business Services Authority","Finance","12560502","Band 8D","65922","81618","Senior Finance  Manager","1.80","Finance"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","MC02","70086","82580","Adviser","13.50","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Level 1A","16937","21846","Administrator","11.65","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Level 1B","22542","26119","Administrator","110.04","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Level 2","26633","30481","Adviser","3.81","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Level 2","26633","30481","Administrator","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Level 2","26633","30481","Operational Manager","4.87","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Level 3","31082","35173","Operational Manager","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Level 3","31082","35173","Administrator","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Level 3","31082","35173","Adviser","4.35","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Level 4","35868","45325","Adviser","3.55","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Level 5","46233","60889","Adviser","0.54","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 1","14294","15013","Building Officer","5.07","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 1","14294","15013","Porter","9.39","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 1","14294","15013","Clerical Worker","648.85","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 2","14294","17425","Administrator","27.07","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 2","14294","17425","Clerical Worker","549.40","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 2","14294","17425","Receptionist","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 2","14294","17425","Operations Support Officer","7.60","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 3","16271","19268","Administrator","2.50","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 3","16271","19268","Clerical Worker","218.35","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 3","16271","19268","Co-ordinator","2.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 3","16271","19268","Supervisor","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 4","18838","22016","Analyst","24.08","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 4","18838","22016","Administrator","7.40","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 4","18838","22016","Operations Support Officer","49.96","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 4","18838","22016","Adviser","5.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 5","21388","27901","Analyst","12.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 5","21388","27901","Operational Manager","97.15","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 5","21388","27901","Executive Assistant","3.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 5","21388","27901","Co-ordinator","4.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 6","25783","34530","Analyst","22.73","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 6","25783","34530","Manager","8.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 6","25783","34530","Operations Support Officer","10.90","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 7","30764","40558","Analyst","22.40","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 7","30764","40558","Manager","40.60","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 7","30764","40558","Operations Support Officer","29.23","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 8A","39239","47088","Analyst","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 8A","39239","47088","Manager","25.93","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 8A","39239","47088","Policy Adviser","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 8A","39239","47088","Statistician","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 8B","45707","56504","Manager","14.53","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 8C","54998","67805","Manager","5.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 8D","65922","81618","Senior Manager","13.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","Operational Services","13636205","Band 9","77850","98453","Senior Manager","1.00","Operational Delivery"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 2","14294","17425","Assistant","4.23","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 3","16271","19268","Administrator","23.14","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 4","18838","22016","Assistant","1.60","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 4","18838","22016","Analyst","0.93","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 4","18838","22016","Co-ordinator","3.70","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 5","21388","27901","Adviser","2.00","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 5","21388","27901","Manager","2.00","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 6","25783","34530","Adviser","18.60","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 7","30764","40558","Policy Adviser","1.00","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 7","30764","40558","Manager","2.75","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 8A","39239","47088","Manager","1.80","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 8B","45707","56504","Manager","11.40","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 8C","54998","67805","Manager","3.00","Human Resources"
"Department of Health","NHS Business Services Authority","People and Organisational Development","13636096","Band 8D","65922","81618","Senior Manager","0.60","Human Resources"
