Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Sussex Community NHS Trust,15/01/2013,NonNHS Trade Pybls Curr,Balance Sheet,NHS SUPPLY CHAIN,16002445,66417.74
Department of Health,Sussex Community NHS Trust,09/01/2013,Limbs,Prosthetic Services,OTTO BOCK HEALTHCARE PLC,16002355,54523.93
Department of Health,Sussex Community NHS Trust,23/01/2013,Limbs,Prosthetic Services,OTTO BOCK HEALTHCARE PLC,16047213,29075.95
Department of Health,Sussex Community NHS Trust,30/01/2013,Limbs,Prosthetic Services,OTTO BOCK HEALTHCARE PLC,16047248,54523.93
Department of Health,Sussex Community NHS Trust,02/01/2013,Other Grants Payable,Bognor Hospital General Fund,PARK HOUSE HEALTHCARE LTD,15938039,27933.60
Department of Health,Sussex Community NHS Trust,16/01/2013,Continence Products,Continence Home Delivery,PAUL HARTMANN LTD,16020685,105910.70
Department of Health,Sussex Community NHS Trust,16/01/2013,AUC Additions,Balance Sheet,PD HARRIS (HENFIELD) LTD,16008485,93693.38
Department of Health,Sussex Community NHS Trust,16/01/2013,Computer Software/License,Human Resources,SMART HUMAN LOGISTICS,16013682,33000.60
Department of Health,Sussex Community NHS Trust,03/01/2013,Services Received - NHSTs,Crawley Nurse M/ment WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,15961607,56526.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Services Received - NHSTs,Crawley Nurse M/ment WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,15954067,56386.00
Department of Health,Sussex Community NHS Trust,15/01/2013,Services Received - NHSTs,Crawley Nurse M/ment WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16002425,18821.68
Department of Health,Sussex Community NHS Trust,15/01/2013,Services Received - NHSTs,Horsham Hosp MIU WS,SURREY AND SUSSEX HEALTHCARE NHS TRUST,16002425,11087.51
Department of Health,Sussex Community NHS Trust,03/01/2013,SrvcsRecd-Other NHS,HIS Services Received,SUSSEX HEALTH INFORMATICS SERVICE,15954068,94809.00
Department of Health,Sussex Community NHS Trust,15/01/2013,SrvcsRecd-Other NHS,HIS Services Received,SUSSEX HEALTH INFORMATICS SERVICE,16039208,109670.00
Department of Health,Sussex Community NHS Trust,15/01/2013,SrvcsRecd-FoundationTrust,WS - HIV Community,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,16047188,38171.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Other NHS Payables <1Yr,Balance Sheet,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,15878609,38171.00
Department of Health,Sussex Community NHS Trust,30/01/2013,AUC Additions,Balance Sheet,TASKER CONSTRUCTION,16095907,26089.45
Department of Health,Sussex Community NHS Trust,09/01/2013,External Consultancy Fees,Foundation Trust,VICTORIA HART-DALE,16002490,36814.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Arundel D Hosp WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,1783.95
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Bognor WM Catering WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,23.10
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Bognor WM MIU WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,453.60
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Bognor WM Med Derm WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,60.90
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Chronic Pain WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,758.10
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Dental Services,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,42.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Don Baines Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,3615.15
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Horizon Unit   WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,3184.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Horsham Hosp MIU WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,355.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,IC West WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,25.20
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,IV Team WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,1.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Lane Bray Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,39478.95
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Leslie Smith Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,2707.95
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,MSK - PCIS (Crawley) WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,30.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,MSK - PCIS (W) WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,1293.60
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Macmillan WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,867.30
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Midhurst C Hosp WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,1730.40
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Occupational Health WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,7316.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Overnight Srv - Coastal,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,227.99
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,S Comm Neuro Team WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,49.25
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,S Podiatry WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,66.76
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,SCD Dental L/hampton WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,9.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,SCD Dental Lancing WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,30.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Salvington Lodge WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,4102.32
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,VW Arun WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,1.03
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,VW Bognor East WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,36.75
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,VW Horsham WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,3.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,VW Worthing West WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,-3.08
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,W Physio Adults WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,102.90
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,W Podiatry WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,608.37
Department of Health,Sussex Community NHS Trust,03/01/2013,Drugs,Zachary Merton Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,1687.37
Department of Health,Sussex Community NHS Trust,03/01/2013,Medical Gases,Arundel D Hosp WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,75.61
Department of Health,Sussex Community NHS Trust,03/01/2013,Medical Gases,Horizon Unit   WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,421.79
Department of Health,Sussex Community NHS Trust,03/01/2013,Medical Gases,Midhurst C Hosp WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,75.61
Department of Health,Sussex Community NHS Trust,03/01/2013,Medical Gases,W General Office WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,75.62
Department of Health,Sussex Community NHS Trust,03/01/2013,Services Received - NHSTs,Horizon Unit   WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,6997.60
Department of Health,Sussex Community NHS Trust,03/01/2013,Services Received - NHSTs,Horsham Hosp MIU WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,1749.40
Department of Health,Sussex Community NHS Trust,03/01/2013,Services Received - NHSTs,Salvington Lodge WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,3318.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Services Received - NHSTs,School Nursing - South WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,254.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Services Received - NHSTs,W General Office WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,11733.00
Department of Health,Sussex Community NHS Trust,03/01/2013,Services Received - NHSTs,Zachary Merton Ward WS,WESTERN SUSSEX HOSPITALS NHS TRUST,15909971,3318.00
Department of Health,Sussex Community NHS Trust,04/01/2013,NonNHS Trade Pybls Curr,Balance Sheet,SSC DD4715051135 NAT WEST PURG,605050 84114894,25932.57
Department of Health,Sussex Community NHS Trust,18/01/2013,Commercial Sector,Deputy Director of Finance,SSC SBS SLA,RDR   SBS SLA,53350.08
Department of Health,Sussex Community NHS Trust,30/01/2013,Postage & Carriage,General Office Crawley WS,FRAMA UK LTD - DD,400250 21299077,25647.98
