Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,01/02/2018,Officer ESC (O),Information Management Services,HR – PENSION COMPENSATION,1900479831,"34,037.97",Officer ESC (O),PO20 1EL,,,,
HMRC,HMRC,01/02/2018,Translation services,Fraud Investigation Service,K INTERNATIONAL PLC,5100077766,"28,463.06",Translation,MK5 8PL,,,,
HMRC,HMRC,01/02/2018,Grant in Aid Funding,Central Customer and Strategy,ROYAL NATIONAL INST OF BLIND PEOPLE,5100077847,31250,Grant in Aid Funding,WC1 9NE,,,,
HMRC,HMRC,01/02/2018,Research conslt serv,Estates,IPSOS MORI UK LTD,5100077855,"32,893.80",Research conslt serv,SE1 1PY,,,,
HMRC,HMRC,01/02/2018,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100077869,"131,564.54",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,01/02/2018,Proprietry sys maint,Information Management Services,Department for Work and Pensions,5100078487,"46,145.49",Child Benefit System,FY5 3TA,,,,
HMRC,HMRC,01/02/2018,Proprietry sys maint,Information Management Services,Department for Work and Pensions,5100078489,"29,367.66",Child Benefit System,FY5 3TA,,,,
HMRC,HMRC,01/02/2018,Proprietry sys maint,Information Management Services,Department for Work and Pensions,5100078491,"39,204.32",Child Benefit System,FY5 3TA,,,,
HMRC,HMRC,01/02/2018,Proprietry sys maint,Information Management Services,Department for Work and Pensions,5100078492,"253,116.48",Child Benefit System,FY5 3TA,,,,
HMRC,HMRC,02/02/2018,System Maintenance,Information Management Services,CLOUDREACH EUROPE LIMITED,1900479702,"70,637.62",AWS Foreign Payment Dec-17 usage - Cloud DG,EH8 8PJ,,,,
HMRC,HMRC,02/02/2018,Employee education,HR,PERSONAL STRENGTHS (UK) LTD,5100076379,"20,980.00",Employee education,PE9 1QS,,,,
HMRC,HMRC,02/02/2018,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100078653,"27,552.72",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,02/02/2018,Desktop Managed Serv,Information Management Services,FUJITSU SERVICES LTD,5100078665,"112,411.76",MDS IMACDs,W1U 3BW,,,,
HMRC,HMRC,02/02/2018,Network Voice Serv,Information Management Services,VODAFONE LTD,5100078671,"43,012.31",Vodafone January 18 invoice charges for Communication Services (Blackberry),RG14 5FF,,,,
HMRC,HMRC,02/02/2018,Desktop Managed Serv,Information Management Services,HP Inc,5100078673,"138,676.03",November Click Charges,RG12 IHN,,,,
HMRC,HMRC,02/02/2018,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100078779,"63,599.66",Legal Service Sol's,EH3 7HW,,,,
HMRC,HMRC,02/02/2018,WAN maint or supp,Information Management Services,VODAFONE,5100078795,"298,535.03",WAN maint or supp,RG12 1XL,,,,
HMRC,HMRC,02/02/2018,Rent,Estates,LAMBERT SMITH HAMPTON,5100078835,"4,988.16",Quarterly Rent for Bathgate Pyramids Business Park (28/2/18 - 27/5/18),NG1 5FS,,,,
HMRC,HMRC,02/02/2018,Landlord Charges,Estates,LAMBERT SMITH HAMPTON,5100078835,"5,449.10",Quarterly Landlord's Service Charge for Bathgate Pyramids Business Park (28/2/18 - 27/5/18),NG1 5FS,,,,
HMRC,HMRC,02/02/2018,Rent,Estates,LAMBERT SMITH HAMPTON,5100078835,244419.84,Quarterly Rent for Bathgate Pyramids Business Park (28/2/18 - 27/5/18),NG1 5FS,,,,
HMRC,HMRC,02/02/2018,Landlord Charges,Estates,LAMBERT SMITH HAMPTON,5100078835,"267,006.34",Quarterly Landlord's Service Charge for Bathgate Pyramids Business Park (28/2/18 - 27/5/18),NG1 5FS,,,,
HMRC,HMRC,02/02/2018,Maintenance fees,Change Portfolio,SPECIALIST COMPUTER CTR,5100078875,"109,118.42",Maintenance fees,B11 2LE,,,,
HMRC,HMRC,02/02/2018,Contingnt Labr IT,Change Portfolio,EQUAL EXPERTS UK LTD,5100078880,223481.25,Contingnt Labr IT,WC1H 9BB,,,,
HMRC,HMRC,05/02/2018,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900491823,"26,456.42",Employee Training,DL1 9HN,,,,
HMRC,HMRC,05/02/2018,Contingnt Labr IT,Change Portfolio,EQUAL EXPERTS UK LTD,5100078882,"137,206.25",Contingnt Labr IT,WC1H 9BB,,,,
HMRC,HMRC,05/02/2018,Telephone Support,Information Management Services,KCOM GROUP PLC,5100078908,"34,514.32",Management charge,HU1 3RE,,,,
HMRC,HMRC,05/02/2018,Desktop Managed Serv,Information Management Services,HP Inc,5100078910,"139,205.07",September Click Charges,RG12 IHN,,,,
HMRC,HMRC,05/02/2018,Nat Pst Del Ser(VAT),Operational Excellence & Output Mgmt,ROYAL MAIL,5100078912,"284,719.22",Nat Pst Del Ser(VAT),PE4 5BR,,,,
HMRC,HMRC,05/02/2018,Nat Pst Del Ser(VAT),Operational Excellence & Output Mgmt,G3 WORLDWIDE (UK) LTD,5100078914,"75,899.55",Nat Pst Del Ser(VAT),UB2 5LF,,,,
HMRC,HMRC,05/02/2018,Contingnt Labr IT,Information Management Services,HOME OFFICE,5100078915,"251,282.37",UK Cloud hosting,NP20 9BB,,,,
HMRC,HMRC,05/02/2018,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100078935,"59,722.69",Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,05/02/2018,Maintenance fees,Information Management Services,SKYSCAPE CLOUD SERVICES LTD,5100078996,"150,630.86",UK Cloud hosting,SN13 0RP,,,,
HMRC,HMRC,05/02/2018,Nat Pst Del Ser NVAT,Operational Excellence & Output Mgmt,DWP,5100079011,"150,646.19",Nat Pst Del Ser NVAT,FY5 3TA,,,,
HMRC,HMRC,05/02/2018,Nat Pst Del Ser NVAT,Operational Excellence & Output Mgmt,DWP,5100079011,"753,230.97",Nat Pst Del Ser NVAT,FY5 3TA,,,,
HMRC,HMRC,05/02/2018,Vehicle servicing ma,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100079027,-189.17,Vehicle servicing ma,P06 4RP,,,,
HMRC,HMRC,05/02/2018,Vehicle leasing,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100079027,1.43,Vehicle leasing,P06 4RP,,,,
HMRC,HMRC,05/02/2018,Fleet mgmt services,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100079027,"2,897.81",Fleet mgmt services,P06 4RP,,,,
HMRC,HMRC,05/02/2018,Vehicle repairs,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100079027,"38,761.63",Vehicle repairs,P06 4RP,,,,
HMRC,HMRC,05/02/2018,Vehicle leasing,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100079027,"61,870.32",Vehicle leasing,P06 4RP,,,,
HMRC,HMRC,05/02/2018,Vehicle servicing ma,Fraud Investigation Service,INCHCAPE FLEET SOLUTIONS,5100079027,"118,422.45",Vehicle servicing ma,P06 4RP,,,,
HMRC,HMRC,06/02/2018,Conferences,HR,CALDER CONFERENCES LTD,1900492050,"33,870.00",Conferences,LS16 6RF,,,,
HMRC,HMRC,06/02/2018,Employee education,Information Management Services,CAPITA BUSINESS SERVICES LTD,5100079116,"42,037.83",Ansible Java & ITIL training for DTO/CDIO,DL1 9HN,,,,
HMRC,HMRC,06/02/2018,Desktop Managed Serv,Information Management Services,FUJITSU SERVICES LTD,5100079213,"72,983.52",MDS Consumables,W1U 3BW,,,,
HMRC,HMRC,07/02/2018,OHS,HR,RIGHT CORECARE LTD T/AS WORKPLACE,5100079404,"25,241.13",Occupational Health Services,IP33 1UZ,,,,
HMRC,HMRC,07/02/2018,OHS,HR,RIGHT CORECARE LTD T/AS WORKPLACE,5100079407,"22,841.85",Occupational Health Services,IP33 1UZ,,,,
HMRC,HMRC,07/02/2018,Desktop Managed Serv,Information Management Services,HP Inc,5100079422,"119,799.83",October Click Charges,RG12 IHN,,,,
HMRC,HMRC,07/02/2018,Contingnt Labr IT,Change Portfolio,PEOPLE SOURCE CONSULTING,5100079425,"37,800.00",Contingnt Labr IT,BS1 6BA,,,,
HMRC,HMRC,07/02/2018,Contingnt Labr IT,Information Management Services,PEOPLE SOURCE CONSULTING,5100079425,"87,437.50",People Source Contractors for Messaging Feb-18,BS1 6BA,,,,
HMRC,HMRC,07/02/2018,Contingnt Labr IT,Change Portfolio,PEOPLE SOURCE CONSULTING,5100079425,"474,225.00",Contingnt Labr IT,BS1 6BA,,,,
HMRC,HMRC,07/02/2018,Temp clerical/admin,Commercial Directorate,BUYINGTEAM LTD t/a Proxima,5100079427,56823,Expenditure relates to the provision of services by the Commercial Delivery Team - 'BuyingTeam Ltd trading as Proxima' during the month of January 2018.,EC2V 6DN,,,,
HMRC,HMRC,07/02/2018,Mobile call charges,Information Management Services,SPECIALIST COMPUTER CTR,5100079520,"25,500.54",Mobile call charges,B11 2LE,,,,
HMRC,HMRC,07/02/2018,Consultancy – PPM,Change Portfolio,ERNST & YOUNG LLP,5100079522,"148,000.00",Consultancy – PPM,SE1 2AF,,,,
HMRC,HMRC,07/02/2018,Disposal Seized Gds,Fraud Investigation Service,ENVA NORTHERN IRELAND LTD,5100079553,"124,800.00",Disposal Seized Goods,BT30 6LJ,,,,
HMRC,HMRC,07/02/2018,Samplng & Analytical,Fraud Investigation Service,LGC LTD,5100079554,"75,398.00",Samplng & Analytical,TW11 0LY,,,,
HMRC,HMRC,07/02/2018,Proprietry sys maint,Information Management Services,CAPITA BUSINESS SERVICES LTD,5100079562,"96,881.92",Child Benefit System,DL1 9HN,,,,
HMRC,HMRC,07/02/2018,Gov Gateway RFC,Information Management Services,MMGRP LTD,5100079577,"221,865.59",SoS SMS charges,EC1V 4PW,,,,
HMRC,HMRC,08/02/2018,Build/cont insurance,Change Portfolio,RIGHTACRES PROPERTY CO LTD,5100079024,"12,880.60",Build/cont insurance,CF11 0SN,,,,
HMRC,HMRC,08/02/2018,Build/cont insurance,Change Portfolio,RIGHTACRES PROPERTY CO LTD,5100079024,"64,403.00",Build/cont insurance,CF11 0SN,,,,
HMRC,HMRC,08/02/2018,Software licences,Information Management Services,VODAFONE LTD,5100079552,"1,093,506.00",2018 Blackberry Software licences,RG14 5FF,,,,
HMRC,HMRC,08/02/2018,Desktop Managed Serv,Information Management Services,FUJITSU SERVICES LTD,5100080129,"186,550.70",MDS Cross Service Line,W1U 3BW,,,,
HMRC,HMRC,08/02/2018,Disposal Seized Gds,Fraud Investigation Service,SHRED STATION LTD,5100080150,"-9,795.22",Haulage Storage & Disposal,NR13 6LH,,,,
HMRC,HMRC,08/02/2018,Disposal Seized Gds,Fraud Investigation Service,SHRED STATION LTD,5100080150,"58,771.30",Haulage Storage & Disposal,NR13 6LH,,,,
HMRC,HMRC,08/02/2018,Translation services,Fraud Investigation Service,K INTERNATIONAL PLC,5100080180,"4,485.92",Translation,MK5 8PL,,,,
HMRC,HMRC,08/02/2018,Translation services,Fraud Investigation Service,K INTERNATIONAL PLC,5100080180,"22,429.68",Translation,MK5 8PL,,,,
HMRC,HMRC,08/02/2018,Contingnt Labr IT,Digital,AGILLTE SERVICES (A TRADING BRAND O,5100080357,"88,404.00",Contingnt Labr IT,M22 5TG,,,,
HMRC,HMRC,08/02/2018,Nat Pst Del Ser(VAT),Operational Excellence & Output Mgmt,ROYAL MAIL WHOLESALE,5100080457,"2,459,155.40",Nat Pst Del Ser(VAT),EC4Y 0HQ,,,,
HMRC,HMRC,09/02/2018,Software Licence - Off the Shelf,Digital,Slack Technologies Inc.,1900504199,"58,921.22",Software Licence - Off the Shelf,94103,,,,
HMRC,HMRC,09/02/2018,Mail and Fulfilment,Operational Excellence & Output Mgmt,COMMUNISIS UK LTD,5100080431,"24,656.89",Mail and Fulfilment,NE12 8EW,,,,
HMRC,HMRC,09/02/2018,Business Rates,Estates,BOROUGH OF TELFORD & WREKIN,5100080469,"34,576.33",Business Rates for Telford Plaza 1 5th Floor (1/7/17 to 31/3/18),TF3 4LP,,,,
HMRC,HMRC,09/02/2018,Hard FM Services,Estates,G4S INTEGRATED SERVICES (UK) LTD,5100080471,"3,418.31",Facilities Management - Hard FM costs at Glasgow Cotton House Glasgow (December 2017),S81 7QF,,,,
HMRC,HMRC,09/02/2018,Hard FM Services,Estates,G4S INTEGRATED SERVICES (UK) LTD,5100080471,"22,876.37",Facilities Management - Soft FM costs at Glasgow Cotton House Glasgow (December 2017),S81 7QF,,,,
HMRC,HMRC,09/02/2018,Hard FM Services,Estates,G4S INTEGRATED SERVICES (UK) LTD,5100080472,37537.08,Facilities Management - Soft FM costs at Salford Trinity Bridge House (December 2017),S81 7QF,,,,
HMRC,HMRC,09/02/2018,Hard FM Services,Estates,G4S INTEGRATED SERVICES (UK) LTD,5100080472,"45,878.65",Facilities Management - Hard FM costs at Salford Trinity Bridge House (December 2017),S81 7QF,,,,
HMRC,HMRC,09/02/2018,Hard FM Services,Estates,G4S INTEGRATED SERVICES (UK) LTD,5100080473,"8,415.17",Facilities Management - Hard FM costs at Edinburgh Elgin House (December 2017),S81 7QF,,,,
HMRC,HMRC,09/02/2018,Hard FM Services,Estates,G4S INTEGRATED SERVICES (UK) LTD,5100080473,"14,328.54",Facilities Management - Soft FM costs at Edinburgh Elgin House (December 2017),S81 7QF,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,CROWN COMMERCIAL SERVICES (CCS),5100080480,"10,535.58",Whitehall heating charges October to December 2017,L3 9PP,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,CROWN COMMERCIAL SERVICES (CCS),5100080480,"85,242.44",Whitehall heating charges October to December 2017,L3 9PP,,,,
HMRC,HMRC,09/02/2018,Maintenance (build),Estates,COMPASS GROUP (UK) LTD,5100080567,"47,654.26",Facilities Management - Hard FM costs at Lincoln Lawress Hall (January 2018),B45 9PZ,,,,
HMRC,HMRC,09/02/2018,Debt coll serv (DEL),Debt Management,TDX GROUP LTD,5100080575,"30,954.96",Debt coll serv (DEL),LS1 4AP,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-659.97,Monthly electricity payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-202.91,Monthly gas payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-81.57,Monthly electricity payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Oil,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-62.29,Monthly oil payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-35.25,Monthly electricity payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-30.01,Monthly electricity payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-25.08,Monthly gas payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-20.93,Monthly gas payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Oil,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-7.70,Monthly oil payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-4.36,Monthly electricity payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-3.71,Monthly electricity payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-2.59,Monthly gas payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-2.26,Monthly gas payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-1.98,Monthly gas payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-1.70,Monthly electricity payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Oil,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-1.41,Monthly oil payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Oil,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,-1.11,Monthly oil payment correction covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Oil,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,218.34,Monthly oil payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Water,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,261.54,Monthly water payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Oil,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,280.91,Monthly oil payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,335.59,Monthly electricity payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,391.88,Monthly gas payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,446.18,Monthly gas payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Water,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"1,434.54",Monthly water payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Oil,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"1,766.56",Monthly oil payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Water,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"2,116.08",Monthly water payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Oil,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,2272.75,Monthly oil payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"2,715.25",Monthly electricity payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"3,170.69",Monthly gas payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"3,610.02",Monthly gas payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"4,136.92",Monthly gas payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"5,932.50",Monthly electricity payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"6,968.56",Monthly electricity payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Water,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"11,606.73",Monthly water payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Oil,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"12,315.10",Monthly oil payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Water,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"20,754.83",Monthly water payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"33,471.42",Monthly gas payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,40114.9,Monthly gas payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"47,999.36",Monthly electricity payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"56,381.96",Monthly electricity payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Oil,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,99640.3,Monthly oil payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"130,468.44",Monthly electricity payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Water,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,167925.46,Monthly water payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Gas,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,324566.02,Monthly gas payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,09/02/2018,Electricity,Estates,MAPELEY STEPS CONTRACTOR LTD,5100080681,"1,055,608.30",Monthly electricity payment covering various buildings (February 2018),WD17 1HN,,,,
HMRC,HMRC,12/02/2018,Court Fees,Debt Management,THE INSOLVENCY SERVICE,5100080610,"302,575.00",Court Fees,B4 6FD,,,,
HMRC,HMRC,12/02/2018,IT Contractors CDIO,Information Management Services,CAPITA BUSINESS SERVICES LTD,5100080667,"27,876.00",IT Contractors CDIO,DL1 9HN,,,,
HMRC,HMRC,12/02/2018,OGD costs,Estates,Department for Work and Pensions,5100080682,"12,053.85",Rent (OGD) - Various Buildings (December 2017),FY5 3TA,,,,
HMRC,HMRC,12/02/2018,OGD costs,Estates,Department for Work and Pensions,5100080682,"22,385.73",Rent (OGD) - Various Buildings (December 2017),FY5 3TA,,,,
HMRC,HMRC,12/02/2018,Mail and Fulfilment,Operational Excellence & Output Mgmt,COMMUNISIS UK LTD,5100080697,"43,136.41",Mail and Fulfilment,NE12 8EW,,,,
HMRC,HMRC,12/02/2018,Desktop Managed Serv,Information Management Services,HP Inc,5100080702,"86,975.68",December Click Charges,RG12 IHN,,,,
HMRC,HMRC,12/02/2018,Contingnt Labr IT,Digital,REDROCK CONSULTING LTD,5100080705,"27,680.00",Contingnt Labr IT,BS8 3BA,,,,
HMRC,HMRC,12/02/2018,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100080719,"662,822.50",Valuation Services,W1D 5BU,,,,
HMRC,HMRC,12/02/2018,P04 Rate IT Serv Res,Information Management Services,FUJITSU SERVICES LTD,5100080734,"88,045.08",P04 Rate IT Serv Res,W1U 3BW,,,,
HMRC,HMRC,12/02/2018,OGD costs,Estates,Department for Work and Pensions,5100080736,"158,953.71",Rent (OGD) - Various Buildings (January 2018),FY5 3TA,,,,
HMRC,HMRC,12/02/2018,OGD costs,Estates,Department for Work and Pensions,5100080736,"295,199.74",Rent (OGD) - Various Buildings (January 2018),FY5 3TA,,,,
HMRC,HMRC,12/02/2018,Min AW non-struc VAT,Estates,G4S INTEGRATED SERVICES (UK) LTD,5100080740,"-4,574.89",Hiring costs correction for Air Conditioning units at Salford Trinity Bridge House,S81 7QF,,,,
HMRC,HMRC,12/02/2018,Min AW non-struc VAT,Estates,G4S INTEGRATED SERVICES (UK) LTD,5100080740,"43,911.09",Hiring costs for Air Conditioning units at Salford Trinity Bridge House,S81 7QF,,,,
HMRC,HMRC,12/02/2018,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100080741,38035.67,Costs for officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,12/02/2018,Non PFI serv VAT,Estates,MacLELLAN INTERNATIONAL LTD,5100080744,"191,935.83",Facilities Management - Soft FM Costs for provision of services on the Newcastle Estate (January 2018),B70 1DA,,,,
HMRC,HMRC,12/02/2018,Non PFI serv VAT,Estates,MacLELLAN INTERNATIONAL LTD,5100080744,"191,935.84",Facilities Management - Soft FM Costs for provision of services on the Newcastle Estate (January 2018),B70 1DA,,,,
HMRC,HMRC,12/02/2018,Contingnt Labr IT,Change Portfolio,EQUAL EXPERTS UK LTD,5100080745,"315,012.50",Contingnt Labr IT,WC1H 9BB,,,,
HMRC,HMRC,12/02/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100080747,116.5,Cloud Hosting Service,EC2A 4JU,,,,
HMRC,HMRC,12/02/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100080747,116.50,Cloud Hosting Service,EC2A 4JU,,,,
HMRC,HMRC,12/02/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100080747,116.50,Maintenance fees,EC2A 4JU,,,,
HMRC,HMRC,12/02/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100080747,816.10,Cloud Hosting Service,EC2A 4JU,,,,
HMRC,HMRC,12/02/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100080747,"2,439.24",Cloud Hosting Service,EC2A 4JU,,,,
HMRC,HMRC,12/02/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100080747,"4,551.98",Cloud Hosting Service,EC2A 4JU,,,,
HMRC,HMRC,12/02/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100080747,"9,881.04",Cloud Hosting Service,EC2A 4JU,,,,
HMRC,HMRC,12/02/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100080747,"11,714.94",Cloud Hosting Service,EC2A 4JU,,,,
HMRC,HMRC,12/02/2018,Maintenance fees,Information Management Services,SYSTEMSUP LTD,5100080747,"13,645.82",Cloud Hosting Service,EC2A 4JU,,,,
