Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,07/10/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100050836,"58,125.60",Essential works carried out at Bush House London,WD17 1HN,,,,
HMRC,HMRC,07/10/2015,Software coding,Information Management Services,ASE CONSULTING LTD,5100051632,"30,960.00",Charges for IT Specialists,FY85ER,,,,
HMRC,HMRC,07/10/2015,Software coding,Information Management Services,ASE CONSULTING LTD,5100051633,"25,200.00",Charges for IT Specialists,FY85ER,,,,
HMRC,HMRC,07/10/2015,Software coding,Information Management Services,ASE CONSULTING LTD,5100051636,"31,680.00",Charges for IT Specialists,FY85ER,,,,
HMRC,HMRC,07/10/2015,Non-IMS IT for CSR,Civil Service Resourcing,WORLD CAREERS NETWORK PLC,5100051662,"56,016.00",Monthly E-Recruitment Service Charge for Full Solution & Advert only fees for September 2015,SW19 8DR,,,,
HMRC,HMRC,07/10/2015,Grant in Aid Funding,PT Customer Product & Process,TAX VOLUNTEERS,5100051678,"25,000.00",Grant in aid,DT6 5DB,,,,
HMRC,HMRC,07/10/2015,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL WHOLESALE,5100051679,649.30,These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director,EC4Y 0HQ,,,,
HMRC,HMRC,07/10/2015,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL WHOLESALE,5100051679,"2,764,225.67",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director,EC4Y 0HQ,,,,
HMRC,HMRC,07/10/2015,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL WHOLESALE,5100051680,"-32,652.14",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director,EC4Y 0HQ,,,,
HMRC,HMRC,07/10/2015,Landlord Charges,Estates & Support Services,GVA (PMA321),5100051690,"24,558.00",Standard Landlord Service Charge payable to the Landlord,B1 2JJ,,,,
HMRC,HMRC,07/10/2015,Rent,Estates & Support Services,GVA (PMA321),5100051690,"50,400.00",Rental payment payable to the Landlord,B1 2JJ,,,,
HMRC,HMRC,07/10/2015,Grant in Aid Funding,PT Customer Product & Process,THE CHARTERED INSTITUTE OF TAXATION,5100051691,"37,500.00",Grant in aid,SW1P 1RT,,,,
HMRC,HMRC,07/10/2015,Software coding,Information Management Services,LIFECYCLE SOURCING LTD,5100051694,"564,480.00",Charges for IT Specialists,CF23 8AA,,,,
HMRC,HMRC,08/10/2015,Training Costs,HMRC,CAPITA BUSINESS SERVICES LTD,1700017067,"-111,431.53",Employee Training,DL1 9HN,,,,
HMRC,HMRC,08/10/2015,Disposal Seized Gds,Criminal Investigations,SHRED STATION LTD,5100051797,"51,959.88",Haulage Storage & Disposal,NR13 6LH,,,,
HMRC,HMRC,08/10/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100051798,"22,102.37",Essential works carried out at Swinson House York,WD17 1HN,,,,
HMRC,HMRC,08/10/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100051798,"26,389.20",Essential works carried out at Swinson House York,WD17 1HN,,,,
HMRC,HMRC,08/10/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100051798,"30,522.32",Essential works carried out at Swinson House York,WD17 1HN,,,,
HMRC,HMRC,08/10/2015,Software coding,Information Management Services,CAPITA BUSINESS SERVICES LTD,5100051818,"34,797.67",Charges for IT Specialists,DL1 9HN,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,HR & Corporate Change Centre ,TNT UK LTD,5100051869,169.52,Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,BT Corporate Centre,TNT UK LTD,5100051869,254.29,Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Open,Change Portfolio,TNT UK LTD,5100051869,423.83,Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Change Assurance and Investment,TNT UK LTD,5100051869,466.20,Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Corporate Finance,TNT UK LTD,5100051869,508.58,Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,S&ID,TNT UK LTD,5100051869,720.50,Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,BT Change,TNT UK LTD,5100051869,932.41,Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Commercial Directorate,TNT UK LTD,5100051869,974.80,Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Corporate Communications,TNT UK LTD,5100051869,"1,229.09",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Business Customer & Strategy,TNT UK LTD,5100051869,"1,398.61",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Civil Service Resourcing,TNT UK LTD,5100051869,"1,780.06",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Customs Directorate,TNT UK LTD,5100051869,"1,949.59",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,CTIS,TNT UK LTD,5100051869,"2,076.73",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,E&C Central Services,TNT UK LTD,5100051869,"2,161.50",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Indirect Tax Directorate,TNT UK LTD,5100051869,"2,288.65",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Information Management Services,TNT UK LTD,5100051869,"2,458.18",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Solicitors Office,TNT UK LTD,5100051869,"2,627.71",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Corporate Finance,TNT UK LTD,5100051869,"3,093.91",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,PT Customer Product & Process,TNT UK LTD,5100051869,"3,475.36",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Estates & Support Services,TNT UK LTD,5100051869,"4,492.52",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Counter Avoidance Directorate,TNT UK LTD,5100051869,"6,993.08",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,HR,TNT UK LTD,5100051869,"7,077.85",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Information Management Services,TNT UK LTD,5100051869,"7,289.76",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Business Tax Operations,TNT UK LTD,5100051869,"8,815.54",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Tax Professionalism & Assurance,TNT UK LTD,5100051869,"8,857.92",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Specialist Investigations (SI),TNT UK LTD,5100051869,"10,849.88",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Specialist PT,TNT UK LTD,5100051869,"11,570.39",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Large Business Directorate,TNT UK LTD,5100051869,"14,282.86",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Criminal Investigations,TNT UK LTD,5100051869,"16,147.68",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Risk & Intelligence,TNT UK LTD,5100051869,"20,004.47",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Benefits & Credits Delivery,TNT UK LTD,5100051869,"39,627.49",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Debt Management & Banking,TNT UK LTD,5100051869,"48,443.04",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,Local Compliance,TNT UK LTD,5100051869,"88,070.54",Courier Services,BL10 9AR,,,,
HMRC,HMRC,08/10/2015,Next Day Del. Closed,PT Operations,TNT UK LTD,5100051869,"102,311.02",Courier Services,BL10 9AR,,,,
HMRC,HMRC,09/10/2015,Training Costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900253214,"108,557.64",Employee Training,DL1 9HN,,,,
HMRC,HMRC,09/10/2015,Storage (non enfmnt),Estates & Support Services,DERWENT FACILITIES MANAGEMENT LTD,5100051873,"25,342.40",Monthy charge for facilities management,HG3 1UF,,,,
HMRC,HMRC,09/10/2015,Storage (non enfmnt),Estates & Support Services,DERWENT FACILITIES MANAGEMENT LTD,5100051873,"28,577.61",Monthy charge for facilities management,HG3 1UF,,,,
HMRC,HMRC,09/10/2015,Diesel fuel,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100052028,"44,744.85",Vehicle Fleet Services,SN5 6PS,,,,
HMRC,HMRC,12/10/2015,Training Costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900253422,"137,873.15",Employee Training,DL1 9HN,,,,
HMRC,HMRC,12/10/2015,IT consultancy,Digital,ORANGE BUS LTD,5100052076,"3,840.00",Digital Delivery Centre Newcastle Orangebus Consultants September Invoice Scrum 2 - Tax Credit Change of Circumstances Project,NE136DS,,,,
HMRC,HMRC,12/10/2015,IT consultancy,Digital,ORANGE BUS LTD,5100052076,"3,840.00",Digital Delivery Centre Newcastle Orangebus Consultants September Invoice Scrum 11 - My Tax Account Project,NE136DS,,,,
HMRC,HMRC,12/10/2015,IT consultancy,Digital,ORANGE BUS LTD,5100052076,"5,280.00",Digital Delivery Centre Newcastle Orangebus Consultants September Invoice Scrum 1 - Tax Credit Renewals Project,NE136DS,,,,
HMRC,HMRC,12/10/2015,IT consultancy,Digital,ORANGE BUS LTD,5100052076,"6,720.00",Digital Delivery Centre Newcastle Orangebus Consultants September Invoice Scrum 1 - Tax Credit Renewals Project,NE136DS,,,,
HMRC,HMRC,12/10/2015,IT consultancy,Digital,ORANGE BUS LTD,5100052076,"9,180.00",Digital Delivery Centre Newcastle Orangebus Consultants September Invoice Scrum 3 - Employment Related Securities,NE136DS,,,,
HMRC,HMRC,12/10/2015,IT consultancy,Digital,ORANGE BUS LTD,5100052076,"9,600.00",Digital Delivery Centre Newcastle Orangebus Consultants September Invoice Scrum 1 - Tax Credit Renewals Project,NE136DS,,,,
HMRC,HMRC,12/10/2015,IT consultancy,Digital,ORANGE BUS LTD,5100052076,"10,560.00",Digital Delivery Centre Newcastle Orangebus Consultants September Invoice Scrum 1 - Tax Credit Renewals Project,NE136DS,,,,
HMRC,HMRC,12/10/2015,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100052912,"734,429.25",Property valuations in respect of Inheritance Tax and other Tax cases - monthly payment ,W1D 5BU,,,,
HMRC,HMRC,12/10/2015,Gov Bank Serv Charge,Corporate Finance,SANTANDER,5100052928,"5,139.20",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA,,,,
HMRC,HMRC,12/10/2015,Credt Crd Comm Chrge,Corporate Finance,SANTANDER,5100052928,"75,289.86",Government Banking Service: Credit Card Commission Charges,G1R 0AA,,,,
HMRC,HMRC,13/10/2015,CHURN,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD COMPO,5100048190,"53,254.68",Reinstatement on a temporary basis of ancillary services at the Telford campus whilst in house arrangements are put in to place.,WD17 1HN,,,,
HMRC,HMRC,13/10/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100050739,"-32,872.80",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,13/10/2015,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100053810,"83,750.00",Court Fees,B4 6FD,,,,
HMRC,HMRC,13/10/2015,Gov Bank Serv Charge,Corporate Finance,HSBC BANK PLC,5100053933,"63,936.00",Cash management solution provided by HSBC,E14 5HQ,,,,
HMRC,HMRC,13/10/2015,Forensic Services,Criminal Investigations,CCL FORENSICS LTD,5100053940,"50,425.74",Forensic Services,CV37 6NW,,,,
HMRC,HMRC,13/10/2015,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100053979,"1,874,991.66",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BS1 4DJ,,,,
HMRC,HMRC,13/10/2015,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100053979,"1,951,521.94",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BS1 4DJ,,,,
HMRC,HMRC,13/10/2015,Nat Pst Del Ser(VAT),PT Director,DWP,5100053986,"61,092.53",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director,CF14 3UW,,,,
HMRC,HMRC,13/10/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100053991,"2,973.01",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,13/10/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100053991,"315,139.87",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,13/10/2015,Gov Bank Serv Charge,Corporate Finance,SANTANDER,5100054036,"17,343.29",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA,,,,
HMRC,HMRC,13/10/2015,Credt Crd Comm Chrge,Corporate Finance,SANTANDER,5100054036,"41,691.13",Government Banking Service: Credit Card Commission Charges,G1R 0AA,,,,
HMRC,HMRC,13/10/2015,Gov Bank Serv Charge,Corporate Finance,SANTANDER,5100054038,"58,062.51",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA,,,,
HMRC,HMRC,13/10/2015,Credt Crd Comm Chrge,Corporate Finance,SANTANDER,5100054038,"140,702.66",Government Banking Service: Credit Card Commission Charges,G1R 0AA,,,,
HMRC,HMRC,14/10/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100054091,"69,781.80",Essential works carried out at Grayfield House Edinburgh,WD17 1HN,,,,
HMRC,HMRC,14/10/2015,Security services,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD COMPO,5100054095,"25,465.85","This relates to leger adjustments for
Additional security provision at Boyd House Telford above contractual provision to meet business need in 2013 and 2014",WD17 1HN,,,,
HMRC,HMRC,14/10/2015,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100054099,"74,099.44",Essential works carried out at Centenary Court Bradford,WD17 1HN,,,,
HMRC,HMRC,14/10/2015,Signage and Accessor,Civil Service Resourcing,CABINET OFFICE,5100054122,"511,800.00",Payment made to Cabinet Office for 60% of the 2015/16 Corporate Talent costs.,CF14 3UW,,,,
HMRC,HMRC,14/10/2015,Nat Pst Del Ser(VAT),PT Director,UK MAIL,5100054140,"69,960.66",These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director,SL1 4LZ,,,,
HMRC,HMRC,14/10/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100054162,"1,230.37",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,14/10/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100054162,"24,995.40",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,14/10/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100054162,"105,424.80",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,14/10/2015,Recruitment services,Risk & Intelligence,WORLD CAREERS NETWORK PLC,5100054163,"29,791.56",The expenditure relates to the actual costs of online tests from World Careers Network PLC. We used online testing (numerical verbal and graduate analysis test) instead of sifting 1814 applications for our data and intelligence analyst campaigns. This saves significant time and staff resource on bulk recruitment while ensuring quality candidates are invited to assessment centre,SW19 8DR,,,,
HMRC,HMRC,14/10/2015,Electricity,Estates & Support Services,CROWN COMMERCIAL SERVICES (CCS),5100054204,"12,175.46",100PS Heating Charges for 100 Parliament Street,L3 9PP,,,,
HMRC,HMRC,14/10/2015,Electricity,Estates & Support Services,CROWN COMMERCIAL SERVICES (CCS),5100054204,"63,921.22",100PS Heating Charges for 100 Parliament Street,L3 9PP,,,,
HMRC,HMRC,15/10/2015,Bus. Form Printing,PT Director,FUJITSU SERVICES LTD,5100054060,"1,001.24",S07 Laser printing costs.  Limit Order approved by Ruth Owen and follows Ex-com decision to move all HMRC Output Management costs into PT Director,W1U 3BW,,,,
