Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,06-Jun-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,57761,2251069.80,1
DCMS,ODA,06-Jun-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,57761,45940.20,2
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57761,9188.04,4
DCMS,ODA,06-Jun-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,57763,463606.60,1
DCMS,ODA,06-Jun-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,57763,9461.36,2
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57763,1892.27,4
DCMS,ODA,06-Jun-2011,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,57767,37674.22,1
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57767,7534.84,2
DCMS,ODA,06-Jun-2011,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,57768,37674.22,1
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57768,7534.84,2
DCMS,ODA,06-Jun-2011,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,57769,22462.50,1
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57769,4492.50,2
DCMS,ODA,06-Jun-2011,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,57770,112652.00,1
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57770,22530.40,2
DCMS,ODA,06-Jun-2011,Construction contractor,BAM Nuttall Prelims North Park,BAM Nuttall Ltd,57799,3658288.00,1
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BAM Nuttall Ltd,57799,731657.60,2
DCMS,ODA,06-Jun-2011,Holding Cost Payments,Triathlon Holding Costs Payment,Triathlon Homes LLP,57811,1256829.56,1
DCMS,ODA,06-Jun-2011,Tier 1 Contractors,Lightweight Event Structures,Nussli (Switzerland) Ltd,57835,180869.00,1
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Nussli (Switzerland) Ltd,57835,36173.80,2
DCMS,ODA,06-Jun-2011,Legal - Other,ODA Sales and Marketing Costs,Ernst & Young LLP,57870,18244.00,1
DCMS,ODA,06-Jun-2011,Consultants,Olympic Village Sales and Marketing,Ernst & Young LLP,57870,24560.00,2
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,57870,8560.80,3
DCMS,ODA,06-Jun-2011,Consultants,Olympic Village Sales and Marketing,Ernst & Young LLP,57871,79655.00,1
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,57871,15931.00,2
DCMS,ODA,06-Jun-2011,Construction contractor,Aquatics Legacy Work,Balfour Beatty Construction Ltd,57889,200000.00,1
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Balfour Beatty Construction Ltd,57889,40000.00,2
DCMS,ODA,06-Jun-2011,Construction contractor,Aquatics Legacy Work,Balfour Beatty Construction Ltd,57889,-200000.00,3
DCMS,ODA,06-Jun-2011,Construction contractor,Aquatics Other Costs,Balfour Beatty Construction Ltd,57889,200000.00,4
DCMS,ODA,06-Jun-2011,Tier 1 Contractors,Water Polo Building Services,Byrne Group plc,57950,819460.46,1
DCMS,ODA,06-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Byrne Group plc,57950,163892.09,2
DCMS,ODA,08-Jun-2011,Construction contractor,Electrical Network Own&Operate - Construction,Lea Valley Utilities Limited,57259,113337.00,1
DCMS,ODA,08-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lea Valley Utilities Limited,57259,22667.40,2
DCMS,ODA,08-Jun-2011,Construction contractor,Electrical Network Own&Operate - Construction,Lea Valley Utilities Limited,57260,408488.00,1
DCMS,ODA,08-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lea Valley Utilities Limited,57260,81697.60,2
DCMS,ODA,10-Jun-2011,Consultants,Venue and Park Transformation,London Borough Of Hackney,58307,2000000.00,1
DCMS,ODA,13-Jun-2011,Consultants,PGTD - Lead Engineer South,Ove Arup & Partners Limited,56464,142533.33,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,56464,28506.67,2
DCMS,ODA,13-Jun-2011,Consultants,PGTD - Lead Engineer North,Atkins Limited,56900,192941.92,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,56900,38588.38,2
DCMS,ODA,13-Jun-2011,Consultants,Utilities Design Co-Ordination,Atkins Limited,56911,44823.13,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,56911,8964.63,2
DCMS,ODA,13-Jun-2011,Consultants,Common Domain LV Network - Construction,Atkins Limited,56913,27559.16,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,56913,5511.83,2
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Archaeology,Wessex Archaeology Ltd,57230,35690.45,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Wessex Archaeology Ltd,57230,7138.09,2
DCMS,ODA,13-Jun-2011,IT Consultancy,HMG Accreditation,Atos Origin IT Services UK Ltd,57453,71591.48,1
DCMS,ODA,13-Jun-2011,IT Consultancy,HMG Accreditation,Atos Origin IT Services UK Ltd,57453,48937.35,2
DCMS,ODA,13-Jun-2011,IT Consultancy,HMG Accreditation,Atos Origin IT Services UK Ltd,57453,23059.61,3
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,57453,28717.69,4
DCMS,ODA,13-Jun-2011,IT Consultancy,Desktop Roll out and SCCM,Atos Origin IT Services UK Ltd,57458,34748.82,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,57458,6949.76,2
DCMS,ODA,13-Jun-2011,IT Consultancy,Desktop Roll out and SCCM,Atos Origin IT Services UK Ltd,57483,43084.80,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,57483,8616.96,2
DCMS,ODA,13-Jun-2011,IT Consultancy,Desktop Roll out and SCCM,Atos Origin IT Services UK Ltd,57484,58839.00,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,57484,11767.80,2
DCMS,ODA,13-Jun-2011,Other Professional Fees,Information Knowledge Management OPEX,Atos Origin IT Services UK Ltd,57485,97776.00,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,57485,19555.20,2
DCMS,ODA,13-Jun-2011,Site occupational health,Village Vertical Build OH Delivery Transfer,Health Management Ltd,57503,52959.00,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Health Management Ltd,57503,10591.80,2
DCMS,ODA,13-Jun-2011,Site occupational health,OC - Park Health,Health Management Ltd,57504,54315.00,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Health Management Ltd,57504,10863.00,2
DCMS,ODA,13-Jun-2011,Legal - Tenders,Utilities ODA Costs,Berwin Leighton Paisner LLP,57612,29976.85,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Berwin Leighton Paisner LLP,57612,5995.37,2
DCMS,ODA,13-Jun-2011,Consultants,PGTD - Architectural Consultant,EDAW Limited,57660,54299.01,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,EDAW Limited,57660,10859.80,2
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Powerlines undergrounding,National Grid Electricity Transmission Plc,57662,245014.94,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,National Grid Electricity Transmission Plc,57662,49002.99,2
DCMS,ODA,13-Jun-2011,Construction contractor,Broxbourne Construction,Morrison Construction Ltd,57713,124821.59,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Morrison Construction Ltd,57713,24964.32,2
DCMS,ODA,13-Jun-2011,Consultants,Stanton Williams,Stanton Williams,57773,53859.36,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Stanton Williams,57773,10771.87,2
DCMS,ODA,13-Jun-2011,Construction contractor,West Ham Station,Barhale Construction Plc,57819,41388.09,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Barhale Construction Plc,57819,8277.62,2
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,57820,3400448.42,1
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,57820,244190.83,2
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57820,48838.17,4
DCMS,ODA,13-Jun-2011,Project Manager,Angel Lane Freight Loop & Plat 10A,Fitzpatrick Contractors Ltd,57837,58998.57,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,57837,11799.71,2
DCMS,ODA,13-Jun-2011,Consultants,Construction Tech Support - SBH North Park,Atkins Limited,57838,39328.76,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,57838,7865.75,2
DCMS,ODA,13-Jun-2011,Consultants,SBH Legacy Atkins,Atkins Limited,57844,29386.66,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,57844,5877.33,2
DCMS,ODA,13-Jun-2011,Consultants,SBH NP - Engineering Mgt  NP ( post 01/04/07),Atkins Limited,57851,63242.48,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,57851,12648.50,2
DCMS,ODA,13-Jun-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,57925,3268681.72,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,57925,653736.35,2
DCMS,ODA,13-Jun-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,57925,-3268681.72,3
DCMS,ODA,13-Jun-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,57925,3028681.59,4
DCMS,ODA,13-Jun-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,57925,240000.13,5
DCMS,ODA,13-Jun-2011,Consultants,CLM Fees,CLM Delivery Partner Ltd,57926,29203.68,1
DCMS,ODA,13-Jun-2011,Consultants,CLM Fees,CLM Delivery Partner Ltd,57926,161404.40,2
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,57926,38121.61,3
DCMS,ODA,13-Jun-2011,Consultants,CLM Fees,CLM Delivery Partner Ltd,57926,-161404.40,4
DCMS,ODA,13-Jun-2011,Consultants,CLM Fees,CLM Delivery Partner Ltd,57926,161404.20,5
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,57926,-0.04,6
DCMS,ODA,13-Jun-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,57927,65274.67,1
DCMS,ODA,13-Jun-2011,Consultants,CLM Delivery Partner,CLM Delivery Partner Ltd,57927,58042.33,2
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,57927,24663.40,3
DCMS,ODA,13-Jun-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,57928,54520.35,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,57928,10904.07,2
DCMS,ODA,13-Jun-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,57929,96666.88,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,57929,19333.37,2
DCMS,ODA,13-Jun-2011,Framework consultancy,Commercial Close-out Costs,Turner & Townsend Ltd,57943,31375.00,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Turner & Townsend Ltd,57943,6275.00,2
DCMS,ODA,13-Jun-2011,Site security,Nth Retail L/L north CAPEX - CPSS,Fitzpatrick Contractors Ltd,58003,97991.50,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,58003,19598.30,2
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,BELC - Bow East Logistics Facility,Wingate Electrical Plc,58004,393.92,1
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Mechanical services,Wingate Electrical Plc,58004,2974.28,2
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Village Access Control Costs,Wingate Electrical Plc,58004,18460.08,3
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Aquatics Other Costs,Wingate Electrical Plc,58004,41769.29,4
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,ICT - Data cabling civils - cable installation & maintenance,Wingate Electrical Plc,58004,87121.10,5
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,SHM - Surface water,Wingate Electrical Plc,58004,1590.53,6
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,TU MC - Wingate,Wingate Electrical Plc,58004,233612.51,7
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,TU MC - Wingate,Wingate Electrical Plc,58004,-2893.72,8
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Site Preliminaries,Wingate Electrical Plc,58004,17469.59,9
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Wingate Electrical Plc,58004,80099.52,10
DCMS,ODA,13-Jun-2011,Other Professional Fees,Heavy Rail Timetable Changes,ATOC Ltd,58063,169138.00,1
DCMS,ODA,13-Jun-2011,Grant Payable,Redbridge Sport & Leisure,Redbridge Sports Centre Trust Ltd,58084,113654.00,1
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Stratford City Development,Stratford City Developments Limited,58092,1225297.00,1
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,58177,1990163.42,1
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,58177,40615.58,2
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,58177,8123.12,4
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,58178,119103.00,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,58178,23820.60,2
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Olympic Village Sales and Marketing,Lend Lease Europe Ltd,58179,42107.66,1
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,Olympic Village Sales and Marketing,Lend Lease Europe Ltd,58179,859.34,2
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,58179,171.87,4
DCMS,ODA,13-Jun-2011,Construction contractor,South Park Construction Packages,Skanska Construction UK Ltd t/a Skanska Infrastructure Services,58214,2043325.08,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Skanska Construction UK Ltd t/a Skanska Infrastructure Services,58214,408665.02,2
DCMS,ODA,13-Jun-2011,Site security,Guarding - G4S,G4S Security Services (UK) Limited,58215,347867.51,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,G4S Security Services (UK) Limited,58215,69573.50,2
DCMS,ODA,13-Jun-2011,Site security,Village Access Control Costs,G4S Security Services (UK) Limited,58217,23377.51,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,G4S Security Services (UK) Limited,58217,4675.50,2
DCMS,ODA,13-Jun-2011,Site security,Guarding - G4S,G4S Security Services (UK) Limited,58218,1287758.28,1
DCMS,ODA,13-Jun-2011,Site security,Non-Potable Network - Construction,G4S Security Services (UK) Limited,58218,6293.02,2
DCMS,ODA,13-Jun-2011,Site security,Guarding - G4S,G4S Security Services (UK) Limited,58218,133070.38,3
DCMS,ODA,13-Jun-2011,Site security,Water Polo Guarding,G4S Security Services (UK) Limited,58218,13902.62,4
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,G4S Security Services (UK) Limited,58218,288204.86,5
DCMS,ODA,13-Jun-2011,Construction contractor,Stadium,Sir Robert McAlpine Ltd,58267,93516.01,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Sir Robert McAlpine Ltd,58267,18703.20,2
DCMS,ODA,13-Jun-2011,Tier 1 Contractors,MPC / IBC,Carillion Building,58279,9289457.16,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,58279,1857891.43,2
DCMS,ODA,13-Jun-2011,Civil engineer,SPWUT South,Jackson Civil Engineering Group Limited,58281,108163.19,1
DCMS,ODA,13-Jun-2011,Civil engineer,SPWUT South,Jackson Civil Engineering Group Limited,58281,61876.74,2
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jackson Civil Engineering Group Limited,58281,34007.99,3
DCMS,ODA,13-Jun-2011,Construction contractor,Village Vertical Development,Lend Lease Europe Ltd,58309,9475451.34,1
DCMS,ODA,13-Jun-2011,Construction contractor,Village Vertical Development,Lend Lease Europe Ltd,58309,193376.56,2
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,58309,38675.31,4
DCMS,ODA,13-Jun-2011,Construction contractor,Academy Building,Lend Lease Europe Ltd,58310,1708625.00,1
DCMS,ODA,13-Jun-2011,Construction contractor,Academy Building,Lend Lease Europe Ltd,58310,775637.00,2
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,58310,496852.40,3
DCMS,ODA,13-Jun-2011,Internal Building Maintenance,Handball,Buckingham Group Contracting Ltd,58403,145913.00,1
DCMS,ODA,13-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Buckingham Group Contracting Ltd,58403,29182.60,2
DCMS,ODA,20-Jun-2011,Compulsory Purchase Orders,Stratford City Negotiations,London Development Agency,1898,-67757.00,1
DCMS,ODA,20-Jun-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,London Development Agency,1898,-10163.55,2
DCMS,ODA,20-Jun-2011,Consultants,Risk & Audit,Ernst & Young LLP,2105,-68728.00,1
