Body,Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Expense Code,Extended Description,Service Code,Service Label,Service Division Label,Service Division Code
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142648,6349.4,AMEY PLC,TFE001,Engineering Manager,Street Cleaning Contract,3100,SC24,STRCLE,Street Cleaning,02248,Fly tipping on verge
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142659,564.23,MAYFIELD BOOKS AND GIFTS,MAY004,Communities Manager,Publications,7500,BOOKS/MAPS,TAPTIC,Penrith TIC Trading Account,09160,Penrith TIC - Trading Account
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142682,3540,Redacted information,WAT037,Environmental Services,Decent Homes Grants,5524,INTERIM PAYMENT ,DIREGR,1996 Discretionary Renovation Grants,06034,1996 Discretionary Renovation Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142687,1190.35,PENRITH PLAYERS THEATRE LTD,PEN002,Communities Manager,Commission,7504,TICKET SALES BLITHE SPIRIT,TAPTIC,Penrith TIC Trading Account,09164,Penrith TIC - Penrith Players
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142688,500,ASKHAM SWIMMING POOL,ASK009,Communities Manager,Grants and contributions,2079,FIRST PAYMENT SUMMER 2015,ARTLEI,Arts and Leisure,02107,Rural pool grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142698,4540,KIRKBY STEPHEN TOWN COUNCIL,KIR014,Communities Manager,Grants and contributions,2079,CORE FUNDING 15/16,COMDEV,Community Development & Engagement,01059,Council Centres Kirkby Stephen
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142712,500,SHEPHERDS INN COMMUNITY PCs,SHE012,Engineering Manager,Grants and contributions,2079,COMMUNITY PCS YEAR 1 14/15,PUBCON,Public Conveniences,02266,Public Conveniences
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142051,1745,R BRENNAND ENGINEERING LIMITED,BRE004,Engineering Manager,Rent,1028,RENT/MAINT APRIL/JUNE 2015,ADMBLD,Administrative Buildings,00504,Kirkby Thore Store
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142274,10918.28,AMEY PLC,TFE001,Engineering Manager,Planned Maintenance,1016,INTERIM INVOICE REFURBISHMENT,PUBCON,Public Conveniences,02273,Pooley Bridge Public Convenience
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142369,750,NORTH WEST LOCAL AUTHORITIES EMPLOYERS ORGANISATION,NOR001,Human Resources Manager,Training Expenses,0060,ADVISORY SERVICES SHARED PARENTAL LEAVE,STADEV,Staff Development,00227,Staff Training - Chief Executive
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142383,650,NORTH WEST LOCAL AUTHORITIES EMPLOYERS ORGANISATION,NOR001,Human Resources Manager,Training Expenses,0060,ADVISORY SERVICE SHARED PARENTAL 25.02.1,STADEV,Staff Development,00227,Staff Training - Chief Executive
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142406,1675,PENRITH FARMERS & KIDD PLC,PFK001,Planning Services,Professional fees,2045,RUNNING PLANNING APPEAL P14/044,DEVCOE,Development Control & Enforcement,03010,Development Control & Enforcement
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142416,882.31,RENTOKIL INITIAL PEST CONTROL,REN009,Environmental Services,Pest Control,3400,PESTS MISC. MAY 2015,PESCON,Pest Control,03043,Pest Control
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142627,1409.94,AMEY PLC,TFE001,Engineering Manager,RC WEEE,3008,RC29,REFCOL,Refuse Collection,03049,Refuse Collection Domestic
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142629,17139.4,AMEY PLC,TFE001,Environmental Services,Street Cleaning Contract,3100,M-SC37,APFAIR,Appleby Fair,03036,Appleby Fair
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142630,2906.6,AMEY PLC,TFE001,Engineering Manager,FL  Contract,3300,FL-01/2015,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142636,5580,ENTERPRISE PROSPECTS LTD,ENT004,Chief Executive's,Agency Staff,0003,R HOOPER APRIL 2015,CHIEXE,Chief Executive,00050,Chief Executive
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,08/05/2015,142646,4928.42,Redacted information,CHA031,Human Resources Manager,Relocation expenses,0054,RELOCATION ALLOWANCE,CENTRA,Central Expenses,00208,Staff Recruitment
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142808,2728,AMEY PLC,TFE001,Engineering Manager,Planned Maintenance,1016,QUOTED WORKS,LANDMA,Land Management,01007,Land Management
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142809,2250,AMEY PLC,TFE001,Engineering Manager,Planned Maintenance,1016,QUOTED WORKS,ADMBLD,Administrative Buildings,00502,Mansion House
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142811,640,AMEY PLC,TFE001,Engineering Manager,Planned Maintenance,1016,QUOTED WORKS,ADMBLD,Administrative Buildings,00502,Mansion House
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142812,5856,AMEY PLC,TFE001,Engineering Manager,Planned Maintenance,1016,QUOTED WORKS,ADMBLD,Administrative Buildings,00500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142814,4778,AMEY PLC,TFE001,Engineering Manager,Planned Maintenance,1016,TOWN HALL REPAIRS/REDECORATION,ADMBLD,Administrative Buildings,00500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142816,7925,AMEY PLC,TFE001,Engineering Manager,Planned Maintenance,1016,WINDOWS POOLEY BRIDGE,PUBCON,Public Conveniences,02273,Pooley Bridge Public Convenience
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142833,1350,DRAGONFLY DOCUMENTS,DRA003,Engineering Manager,Calendars,2175,PDF RECYCLING CALENDARS 2015-2017,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142836,1500,CASTLERIGG CONSULTING LTD,CAS007,Corporate Services Manager,Professional fees,2045,CONSULTANCY SERVICES,CORPOR,Corporate Costs,01185,Channel Shift Project
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142277,1380.77,SOUTH LAKELAND DISTRICT COUNCIL,SOU006,Revenue/Benefits Manager,Printing and stationary,2037,PRINTING C TAX/NNDR BILLS,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142354,1249.41,EGBERT H TAYLOR AND COMPANY LIMITED,EGB001,Engineering Manager,Equipment – purchase,2000,PAPER LID/ASSEMBLY KIT,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142689,624,ELECTRICITY NORTH WEST LTD,ELE005,Engineering Manager,Professional fees,2045,3 WHINFELL TERR TEBAY,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142690,624,ELECTRICITY NORTH WEST LTD,ELE005,Engineering Manager,Professional fees,2045,6 SOCKBRIDGE,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142691,624,ELECTRICITY NORTH WEST LTD,ELE005,Engineering Manager,Professional fees,2045,METHODIST CHAPEL RENWICK,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142692,624,ELECTRICITY NORTH WEST LTD,ELE005,Engineering Manager,Professional fees,2045,6 VICARAGE TERR,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142810,33748.54,AMEY PLC,TFE001,Engineering Manager,Building works,5502,SUPPLY/INSTALLATION OF COLUMNS,FOOLIG,Footway Lighting,06149,Cap Footway Lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142818,534.5,AMEY PLC,TFE001,Engineering Manager,Street name plates,2029,MISCELLANEOUS,PROAME,Provision of Ameneties,02252,Provision of Amenities
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142631,581,DENISE CALVERT LTD,CAL019,Revenue/Benefits Manager,Supplies general,2015,2 DAYS BENEFIT 22/23-04-15,BENFIT,Benefits,01142,HB Atlas Grant
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142632,1725.87,ROYAL MAIL NW,ROY001,Revenue/Benefits Manager,Postages,2054,POST CHARGES 02/21.04.15,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142641,951.12,A J JACKSON PROPERTIES LTD,JAC025,Revenue/Benefits Manager,Control account system code,6009,REFUND - NVOICE PAID TWICE,REVBEN,Revenue & Benefits,09048,Debtors Overhead Account
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142642,2370.5,CUMBRIA COUNTY COUNCIL,CCC002,Engineering Manager,Professional fees,2045,FEES & CHARGES CLIENTS MARCH 2015,LANDCH,Land Charges,01002,Land Charges
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142693,503.75,RMDY LTD,RMD001,Communities Director,Promotions,2081,INVEST IN EDEN APRIL 15,EDEVPR,Economic Development and Promotion,02003,Economic Promotion - BRRS
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142708,1857.5,CAPITA PROPERTY & INFRASTRUCTURE LTD,CAP002,Planning Services,Professional fees,2045,ARBORICULTURAL SERVICES APRIL 15,CONSER,Environmental Enhancement & Conservation,03012,Aboricutural Advice
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142774,700,DENISE CALVERT LTD,CAL019,Revenue/Benefits Manager,Supplies general,2015,BENEFIT WORK 28/29/30-04-15,BENFIT,Benefits,01142,HB Atlas Grant
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142781,46479.4,SOUTH LAKELAND DISTRICT COUNCIL,SOU006,Information Technology Manager,Shared IT Services,2500,IT SHARED SERVICES,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142783,650,ADAM WELLINGS CONSULTING LTD,ADA003,Communities Manager,Professional fees,2045,GROWING ECONOMY OF EDEN FEB/MAR 2015,EDEVPR,Economic Development and Promotion,02001,Economic Promotion
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142793,875,CIVICA UK LTD,CIV002,Information Technology Manager,Software – purchase,2066,WEB SERVICES INSTALL BY G SMITH APRIL 20,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142796,964.49,UNITED UTILITIES WATER LTD,UNI008,Engineering Manager,Water charges – metered,1032,PCS BROAD CLOSE APP 23.01.15-26.04.15,PUBCON,Public Conveniences,02282,Appleby Broad Close Public Convenience
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142798,3574.3,HEATONS OFFICE SOLUTIONS LTD,LAK004,Financial Services Manager,Balance Sheet entry BS,6003,STATIONERY/PAPER/FURNITURE,HOLD A/C'S,Holding Accounts,10304,Parliam Election Exp
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142801,541.78,GATESTRAVEL,GAT004,Human Resources Manager,Training Expenses,0060,RAIL FARES/ACCOMODATION,STADEV,Staff Development,00225,Staff Training Communities
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142802,1485,A S BUSINESS & TECHNICAL SOLUTIONS LTD,ASB006,Communities Manager,Professional fees,2045,BUSINESS SUPPORT LOW HOWGILL/BARRNON,EDEVPR,Economic Development and Promotion,02001,Economic Promotion
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142804,1159,HAYMARKET MEDIA GROUP LTD,HAY019,Planning Services,Subscriptions & levies,2078,DCP ONLINE SUBSCRIPTION 15/16,PLASER,Planning Services,00304,Planning Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142822,2975,CIPFA,CIP001,Human Resources Manager,Training Expenses,0060,BENEFITS & REVENUES SERVICE APR15-MAR16,STADEV,Staff Development,00224,Staff Training DoF
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,15/05/2015,142825,1200,POSITIVE PLANNING SOLUTIONS LTD,POS007,Planning Services,Printing and stationary,2037,LOCAL PLAN SUPPORT X 6 DAYS,LOPLPO,Local Plans & Policy,03004,Eden Local Plan
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,143008,1039.56,INSIGHT DIRECT (UK) LTD,INS014,Information Technology Manager,Computer equipment,2061,B51-70 INTEL CORE,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142661,40755.71,THE PLAY PRACTICE LTD,PLA022,Communities Manager,Professional fees,2045,MILTON STREET PA,PARKOS,Parks and Open Spaces,02400,Milton Street Play Area Project
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142786,1060,RAY'S MARQUEES LTD,RAY003,Communities Manager,Other charges for services,2047,MARQUEE HIRE,ARTLEI,Arts and Leisure,02116,Sports lesiure develop fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142806,901,AMEY PLC,TFE001,Engineering Manager,Planned Maintenance,1016,WATER SUPPLY TOWN HALL TO CORONATION GDN,ADMBLD,Administrative Buildings,00502,Mansion House
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142813,3926,AMEY PLC,TFE001,Engineering Manager,Planned Maintenance,1016,QUOTED WORKS,ADMBLD,Administrative Buildings,00500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142830,4000,NORTHGATE INFORMATION SOLUTIONS LTD,NOR042,Revenue/Benefits Manager,Software – maintenance,2067,PARIS CORE SYSTEM SUPPORT 1/4/15-31/3/16,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142831,4000,NORTHGATE INFORMATION SOLUTIONS LTD,NOR042,Revenue/Benefits Manager,Software – maintenance,2067,PARIS CORE SYSTEM SUPPORT 1/4/14-31/3/15,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142788,726,BORDERLOOS,BOR003,Environmental Services,Transit Sites,2106,TOILET HIRE/SERVICE MELMERBY,APFAIR,Appleby Fair,03036,Appleby Fair
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142980,2489.1,AMEY PLC,TFE001,Financial Services Manager,Insurance,2085,ELECTION S OFFICE,INSURA,Insurance,01098,Insurance
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,143010,3949,AMEY PLC,TFE001,Engineering Manager,Planned Maintenance,1016,PEDESTRIAN ENTRANCE CONSTRUCTION,LANDMA,Land Management,01008,Old London Road Depot Penrith
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142915,1236,CIVICA UK LTD,CIV002,Revenue/Benefits Manager,Supplies general,2015,REVENUES PROCESSING ON DEMAND,CTXBEN,Council Tax Benefits,01164,Local Council Tax Scheme
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142923,14929.45,AMEY PLC,TFE001,Engineering Manager,Window cleaning,1040,2015-BC-5,PUBCON,Public Conveniences,02630,Disabled Toilet Moot Hall Appleby
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142933,7640,BRITTLETON BUILDERS,BRI007,Environmental Services,Capital grants,5505,FINAL PAYMENT ,MEREGR,1996 Mandatory Renovation Grants,06035,Disabled Facility Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142934,999,VODAFONE LTD,VOD003,Information Technology Manager,Governement Connect,2183,SERVICES,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142936,500,P M FEARN,FEA002,Financial Services Manager,Deposits Held,6050,RETURN OF CANDIDATES DEPOSIT 07.05.15,HOLD A/C'S,Holding Accounts,10304,Parliam Election Exp
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142937,500,COLIN LUHRS,LUH001,Financial Services Manager,Deposits Held,6050,RETURN OF CANDIDATES DEPOSIT 07.05.15,HOLD A/C'S,Holding Accounts,10304,Parliam Election Exp
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142938,500,THE LABOUR PARTY,LAB004,Financial Services Manager,Deposits Held,6050,RETURNOF CANDIDATES DEPOSIT 07.05.15,HOLD A/C'S,Holding Accounts,10304,Parliam Election Exp
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142939,500,PENRITH AND THE BORDERS CONSERVATIVE ASSOCIATION,PEN078,Financial Services Manager,Deposits Held,6050,RETURN OF CANDIDATES DEPOSIT 07.05.15,HOLD A/C'S,Holding Accounts,10304,Parliam Election Exp
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142940,500,M OWEN,OWE003,Financial Services Manager,Deposits Held,6050,RETURN OF CANDIDATES DEPOSIT 07.05.15,HOLD A/C'S,Holding Accounts,10304,Parliam Election Exp
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142941,4188,COLIN SOWERBY GENERAL BUILDER,SOW009,Environmental Services,Decent Homes Grants,5524,FINAL PAYMENT,DIREGR,1996 Discretionary Renovation Grants,06034,1996 Discretionary Renovation Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142945,630,MCDOUGALL BUILDING CONTRACTORS,MCD002,Environmental Services,Capital grants,5505,FINAL PAYMENT,MEREGR,1996 Mandatory Renovation Grants,06035,Disabled Facility Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142958,613.5,SUE POWELL CONSULTANCY LIMITED,SUE001,Environmental Services,Miscellaneous,2092,WORK CARRIED OUT IN APRIL 2015,MEREGR,1997 Mandatory Renovation Grants,10394,Riverside Housing Grant
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142959,500,HALAROSE LIMITED,HAL013,Financial Services Manager,Balance Sheet entry BS,6003,CROSS BOUNDARY SUPPORT,HOLD A/C'S,Holding Accounts,10304,Parliam Election Exp
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142960,772.07,HALAROSE LIMITED,HAL013,Financial Services Manager,Balance Sheet entry BS,6003,IER TOP UP TRAINING,HOLD A/C'S,Holding Accounts,10304,Parliam Election Exp
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142964,32119.91,AMEY PLC,TFE001,Engineering Manager,GM INSPECTIONS & MAINTENANCE,1089,M-GM38,CLCHYD,Closed Church Yards,02246,War Memorials
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142966,65533.08,AMEY PLC,TFE001,Engineering Manager,Contract refuse collection,3003,M-RC38,REFCOL,Refuse Collection,03050,Clinical Expenditure
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142970,500,SHAP SWIMMING POOL,SHA011,Communities Manager,Grants and contributions,2079,EDC GRANT RURAL POOL,ARTLEI,Arts and Leisure,02107,Rural pool grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142973,4543.99,ASHCROFT PLANT CUMBRIA LTD,ASH013,Engineering Manager,Building works,5502,DROVERS LANE NEW CAR PARK,LANDMA,Land Management,06144,Land Assembley - Town Hall Site
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142975,1365,ASHCROFT PLANT CUMBRIA LTD,ASH013,Engineering Manager,Building works,5502,DROVERS LANE NEW CAR PARK,LANDMA,Land Management,06144,Land Assembley - Town Hall Site
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142666,762.5,NPS NORTH WEST LTD,NPS001,Environmental Services,Professional fees,2045,G TOMLINSON PROFESSIONAL SERVICES NPS,OHOUSG,Housing Delivery,02383,Affordable Housing Fund Revenue
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142667,500,NPS NORTH WEST LTD,NPS001,Environmental Services,Professional fees,2045,J SMAILES SERVICE S PROVIDED NPS,OHOUSG,Housing Delivery,02383,Affordable Housing Fund Revenue
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142676,4356.51,ROYAL MAIL NW,ROY001,Financial Services Manager,Balance Sheet entry BS,6003,EDEN PARLIAME POSTAGE,HOLD A/C'S,Holding Accounts,10304,Parliam Election Exp
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142713,1690,EDEN HOUSING ASSOCIATION LTD,EDE001,Environmental Services,Hire of premises,1029,HOMELSSNESS/MEDICAL ADVICE,HOMLES,Homelessness,02296,Homelessness Grant Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142714,24127.31,EDEN HOUSING ASSOCIATION LTD,EDE001,Environmental Services,Other charges for services,2047,ANNUAL FEE  ADVICE 05.01.15-05.04.15,HOMLES,Homelessness,02296,Homelessness Grant Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142715,6656.39,EDEN HOUSING ASSOCIATION LTD,EDE001,Environmental Services,Hire of premises,1029,TEMP ACCOMDATION 05.01.15 - 05.04.15,HOMLES,Homelessness,02296,Homelessness Grant Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142784,14929.45,AMEY PLC,TFE001,Engineering Manager,Window cleaning,1040,2015-BC-4,PUBCON,Public Conveniences,02630,Disabled Toilet Moot Hall Appleby
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142794,2002.98,CUMBRIA COUNTY COUNCIL,CCC002,Engineering Manager,Contract parking Service,3004,FEES/CHARGES TO CLIENTS PARKING SERVICES,OFFSTR,Vehicle Parking Off Street,02167,Vehicle parking
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142819,2021.4,ROSIE SERGISON HR/TRAINING CONSULTANT,SER003,Human Resources Manager,Professional fees,2045,HR SUPPORT APRIL 2015,HUMRES,Human Resources,00207,Human Resources
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142824,900,ALSTON TOWN HALL TRUSTEES,ALS003,Engineering Manager,Rent,1028,RENT JAN/FEB/MAR 2015,COMDEV,Community Development & Engagement,02064,Alston Council Centre - Building
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142838,6000,APPLEBY TOWN COUNCIL,APP001,Communities Manager,Grants and contributions,2079,APPLEBY TIC GRANT 2015,TOINCE,Tourist Information Centres,02055,Other TIC's
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142843,1042.36,ROYAL MAIL NW,ROY001,Financial Services Manager,Balance Sheet entry BS,6003,BUSINESS MAIL ADVANCED,HOLD A/C'S,Holding Accounts,10304,Parliam Election Exp
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142891,1000,MR CAIN ORMONDROYD,ORM002,Revenue/Benefits Manager,Professional fees,2045,ADVICE: SAINSBURYS PENRITH NEW SQUARES,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,22/05/2015,142903,34744.36,PENRITH B I D,PEN063,Revenue/Benefits Manager,Contribution by EDC,2080,2014/15 RESIDUAL MONIES 2015/16 APRIL,HOLD A/C'S,Holding Accounts,08108,Penrith BID Cash
