Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Planned Maintenance, Richmond Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003038,14188.95
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Planned Maintenance, St James'S Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003038,55129.33
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Project Charges, Accommodation,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003043,14679.70
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Project Charges, Bushy Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003040,4490.04
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Project Charges, Estate Management,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003041,16434.37
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Project Charges, Greenwich Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003040,11276.95
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Project Charges, Hyde Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003040,57990.52
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Project Charges, Kensington Gardens,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003040,112308.93
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Project Charges, Longford River,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003040,14131.21
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Project Charges, Regents Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003043,13015.36
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Project Charges, Richmond Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003043,30359.46
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Project Charges, St James'S Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003043,123982.31
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Survey & Reports, Accommodation,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,7245.85
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Elective Charges, Accommodation,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003041,2530.97
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Elective Charges, Bushy Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003041,99.83
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Elective Charges, Greenwich Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003041,21518.61
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Elective Charges, Hyde Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003041,3652.20
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Elective Charges, Kensington Gardens,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003041,2266.01
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Elective Charges, Regents Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003041,534.06
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Elective Charges, Richmond Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003041,1991.82
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Elective Charges, St James'S Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003041,4802.18
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, Brompton Cemetery,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,90.84
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, Bushy Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,435.56
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, Greenwich Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,21777.36
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, Hyde Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,18443.02
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, Kensington Gardens,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,3884.75
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, Longford River,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,480.30
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, Regents Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,5334.67
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, Richmond Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,5662.99
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, St James'S Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,32703.59
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, The Hub Regents Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,7230.90
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Variable Reactive Works, Welcome Centre Bushy Park,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,1719.26
Department for Culture Media and Sport,The Royal Parks,13/04/2011, Works MC - Police Works Maintenance, Accommodation,Vinci Construction UK Ltd [Taylor Woodro,PNPOIN/00003039,14.75
Department for Culture Media and Sport,The Royal Parks,14/04/2011, Gate Locking Contract, Greenwich Park,Turfsoil Limited,PNPOIN/00003070,432.00
Department for Culture Media and Sport,The Royal Parks,14/04/2011, Grounds Maintenance Contract, Greenwich Park,Turfsoil Limited,PNPOIN/00003070,63066.71
Department for Culture Media and Sport,The Royal Parks,28/04/2011, Gate Locking Contract, Park Management,Magenta Security Services,PNPOIN/00003080,32448.62
Department for Culture Media and Sport,The Royal Parks,20/04/2011, Gate Locking Contract, Brompton Cemetery,Magenta Security Services,PPOIN/00004569,3301.14
Department for Culture Media and Sport,The Royal Parks,20/04/2011, Gate Locking Contract, Bushy Park,Magenta Security Services,PPOIN/00004569,4093.96
Department for Culture Media and Sport,The Royal Parks,20/04/2011, Gate Locking Contract, Greenwich Park,Magenta Security Services,PPOIN/00004569,3726.48
Department for Culture Media and Sport,The Royal Parks,20/04/2011, Gate Locking Contract, Hyde Park,Magenta Security Services,PPOIN/00004569,5576.12
Department for Culture Media and Sport,The Royal Parks,20/04/2011, Gate Locking Contract, Kensington Gardens,Magenta Security Services,PPOIN/00004569,5468.12
Department for Culture Media and Sport,The Royal Parks,20/04/2011, Gate Locking Contract, Regents Park,Magenta Security Services,PPOIN/00004569,3726.48
Department for Culture Media and Sport,The Royal Parks,20/04/2011, Gate Locking Contract, Richmond Park,Magenta Security Services,PPOIN/00004569,4706.68
Department for Culture Media and Sport,The Royal Parks,20/04/2011, Gate Locking Contract, St James'S Park,Magenta Security Services,PPOIN/00004569,1849.64
Department for Culture Media and Sport,The Royal Parks,11/04/2011, Grounds Maintenance Contract, St James'S Park,Enterprise Grounds Maintenance Ltd,PNPOIN/00002923,84739.01
Department for Culture Media and Sport,The Royal Parks,12/04/2011, Non Office Cleaning & Toilet Attendance, Regents Park,Resource UK Ltd,PPOIN/00004477,10780.04
Department for Culture Media and Sport,The Royal Parks,12/04/2011, Office & Window Cleaning, Regents Park,Resource UK Ltd,PPOIN/00004477,1302.42
Department for Culture Media and Sport,The Royal Parks,12/04/2011, Playground cleaning & attendance, Regents Park,Resource UK Ltd,PPOIN/00004477,9510.55
Department for Culture Media and Sport,The Royal Parks,07/04/2011, Landscape Projects -SC Costs:Maintenance, Park Management,SSG Landscape Construction,PPOIN/00003939,24290.42
Department for Culture Media and Sport,The Royal Parks,08/04/2011, Grounds Maintenance Contract, Bushy Park,Fountains Infrastructure Ltd,PNPOIN/00003047,50000.00
,,,,,,,1836967.96
