Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569825,537.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569832,537.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569841,537.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569845,1419.84,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,12.07.2012,2208569845,537.60,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.07.2012,2208614084,556.80,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.07.2012,2208614084,2400.00,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.07.2012,2208614089,1290.08,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.07.2012,2208614089,535.52,R,MCCH SOCIETY
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,02.07.2012,2208530313,738.15,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,26.07.2012,2208610630,558.60,R,PARKSIDE ( ALDERSHOT & DISTRICT MEN
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,09.07.2012,2208555763,1740.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,09.07.2012,2208555827,1740.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,09.07.2012,2208556033,928.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,09.07.2012,2208556068,870.00,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,27.07.2012,2208613799,1076.72,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,LD Dom Care-Rush/Hart,Purch Care-Vol Sector,05.07.2012,2208546377,927.36,R,THE LANTERN COMMUNITY
Hampshire County Council,ADULT SERVICES,LD DS-1Bath Lane Fareham,Hire Of Transport & Plant,03.07.2012,2208540213,1653.00,R,PETE'S AIRLINK LTD
Hampshire County Council,ADULT SERVICES,LD DS-1Bath Lane Fareham,Water - rated,12.07.2012,1100183633,607.95,R,PORTSMOUTH WATER COMPANY
Hampshire County Council,ADULT SERVICES,LD DS-Romsey & Waterside,Agency Staff - Basic Pay,03.07.2012,2208541505,986.42,R,COMMUNITY FIRST NEW FOREST
Hampshire County Council,ADULT SERVICES,LD DS-Romsey & Waterside,Contract Cleaning,23.07.2012,2208603058,1361.06,R,MITIE CLEANING & ENVIRONMENTAL
Hampshire County Council,ADULT SERVICES,LD DS-Romsey & Waterside,Hire Of Transport & Plant,11.07.2012,2208564569,808.96,R,GEMINI TRAVEL SOUTHAMPTON LTD
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments - One off,12.07.2012,2208572007,682.50,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208566813,974.33,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208566844,577.84,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208566846,756.04,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208566964,2411.49,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567117,779.34,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567266,1671.83,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567540,1534.06,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567541,1042.04,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567659,1250.89,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567677,1196.60,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567678,781.69,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567698,583.42,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567837,892.98,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567887,979.56,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,LD Independent Living-Rush/Hart,Direct Payments On-going,12.07.2012,2208567991,1246.20,R,PERSONAL PAYMENTS
