Org Code Desc,Dept Family,Entity,Payment Date,Expense Type,Expense Area,Supplier,Invoice Num,Amount
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"-5,395.86"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,-946.17
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"-9,513.04"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,-946.17
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"9,513.04"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,946.17
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"-5,395.86"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"5,395.86"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,-0.01
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,946.17
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"-9,513.04"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,0.01
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"5,395.86"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"-5,395.86"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"8,093.78"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,-946.17
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"1,419.25"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"-8,093.78"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,"8,093.78"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,08-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,DAVRIC CONSTRUCTION PROJECTS LTD,1329/1712,0.01
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"21,614.13"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"21,614.31"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"4,322.86"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"4,322.83"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"-21,614.13"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"-4,322.86"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"-4,322.83"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"4,322.83"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,0.03
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"-4,322.83"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,-0.03
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"4,322.86"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,15-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,DELL CORPORATION LTD,7402125037,"-4,322.86"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,ESTATES,15-Aug-2014,ELECTRICITY,UTILITIES,EDF ENERGY,30,15.33
AIREDALE NHS FOUNDATION TRUST,FACILITIES,ESTATES,15-Aug-2014,ELECTRICITY,UTILITIES,EDF ENERGY,30,"1,124.47"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,ESTATES,15-Aug-2014,ELECTRICITY,UTILITIES,EDF ENERGY,30,"55,099.14"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,ESTATES,15-Aug-2014,ELECTRICITY,UTILITIES,EDF ENERGY,30,56.22
AIREDALE NHS FOUNDATION TRUST,FACILITIES,ESTATES,15-Aug-2014,ELECTRICITY,UTILITIES,EDF ENERGY,30,"11,019.83"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,HUMAN RESOURCES,15-Aug-2014,LEGAL FEES,HUMAN RESOURCES,HB RETINUE LTD,SINV0168,"30,000.00"
AIREDALE NHS FOUNDATION TRUST,MEDICAL SERVICES,MEDICAL MANAGEMENT,15-Aug-2014,MISCELLANEOUS EXPENDITURE,MEDICAL MANAGEMENT,HB RETINUE LTD,SINV0168,"30,000.00"
AIREDALE NHS FOUNDATION TRUST,MEDICAL SERVICES,MEDICAL MANAGEMENT,15-Aug-2014,MISCELLANEOUS EXPENDITURE,MEDICAL MANAGEMENT,HB RETINUE LTD,SINV0168,"-30,000.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,HUMAN RESOURCES,15-Aug-2014,LEGAL FEES,HUMAN RESOURCES,HB RETINUE LTD,SINV0173,"29,815.18"
AIREDALE NHS FOUNDATION TRUST,MEDICAL SERVICES,MEDICAL MANAGEMENT,15-Aug-2014,MISCELLANEOUS EXPENDITURE,MEDICAL MANAGEMENT,HB RETINUE LTD,SINV0173,"29,815.18"
AIREDALE NHS FOUNDATION TRUST,MEDICAL SERVICES,MEDICAL MANAGEMENT,15-Aug-2014,MISCELLANEOUS EXPENDITURE,MEDICAL MANAGEMENT,HB RETINUE LTD,SINV0173,"-29,815.18"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,HUMAN RESOURCES,15-Aug-2014,LEGAL FEES,HUMAN RESOURCES,HB RETINUE LTD,SINV0173,"5,963.04"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,HUMAN RESOURCES,15-Aug-2014,LEGAL FEES,HUMAN RESOURCES,HB RETINUE LTD,SINV0173,"-5,963.04"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,PATHOLOGY,15-Aug-2014,BLOOD PRODUCTS,PATHOLOGY,NHS BLOOD AND TRANSPLANT,834043,"58,362.45"
AIREDALE NHS FOUNDATION TRUST,CENTRAL INCOME,RESERVES AND PROVISIONS TECHNICAL,08-Aug-2014,RENT,RESERVES AND PROVISIONS TECHNICAL,NHS PROPERTY SERVICES LTD,48332993,"28,112.75"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,WATER,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"1,309.00"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,RATES,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"3,220.00"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,MATERIALS - BUILDING,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,210.00
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,GAS,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"4,632.00"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,ELECTRICITY,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"3,176.00"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"18,061.00"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"2,622.38"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,ELECTRICITY,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,228.24
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,ELECTRICITY,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,969.95
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,RATES,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,883.09
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,WATER,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,324.34
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,CONTRACT : OTHER EXTERNAL,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"11,995.00"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,ELECTRICITY,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"3,245.00"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,GAS,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"6,453.00"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,RATES,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"3,490.00"
AIREDALE NHS FOUNDATION TRUST,COMMUNITY SERVICES,COMMUNITY SERVICES,22-Aug-2014,WATER,ADMINISTRATION,NHS PROPERTY SERVICES LTD,48334144,"1,848.00"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,15-Aug-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015061336,"84,012.36"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,15-Aug-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015065105,"80,873.20"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,22-Aug-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015070180,"158,020.45"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Aug-2014,OTHER CREDITORS < ONE YEAR,BALANCE SHEET,NHS SUPPLY CHAIN,1015074908,"184,537.57"
AIREDALE NHS FOUNDATION TRUST,MEDICAL SERVICES,PHARMACY,15-Aug-2014,DRUGS,PHARMACY,NOVARTIS PHARMACEUTICALS UK LTD,91373717,"27,174.40"
AIREDALE NHS FOUNDATION TRUST,MEDICAL SERVICES,PHARMACY,15-Aug-2014,DRUGS,PHARMACY,ROCHE PRODUCTS LTD,0700 1321695461,"31,819.22"
AIREDALE NHS FOUNDATION TRUST,MEDICAL SERVICES,PHARMACY,22-Aug-2014,DRUGS,PHARMACY,ROCHE PRODUCTS LTD,0700 1321700915,"33,528.90"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,22-Aug-2014,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1020843820,"97,428.44"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,22-Aug-2014,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1020843820,"19,485.69"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,22-Aug-2014,X-RAY EQUIPMENT : PURCHASES,RADIOLOGY,SIEMENS HEALTH CARE,1020843820,"-19,485.69"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,18-Aug-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900119514,"150,806.21"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,18-Aug-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900119514,"30,161.24"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,18-Aug-2014,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900119514,"-30,161.24"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,29-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,SUNQUEST INFORMATION SYSTEMS (EUROPE) LTD,15369,"75,500.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,29-Aug-2014,COMPUTER SOFTWARE / LICENSE  FEES,INFORMATION MANAGEMENT & TECHNOLOGY,SUNQUEST INFORMATION SYSTEMS (EUROPE) LTD,15369,"15,100.00"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,08-Aug-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001295,"42,870.84"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,08-Aug-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001295,"8,574.17"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,08-Aug-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001295,"-8,574.17"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,08-Aug-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001295,"-8,574.17"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,29-Aug-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001330,"32,108.74"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,29-Aug-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001330,"6,421.75"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,29-Aug-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001330,"-6,421.75"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,29-Aug-2014,EXTERNAL CONTRACTS : LAUNDRY,LAUNDRY SERVICES,SYNERGY HEALTH (UK) LTD,40001330,"-6,421.75"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381842,"428,180.42"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381842,"109,767.32"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381842,"29,178.65"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381842,"5,835.73"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381842,"21,953.46"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381842,"85,636.08"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381842,"-21,953.46"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381842,"-5,835.73"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,29-Aug-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381842,"-85,636.08"
